46318;16.06.21 16:09:16;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210616160431P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,16;0,00;0,00;
0,00;0,00;74,44;0,08;0,00;0,00;
0,00;0,00;79,09;0,16;0,00;0,00;
0,00;0,00;81,21;0,14;0,00;0,00;
0,00;0,00;114,74;-0,08;0,00;0,00;
0,00;0,00;126,75;-0,08;0,00;0,00;
0,00;0,00;162,75;-0,08;0,00;0,00;
0,00;0,00;186,43;0,08;0,00;0,00;
0,00;0,00;190,59;-0,08;0,00;0,00;
0,00;0,00;191,21;-0,08;0,00;0,00;
0,00;0,00;191,44;-0,16;0,00;0,00;
0,00;0,00;191,51;-0,08;0,00;0,00;
0,00;0,00;200,99;0,08;0,00;0,00;
0,00;0,00;201,15;0,90;0,00;0,00;
0,00;0,00;201,30;2,27;0,00;0,00;
0,00;0,00;201,46;6,31;0,00;0,00;
0,00;0,00;201,58;13,08;0,00;0,00;
0,00;0,00;201,57;12,71;0,00;0,00;
0,00;0,00;201,58;13,32;0,00;0,00;
0,00;0,00;201,59;13,71;0,00;0,00;
0,00;0,00;201,59;14,00;0,00;0,00;
0,00;0,00;201,59;14,24;0,00;0,00;
0,00;0,00;201,60;14,31;0,00;0,00;
0,00;0,00;201,47;6,76;0,00;0,00;
0,00;0,00;200,97;-0,47;0,00;0,00;
0,00;0,00;200,10;-0,47;0,00;0,00;
0,00;0,00;198,83;-0,55;0,00;0,00;
0,00;0,00;197,19;-0,55;0,00;0,00;
0,00;0,00;195,16;-0,61;0,00;0,00;
0,00;0,00;192,81;-0,55;0,00;0,00;
0,00;0,00;190,47;-0,47;0,00;0,00;
0,00;0,00;188,07;-0,47;0,00;0,00;
0,00;0,00;185,66;-0,61;0,00;0,00;
0,00;0,00;183,26;-0,55;0,00;0,00;
0,00;0,00;180,86;-0,39;0,00;0,00;
0,00;0,00;178,45;-0,55;0,00;0,00;
0,00;0,00;176,06;-0,55;0,00;0,00;
0,00;0,00;173,65;-0,61;0,00;0,00;
0,00;0,00;171,25;-0,47;0,00;0,00;
0,00;0,00;168,85;-0,55;0,00;0,00;
0,00;0,00;166,45;-0,39;0,00;0,00;
0,00;0,00;164,06;-0,47;0,00;0,00;
0,00;0,00;161,65;-0,39;0,00;0,00;
0,00;0,00;159,25;-0,39;0,00;0,00;
0,00;0,00;156,85;-0,31;0,00;0,00;
0,00;0,00;154,45;-0,39;0,00;0,00;
0,00;0,00;152,05;-0,39;0,00;0,00;
0,00;0,00;149,65;-0,31;0,00;0,00;
0,00;0,00;147,25;-0,31;0,00;0,00;
0,00;0,00;144,85;-0,39;0,00;0,00;
0,00;0,00;142,45;-0,39;0,00;0,00;
0,00;0,00;140,06;-0,39;0,00;0,00;
0,00;0,00;137,65;-0,39;0,00;0,00;
0,00;0,00;135,25;-0,31;0,00;0,00;
0,00;0,00;132,85;-0,31;0,00;0,00;
0,00;0,00;130,45;-0,39;0,00;0,00;
0,00;0,00;128,06;-0,39;0,00;0,00;
0,00;0,00;125,65;-0,31;0,00;0,00;
0,00;0,00;123,25;-0,31;0,00;0,00;
0,00;0,00;120,85;-0,31;0,00;0,00;
0,00;0,00;118,45;-0,39;0,00;0,00;
0,00;0,00;116,06;-0,39;0,00;0,00;
0,00;0,00;113,65;-0,31;0,00;0,00;
0,00;0,00;111,25;-0,31;0,00;0,00;
0,00;0,00;108,85;-0,39;0,00;0,00;
0,00;0,00;106,45;-0,31;0,00;0,00;
0,00;0,00;104,06;-0,31;0,00;0,00;
0,00;0,00;101,65;-0,31;0,00;0,00;
0,00;0,00;99,25;-0,31;0,00;0,00;
0,00;0,00;96,85;-0,31;0,00;0,00;
0,00;0,00;94,45;-0,31;0,00;0,00;
0,00;0,00;92,06;-0,31;0,00;0,00;
0,00;0,00;89,65;-0,31;0,00;0,00;
0,00;0,00;87,25;-0,31;0,00;0,00;
0,00;0,00;84,85;-0,31;0,00;0,00;
0,00;0,00;82,45;-0,39;0,00;0,00;
0,00;0,00;80,16;-0,23;0,00;0,00;
0,00;0,00;78,25;-0,31;0,00;0,00;
0,00;0,00;76,64;-0,39;0,00;0,00;
0,00;0,00;75,43;-0,23;0,00;0,00;
0,00;0,00;74,60;-0,31;0,00;0,00;
0,00;0,00;74,14;-0,31;0,00;0,00;
0,00;0,00;74,03;-0,31;0,00;0,00;
0,00;0,00;73,98;-0,31;0,00;0,00;
