17894;23.03.21 10:56:01;10;Repair_strategy;force > max. force (8);20210323091145P0037;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;134,67;-0,05;0,00;0,00;
0,00;0,00;133,88;-0,04;0,00;0,00;
0,00;0,00;132,58;-0,03;0,00;0,00;
0,00;0,00;130,77;-0,04;0,00;0,00;
0,00;0,00;128,45;-0,04;0,00;0,00;
0,00;0,00;125,63;-0,03;0,00;0,00;
0,00;0,00;123,09;-0,02;0,00;0,00;
0,00;0,00;120,95;0,01;0,00;0,00;
0,00;0,00;119,35;0,01;0,00;0,00;
0,00;0,00;118,23;0,02;0,00;0,00;
0,00;0,00;117,63;0,01;0,00;0,00;
0,00;0,00;117,49;0,01;0,00;0,00;
0,00;0,00;117,52;0,01;0,00;0,00;
0,00;0,00;117,60;0,02;0,00;0,00;
0,00;0,00;117,69;0,02;0,00;0,00;
0,00;0,00;117,77;0,01;0,00;0,00;
0,00;0,00;117,85;0,01;0,00;0,00;
0,00;0,00;117,93;0,01;0,00;0,00;
0,00;0,00;118,09;0,02;0,00;0,00;
0,00;0,00;118,17;0,01;0,00;0,00;
0,00;0,00;118,25;0,01;0,00;0,00;
0,00;0,00;118,33;0,01;0,00;0,00;
0,00;0,00;118,41;0,03;0,00;0,00;
0,00;0,00;118,49;0,02;0,00;0,00;
0,00;0,00;118,57;0,01;0,00;0,00;
0,00;0,00;118,65;0,01;0,00;0,00;
0,00;0,00;118,74;0,01;0,00;0,00;
0,00;0,00;118,82;0,02;0,00;0,00;
0,00;0,00;118,89;0,01;0,00;0,00;
0,00;0,00;118,97;0,03;0,00;0,00;
0,00;0,00;119,05;0,02;0,00;0,00;
0,00;0,00;119,14;0,01;0,00;0,00;
0,00;0,00;119,22;0,01;0,00;0,00;
0,00;0,00;119,29;0,03;0,00;0,00;
0,00;0,00;119,37;0,02;0,00;0,00;
0,00;0,00;119,45;0,03;0,00;0,00;
0,00;0,00;119,54;0,01;0,00;0,00;
0,00;0,00;119,61;0,01;0,00;0,00;
0,00;0,00;119,69;0,02;0,00;0,00;
0,00;0,00;119,77;0,01;0,00;0,00;
0,00;0,00;119,85;0,03;0,00;0,00;
0,00;0,00;119,94;0,02;0,00;0,00;
0,00;0,00;120,02;0,01;0,00;0,00;
0,00;0,00;120,09;0,02;0,00;0,00;
0,00;0,00;120,17;0,01;0,00;0,00;
0,00;0,00;120,25;0,03;0,00;0,00;
0,00;0,00;120,33;0,03;0,00;0,00;
0,00;0,00;120,42;0,01;0,00;0,00;
0,00;0,00;120,50;0,03;0,00;0,00;
0,00;0,00;120,57;0,02;0,00;0,00;
0,00;0,00;120,65;0,03;0,00;0,00;
0,00;0,00;120,74;0,01;0,00;0,00;
0,00;0,00;120,81;0,03;0,00;0,00;
0,00;0,00;120,89;0,02;0,00;0,00;
0,00;0,00;120,98;0,02;0,00;0,00;
0,00;0,00;121,06;0,03;0,00;0,00;
0,00;0,00;121,13;0,01;0,00;0,00;
0,00;0,00;121,21;0,02;0,00;0,00;
0,00;0,00;121,30;0,01;0,00;0,00;
0,00;0,00;121,37;0,02;0,00;0,00;
0,00;0,00;121,45;0,03;0,00;0,00;
0,00;0,00;121,53;0,03;0,00;0,00;
0,00;0,00;121,62;0,02;0,00;0,00;
0,00;0,00;121,69;0,02;0,00;0,00;
0,00;0,00;121,77;0,02;0,00;0,00;
0,00;0,00;121,85;0,03;0,00;0,00;
0,00;0,00;121,93;0,02;0,00;0,00;
0,00;0,00;122,01;0,01;0,00;0,00;
0,00;0,00;122,09;0,03;0,00;0,00;
0,00;0,00;122,25;0,03;0,00;0,00;
0,00;0,00;122,34;0,03;0,00;0,00;
0,00;0,00;122,41;0,01;0,00;0,00;
0,00;0,00;122,49;0,02;0,00;0,00;
0,00;0,00;122,58;0,02;0,00;0,00;
0,00;0,00;122,65;0,01;0,00;0,00;
0,00;0,00;122,73;0,02;0,00;0,00;
0,00;0,00;122,81;0,03;0,00;0,00;
0,00;0,00;122,90;0,03;0,00;0,00;
0,00;0,00;122,98;0,01;0,00;0,00;
