18454;06.05.21 11:52:15;21;Avvicinamento Pressata Finale;position > max position (10);20210506111016P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;4,20;0,04;0,00;0,00;
0,00;0,00;13,62;0,04;0,00;0,00;
0,00;0,00;23,22;0,04;0,00;0,00;
0,00;0,00;28,02;0,04;0,00;0,00;
0,00;0,00;32,82;0,04;0,00;0,00;
0,00;0,00;42,42;0,04;0,00;0,00;
0,00;0,00;52,02;0,04;0,00;0,00;
0,00;0,00;56,82;0,04;0,00;0,00;
0,00;0,00;61,62;0,04;0,00;0,00;
0,00;0,00;66,42;-0,04;0,00;0,00;
0,00;0,00;71,22;-0,04;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;80,82;0,04;0,00;0,00;
0,00;0,00;100,02;0,04;0,00;0,00;
0,00;0,00;114,42;0,04;0,00;0,00;
0,00;0,00;119,22;0,04;0,00;0,00;
0,00;0,00;124,02;0,04;0,00;0,00;
0,00;0,00;138,42;-0,04;0,00;0,00;
0,00;0,00;143,22;0,04;0,00;0,00;
0,00;0,00;148,02;-0,04;0,00;0,00;
0,00;0,00;157,62;0,04;0,00;0,00;
0,00;0,00;162,42;0,04;0,00;0,00;
0,00;0,00;172,02;-0,04;0,00;0,00;
0,00;0,00;176,82;0,04;0,00;0,00;
0,00;0,00;181,62;0,04;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;191,22;0,04;0,00;0,00;
0,00;0,00;196,02;0,04;0,00;0,00;
0,00;0,00;200,82;0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;210,42;0,04;0,00;0,00;
0,00;0,00;215,22;0,04;0,00;0,00;
0,00;0,00;220,02;0,04;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;234,42;-0,04;0,00;0,00;
0,00;0,00;263,22;0,04;0,00;0,00;
0,00;0,00;277,62;0,04;0,00;0,00;
0,00;0,00;287,22;-0,04;0,00;0,00;
0,00;0,00;296,82;0,04;0,00;0,00;
0,00;0,00;301,62;0,04;0,00;0,00;
0,00;0,00;306,18;-0,04;0,00;0,00;
0,00;0,00;309,04;-0,12;0,00;0,00;
0,00;0,00;309,93;-0,04;0,00;0,00;
0,00;0,00;310,00;0,04;0,00;0,00;
0,00;0,00;310,17;0,04;0,00;0,00;
0,00;0,00;310,47;0,04;0,00;0,00;
0,00;0,00;310,80;0,04;0,00;0,00;
0,00;0,00;311,12;0,04;0,00;0,00;
0,00;0,00;311,44;0,04;0,00;0,00;
0,00;0,00;311,76;0,04;0,00;0,00;
0,00;0,00;312,08;0,04;0,00;0,00;
0,00;0,00;312,40;0,04;0,00;0,00;
0,00;0,00;312,72;0,04;0,00;0,00;
0,00;0,00;313,04;0,04;0,00;0,00;
0,00;0,00;313,36;0,04;0,00;0,00;
0,00;0,00;313,68;0,04;0,00;0,00;
0,00;0,00;314,00;0,04;0,00;0,00;
0,00;0,00;314,32;0,04;0,00;0,00;
0,00;0,00;314,64;0,04;0,00;0,00;
0,00;0,00;314,96;0,13;0,00;0,00;
0,00;0,00;315,28;0,18;0,00;0,00;
0,00;0,00;315,60;0,22;0,00;0,00;
0,00;0,00;315,92;0,22;0,00;0,00;
0,00;0,00;316,24;0,22;0,00;0,00;
0,00;0,00;316,56;0,22;0,00;0,00;
0,00;0,00;316,88;0,22;0,00;0,00;
0,00;0,00;317,19;0,96;0,00;0,00;
0,00;0,00;317,52;1,13;0,00;0,00;
0,00;0,00;317,84;1,35;0,00;0,00;
0,00;0,00;318,16;1,31;0,00;0,00;
0,00;0,00;318,48;1,35;0,00;0,00;
0,00;0,00;318,80;1,52;0,00;0,00;
0,00;0,00;319,12;1,61;0,00;0,00;
0,00;0,00;319,44;1,61;0,00;0,00;
0,00;0,00;319,76;1,70;0,00;0,00;
0,00;0,00;320,08;1,82;0,00;0,00;
0,00;0,00;320,40;1,87;0,00;0,00;
0,00;0,00;320,72;1,96;0,00;0,00;
0,00;0,00;321,04;1,96;0,00;0,00;
0,00;0,00;321,36;2,09;0,00;0,00;
0,00;0,00;321,68;2,13;0,00;0,00;
0,00;0,00;322,00;2,18;0,00;0,00;
0,00;0,00;322,32;2,22;0,00;0,00;
0,00;0,00;322,64;2,31;0,00;0,00;
0,00;0,00;322,96;2,44;0,00;0,00;
0,00;0,00;323,28;2,39;0,00;0,00;
0,00;0,00;323,60;2,53;0,00;0,00;
0,00;0,00;323,92;2,57;0,00;0,00;
0,00;0,00;324,24;2,66;0,00;0,00;
0,00;0,00;324,56;2,70;0,00;0,00;
0,00;0,00;324,88;2,78;0,00;0,00;
0,00;0,00;325,20;2,83;0,00;0,00;
0,00;0,00;325,52;2,83;0,00;0,00;
0,00;0,00;325,84;2,95;0,00;0,00;
0,00;0,00;326,16;3,04;0,00;0,00;
0,00;0,00;326,48;3,18;0,00;0,00;
0,00;0,00;326,80;3,09;0,00;0,00;
0,00;0,00;327,12;3,30;0,00;0,00;
0,00;0,00;327,44;3,39;0,00;0,00;
0,00;0,00;327,76;3,39;0,00;0,00;
0,00;0,00;328,08;3,39;0,00;0,00;
0,00;0,00;328,40;3,43;0,00;0,00;
0,00;0,00;328,72;3,43;0,00;0,00;
0,00;0,00;329,04;3,43;0,00;0,00;
0,00;0,00;329,36;3,57;0,00;0,00;
0,00;0,00;329,67;3,70;0,00;0,00;
0,00;0,00;330,00;3,70;0,00;0,00;
0,00;0,00;330,32;3,74;0,00;0,00;
0,00;0,00;330,64;3,87;0,00;0,00;
0,00;0,00;330,96;4,05;0,00;0,00;
0,00;0,00;331,28;4,09;0,00;0,00;
0,00;0,00;331,57;11,74;0,00;0,00;
0,00;0,00;331,61;14,49;0,00;0,00;
0,00;0,00;331,62;14,92;0,00;0,00;
0,00;0,00;331,62;15,35;0,00;0,00;
0,00;0,00;331,63;15,57;0,00;0,00;
0,00;0,00;331,63;15,74;0,00;0,00;
0,00;0,00;331,64;15,88;0,00;0,00;
0,00;0,00;331,64;16,01;0,00;0,00;
