8291;27.03.20 11:24:32;10;Repair_strategy;force > max. force (8);20200327062640P0001;
0,00;0,00;103,76;0,01;0,00;0,00;
0,00;0,00;104,19;0,01;0,00;0,00;
0,00;0,00;104,48;0,01;0,00;0,00;
0,00;0,00;104,77;0,02;0,00;0,00;
0,00;0,00;105,05;0,01;0,00;0,00;
0,00;0,00;105,20;0,01;0,00;0,00;
0,00;0,00;105,49;0,01;0,00;0,00;
0,00;0,00;105,63;0,01;0,00;0,00;
0,00;0,00;105,77;0,01;0,00;0,00;
0,00;0,00;105,92;0,01;0,00;0,00;
0,00;0,00;106,20;0,01;0,00;0,00;
0,00;0,00;106,35;0,01;0,00;0,00;
0,00;0,00;106,49;0,01;0,00;0,00;
0,00;0,00;106,64;0,01;0,00;0,00;
0,00;0,00;106,93;0,01;0,00;0,00;
0,00;0,00;107,07;0,01;0,00;0,00;
0,00;0,00;107,21;0,01;0,00;0,00;
0,00;0,00;107,36;0,02;0,00;0,00;
0,00;0,00;107,50;0,02;0,00;0,00;
0,00;0,00;107,65;0,02;0,00;0,00;
0,00;0,00;107,79;0,01;0,00;0,00;
0,00;0,00;107,93;0,01;0,00;0,00;
0,00;0,00;108,22;0,01;0,00;0,00;
0,00;0,00;108,37;0,01;0,00;0,00;
0,00;0,00;108,65;0,01;0,00;0,00;
0,00;0,00;108,80;0,01;0,00;0,00;
0,00;0,00;108,94;0,01;0,00;0,00;
0,00;0,00;109,08;0,01;0,00;0,00;
0,00;0,00;109,23;0,01;0,00;0,00;
0,00;0,00;109,52;0,02;0,00;0,00;
0,00;0,00;109,81;0,01;0,00;0,00;
0,00;0,00;109,95;0,02;0,00;0,00;
0,00;0,00;110,09;0,01;0,00;0,00;
0,00;0,00;110,24;0,01;0,00;0,00;
0,00;0,00;110,38;0,01;0,00;0,00;
0,00;0,00;110,53;0,01;0,00;0,00;
0,00;0,00;110,67;0,01;0,00;0,00;
0,00;0,00;110,81;0,01;0,00;0,00;
0,00;0,00;110,96;0,01;0,00;0,00;
0,00;0,00;111,25;0,01;0,00;0,00;
0,00;0,00;111,39;0,02;0,00;0,00;
0,00;0,00;111,68;0,02;0,00;0,00;
0,00;0,00;111,82;0,01;0,00;0,00;
0,00;0,00;111,97;0,01;0,00;0,00;
0,00;0,00;112,11;0,02;0,00;0,00;
0,00;0,00;112,25;0,01;0,00;0,00;
0,00;0,00;112,40;0,01;0,00;0,00;
0,00;0,00;112,54;0,01;0,00;0,00;
0,00;0,00;112,69;0,02;0,00;0,00;
0,00;0,00;112,83;0,02;0,00;0,00;
0,00;0,00;113,12;0,01;0,00;0,00;
0,00;0,00;113,26;0,01;0,00;0,00;
0,00;0,00;113,41;0,01;0,00;0,00;
0,00;0,00;113,55;0,01;0,00;0,00;
0,00;0,00;113,69;0,01;0,00;0,00;
0,00;0,00;113,84;0,01;0,00;0,00;
0,00;0,00;113,98;0,01;0,00;0,00;
0,00;0,00;114,41;0,01;0,00;0,00;
0,00;0,00;114,56;0,01;0,00;0,00;
0,00;0,00;114,70;0,01;0,00;0,00;
0,00;0,00;114,99;0,01;0,00;0,00;
0,00;0,00;115,13;0,02;0,00;0,00;
0,00;0,00;115,28;0,01;0,00;0,00;
0,00;0,00;115,42;0,01;0,00;0,00;
0,00;0,00;115,57;0,01;0,00;0,00;
0,00;0,00;115,71;0,03;0,00;0,00;
0,00;0,00;115,85;0,01;0,00;0,00;
0,00;0,00;116,00;0,01;0,00;0,00;
0,00;0,00;116,14;0,01;0,00;0,00;
0,00;0,00;116,28;0,01;0,00;0,00;
0,00;0,00;116,43;0,01;0,00;0,00;
0,00;0,00;116,57;0,01;0,00;0,00;
0,00;0,00;116,86;0,01;0,00;0,00;
0,00;0,00;117,00;0,01;0,00;0,00;
0,00;0,00;117,15;0,02;0,00;0,00;
0,00;0,00;117,29;0,01;0,00;0,00;
0,00;0,00;117,72;0,01;0,00;0,00;
0,00;0,00;117,87;0,01;0,00;0,00;
0,00;0,00;118,01;0,01;0,00;0,00;
0,00;0,00;118,16;0,01;0,00;0,00;
0,00;0,00;118,30;0,01;0,00;0,00;
0,00;0,00;118,45;0,01;0,00;0,00;
0,00;0,00;118,59;0,01;0,00;0,00;
0,00;0,00;118,73;0,02;0,00;0,00;
0,00;0,00;118,88;0,01;0,00;0,00;
0,00;0,00;119,02;0,01;0,00;0,00;
0,00;0,00;119,17;0,01;0,00;0,00;
0,00;0,00;119,31;0,02;0,00;0,00;
0,00;0,00;119,45;0,01;0,00;0,00;
0,00;0,00;119,60;0,01;0,00;0,00;
0,00;0,00;120,17;0,01;0,00;0,00;
0,00;0,00;120,32;0,01;0,00;0,00;
0,00;0,00;120,46;0,01;0,00;0,00;
0,00;0,00;120,61;0,01;0,00;0,00;
0,00;0,00;120,75;0,02;0,00;0,00;
0,00;0,00;120,89;0,01;0,00;0,00;
0,00;0,00;121,04;0,01;0,00;0,00;
0,00;0,00;121,33;0,01;0,00;0,00;
0,00;0,00;121,47;0,02;0,00;0,00;
0,00;0,00;121,61;0,01;0,00;0,00;
0,00;0,00;121,76;0,01;0,00;0,00;
0,00;0,00;121,90;0,01;0,00;0,00;
0,00;0,00;122,05;0,01;0,00;0,00;
0,00;0,00;122,19;0,01;0,00;0,00;
0,00;0,00;122,34;0,02;0,00;0,00;
0,00;0,00;122,48;0,02;0,00;0,00;
0,00;0,00;122,62;0,01;0,00;0,00;
0,00;0,00;122,77;0,01;0,00;0,00;
0,00;0,00;122,91;0,01;0,00;0,00;
0,00;0,00;123,05;0,01;0,00;0,00;
0,00;0,00;123,20;0,01;0,00;0,00;
0,00;0,00;123,34;0,01;0,00;0,00;
0,00;0,00;123,49;0,01;0,00;0,00;
0,00;0,00;123,63;0,01;0,00;0,00;
0,00;0,00;123,77;0,01;0,00;0,00;
0,00;0,00;123,92;0,01;0,00;0,00;
0,00;0,00;124,06;0,01;0,00;0,00;
0,00;0,00;124,21;0,01;0,00;0,00;
0,00;0,00;124,35;0,01;0,00;0,00;
0,00;0,00;124,49;0,01;0,00;0,00;
0,00;0,00;124,93;0,01;0,00;0,00;
0,00;0,00;125,07;0,01;0,00;0,00;
0,00;0,00;125,36;0,02;0,00;0,00;
0,00;0,00;125,50;0,01;0,00;0,00;
0,00;0,00;125,65;0,01;0,00;0,00;
0,00;0,00;125,79;0,01;0,00;0,00;
0,00;0,00;126,37;0,01;0,00;0,00;
0,00;0,00;126,51;0,01;0,00;0,00;
0,00;0,00;126,80;0,01;0,00;0,00;
0,00;0,00;127,37;0,01;0,00;0,00;
0,00;0,00;127,52;0,02;0,00;0,00;
0,00;0,00;127,66;0,01;0,00;0,00;
0,00;0,00;127,80;0,01;0,00;0,00;
0,00;0,00;127,95;0,01;0,00;0,00;
0,00;0,00;128,09;0,01;0,00;0,00;
0,00;0,00;128,24;0,01;0,00;0,00;
0,00;0,00;128,81;0,01;0,00;0,00;
0,00;0,00;128,96;0,01;0,00;0,00;
0,00;0,00;129,25;0,01;0,00;0,00;
0,00;0,00;129,39;0,01;0,00;0,00;
0,00;0,00;129,68;0,01;0,00;0,00;
0,00;0,00;129,97;0,01;0,00;0,00;
0,00;0,00;130,40;0,01;0,00;0,00;
0,00;0,00;130,54;0,01;0,00;0,00;
0,00;0,00;130,69;0,01;0,00;0,00;
0,00;0,00;130,83;0,01;0,00;0,00;
0,00;0,00;130,97;0,01;0,00;0,00;
0,00;0,00;131,12;0,01;0,00;0,00;
0,00;0,00;131,41;0,01;0,00;0,00;
0,00;0,00;131,84;0,01;0,00;0,00;
0,00;0,00;131,98;0,01;0,00;0,00;
0,00;0,00;132,27;0,01;0,00;0,00;
0,00;0,00;132,41;0,01;0,00;0,00;
0,00;0,00;132,56;0,01;0,00;0,00;
0,00;0,00;132,99;0,02;0,00;0,00;
0,00;0,00;133,13;0,01;0,00;0,00;
0,00;0,00;133,28;0,01;0,00;0,00;
0,00;0,00;133,71;0,02;0,00;0,00;
0,00;0,00;133,85;0,01;0,00;0,00;
0,00;0,00;134,57;0,01;0,00;0,00;
0,00;0,00;134,72;0,01;0,00;0,00;
0,00;0,00;135,00;0,01;0,00;0,00;
0,00;0,00;135,15;0,01;0,00;0,00;
0,00;0,00;135,29;0,01;0,00;0,00;
0,00;0,00;135,58;0,01;0,00;0,00;
0,00;0,00;135,87;0,01;0,00;0,00;
0,00;0,00;136,02;0,01;0,00;0,00;
0,00;0,00;136,16;0,01;0,00;0,00;
0,00;0,00;136,30;0,01;0,00;0,00;
0,00;0,00;136,45;0,01;0,00;0,00;
0,00;0,00;136,59;0,01;0,00;0,00;
0,00;0,00;136,74;0,01;0,00;0,00;
0,00;0,00;136,88;0,01;0,00;0,00;
0,00;0,00;137,02;0,01;0,00;0,00;
0,00;0,00;137,45;0,01;0,00;0,00;
0,00;0,00;137,89;0,01;0,00;0,00;
0,00;0,00;138,17;0,01;0,00;0,00;
0,00;0,00;138,32;0,01;0,00;0,00;
0,00;0,00;138,46;0,10;0,00;0,00;
0,00;0,00;138,60;0,74;0,00;0,00;
0,00;0,00;138,73;1,79;0,00;0,00;
0,00;0,00;138,87;3,17;0,00;0,00;
0,00;0,00;139,00;5,13;0,00;0,00;
0,00;0,00;139,13;7,80;0,00;0,00;
0,00;0,00;139,22;10,64;0,00;0,00;
0,00;0,00;139,25;11,10;0,00;0,00;
0,00;0,00;139,26;11,43;0,00;0,00;
0,00;0,00;139,27;11,67;0,00;0,00;
0,00;0,00;139,28;11,85;0,00;0,00;
0,00;0,00;139,29;11,98;0,00;0,00;
0,00;0,00;139,29;12,08;0,00;0,00;
0,00;0,00;139,30;12,12;0,00;0,00;
0,00;0,00;139,30;12,15;0,00;0,00;
0,00;0,00;139,30;12,14;0,00;0,00;
0,00;0,00;139,30;12,13;0,00;0,00;
0,00;0,00;139,30;12,12;0,00;0,00;
0,00;0,00;139,30;12,11;0,00;0,00;
0,00;0,00;139,30;12,09;0,00;0,00;
