2927;06.04.20 11:09:01;21;Avvicinamento Pressata Finale;position < min position (11);20200406103130A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;20,30;0,09;0,00;0,00;
0,00;0,00;21,12;0,04;0,00;0,00;
0,00;0,00;22,40;0,09;0,00;0,00;
0,00;0,00;24,20;0,04;0,00;0,00;
0,00;0,00;31,21;0,09;0,00;0,00;
0,00;0,00;33,62;0,09;0,00;0,00;
0,00;0,00;36,02;0,09;0,00;0,00;
0,00;0,00;38,42;0,04;0,00;0,00;
0,00;0,00;40,82;0,09;0,00;0,00;
0,00;0,00;43,22;0,09;0,00;0,00;
0,00;0,00;48,02;0,04;0,00;0,00;
0,00;0,00;50,42;0,04;0,00;0,00;
0,00;0,00;52,82;0,09;0,00;0,00;
0,00;0,00;55,22;0,09;0,00;0,00;
0,00;0,00;60,02;0,09;0,00;0,00;
0,00;0,00;62,42;0,13;0,00;0,00;
0,00;0,00;64,82;0,04;0,00;0,00;
0,00;0,00;69,62;0,04;0,00;0,00;
0,00;0,00;74,42;0,09;0,00;0,00;
0,00;0,00;79,22;0,04;0,00;0,00;
0,00;0,00;81,62;-0,04;0,00;0,00;
0,00;0,00;86,42;0,04;0,00;0,00;
0,00;0,00;88,82;0,04;0,00;0,00;
0,00;0,00;93,62;0,04;0,00;0,00;
0,00;0,00;96,02;0,09;0,00;0,00;
0,00;0,00;98,42;0,04;0,00;0,00;
0,00;0,00;108,02;0,04;0,00;0,00;
0,00;0,00;112,82;0,04;0,00;0,00;
0,00;0,00;117,62;-0,04;0,00;0,00;
0,00;0,00;120,02;0,04;0,00;0,00;
0,00;0,00;122,42;0,09;0,00;0,00;
0,00;0,00;127,22;0,04;0,00;0,00;
0,00;0,00;129,62;0,04;0,00;0,00;
0,00;0,00;132,02;-0,04;0,00;0,00;
0,00;0,00;134,42;0,09;0,00;0,00;
0,00;0,00;139,22;0,04;0,00;0,00;
0,00;0,00;141,62;0,04;0,00;0,00;
0,00;0,00;144,02;0,04;0,00;0,00;
0,00;0,00;146,42;0,04;0,00;0,00;
0,00;0,00;153,62;0,04;0,00;0,00;
0,00;0,00;156,02;0,04;0,00;0,00;
0,00;0,00;158,42;0,04;0,00;0,00;
0,00;0,00;163,22;0,04;0,00;0,00;
0,00;0,00;170,42;0,04;0,00;0,00;
0,00;0,00;172,82;0,04;0,00;0,00;
0,00;0,00;175,22;0,04;0,00;0,00;
0,00;0,00;180,02;0,09;0,00;0,00;
0,00;0,00;187,22;0,04;0,00;0,00;
0,00;0,00;189,62;0,04;0,00;0,00;
0,00;0,00;192,02;0,04;0,00;0,00;
0,00;0,00;194,42;0,04;0,00;0,00;
0,00;0,00;199,22;0,04;0,00;0,00;
0,00;0,00;201,62;0,04;0,00;0,00;
0,00;0,00;204,02;0,04;0,00;0,00;
0,00;0,00;206,42;-0,04;0,00;0,00;
0,00;0,00;213,62;0,09;0,00;0,00;
0,00;0,00;216,02;0,04;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;223,22;0,09;0,00;0,00;
0,00;0,00;228,02;0,13;0,00;0,00;
0,00;0,00;230,03;0,04;0,00;0,00;
0,00;0,00;231,57;-0,04;0,00;0,00;
0,00;0,00;232,66;-0,04;0,00;0,00;
0,00;0,00;233,23;0,04;0,00;0,00;
0,00;0,00;233,35;0,18;0,00;0,00;
0,00;0,00;233,41;0,18;0,00;0,00;
0,00;0,00;233,41;0,13;0,00;0,00;
0,00;0,00;233,44;0,17;0,00;0,00;
0,00;0,00;233,60;0,21;0,00;0,00;
0,00;0,00;233,75;0,18;0,00;0,00;
0,00;0,00;233,91;0,21;0,00;0,00;
0,00;0,00;234,08;0,30;0,00;0,00;
0,00;0,00;234,24;0,21;0,00;0,00;
0,00;0,00;234,40;0,18;0,00;0,00;
0,00;0,00;234,56;0,18;0,00;0,00;
0,00;0,00;234,72;0,21;0,00;0,00;
0,00;0,00;234,88;0,13;0,00;0,00;
0,00;0,00;235,04;0,09;0,00;0,00;
0,00;0,00;235,20;0,13;0,00;0,00;
0,00;0,00;235,52;0,09;0,00;0,00;
0,00;0,00;235,84;0,04;0,00;0,00;
0,00;0,00;236,16;0,04;0,00;0,00;
0,00;0,00;236,64;0,04;0,00;0,00;
0,00;0,00;236,96;0,04;0,00;0,00;
0,00;0,00;237,28;0,09;0,00;0,00;
0,00;0,00;237,60;0,09;0,00;0,00;
0,00;0,00;237,76;0,04;0,00;0,00;
0,00;0,00;237,92;0,04;0,00;0,00;
0,00;0,00;238,08;0,04;0,00;0,00;
0,00;0,00;238,72;0,09;0,00;0,00;
0,00;0,00;238,88;0,04;0,00;0,00;
0,00;0,00;239,04;0,13;0,00;0,00;
0,00;0,00;239,20;0,04;0,00;0,00;
0,00;0,00;239,36;0,04;0,00;0,00;
0,00;0,00;239,52;0,13;0,00;0,00;
0,00;0,00;239,68;0,09;0,00;0,00;
0,00;0,00;240,00;0,09;0,00;0,00;
0,00;0,00;240,16;0,04;0,00;0,00;
0,00;0,00;240,48;0,09;0,00;0,00;
0,00;0,00;240,64;0,09;0,00;0,00;
0,00;0,00;240,80;0,04;0,00;0,00;
0,00;0,00;240,96;0,04;0,00;0,00;
0,00;0,00;241,12;0,04;0,00;0,00;
0,00;0,00;241,28;0,09;0,00;0,00;
0,00;0,00;241,44;0,09;0,00;0,00;
0,00;0,00;241,60;0,13;0,00;0,00;
0,00;0,00;241,76;0,09;0,00;0,00;
0,00;0,00;242,08;0,13;0,00;0,00;
0,00;0,00;242,24;0,18;0,00;0,00;
0,00;0,00;242,40;0,18;0,00;0,00;
0,00;0,00;242,56;0,18;0,00;0,00;
0,00;0,00;242,72;0,18;0,00;0,00;
0,00;0,00;242,88;0,13;0,00;0,00;
0,00;0,00;243,04;0,18;0,00;0,00;
0,00;0,00;243,20;0,13;0,00;0,00;
0,00;0,00;243,36;0,13;0,00;0,00;
0,00;0,00;243,52;0,04;0,00;0,00;
0,00;0,00;243,68;0,13;0,00;0,00;
0,00;0,00;244,16;0,04;0,00;0,00;
0,00;0,00;244,32;0,04;0,00;0,00;
0,00;0,00;244,48;0,13;0,00;0,00;
0,00;0,00;244,64;0,09;0,00;0,00;
0,00;0,00;244,80;0,09;0,00;0,00;
0,00;0,00;244,96;0,04;0,00;0,00;
0,00;0,00;245,28;0,09;0,00;0,00;
0,00;0,00;245,44;0,09;0,00;0,00;
0,00;0,00;245,60;0,09;0,00;0,00;
0,00;0,00;245,76;0,09;0,00;0,00;
0,00;0,00;245,92;0,04;0,00;0,00;
0,00;0,00;246,24;0,09;0,00;0,00;
0,00;0,00;246,56;0,04;0,00;0,00;
0,00;0,00;246,72;0,04;0,00;0,00;
0,00;0,00;246,88;0,13;0,00;0,00;
0,00;0,00;247,04;0,04;0,00;0,00;
0,00;0,00;247,20;0,18;0,00;0,00;
0,00;0,00;247,36;0,18;0,00;0,00;
0,00;0,00;247,52;0,18;0,00;0,00;
0,00;0,00;247,68;0,18;0,00;0,00;
0,00;0,00;247,84;0,26;0,00;0,00;
0,00;0,00;248,00;0,35;0,00;0,00;
0,00;0,00;248,16;0,35;0,00;0,00;
0,00;0,00;248,32;0,35;0,00;0,00;
0,00;0,00;248,48;0,39;0,00;0,00;
0,00;0,00;248,64;0,39;0,00;0,00;
0,00;0,00;248,80;0,35;0,00;0,00;
0,00;0,00;248,96;0,35;0,00;0,00;
0,00;0,00;249,12;0,35;0,00;0,00;
0,00;0,00;249,28;0,35;0,00;0,00;
0,00;0,00;249,44;0,35;0,00;0,00;
0,00;0,00;249,60;0,35;0,00;0,00;
0,00;0,00;249,76;0,39;0,00;0,00;
0,00;0,00;249,92;0,83;0,00;0,00;
0,00;0,00;250,07;1,31;0,00;0,00;
0,00;0,00;250,23;2,35;0,00;0,00;
0,00;0,00;250,38;3,57;0,00;0,00;
0,00;0,00;250,54;4,82;0,00;0,00;
0,00;0,00;250,70;6,08;0,00;0,00;
0,00;0,00;250,86;7,30;0,00;0,00;
0,00;0,00;251,02;8,17;0,00;0,00;
0,00;0,00;251,18;8,79;0,00;0,00;
0,00;0,00;251,34;9,61;0,00;0,00;
0,00;0,00;251,50;10,22;0,00;0,00;
0,00;0,00;251,67;10,61;0,00;0,00;
0,00;0,00;251,83;10,70;0,00;0,00;
0,00;0,00;251,99;10,61;0,00;0,00;
0,00;0,00;252,15;10,61;0,00;0,00;
0,00;0,00;252,31;10,87;0,00;0,00;
0,00;0,00;252,47;11,17;0,00;0,00;
0,00;0,00;252,63;11,57;0,00;0,00;
0,00;0,00;252,79;11,96;0,00;0,00;
0,00;0,00;252,95;12,39;0,00;0,00;
0,00;0,00;253,11;12,74;0,00;0,00;
0,00;0,00;253,27;13,14;0,00;0,00;
0,00;0,00;253,43;13,61;0,00;0,00;
0,00;0,00;253,59;14,04;0,00;0,00;
0,00;0,00;253,75;14,27;0,00;0,00;
0,00;0,00;253,91;14,48;0,00;0,00;
0,00;0,00;254,07;14,83;0,00;0,00;
0,00;0,00;254,23;15,22;0,00;0,00;
0,00;0,00;254,39;15,61;0,00;0,00;
0,00;0,00;254,55;15,87;0,00;0,00;
0,00;0,00;254,71;16,27;0,00;0,00;
0,00;0,00;254,87;16,57;0,00;0,00;
0,00;0,00;255,03;17,01;0,00;0,00;
0,00;0,00;255,19;17,22;0,00;0,00;
0,00;0,00;255,35;17,22;0,00;0,00;
0,00;0,00;255,52;17,26;0,00;0,00;
0,00;0,00;255,67;17,48;0,00;0,00;
0,00;0,00;255,83;17,52;0,00;0,00;
0,00;0,00;256,00;17,57;0,00;0,00;
0,00;0,00;256,16;17,57;0,00;0,00;
0,00;0,00;256,32;17,74;0,00;0,00;
0,00;0,00;256,48;17,66;0,00;0,00;
0,00;0,00;256,64;17,57;0,00;0,00;
0,00;0,00;256,80;17,43;0,00;0,00;
0,00;0,00;256,96;17,26;0,00;0,00;
0,00;0,00;257,12;17,40;0,00;0,00;
0,00;0,00;257,28;17,40;0,00;0,00;
0,00;0,00;257,44;17,22;0,00;0,00;
0,00;0,00;257,60;17,31;0,00;0,00;
0,00;0,00;257,76;17,22;0,00;0,00;
0,00;0,00;257,92;17,22;0,00;0,00;
0,00;0,00;258,08;17,09;0,00;0,00;
0,00;0,00;258,24;17,05;0,00;0,00;
0,00;0,00;258,40;17,05;0,00;0,00;
0,00;0,00;258,56;16,92;0,00;0,00;
0,00;0,00;258,72;16,70;0,00;0,00;
0,00;0,00;258,88;16,70;0,00;0,00;
0,00;0,00;259,04;16,57;0,00;0,00;
0,00;0,00;259,20;16,61;0,00;0,00;
0,00;0,00;259,36;16,87;0,00;0,00;
0,00;0,00;259,52;16,66;0,00;0,00;
0,00;0,00;259,68;16,31;0,00;0,00;
0,00;0,00;259,84;16,00;0,00;0,00;
0,00;0,00;260,00;15,40;0,00;0,00;
0,00;0,00;260,16;14,52;0,00;0,00;
0,00;0,00;260,34;11,44;0,00;0,00;
0,00;0,00;260,50;10,22;0,00;0,00;
0,00;0,00;260,66;9,00;0,00;0,00;
0,00;0,00;260,82;8,43;0,00;0,00;
0,00;0,00;260,97;8,00;0,00;0,00;
0,00;0,00;261,13;7,35;0,00;0,00;
