8308;30.03.20 14:57:52;10;Repair_strategy;force > max. force (8);20200327063626P0001;
0,00;0,00;101,44;1,43;0,00;0,00;
0,00;0,00;101,58;1,47;0,00;0,00;
0,00;0,00;101,73;1,46;0,00;0,00;
0,00;0,00;101,81;1,53;0,00;0,00;
0,00;0,00;101,81;1,43;0,00;0,00;
0,00;0,00;101,67;0,22;0,00;0,00;
0,00;0,00;101,01;-0,02;0,00;0,00;
0,00;0,00;99,85;-0,04;0,00;0,00;
0,00;0,00;98,02;0,02;0,00;0,00;
0,00;0,00;97,80;0,01;0,00;0,00;
0,00;0,00;97,80;0,01;0,00;0,00;
0,00;0,00;97,94;0,01;0,00;0,00;
0,00;0,00;98,09;0,01;0,00;0,00;
0,00;0,00;98,24;0,01;0,00;0,00;
0,00;0,00;98,39;0,01;0,00;0,00;
0,00;0,00;98,54;0,01;0,00;0,00;
0,00;0,00;98,68;0,01;0,00;0,00;
0,00;0,00;98,83;0,01;0,00;0,00;
0,00;0,00;98,97;0,01;0,00;0,00;
0,00;0,00;99,11;0,01;0,00;0,00;
0,00;0,00;99,26;0,01;0,00;0,00;
0,00;0,00;99,40;0,01;0,00;0,00;
0,00;0,00;99,55;0,01;0,00;0,00;
0,00;0,00;99,69;0,01;0,00;0,00;
0,00;0,00;99,83;0,01;0,00;0,00;
0,00;0,00;99,98;0,01;0,00;0,00;
0,00;0,00;100,12;0,01;0,00;0,00;
0,00;0,00;100,26;0,01;0,00;0,00;
0,00;0,00;100,41;0,01;0,00;0,00;
0,00;0,00;100,55;0,01;0,00;0,00;
0,00;0,00;100,70;0,01;0,00;0,00;
0,00;0,00;100,84;0,01;0,00;0,00;
0,00;0,00;100,99;0,01;0,00;0,00;
0,00;0,00;101,13;0,01;0,00;0,00;
0,00;0,00;101,27;0,01;0,00;0,00;
0,00;0,00;101,42;0,01;0,00;0,00;
0,00;0,00;101,56;0,13;0,00;0,00;
0,00;0,00;101,70;0,96;0,00;0,00;
0,00;0,00;101,83;1,64;0,00;0,00;
0,00;0,00;101,99;1,59;0,00;0,00;
0,00;0,00;102,13;1,60;0,00;0,00;
0,00;0,00;102,28;1,60;0,00;0,00;
0,00;0,00;102,42;1,68;0,00;0,00;
0,00;0,00;102,57;1,71;0,00;0,00;
0,00;0,00;102,71;1,73;0,00;0,00;
0,00;0,00;102,86;1,80;0,00;0,00;
0,00;0,00;103,00;1,84;0,00;0,00;
0,00;0,00;103,14;1,86;0,00;0,00;
0,00;0,00;103,29;1,88;0,00;0,00;
0,00;0,00;103,43;1,93;0,00;0,00;
0,00;0,00;103,58;1,95;0,00;0,00;
0,00;0,00;103,72;1,98;0,00;0,00;
0,00;0,00;103,86;1,97;0,00;0,00;
0,00;0,00;104,01;2,00;0,00;0,00;
0,00;0,00;104,15;2,01;0,00;0,00;
0,00;0,00;104,30;2,01;0,00;0,00;
0,00;0,00;104,44;2,06;0,00;0,00;
0,00;0,00;104,58;2,07;0,00;0,00;
0,00;0,00;104,73;2,06;0,00;0,00;
0,00;0,00;104,87;2,07;0,00;0,00;
0,00;0,00;105,02;2,12;0,00;0,00;
0,00;0,00;105,16;2,15;0,00;0,00;
0,00;0,00;105,30;2,16;0,00;0,00;
0,00;0,00;105,45;2,13;0,00;0,00;
0,00;0,00;105,59;2,18;0,00;0,00;
0,00;0,00;105,74;2,20;0,00;0,00;
0,00;0,00;105,88;2,20;0,00;0,00;
0,00;0,00;106,03;2,18;0,00;0,00;
0,00;0,00;106,17;2,23;0,00;0,00;
0,00;0,00;106,31;2,26;0,00;0,00;
0,00;0,00;106,46;2,26;0,00;0,00;
0,00;0,00;106,60;2,25;0,00;0,00;
0,00;0,00;106,75;2,27;0,00;0,00;
0,00;0,00;106,89;2,31;0,00;0,00;
0,00;0,00;107,03;2,29;0,00;0,00;
0,00;0,00;107,18;2,33;0,00;0,00;
0,00;0,00;107,32;2,30;0,00;0,00;
0,00;0,00;107,46;2,39;0,00;0,00;
0,00;0,00;107,61;2,39;0,00;0,00;
0,00;0,00;107,75;2,39;0,00;0,00;
0,00;0,00;107,90;2,36;0,00;0,00;
0,00;0,00;108,04;2,47;0,00;0,00;
0,00;0,00;108,18;2,46;0,00;0,00;
0,00;0,00;108,33;2,47;0,00;0,00;
0,00;0,00;108,47;2,45;0,00;0,00;
0,00;0,00;108,62;2,50;0,00;0,00;
0,00;0,00;108,76;2,51;0,00;0,00;
0,00;0,00;108,90;2,54;0,00;0,00;
0,00;0,00;109,05;2,49;0,00;0,00;
0,00;0,00;109,19;2,50;0,00;0,00;
0,00;0,00;109,34;2,57;0,00;0,00;
0,00;0,00;109,48;2,55;0,00;0,00;
0,00;0,00;109,63;2,58;0,00;0,00;
0,00;0,00;109,77;2,60;0,00;0,00;
0,00;0,00;109,91;2,58;0,00;0,00;
0,00;0,00;110,06;2,62;0,00;0,00;
0,00;0,00;110,20;2,66;0,00;0,00;
0,00;0,00;110,35;2,68;0,00;0,00;
0,00;0,00;110,49;2,61;0,00;0,00;
0,00;0,00;110,63;2,62;0,00;0,00;
0,00;0,00;110,78;2,58;0,00;0,00;
0,00;0,00;110,92;2,64;0,00;0,00;
0,00;0,00;111,07;2,65;0,00;0,00;
0,00;0,00;111,21;2,63;0,00;0,00;
0,00;0,00;111,35;2,60;0,00;0,00;
0,00;0,00;111,50;2,66;0,00;0,00;
0,00;0,00;111,64;2,69;0,00;0,00;
0,00;0,00;111,79;2,66;0,00;0,00;
0,00;0,00;111,93;2,65;0,00;0,00;
0,00;0,00;112,07;2,63;0,00;0,00;
0,00;0,00;112,22;2,66;0,00;0,00;
0,00;0,00;112,36;2,62;0,00;0,00;
0,00;0,00;112,51;2,63;0,00;0,00;
0,00;0,00;112,65;2,59;0,00;0,00;
0,00;0,00;112,80;2,63;0,00;0,00;
0,00;0,00;112,94;2,64;0,00;0,00;
0,00;0,00;113,08;2,63;0,00;0,00;
0,00;0,00;113,23;2,60;0,00;0,00;
0,00;0,00;113,37;2,63;0,00;0,00;
0,00;0,00;113,52;2,60;0,00;0,00;
0,00;0,00;113,66;2,58;0,00;0,00;
0,00;0,00;113,80;2,50;0,00;0,00;
0,00;0,00;113,95;2,49;0,00;0,00;
0,00;0,00;114,09;2,54;0,00;0,00;
0,00;0,00;114,24;2,53;0,00;0,00;
0,00;0,00;114,38;2,49;0,00;0,00;
0,00;0,00;114,52;2,54;0,00;0,00;
0,00;0,00;114,66;2,52;0,00;0,00;
0,00;0,00;114,81;2,47;0,00;0,00;
0,00;0,00;114,95;2,52;0,00;0,00;
0,00;0,00;115,10;2,55;0,00;0,00;
0,00;0,00;115,24;2,53;0,00;0,00;
0,00;0,00;115,39;2,53;0,00;0,00;
0,00;0,00;115,53;2,48;0,00;0,00;
0,00;0,00;115,67;2,51;0,00;0,00;
0,00;0,00;115,82;2,49;0,00;0,00;
0,00;0,00;115,96;2,49;0,00;0,00;
0,00;0,00;116,11;2,42;0,00;0,00;
0,00;0,00;116,25;2,45;0,00;0,00;
0,00;0,00;116,40;2,45;0,00;0,00;
0,00;0,00;116,54;2,43;0,00;0,00;
0,00;0,00;116,68;2,42;0,00;0,00;
0,00;0,00;116,83;2,39;0,00;0,00;
0,00;0,00;116,97;2,43;0,00;0,00;
0,00;0,00;117,11;2,41;0,00;0,00;
0,00;0,00;117,26;2,41;0,00;0,00;
0,00;0,00;117,40;2,39;0,00;0,00;
0,00;0,00;117,54;2,33;0,00;0,00;
0,00;0,00;117,69;2,35;0,00;0,00;
0,00;0,00;117,83;2,36;0,00;0,00;
0,00;0,00;117,98;2,34;0,00;0,00;
0,00;0,00;118,12;2,30;0,00;0,00;
0,00;0,00;118,27;2,27;0,00;0,00;
0,00;0,00;118,41;2,33;0,00;0,00;
0,00;0,00;118,55;2,28;0,00;0,00;
0,00;0,00;118,70;2,33;0,00;0,00;
0,00;0,00;118,84;2,24;0,00;0,00;
0,00;0,00;118,98;2,27;0,00;0,00;
0,00;0,00;119,13;2,25;0,00;0,00;
0,00;0,00;119,28;2,24;0,00;0,00;
0,00;0,00;119,42;2,19;0,00;0,00;
0,00;0,00;119,56;2,23;0,00;0,00;
0,00;0,00;119,71;2,20;0,00;0,00;
0,00;0,00;119,85;2,17;0,00;0,00;
0,00;0,00;119,99;2,21;0,00;0,00;
0,00;0,00;120,14;2,20;0,00;0,00;
0,00;0,00;120,28;2,14;0,00;0,00;
0,00;0,00;120,43;2,15;0,00;0,00;
0,00;0,00;120,57;2,17;0,00;0,00;
0,00;0,00;120,71;2,10;0,00;0,00;
0,00;0,00;120,86;2,11;0,00;0,00;
0,00;0,00;121,00;2,10;0,00;0,00;
0,00;0,00;121,15;2,05;0,00;0,00;
0,00;0,00;121,29;2,05;0,00;0,00;
0,00;0,00;121,43;2,08;0,00;0,00;
0,00;0,00;121,58;1,97;0,00;0,00;
0,00;0,00;121,72;2,03;0,00;0,00;
0,00;0,00;121,87;2,03;0,00;0,00;
0,00;0,00;122,01;1,96;0,00;0,00;
0,00;0,00;122,15;1,99;0,00;0,00;
0,00;0,00;122,30;1,97;0,00;0,00;
0,00;0,00;122,44;1,91;0,00;0,00;
0,00;0,00;122,59;1,95;0,00;0,00;
0,00;0,00;122,73;1,89;0,00;0,00;
0,00;0,00;122,88;1,90;0,00;0,00;
0,00;0,00;123,02;1,91;0,00;0,00;
0,00;0,00;123,16;1,84;0,00;0,00;
0,00;0,00;123,31;1,90;0,00;0,00;
0,00;0,00;123,45;1,89;0,00;0,00;
0,00;0,00;123,60;1,84;0,00;0,00;
0,00;0,00;123,74;1,87;0,00;0,00;
0,00;0,00;123,88;1,81;0,00;0,00;
0,00;0,00;124,03;1,83;0,00;0,00;
0,00;0,00;124,17;1,83;0,00;0,00;
0,00;0,00;124,31;1,76;0,00;0,00;
0,00;0,00;124,46;1,80;0,00;0,00;
0,00;0,00;124,60;1,75;0,00;0,00;
0,00;0,00;124,75;1,80;0,00;0,00;
0,00;0,00;124,89;1,78;0,00;0,00;
0,00;0,00;125,03;1,77;0,00;0,00;
0,00;0,00;125,18;1,79;0,00;0,00;
0,00;0,00;125,32;1,74;0,00;0,00;
0,00;0,00;125,47;1,76;0,00;0,00;
0,00;0,00;125,61;1,69;0,00;0,00;
0,00;0,00;125,75;1,74;0,00;0,00;
0,00;0,00;125,90;1,70;0,00;0,00;
0,00;0,00;126,04;1,72;0,00;0,00;
0,00;0,00;126,18;1,70;0,00;0,00;
0,00;0,00;126,33;1,66;0,00;0,00;
0,00;0,00;126,47;1,71;0,00;0,00;
0,00;0,00;126,62;1,66;0,00;0,00;
0,00;0,00;126,76;1,69;0,00;0,00;
0,00;0,00;126,91;1,63;0,00;0,00;
0,00;0,00;127,05;1,69;0,00;0,00;
0,00;0,00;127,19;1,60;0,00;0,00;
0,00;0,00;127,34;1,65;0,00;0,00;
0,00;0,00;127,48;1,60;0,00;0,00;
0,00;0,00;127,63;1,61;0,00;0,00;
0,00;0,00;127,77;1,60;0,00;0,00;
0,00;0,00;127,91;1,58;0,00;0,00;
0,00;0,00;128,06;1,57;0,00;0,00;
0,00;0,00;128,20;1,55;0,00;0,00;
0,00;0,00;128,35;1,56;0,00;0,00;
0,00;0,00;128,49;1,52;0,00;0,00;
0,00;0,00;128,63;1,53;0,00;0,00;
0,00;0,00;128,78;1,49;0,00;0,00;
0,00;0,00;128,92;1,51;0,00;0,00;
0,00;0,00;129,07;1,45;0,00;0,00;
0,00;0,00;129,21;1,49;0,00;0,00;
0,00;0,00;129,35;1,44;0,00;0,00;
0,00;0,00;129,50;1,45;0,00;0,00;
0,00;0,00;129,64;1,41;0,00;0,00;
0,00;0,00;129,79;1,46;0,00;0,00;
0,00;0,00;129,93;1,40;0,00;0,00;
0,00;0,00;130,07;1,42;0,00;0,00;
0,00;0,00;130,22;1,37;0,00;0,00;
0,00;0,00;130,36;1,38;0,00;0,00;
0,00;0,00;130,51;1,35;0,00;0,00;
0,00;0,00;130,65;1,34;0,00;0,00;
0,00;0,00;130,80;1,31;0,00;0,00;
0,00;0,00;130,94;1,31;0,00;0,00;
0,00;0,00;131,08;1,30;0,00;0,00;
0,00;0,00;131,23;1,28;0,00;0,00;
0,00;0,00;131,37;1,28;0,00;0,00;
0,00;0,00;131,51;1,25;0,00;0,00;
0,00;0,00;131,66;1,25;0,00;0,00;
0,00;0,00;131,80;1,24;0,00;0,00;
0,00;0,00;131,95;1,20;0,00;0,00;
0,00;0,00;132,09;1,22;0,00;0,00;
0,00;0,00;132,23;1,23;0,00;0,00;
0,00;0,00;132,38;1,21;0,00;0,00;
0,00;0,00;132,52;1,20;0,00;0,00;
0,00;0,00;132,67;1,19;0,00;0,00;
0,00;0,00;132,81;1,18;0,00;0,00;
0,00;0,00;132,96;1,16;0,00;0,00;
0,00;0,00;133,10;1,16;0,00;0,00;
0,00;0,00;133,24;1,16;0,00;0,00;
0,00;0,00;133,39;1,16;0,00;0,00;
0,00;0,00;133,53;1,14;0,00;0,00;
0,00;0,00;133,67;1,15;0,00;0,00;
0,00;0,00;133,82;1,17;0,00;0,00;
0,00;0,00;133,96;1,15;0,00;0,00;
0,00;0,00;134,11;1,14;0,00;0,00;
0,00;0,00;134,25;1,13;0,00;0,00;
0,00;0,00;134,39;1,14;0,00;0,00;
0,00;0,00;134,54;1,13;0,00;0,00;
0,00;0,00;134,68;1,12;0,00;0,00;
0,00;0,00;134,83;1,11;0,00;0,00;
0,00;0,00;134,97;1,12;0,00;0,00;
0,00;0,00;135,11;1,09;0,00;0,00;
0,00;0,00;135,26;1,10;0,00;0,00;
0,00;0,00;135,40;1,06;0,00;0,00;
0,00;0,00;135,55;1,06;0,00;0,00;
0,00;0,00;135,69;1,06;0,00;0,00;
0,00;0,00;135,83;1,04;0,00;0,00;
0,00;0,00;135,98;1,04;0,00;0,00;
0,00;0,00;136,12;1,05;0,00;0,00;
0,00;0,00;136,26;1,04;0,00;0,00;
0,00;0,00;136,41;1,05;0,00;0,00;
0,00;0,00;136,55;1,04;0,00;0,00;
0,00;0,00;136,70;1,03;0,00;0,00;
0,00;0,00;136,84;1,03;0,00;0,00;
0,00;0,00;136,99;1,02;0,00;0,00;
0,00;0,00;137,13;1,02;0,00;0,00;
0,00;0,00;137,27;1,01;0,00;0,00;
0,00;0,00;137,42;1,01;0,00;0,00;
0,00;0,00;137,56;1,00;0,00;0,00;
0,00;0,00;137,71;0,99;0,00;0,00;
0,00;0,00;137,85;0,99;0,00;0,00;
0,00;0,00;138,00;0,98;0,00;0,00;
0,00;0,00;138,14;0,97;0,00;0,00;
0,00;0,00;138,28;0,97;0,00;0,00;
0,00;0,00;138,42;0,97;0,00;0,00;
0,00;0,00;138,57;0,96;0,00;0,00;
0,00;0,00;138,71;0,95;0,00;0,00;
0,00;0,00;138,86;0,95;0,00;0,00;
0,00;0,00;138,99;2,72;0,00;0,00;
0,00;0,00;139,10;5,54;0,00;0,00;
0,00;0,00;139,22;8,83;0,00;0,00;
0,00;0,00;139,25;9,53;0,00;0,00;
0,00;0,00;139,26;9,84;0,00;0,00;
0,00;0,00;139,27;10,04;0,00;0,00;
0,00;0,00;139,28;10,18;0,00;0,00;
0,00;0,00;139,29;10,27;0,00;0,00;
0,00;0,00;139,29;10,32;0,00;0,00;
0,00;0,00;139,30;10,32;0,00;0,00;
0,00;0,00;139,30;10,32;0,00;0,00;
0,00;0,00;139,30;10,29;0,00;0,00;
0,00;0,00;139,30;10,26;0,00;0,00;
0,00;0,00;139,30;10,23;0,00;0,00;
0,00;0,00;139,30;10,20;0,00;0,00;
0,00;0,00;139,30;10,17;0,00;0,00;
0,00;0,00;139,30;10,14;0,00;0,00;
0,00;0,00;139,30;10,11;0,00;0,00;
0,00;0,00;139,30;10,08;0,00;0,00;
