1837;12.12.19 12:41:03;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191212114227;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;44,17;0,23;0,00;0,00;
0,00;0,00;44,95;0,18;0,00;0,00;
0,00;0,00;46,21;0,20;0,00;0,00;
0,00;0,00;48,00;0,20;0,00;0,00;
0,00;0,00;50,30;0,25;0,00;0,00;
0,00;0,00;53,12;0,20;0,00;0,00;
0,00;0,00;56,27;0,13;0,00;0,00;
0,00;0,00;59,40;0,20;0,00;0,00;
0,00;0,00;62,64;0,30;0,00;0,00;
0,00;0,00;65,86;0,12;0,00;0,00;
0,00;0,00;68,97;0,16;0,00;0,00;
0,00;0,00;72,27;0,20;0,00;0,00;
0,00;0,00;75,45;0,16;0,00;0,00;
0,00;0,00;78,55;0,18;0,00;0,00;
0,00;0,00;81,87;0,02;0,00;0,00;
0,00;0,00;85,02;0,16;0,00;0,00;
0,00;0,00;88,18;0,27;0,00;0,00;
0,00;0,00;91,44;0,12;0,00;0,00;
0,00;0,00;94,59;0,18;0,00;0,00;
0,00;0,00;97,84;0,12;0,00;0,00;
0,00;0,00;101,01;0,16;0,00;0,00;
0,00;0,00;104,23;0,18;0,00;0,00;
0,00;0,00;107,42;0,14;0,00;0,00;
0,00;0,00;110,63;0,18;0,00;0,00;
0,00;0,00;113,83;0,18;0,00;0,00;
0,00;0,00;117,03;0,14;0,00;0,00;
0,00;0,00;120,23;0,18;0,00;0,00;
0,00;0,00;123,42;0,18;0,00;0,00;
0,00;0,00;126,62;0,18;0,00;0,00;
0,00;0,00;129,83;0,16;0,00;0,00;
0,00;0,00;133,03;0,16;0,00;0,00;
0,00;0,00;136,23;0,20;0,00;0,00;
0,00;0,00;139,43;0,14;0,00;0,00;
0,00;0,00;142,63;0,16;0,00;0,00;
0,00;0,00;145,83;0,16;0,00;0,00;
0,00;0,00;149,03;0,16;0,00;0,00;
0,00;0,00;152,23;0,18;0,00;0,00;
0,00;0,00;155,43;0,12;0,00;0,00;
0,00;0,00;158,63;0,16;0,00;0,00;
0,00;0,00;161,83;0,16;0,00;0,00;
0,00;0,00;164,99;0,12;0,00;0,00;
0,00;0,00;167,68;0,12;0,00;0,00;
0,00;0,00;169,93;0,12;0,00;0,00;
0,00;0,00;171,69;0,09;0,00;0,00;
0,00;0,00;172,93;0,02;0,00;0,00;
0,00;0,00;173,90;0,05;0,00;0,00;
0,00;0,00;173,97;0,02;0,00;0,00;
