9139;15.09.20 17:28:47;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200911160821P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,27;0,23;0,00;0,00;
0,00;0,00;1,06;0,18;0,00;0,00;
0,00;0,00;2,34;0,16;0,00;0,00;
0,00;0,00;4,12;0,20;0,00;0,00;
0,00;0,00;6,42;0,20;0,00;0,00;
0,00;0,00;9,25;0,16;0,00;0,00;
0,00;0,00;12,40;0,13;0,00;0,00;
0,00;0,00;15,51;0,13;0,00;0,00;
0,00;0,00;18,73;0,13;0,00;0,00;
0,00;0,00;21,94;0,13;0,00;0,00;
0,00;0,00;25,14;0,13;0,00;0,00;
0,00;0,00;28,34;0,09;0,00;0,00;
0,00;0,00;31,54;0,13;0,00;0,00;
0,00;0,00;34,74;0,13;0,00;0,00;
0,00;0,00;37,94;0,09;0,00;0,00;
0,00;0,00;41,14;0,13;0,00;0,00;
0,00;0,00;44,34;0,13;0,00;0,00;
0,00;0,00;47,54;0,11;0,00;0,00;
0,00;0,00;50,74;0,16;0,00;0,00;
0,00;0,00;53,94;0,09;0,00;0,00;
0,00;0,00;57,14;0,13;0,00;0,00;
0,00;0,00;60,34;0,11;0,00;0,00;
0,00;0,00;63,54;0,13;0,00;0,00;
0,00;0,00;66,74;0,13;0,00;0,00;
0,00;0,00;69,94;0,11;0,00;0,00;
0,00;0,00;73,14;0,13;0,00;0,00;
0,00;0,00;76,34;0,13;0,00;0,00;
0,00;0,00;79,54;0,11;0,00;0,00;
0,00;0,00;82,74;0,18;0,00;0,00;
0,00;0,00;85,95;0,09;0,00;0,00;
0,00;0,00;89,14;0,11;0,00;0,00;
0,00;0,00;92,34;0,13;0,00;0,00;
0,00;0,00;95,54;0,13;0,00;0,00;
0,00;0,00;98,74;0,13;0,00;0,00;
0,00;0,00;101,94;0,09;0,00;0,00;
0,00;0,00;105,14;0,13;0,00;0,00;
0,00;0,00;108,34;0,13;0,00;0,00;
0,00;0,00;111,54;0,11;0,00;0,00;
0,00;0,00;114,74;0,16;0,00;0,00;
0,00;0,00;117,95;0,09;0,00;0,00;
0,00;0,00;121,14;0,13;0,00;0,00;
0,00;0,00;124,34;0,11;0,00;0,00;
0,00;0,00;127,54;0,16;0,00;0,00;
0,00;0,00;130,74;0,13;0,00;0,00;
0,00;0,00;133,94;0,07;0,00;0,00;
0,00;0,00;137,15;0,16;0,00;0,00;
0,00;0,00;140,34;0,16;0,00;0,00;
0,00;0,00;143,54;0,13;0,00;0,00;
0,00;0,00;146,74;0,13;0,00;0,00;
0,00;0,00;149,91;0,09;0,00;0,00;
0,00;0,00;152,60;0,09;0,00;0,00;
0,00;0,00;154,85;0,07;0,00;0,00;
0,00;0,00;157,88;0,02;0,00;0,00;
0,00;0,00;158,63;0,02;0,00;0,00;
0,00;0,00;158,89;0,05;0,00;0,00;
0,00;0,00;158,95;0,09;0,00;0,00;
0,00;0,00;158,96;0,09;0,00;0,00;
0,00;0,00;159,02;0,20;0,00;0,00;
0,00;0,00;159,16;0,25;0,00;0,00;
0,00;0,00;159,31;0,25;0,00;0,00;
0,00;0,00;159,48;0,34;0,00;0,00;
0,00;0,00;159,64;0,43;0,00;0,00;
0,00;0,00;159,80;0,66;0,00;0,00;
0,00;0,00;159,96;0,99;0,00;0,00;
0,00;0,00;160,11;1,31;0,00;0,00;
0,00;0,00;160,27;1,56;0,00;0,00;
0,00;0,00;160,43;1,83;0,00;0,00;
0,00;0,00;160,59;2,26;0,00;0,00;
0,00;0,00;160,75;2,71;0,00;0,00;
0,00;0,00;160,91;3,21;0,00;0,00;
0,00;0,00;161,07;3,60;0,00;0,00;
0,00;0,00;161,23;3,93;0,00;0,00;
0,00;0,00;161,39;4,27;0,00;0,00;
0,00;0,00;161,55;4,56;0,00;0,00;
0,00;0,00;161,71;4,84;0,00;0,00;
0,00;0,00;161,87;5,11;0,00;0,00;
0,00;0,00;162,03;5,36;0,00;0,00;
0,00;0,00;162,19;5,65;0,00;0,00;
0,00;0,00;162,35;5,90;0,00;0,00;
0,00;0,00;162,51;6,13;0,00;0,00;
0,00;0,00;162,67;7,87;0,00;0,00;
0,00;0,00;162,79;13,23;0,00;0,00;
0,00;0,00;162,90;18,25;0,00;0,00;
0,00;0,00;163,02;19,53;0,00;0,00;
0,00;0,00;163,06;19,51;0,00;0,00;
0,00;0,00;163,09;19,38;0,00;0,00;
0,00;0,00;163,10;19,63;0,00;0,00;
0,00;0,00;163,11;19,54;0,00;0,00;
0,00;0,00;163,12;19,63;0,00;0,00;
0,00;0,00;163,12;19,69;0,00;0,00;
0,00;0,00;163,13;19,87;0,00;0,00;
0,00;0,00;163,13;19,90;0,00;0,00;
0,00;0,00;163,14;19,99;0,00;0,00;
0,00;0,00;163,14;19,97;0,00;0,00;
0,00;0,00;163,14;19,99;0,00;0,00;
0,00;0,00;163,14;19,99;0,00;0,00;
0,00;0,00;163,14;20,05;0,00;0,00;
