9135;15.09.20 17:26:20;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200911160821P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,02;0,00;0,00;
0,00;0,00;0,06;0,18;0,00;0,00;
0,00;0,00;0,61;0,06;0,00;0,00;
0,00;0,00;1,64;0,09;0,00;0,00;
0,00;0,00;3,17;0,11;0,00;0,00;
0,00;0,00;5,21;0,11;0,00;0,00;
0,00;0,00;7,77;0,16;0,00;0,00;
0,00;0,00;10,83;0,02;0,00;0,00;
0,00;0,00;13,94;0,04;0,00;0,00;
0,00;0,00;17,13;0,11;0,00;0,00;
0,00;0,00;20,34;0,02;0,00;0,00;
0,00;0,00;23,54;0,04;0,00;0,00;
0,00;0,00;26,74;0,04;0,00;0,00;
0,00;0,00;29,94;0,06;0,00;0,00;
0,00;0,00;33,14;0,04;0,00;0,00;
0,00;0,00;36,34;0,06;0,00;0,00;
0,00;0,00;39,54;0,06;0,00;0,00;
0,00;0,00;42,74;0,06;0,00;0,00;
0,00;0,00;45,94;0,04;0,00;0,00;
0,00;0,00;49,14;0,09;0,00;0,00;
0,00;0,00;52,34;0,06;0,00;0,00;
0,00;0,00;55,54;0,04;0,00;0,00;
0,00;0,00;58,74;0,06;0,00;0,00;
0,00;0,00;61,94;0,02;0,00;0,00;
0,00;0,00;65,14;0,06;0,00;0,00;
0,00;0,00;68,34;0,06;0,00;0,00;
0,00;0,00;71,54;0,04;0,00;0,00;
0,00;0,00;74,74;0,06;0,00;0,00;
0,00;0,00;77,94;0,02;0,00;0,00;
0,00;0,00;81,14;0,06;0,00;0,00;
0,00;0,00;84,34;0,06;0,00;0,00;
0,00;0,00;87,54;0,06;0,00;0,00;
0,00;0,00;90,74;0,09;0,00;0,00;
0,00;0,00;93,94;0,04;0,00;0,00;
0,00;0,00;97,15;0,02;0,00;0,00;
0,00;0,00;100,34;0,04;0,00;0,00;
0,00;0,00;103,54;0,04;0,00;0,00;
0,00;0,00;106,74;0,06;0,00;0,00;
0,00;0,00;109,94;0,06;0,00;0,00;
0,00;0,00;113,14;0,04;0,00;0,00;
0,00;0,00;116,34;0,04;0,00;0,00;
0,00;0,00;119,54;0,11;0,00;0,00;
0,00;0,00;122,74;0,11;0,00;0,00;
0,00;0,00;125,95;0,02;0,00;0,00;
0,00;0,00;129,15;0,09;0,00;0,00;
0,00;0,00;132,34;0,06;0,00;0,00;
0,00;0,00;135,54;0,04;0,00;0,00;
0,00;0,00;138,74;0,09;0,00;0,00;
0,00;0,00;141,94;-0,00;0,00;0,00;
0,00;0,00;144,68;0,04;0,00;0,00;
0,00;0,00;148,79;-0,02;0,00;0,00;
0,00;0,00;150,08;-0,07;0,00;0,00;
0,00;0,00;150,86;-0,07;0,00;0,00;
0,00;0,00;151,14;-0,05;0,00;0,00;
0,00;0,00;151,20;-0,02;0,00;0,00;
0,00;0,00;151,34;-0,02;0,00;0,00;
0,00;0,00;151,48;0,04;0,00;0,00;
0,00;0,00;151,65;0,02;0,00;0,00;
0,00;0,00;151,81;0,02;0,00;0,00;
0,00;0,00;151,97;0,02;0,00;0,00;
0,00;0,00;152,13;0,02;0,00;0,00;
0,00;0,00;152,45;0,02;0,00;0,00;
0,00;0,00;152,61;0,02;0,00;0,00;
0,00;0,00;152,93;0,02;0,00;0,00;
0,00;0,00;153,25;0,02;0,00;0,00;
0,00;0,00;153,41;0,02;0,00;0,00;
0,00;0,00;153,57;0,02;0,00;0,00;
0,00;0,00;153,73;0,02;0,00;0,00;
0,00;0,00;153,89;0,02;0,00;0,00;
0,00;0,00;154,05;0,02;0,00;0,00;
0,00;0,00;154,21;0,02;0,00;0,00;
0,00;0,00;154,37;0,02;0,00;0,00;
0,00;0,00;154,53;0,02;0,00;0,00;
0,00;0,00;154,69;0,02;0,00;0,00;
0,00;0,00;154,85;0,20;0,00;0,00;
0,00;0,00;155,01;0,20;0,00;0,00;
0,00;0,00;155,17;0,34;0,00;0,00;
0,00;0,00;155,33;0,59;0,00;0,00;
0,00;0,00;155,49;0,88;0,00;0,00;
0,00;0,00;155,64;1,15;0,00;0,00;
0,00;0,00;155,80;1,49;0,00;0,00;
0,00;0,00;155,96;1,74;0,00;0,00;
0,00;0,00;156,12;1,90;0,00;0,00;
0,00;0,00;156,28;2,03;0,00;0,00;
0,00;0,00;156,44;2,22;0,00;0,00;
0,00;0,00;156,61;2,37;0,00;0,00;
0,00;0,00;156,76;2,51;0,00;0,00;
0,00;0,00;156,92;2,64;0,00;0,00;
0,00;0,00;157,09;2,76;0,00;0,00;
0,00;0,00;157,25;2,87;0,00;0,00;
0,00;0,00;157,41;3,00;0,00;0,00;
0,00;0,00;157,57;3,10;0,00;0,00;
0,00;0,00;157,73;3,19;0,00;0,00;
0,00;0,00;157,89;3,30;0,00;0,00;
0,00;0,00;158,05;3,43;0,00;0,00;
0,00;0,00;158,21;3,55;0,00;0,00;
0,00;0,00;158,37;3,64;0,00;0,00;
0,00;0,00;158,53;3,78;0,00;0,00;
