18424;06.05.21 10:56:24;21;Avvicinamento Pressata Finale;Alcun errore (0);20210506094431P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;85,62;0,04;0,00;0,00;
0,00;0,00;88,70;0,04;0,00;0,00;
0,00;0,00;93,32;0,04;0,00;0,00;
0,00;0,00;98,13;-0,04;0,00;0,00;
0,00;0,00;112,52;-0,09;0,00;0,00;
0,00;0,00;126,92;-0,04;0,00;0,00;
0,00;0,00;131,72;-0,04;0,00;0,00;
0,00;0,00;174,92;-0,04;0,00;0,00;
0,00;0,00;179,72;-0,04;0,00;0,00;
0,00;0,00;189,32;-0,04;0,00;0,00;
0,00;0,00;194,12;-0,04;0,00;0,00;
0,00;0,00;198,92;-0,09;0,00;0,00;
0,00;0,00;203,72;-0,04;0,00;0,00;
0,00;0,00;208,52;-0,04;0,00;0,00;
0,00;0,00;213,32;-0,04;0,00;0,00;
0,00;0,00;218,12;-0,09;0,00;0,00;
0,00;0,00;222,92;0,04;0,00;0,00;
0,00;0,00;232,52;-0,09;0,00;0,00;
0,00;0,00;237,32;-0,04;0,00;0,00;
0,00;0,00;246,92;-0,04;0,00;0,00;
0,00;0,00;251,72;-0,04;0,00;0,00;
0,00;0,00;285,32;-0,04;0,00;0,00;
0,00;0,00;294,92;-0,04;0,00;0,00;
0,00;0,00;299,72;-0,04;0,00;0,00;
0,00;0,00;309,00;-0,04;0,00;0,00;
0,00;0,00;311,71;-0,04;0,00;0,00;
0,00;0,00;319,55;0,04;0,00;0,00;
0,00;0,00;320,12;0,04;0,00;0,00;
0,00;0,00;320,32;0,04;0,00;0,00;
0,00;0,00;320,51;0,04;0,00;0,00;
0,00;0,00;320,70;0,18;0,00;0,00;
0,00;0,00;320,89;0,18;0,00;0,00;
0,00;0,00;321,08;0,18;0,00;0,00;
0,00;0,00;321,28;0,18;0,00;0,00;
0,00;0,00;321,47;0,18;0,00;0,00;
0,00;0,00;321,66;0,26;0,00;0,00;
0,00;0,00;321,85;0,21;0,00;0,00;
0,00;0,00;322,04;0,26;0,00;0,00;
0,00;0,00;322,23;0,30;0,00;0,00;
0,00;0,00;322,43;0,35;0,00;0,00;
0,00;0,00;322,62;0,35;0,00;0,00;
0,00;0,00;322,81;0,35;0,00;0,00;
0,00;0,00;323,00;0,35;0,00;0,00;
0,00;0,00;323,20;0,35;0,00;0,00;
0,00;0,00;323,39;0,35;0,00;0,00;
0,00;0,00;323,58;0,35;0,00;0,00;
0,00;0,00;323,77;0,35;0,00;0,00;
0,00;0,00;323,96;0,35;0,00;0,00;
0,00;0,00;324,16;0,39;0,00;0,00;
0,00;0,00;324,35;0,35;0,00;0,00;
0,00;0,00;324,54;0,39;0,00;0,00;
0,00;0,00;324,73;0,44;0,00;0,00;
0,00;0,00;324,92;0,44;0,00;0,00;
0,00;0,00;325,12;0,52;0,00;0,00;
0,00;0,00;325,31;0,48;0,00;0,00;
0,00;0,00;325,50;0,48;0,00;0,00;
0,00;0,00;325,69;0,52;0,00;0,00;
0,00;0,00;325,88;0,52;0,00;0,00;
0,00;0,00;326,08;0,52;0,00;0,00;
0,00;0,00;326,27;0,48;0,00;0,00;
0,00;0,00;326,46;0,52;0,00;0,00;
0,00;0,00;326,65;0,52;0,00;0,00;
0,00;0,00;326,84;0,52;0,00;0,00;
0,00;0,00;327,04;0,52;0,00;0,00;
0,00;0,00;327,23;0,52;0,00;0,00;
0,00;0,00;327,42;0,52;0,00;0,00;
0,00;0,00;327,61;0,52;0,00;0,00;
0,00;0,00;327,80;0,52;0,00;0,00;
0,00;0,00;328,00;0,61;0,00;0,00;
0,00;0,00;328,19;0,57;0,00;0,00;
0,00;0,00;328,25;0,35;0,00;0,00;
0,00;0,00;327,95;-0,09;0,00;0,00;
0,00;0,00;325,85;-0,18;0,00;0,00;
0,00;0,00;321,75;-0,13;0,00;0,00;
0,00;0,00;317,04;-0,09;0,00;0,00;
0,00;0,00;312,22;-0,09;0,00;0,00;
0,00;0,00;302,63;-0,04;0,00;0,00;
0,00;0,00;297,83;-0,09;0,00;0,00;
0,00;0,00;293,03;-0,09;0,00;0,00;
0,00;0,00;288,23;-0,04;0,00;0,00;
0,00;0,00;283,43;-0,04;0,00;0,00;
0,00;0,00;278,63;-0,04;0,00;0,00;
0,00;0,00;273,83;-0,09;0,00;0,00;
0,00;0,00;269,03;-0,04;0,00;0,00;
0,00;0,00;264,23;-0,04;0,00;0,00;
0,00;0,00;259,43;-0,04;0,00;0,00;
0,00;0,00;254,63;-0,04;0,00;0,00;
0,00;0,00;249,83;-0,04;0,00;0,00;
0,00;0,00;240,23;-0,09;0,00;0,00;
0,00;0,00;235,43;-0,09;0,00;0,00;
0,00;0,00;230,63;-0,04;0,00;0,00;
0,00;0,00;225,83;-0,04;0,00;0,00;
0,00;0,00;221,03;-0,09;0,00;0,00;
0,00;0,00;216,23;-0,04;0,00;0,00;
0,00;0,00;211,43;-0,04;0,00;0,00;
0,00;0,00;206,63;-0,04;0,00;0,00;
0,00;0,00;201,83;-0,09;0,00;0,00;
0,00;0,00;192,23;-0,09;0,00;0,00;
0,00;0,00;187,43;-0,04;0,00;0,00;
0,00;0,00;182,63;-0,09;0,00;0,00;
0,00;0,00;173,03;-0,09;0,00;0,00;
