980;13.12.19 11:40:14;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213112233;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,16;0,18;0,00;0,00;
0,00;0,00;40,94;0,13;0,00;0,00;
0,00;0,00;42,21;0,09;0,00;0,00;
0,00;0,00;44,00;0,16;0,00;0,00;
0,00;0,00;46,30;0,25;0,00;0,00;
0,00;0,00;49,11;0,23;0,00;0,00;
0,00;0,00;52,28;0,06;0,00;0,00;
0,00;0,00;55,40;0,13;0,00;0,00;
0,00;0,00;58,65;0,16;0,00;0,00;
0,00;0,00;61,83;0,11;0,00;0,00;
0,00;0,00;65,04;0,18;0,00;0,00;
0,00;0,00;68,24;0,16;0,00;0,00;
0,00;0,00;71,45;0,09;0,00;0,00;
0,00;0,00;74,65;0,16;0,00;0,00;
0,00;0,00;77,85;0,11;0,00;0,00;
0,00;0,00;81,05;0,16;0,00;0,00;
0,00;0,00;84,25;0,13;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,65;0,16;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,16;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,16;0,00;0,00;
0,00;0,00;109,85;0,06;0,00;0,00;
0,00;0,00;113,05;0,18;0,00;0,00;
0,00;0,00;116,25;0,13;0,00;0,00;
0,00;0,00;119,45;0,06;0,00;0,00;
0,00;0,00;122,65;0,13;0,00;0,00;
0,00;0,00;125,85;0,09;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;132,25;0,16;0,00;0,00;
0,00;0,00;135,45;0,11;0,00;0,00;
0,00;0,00;138,65;0,13;0,00;0,00;
0,00;0,00;141,85;0,09;0,00;0,00;
0,00;0,00;145,05;0,18;0,00;0,00;
0,00;0,00;148,25;0,13;0,00;0,00;
0,00;0,00;151,45;0,09;0,00;0,00;
0,00;0,00;154,65;0,16;0,00;0,00;
0,00;0,00;157,85;0,06;0,00;0,00;
0,00;0,00;161,05;0,27;0,00;0,00;
0,00;0,00;163,87;0,07;0,00;0,00;
0,00;0,00;166,24;0,05;0,00;0,00;
0,00;0,00;168,15;0,02;0,00;0,00;
0,00;0,00;170,90;0,02;0,00;0,00;
0,00;0,00;170,94;0,06;0,00;0,00;
0,00;0,00;171,39;0,05;0,00;0,00;
0,00;0,00;171,55;0,07;0,00;0,00;
0,00;0,00;171,71;0,07;0,00;0,00;
0,00;0,00;172,03;0,02;0,00;0,00;
0,00;0,00;172,19;0,05;0,00;0,00;
0,00;0,00;172,35;0,05;0,00;0,00;
0,00;0,00;172,51;0,05;0,00;0,00;
0,00;0,00;172,67;0,07;0,00;0,00;
0,00;0,00;172,99;0,07;0,00;0,00;
0,00;0,00;173,15;0,18;0,00;0,00;
0,00;0,00;173,31;0,18;0,00;0,00;
0,00;0,00;173,47;0,18;0,00;0,00;
0,00;0,00;173,63;0,43;0,00;0,00;
0,00;0,00;173,79;0,77;0,00;0,00;
0,00;0,00;173,94;1,09;0,00;0,00;
0,00;0,00;174,10;1,22;0,00;0,00;
0,00;0,00;174,26;1,36;0,00;0,00;
0,00;0,00;174,43;1,44;0,00;0,00;
0,00;0,00;174,59;1,63;0,00;0,00;
0,00;0,00;174,75;1,76;0,00;0,00;
0,00;0,00;174,91;1,90;0,00;0,00;
0,00;0,00;175,07;2,06;0,00;0,00;
0,00;0,00;175,23;2,12;0,00;0,00;
0,00;0,00;175,25;2,10;0,00;0,00;
0,00;0,00;175,25;2,12;0,00;0,00;
0,00;0,00;175,20;0,97;0,00;0,00;
0,00;0,00;174,67;-0,29;0,00;0,00;
0,00;0,00;173,65;-0,11;0,00;0,00;
0,00;0,00;172,12;-0,16;0,00;0,00;
0,00;0,00;170,07;-0,25;0,00;0,00;
0,00;0,00;167,51;-0,29;0,00;0,00;
0,00;0,00;164,48;-0,16;0,00;0,00;
0,00;0,00;161,33;-0,16;0,00;0,00;
0,00;0,00;158,15;-0,23;0,00;0,00;
0,00;0,00;154,90;-0,18;0,00;0,00;
0,00;0,00;151,74;-0,27;0,00;0,00;
0,00;0,00;148,50;-0,16;0,00;0,00;
0,00;0,00;145,32;-0,25;0,00;0,00;
0,00;0,00;142,11;-0,13;0,00;0,00;
0,00;0,00;138,91;-0,16;0,00;0,00;
0,00;0,00;135,71;-0,23;0,00;0,00;
0,00;0,00;132,51;-0,11;0,00;0,00;
0,00;0,00;129,31;-0,20;0,00;0,00;
0,00;0,00;126,11;-0,18;0,00;0,00;
0,00;0,00;122,91;-0,20;0,00;0,00;
0,00;0,00;119,71;-0,25;0,00;0,00;
0,00;0,00;116,51;-0,11;0,00;0,00;
0,00;0,00;113,31;-0,18;0,00;0,00;
0,00;0,00;110,11;-0,13;0,00;0,00;
0,00;0,00;106,91;-0,18;0,00;0,00;
0,00;0,00;103,71;-0,23;0,00;0,00;
0,00;0,00;100,51;-0,13;0,00;0,00;
0,00;0,00;97,31;-0,18;0,00;0,00;
