35121;03.03.21 08:16:07;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210302101832P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,20;0,00;0,00;
0,00;0,00;0,61;0,11;0,00;0,00;
0,00;0,00;1,64;0,11;0,00;0,00;
0,00;0,00;3,17;0,13;0,00;0,00;
0,00;0,00;5,21;0,13;0,00;0,00;
0,00;0,00;7,78;0,11;0,00;0,00;
0,00;0,00;10,83;0,05;0,00;0,00;
0,00;0,00;13,94;0,07;0,00;0,00;
0,00;0,00;17,12;0,11;0,00;0,00;
0,00;0,00;20,33;0,05;0,00;0,00;
0,00;0,00;23,53;0,09;0,00;0,00;
0,00;0,00;26,73;0,06;0,00;0,00;
0,00;0,00;29,93;0,07;0,00;0,00;
0,00;0,00;33,13;0,11;0,00;0,00;
0,00;0,00;36,33;0,07;0,00;0,00;
0,00;0,00;39,53;0,07;0,00;0,00;
0,00;0,00;42,73;0,09;0,00;0,00;
0,00;0,00;45,93;0,07;0,00;0,00;
0,00;0,00;49,13;0,09;0,00;0,00;
0,00;0,00;52,33;0,06;0,00;0,00;
0,00;0,00;55,53;0,09;0,00;0,00;
0,00;0,00;58,73;0,07;0,00;0,00;
0,00;0,00;61,93;0,05;0,00;0,00;
0,00;0,00;65,14;0,09;0,00;0,00;
0,00;0,00;68,33;0,05;0,00;0,00;
0,00;0,00;71,53;0,04;0,00;0,00;
0,00;0,00;74,73;0,06;0,00;0,00;
0,00;0,00;77,93;0,05;0,00;0,00;
0,00;0,00;81,13;0,09;0,00;0,00;
0,00;0,00;84,33;0,06;0,00;0,00;
0,00;0,00;87,53;0,02;0,00;0,00;
0,00;0,00;90,73;0,06;0,00;0,00;
0,00;0,00;93,93;0,06;0,00;0,00;
0,00;0,00;97,14;0,09;0,00;0,00;
0,00;0,00;100,33;0,06;0,00;0,00;
0,00;0,00;103,53;0,09;0,00;0,00;
0,00;0,00;106,73;0,06;0,00;0,00;
0,00;0,00;109,93;0,02;0,00;0,00;
0,00;0,00;113,13;0,11;0,00;0,00;
0,00;0,00;116,33;0,06;0,00;0,00;
0,00;0,00;119,53;0,06;0,00;0,00;
0,00;0,00;122,73;0,11;0,00;0,00;
0,00;0,00;125,93;0,07;0,00;0,00;
0,00;0,00;129,13;0,07;0,00;0,00;
0,00;0,00;132,33;0,05;0,00;0,00;
0,00;0,00;135,53;0,09;0,00;0,00;
0,00;0,00;138,73;0,07;0,00;0,00;
0,00;0,00;141,93;0,02;0,00;0,00;
0,00;0,00;145,13;0,11;0,00;0,00;
0,00;0,00;148,33;0,05;0,00;0,00;
0,00;0,00;151,53;0,06;0,00;0,00;
0,00;0,00;154,73;0,04;0,00;0,00;
0,00;0,00;161,02;-0,09;0,00;0,00;
0,00;0,00;165,71;-0,05;0,00;0,00;
0,00;0,00;167,32;0,02;0,00;0,00;
0,00;0,00;169,02;-0,07;0,00;0,00;
0,00;0,00;169,27;0,05;0,00;0,00;
0,00;0,00;169,41;0,02;0,00;0,00;
0,00;0,00;170,85;0,02;0,00;0,00;
0,00;0,00;171,01;0,18;0,00;0,00;
0,00;0,00;171,17;0,20;0,00;0,00;
0,00;0,00;171,33;0,38;0,00;0,00;
0,00;0,00;171,49;0,99;0,00;0,00;
0,00;0,00;171,64;1,38;0,00;0,00;
0,00;0,00;171,80;1,15;0,00;0,00;
0,00;0,00;171,97;1,00;0,00;0,00;
0,00;0,00;172,13;0,93;0,00;0,00;
0,00;0,00;172,29;0,90;0,00;0,00;
0,00;0,00;172,45;0,90;0,00;0,00;
0,00;0,00;172,61;0,90;0,00;0,00;
0,00;0,00;172,77;0,90;0,00;0,00;
0,00;0,00;172,93;0,90;0,00;0,00;
0,00;0,00;173,09;1,00;0,00;0,00;
0,00;0,00;173,25;1,02;0,00;0,00;
0,00;0,00;173,41;1,08;0,00;0,00;
0,00;0,00;173,57;1,11;0,00;0,00;
0,00;0,00;173,70;1,06;0,00;0,00;
0,00;0,00;173,71;1,06;0,00;0,00;
0,00;0,00;173,65;0,61;0,00;0,00;
0,00;0,00;173,11;0,18;0,00;0,00;
0,00;0,00;172,24;0,16;0,00;0,00;
0,00;0,00;171,88;-0,09;0,00;0,00;
0,00;0,00;171,77;-0,14;0,00;0,00;
0,00;0,00;171,71;-0,09;0,00;0,00;
0,00;0,00;171,70;-0,02;0,00;0,00;
0,00;0,00;171,71;0,09;0,00;0,00;
0,00;0,00;171,85;0,18;0,00;0,00;
0,00;0,00;172,00;0,20;0,00;0,00;
0,00;0,00;172,17;0,18;0,00;0,00;
0,00;0,00;172,34;0,18;0,00;0,00;
0,00;0,00;172,50;0,32;0,00;0,00;
0,00;0,00;172,66;0,36;0,00;0,00;
0,00;0,00;172,82;0,43;0,00;0,00;
0,00;0,00;172,99;0,59;0,00;0,00;
0,00;0,00;173,14;0,68;0,00;0,00;
0,00;0,00;173,31;0,77;0,00;0,00;
0,00;0,00;173,47;0,90;0,00;0,00;
0,00;0,00;173,63;1,00;0,00;0,00;
0,00;0,00;173,79;1,08;0,00;0,00;
0,00;0,00;173,95;1,11;0,00;0,00;
0,00;0,00;174,11;1,20;0,00;0,00;
