3696;06.02.20 08:47:38;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200206084119;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,10;-0,08;0,00;0,00;
0,00;0,00;74,34;0,22;0,00;0,00;
0,00;0,00;74,95;0,06;0,00;0,00;
0,00;0,00;75,90;0,30;0,00;0,00;
0,00;0,00;77,25;0,22;0,00;0,00;
0,00;0,00;78,99;0,14;0,00;0,00;
0,00;0,00;81,10;0,22;0,00;0,00;
0,00;0,00;83,47;0,22;0,00;0,00;
0,00;0,00;85,82;0,22;0,00;0,00;
0,00;0,00;88,24;0,22;0,00;0,00;
0,00;0,00;90,64;0,30;0,00;0,00;
0,00;0,00;93,05;0,14;0,00;0,00;
0,00;0,00;95,44;0,22;0,00;0,00;
0,00;0,00;97,84;0,30;0,00;0,00;
0,00;0,00;100,25;0,22;0,00;0,00;
0,00;0,00;102,64;0,06;0,00;0,00;
0,00;0,00;105,05;0,06;0,00;0,00;
0,00;0,00;107,45;0,14;0,00;0,00;
0,00;0,00;109,85;0,22;0,00;0,00;
0,00;0,00;112,25;0,14;0,00;0,00;
0,00;0,00;114,64;0,06;0,00;0,00;
0,00;0,00;117,05;0,22;0,00;0,00;
0,00;0,00;119,45;0,22;0,00;0,00;
0,00;0,00;121,85;0,14;0,00;0,00;
0,00;0,00;124,25;0,30;0,00;0,00;
0,00;0,00;126,65;0,06;0,00;0,00;
0,00;0,00;129,05;0,14;0,00;0,00;
0,00;0,00;131,45;0,14;0,00;0,00;
0,00;0,00;133,85;0,14;0,00;0,00;
0,00;0,00;136,25;0,14;0,00;0,00;
0,00;0,00;138,64;0,14;0,00;0,00;
0,00;0,00;141,05;0,14;0,00;0,00;
0,00;0,00;143,45;0,14;0,00;0,00;
0,00;0,00;145,85;0,22;0,00;0,00;
0,00;0,00;148,25;0,22;0,00;0,00;
0,00;0,00;150,64;0,22;0,00;0,00;
0,00;0,00;153,05;0,06;0,00;0,00;
0,00;0,00;155,45;0,06;0,00;0,00;
0,00;0,00;157,85;0,06;0,00;0,00;
0,00;0,00;160,25;0,14;0,00;0,00;
0,00;0,00;162,64;0,06;0,00;0,00;
0,00;0,00;165,05;0,14;0,00;0,00;
0,00;0,00;167,45;0,06;0,00;0,00;
0,00;0,00;171,29;0,14;0,00;0,00;
0,00;0,00;172,69;0,06;0,00;0,00;
0,00;0,00;174,66;0,06;0,00;0,00;
0,00;0,00;174,82;0,06;0,00;0,00;
0,00;0,00;174,96;0,14;0,00;0,00;
0,00;0,00;175,29;0,14;0,00;0,00;
0,00;0,00;175,45;0,22;0,00;0,00;
0,00;0,00;175,77;0,06;0,00;0,00;
0,00;0,00;175,93;0,14;0,00;0,00;
0,00;0,00;176,09;0,06;0,00;0,00;
0,00;0,00;176,25;0,06;0,00;0,00;
0,00;0,00;176,89;0,06;0,00;0,00;
0,00;0,00;177,05;0,06;0,00;0,00;
0,00;0,00;177,21;0,14;0,00;0,00;
0,00;0,00;177,37;0,14;0,00;0,00;
0,00;0,00;177,53;0,22;0,00;0,00;
0,00;0,00;177,69;0,06;0,00;0,00;
0,00;0,00;177,85;0,14;0,00;0,00;
0,00;0,00;178,01;0,14;0,00;0,00;
0,00;0,00;178,33;0,22;0,00;0,00;
0,00;0,00;178,49;0,22;0,00;0,00;
0,00;0,00;178,65;0,45;0,00;0,00;
0,00;0,00;178,81;0,90;0,00;0,00;
0,00;0,00;178,97;1,36;0,00;0,00;
0,00;0,00;179,13;1,74;0,00;0,00;
0,00;0,00;179,29;2,13;0,00;0,00;
0,00;0,00;179,45;2,51;0,00;0,00;
0,00;0,00;179,61;2,88;0,00;0,00;
0,00;0,00;179,77;3,35;0,00;0,00;
0,00;0,00;179,93;3,64;0,00;0,00;
0,00;0,00;180,09;4,17;0,00;0,00;
0,00;0,00;180,25;4,41;0,00;0,00;
0,00;0,00;180,41;4,70;0,00;0,00;
0,00;0,00;180,57;5,17;0,00;0,00;
0,00;0,00;180,73;5,48;0,00;0,00;
0,00;0,00;180,89;5,78;0,00;0,00;
0,00;0,00;181,05;6,09;0,00;0,00;
0,00;0,00;181,21;6,31;0,00;0,00;
0,00;0,00;181,37;6,54;0,00;0,00;
0,00;0,00;181,53;6,84;0,00;0,00;
0,00;0,00;181,69;7,07;0,00;0,00;
0,00;0,00;181,85;7,37;0,00;0,00;
0,00;0,00;182,01;7,60;0,00;0,00;
0,00;0,00;182,17;7,83;0,00;0,00;
0,00;0,00;182,33;8,07;0,00;0,00;
0,00;0,00;182,49;8,22;0,00;0,00;
0,00;0,00;182,65;8,22;0,00;0,00;
0,00;0,00;182,81;8,44;0,00;0,00;
0,00;0,00;182,97;8,44;0,00;0,00;
0,00;0,00;183,13;8,36;0,00;0,00;
0,00;0,00;183,29;8,29;0,00;0,00;
0,00;0,00;183,45;8,22;0,00;0,00;
0,00;0,00;183,61;8,07;0,00;0,00;
0,00;0,00;183,77;7,83;0,00;0,00;
0,00;0,00;183,93;7,76;0,00;0,00;
0,00;0,00;184,09;7,60;0,00;0,00;
0,00;0,00;184,25;7,60;0,00;0,00;
0,00;0,00;184,41;7,45;0,00;0,00;
0,00;0,00;184,57;7,30;0,00;0,00;
0,00;0,00;184,73;7,37;0,00;0,00;
0,00;0,00;184,89;7,37;0,00;0,00;
0,00;0,00;185,05;7,37;0,00;0,00;
0,00;0,00;185,21;7,15;0,00;0,00;
0,00;0,00;185,37;6,99;0,00;0,00;
0,00;0,00;185,53;7,30;0,00;0,00;
0,00;0,00;185,69;7,30;0,00;0,00;
0,00;0,00;185,85;7,52;0,00;0,00;
0,00;0,00;186,01;7,60;0,00;0,00;
0,00;0,00;186,17;7,60;0,00;0,00;
0,00;0,00;186,33;7,68;0,00;0,00;
0,00;0,00;186,49;7,83;0,00;0,00;
0,00;0,00;186,65;7,76;0,00;0,00;
0,00;0,00;186,81;7,91;0,00;0,00;
0,00;0,00;186,97;7,91;0,00;0,00;
0,00;0,00;187,13;8,07;0,00;0,00;
0,00;0,00;187,29;8,15;0,00;0,00;
0,00;0,00;187,45;8,22;0,00;0,00;
0,00;0,00;187,61;8,22;0,00;0,00;
0,00;0,00;187,77;8,52;0,00;0,00;
0,00;0,00;187,93;8,68;0,00;0,00;
0,00;0,00;188,09;8,83;0,00;0,00;
0,00;0,00;188,25;8,83;0,00;0,00;
0,00;0,00;188,41;9,13;0,00;0,00;
0,00;0,00;188,57;9,21;0,00;0,00;
0,00;0,00;188,73;9,44;0,00;0,00;
0,00;0,00;188,89;9,66;0,00;0,00;
0,00;0,00;189,05;10,05;0,00;0,00;
0,00;0,00;189,21;10,50;0,00;0,00;
0,00;0,00;189,37;10,65;0,00;0,00;
0,00;0,00;189,53;10,72;0,00;0,00;
0,00;0,00;189,69;10,95;0,00;0,00;
0,00;0,00;189,84;15,14;0,00;0,00;
0,00;0,00;189,92;18,49;0,00;0,00;
0,00;0,00;189,93;18,80;0,00;0,00;
0,00;0,00;189,94;18,88;0,00;0,00;
0,00;0,00;189,94;19,02;0,00;0,00;
0,00;0,00;189,94;19,17;0,00;0,00;
0,00;0,00;189,95;19,25;0,00;0,00;
0,00;0,00;189,73;6,15;0,00;0,00;
0,00;0,00;189,16;-0,31;0,00;0,00;
0,00;0,00;188,18;-0,39;0,00;0,00;
0,00;0,00;186,82;-0,31;0,00;0,00;
0,00;0,00;185,08;-0,31;0,00;0,00;
0,00;0,00;182,96;-0,39;0,00;0,00;
0,00;0,00;180,59;-0,23;0,00;0,00;
0,00;0,00;178,23;-0,39;0,00;0,00;
0,00;0,00;175,82;-0,31;0,00;0,00;
0,00;0,00;173,41;-0,16;0,00;0,00;
0,00;0,00;171,01;-0,23;0,00;0,00;
0,00;0,00;168,60;-0,23;0,00;0,00;
0,00;0,00;166,21;-0,16;0,00;0,00;
0,00;0,00;163,81;-0,23;0,00;0,00;
0,00;0,00;161,40;-0,23;0,00;0,00;
0,00;0,00;159,01;-0,23;0,00;0,00;
0,00;0,00;156,60;-0,23;0,00;0,00;
0,00;0,00;154,20;-0,23;0,00;0,00;
0,00;0,00;151,80;-0,23;0,00;0,00;
0,00;0,00;149,40;-0,23;0,00;0,00;
0,00;0,00;147,01;-0,16;0,00;0,00;
