78218;14.09.21 16:50:01;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20210914133514P0050;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;124,57;0,25;0,00;0,00;
0,00;0,00;125,36;0,20;0,00;0,00;
0,00;0,00;126,64;0,20;0,00;0,00;
0,00;0,00;128,42;0,20;0,00;0,00;
0,00;0,00;130,73;0,22;0,00;0,00;
0,00;0,00;133,55;0,20;0,00;0,00;
0,00;0,00;136,71;0,09;0,00;0,00;
0,00;0,00;139,83;0,16;0,00;0,00;
0,00;0,00;143,05;0,11;0,00;0,00;
0,00;0,00;146,25;0,13;0,00;0,00;
0,00;0,00;149,45;0,11;0,00;0,00;
0,00;0,00;152,65;0,18;0,00;0,00;
0,00;0,00;155,85;0,13;0,00;0,00;
0,00;0,00;159,05;0,13;0,00;0,00;
0,00;0,00;162,13;0,05;0,00;0,00;
0,00;0,00;164,71;0,07;0,00;0,00;
0,00;0,00;166,86;0,09;0,00;0,00;
0,00;0,00;168,51;0,05;0,00;0,00;
0,00;0,00;169,66;0,05;0,00;0,00;
0,00;0,00;170,49;0,02;0,00;0,00;
0,00;0,00;170,56;0,02;0,00;0,00;
0,00;0,00;170,56;0,09;0,00;0,00;
0,00;0,00;170,62;0,11;0,00;0,00;
0,00;0,00;170,76;0,07;0,00;0,00;
0,00;0,00;170,92;0,09;0,00;0,00;
0,00;0,00;171,08;0,09;0,00;0,00;
0,00;0,00;171,24;0,07;0,00;0,00;
0,00;0,00;171,40;0,09;0,00;0,00;
0,00;0,00;171,56;0,09;0,00;0,00;
0,00;0,00;171,72;0,09;0,00;0,00;
0,00;0,00;171,88;0,09;0,00;0,00;
0,00;0,00;172,04;0,09;0,00;0,00;
0,00;0,00;172,20;0,09;0,00;0,00;
0,00;0,00;172,36;0,09;0,00;0,00;
0,00;0,00;172,52;0,09;0,00;0,00;
0,00;0,00;172,68;0,09;0,00;0,00;
0,00;0,00;172,84;0,09;0,00;0,00;
0,00;0,00;173,00;0,09;0,00;0,00;
0,00;0,00;173,16;0,09;0,00;0,00;
0,00;0,00;173,32;0,09;0,00;0,00;
0,00;0,00;173,48;0,09;0,00;0,00;
0,00;0,00;173,64;0,09;0,00;0,00;
0,00;0,00;173,80;0,09;0,00;0,00;
0,00;0,00;173,96;0,09;0,00;0,00;
0,00;0,00;174,12;0,09;0,00;0,00;
0,00;0,00;174,28;0,09;0,00;0,00;
0,00;0,00;174,44;0,09;0,00;0,00;
0,00;0,00;174,60;0,09;0,00;0,00;
0,00;0,00;174,76;0,09;0,00;0,00;
0,00;0,00;174,92;0,09;0,00;0,00;
0,00;0,00;175,08;0,09;0,00;0,00;
0,00;0,00;175,24;0,09;0,00;0,00;
0,00;0,00;175,40;0,09;0,00;0,00;
0,00;0,00;175,56;0,09;0,00;0,00;
0,00;0,00;175,72;0,20;0,00;0,00;
0,00;0,00;175,88;0,29;0,00;0,00;
0,00;0,00;176,04;0,27;0,00;0,00;
0,00;0,00;176,20;0,41;0,00;0,00;
0,00;0,00;176,36;0,59;0,00;0,00;
0,00;0,00;176,52;0,70;0,00;0,00;
0,00;0,00;176,68;0,90;0,00;0,00;
0,00;0,00;176,84;1,11;0,00;0,00;
0,00;0,00;177,00;1,36;0,00;0,00;
0,00;0,00;177,16;1,47;0,00;0,00;
0,00;0,00;177,32;1,65;0,00;0,00;
0,00;0,00;177,48;1,79;0,00;0,00;
0,00;0,00;177,63;1,94;0,00;0,00;
0,00;0,00;177,79;2,06;0,00;0,00;
0,00;0,00;177,96;2,19;0,00;0,00;
0,00;0,00;178,12;2,31;0,00;0,00;
0,00;0,00;178,28;2,44;0,00;0,00;
0,00;0,00;178,44;2,53;0,00;0,00;
0,00;0,00;178,60;2,64;0,00;0,00;
0,00;0,00;178,66;2,58;0,00;0,00;
0,00;0,00;178,66;2,46;0,00;0,00;
0,00;0,00;178,65;2,26;0,00;0,00;
0,00;0,00;175,93;-0,09;0,00;0,00;
0,00;0,00;174,01;-0,12;0,00;0,00;
0,00;0,00;171,58;-0,18;0,00;0,00;
0,00;0,00;168,63;-0,12;0,00;0,00;
0,00;0,00;165,48;-0,02;0,00;0,00;
0,00;0,00;162,33;-0,07;0,00;0,00;
0,00;0,00;155,90;-0,02;0,00;0,00;
0,00;0,00;152,71;-0,05;0,00;0,00;
0,00;0,00;149,51;-0,07;0,00;0,00;
0,00;0,00;146,31;-0,07;0,00;0,00;
0,00;0,00;139,90;-0,02;0,00;0,00;
0,00;0,00;136,71;-0,05;0,00;0,00;
0,00;0,00;133,51;-0,05;0,00;0,00;
0,00;0,00;130,30;-0,09;0,00;0,00;
0,00;0,00;127,10;-0,07;0,00;0,00;
0,00;0,00;123,90;-0,07;0,00;0,00;
0,00;0,00;120,71;-0,07;0,00;0,00;
0,00;0,00;117,51;-0,02;0,00;0,00;
0,00;0,00;114,30;-0,07;0,00;0,00;
0,00;0,00;111,10;-0,02;0,00;0,00;
0,00;0,00;107,90;-0,02;0,00;0,00;
0,00;0,00;104,70;-0,05;0,00;0,00;
0,00;0,00;101,51;-0,02;0,00;0,00;
0,00;0,00;98,30;-0,05;0,00;0,00;
0,00;0,00;95,10;-0,02;0,00;0,00;
0,00;0,00;91,90;-0,07;0,00;0,00;
0,00;0,00;88,70;-0,05;0,00;0,00;
0,00;0,00;85,50;-0,07;0,00;0,00;
0,00;0,00;82,30;-0,05;0,00;0,00;
0,00;0,00;79,10;-0,02;0,00;0,00;
0,00;0,00;75,90;-0,02;0,00;0,00;
0,00;0,00;72,70;-0,02;0,00;0,00;
0,00;0,00;69,50;-0,07;0,00;0,00;
0,00;0,00;66,30;-0,09;0,00;0,00;
0,00;0,00;63,10;-0,02;0,00;0,00;
0,00;0,00;59,90;-0,05;0,00;0,00;
0,00;0,00;53,50;-0,07;0,00;0,00;
0,00;0,00;50,30;-0,07;0,00;0,00;
0,00;0,00;47,10;-0,02;0,00;0,00;
0,00;0,00;43,90;-0,05;0,00;0,00;
0,00;0,00;40,70;-0,05;0,00;0,00;
0,00;0,00;37,50;-0,07;0,00;0,00;
0,00;0,00;34,30;-0,05;0,00;0,00;
0,00;0,00;31,10;-0,05;0,00;0,00;
0,00;0,00;28,02;0,05;0,00;0,00;
0,00;0,00;25,43;0,02;0,00;0,00;
0,00;0,00;23,28;0,02;0,00;0,00;
0,00;0,00;20,44;0,05;0,00;0,00;
0,00;0,00;19,76;0,09;0,00;0,00;
0,00;0,00;19,55;0,05;0,00;0,00;
0,00;0,00;19,50;0,05;0,00;0,00;
