7565;13.12.19 16:41:21;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20191213163720;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,25;0,05;0,00;0,00;
0,00;0,00;71,04;0,04;0,00;0,00;
0,00;0,00;72,34;0,04;0,00;0,00;
0,00;0,00;74,15;0,05;0,00;0,00;
0,00;0,00;76,47;0,05;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,63;0,06;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,03;0,00;0,00;
0,00;0,00;93,17;0,03;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,73;0,04;0,00;0,00;
0,00;0,00;107,25;0,03;0,00;0,00;
0,00;0,00;110,77;0,03;0,00;0,00;
0,00;0,00;114,12;0,02;0,00;0,00;
0,00;0,00;117,01;0,01;0,00;0,00;
0,00;0,00;121,28;0,01;0,00;0,00;
0,00;0,00;122,68;0,01;0,00;0,00;
0,00;0,00;123,97;-0,01;0,00;0,00;
0,00;0,00;124,02;0,02;0,00;0,00;
0,00;0,00;124,09;0,02;0,00;0,00;
0,00;0,00;124,32;0,01;0,00;0,00;
0,00;0,00;124,44;0,01;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,66;0,01;0,00;0,00;
0,00;0,00;124,77;0,02;0,00;0,00;
0,00;0,00;124,88;0,02;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,11;0,01;0,00;0,00;
0,00;0,00;125,22;0,03;0,00;0,00;
0,00;0,00;125,33;0,03;0,00;0,00;
0,00;0,00;125,45;0,01;0,00;0,00;
0,00;0,00;125,56;0,02;0,00;0,00;
0,00;0,00;125,67;0,03;0,00;0,00;
0,00;0,00;125,78;0,02;0,00;0,00;
0,00;0,00;125,89;0,02;0,00;0,00;
0,00;0,00;126,01;0,01;0,00;0,00;
0,00;0,00;126,12;0,02;0,00;0,00;
0,00;0,00;126,23;0,01;0,00;0,00;
0,00;0,00;126,34;0,01;0,00;0,00;
0,00;0,00;126,45;0,01;0,00;0,00;
0,00;0,00;126,56;0,06;0,00;0,00;
0,00;0,00;126,68;0,09;0,00;0,00;
0,00;0,00;126,79;0,12;0,00;0,00;
0,00;0,00;126,90;0,12;0,00;0,00;
0,00;0,00;127,01;0,15;0,00;0,00;
0,00;0,00;127,12;0,16;0,00;0,00;
0,00;0,00;127,24;0,17;0,00;0,00;
0,00;0,00;127,35;0,18;0,00;0,00;
0,00;0,00;127,46;0,20;0,00;0,00;
0,00;0,00;127,57;0,22;0,00;0,00;
0,00;0,00;127,68;0,23;0,00;0,00;
0,00;0,00;127,80;0,26;0,00;0,00;
0,00;0,00;127,91;0,27;0,00;0,00;
0,00;0,00;128,02;0,29;0,00;0,00;
0,00;0,00;128,13;0,31;0,00;0,00;
0,00;0,00;128,24;0,32;0,00;0,00;
0,00;0,00;128,36;0,33;0,00;0,00;
0,00;0,00;128,47;0,35;0,00;0,00;
0,00;0,00;128,58;0,38;0,00;0,00;
0,00;0,00;128,69;0,39;0,00;0,00;
0,00;0,00;128,81;0,41;0,00;0,00;
0,00;0,00;128,92;0,41;0,00;0,00;
0,00;0,00;129,03;0,44;0,00;0,00;
0,00;0,00;129,14;0,44;0,00;0,00;
0,00;0,00;129,25;0,49;0,00;0,00;
0,00;0,00;129,36;0,50;0,00;0,00;
0,00;0,00;129,48;0,53;0,00;0,00;
0,00;0,00;129,59;0,55;0,00;0,00;
0,00;0,00;129,70;0,55;0,00;0,00;
0,00;0,00;129,81;0,57;0,00;0,00;
0,00;0,00;129,92;0,61;0,00;0,00;
0,00;0,00;130,04;0,61;0,00;0,00;
0,00;0,00;130,15;0,64;0,00;0,00;
0,00;0,00;130,26;0,67;0,00;0,00;
0,00;0,00;130,37;0,66;0,00;0,00;
0,00;0,00;130,49;0,69;0,00;0,00;
0,00;0,00;130,60;0,70;0,00;0,00;
0,00;0,00;130,71;0,72;0,00;0,00;
0,00;0,00;130,82;0,75;0,00;0,00;
0,00;0,00;130,93;0,75;0,00;0,00;
0,00;0,00;131,05;0,77;0,00;0,00;
0,00;0,00;131,16;0,78;0,00;0,00;
0,00;0,00;131,27;0,79;0,00;0,00;
0,00;0,00;131,38;0,82;0,00;0,00;
0,00;0,00;131,49;0,83;0,00;0,00;
0,00;0,00;131,61;0,85;0,00;0,00;
0,00;0,00;131,72;0,88;0,00;0,00;
0,00;0,00;131,83;0,86;0,00;0,00;
0,00;0,00;131,94;0,89;0,00;0,00;
0,00;0,00;132,05;0,90;0,00;0,00;
0,00;0,00;132,16;0,91;0,00;0,00;
0,00;0,00;132,28;0,94;0,00;0,00;
0,00;0,00;132,39;0,95;0,00;0,00;
0,00;0,00;132,50;0,97;0,00;0,00;
0,00;0,00;132,61;0,99;0,00;0,00;
0,00;0,00;132,72;0,99;0,00;0,00;
0,00;0,00;132,84;0,96;0,00;0,00;
0,00;0,00;132,95;0,96;0,00;0,00;
0,00;0,00;133,06;0,98;0,00;0,00;
0,00;0,00;133,17;0,99;0,00;0,00;
0,00;0,00;133,29;0,99;0,00;0,00;
0,00;0,00;133,40;0,99;0,00;0,00;
0,00;0,00;133,51;0,99;0,00;0,00;
0,00;0,00;133,62;0,99;0,00;0,00;
0,00;0,00;133,73;1,02;0,00;0,00;
0,00;0,00;133,85;1,01;0,00;0,00;
0,00;0,00;133,96;0,99;0,00;0,00;
0,00;0,00;134,07;1,00;0,00;0,00;
0,00;0,00;134,18;0,99;0,00;0,00;
0,00;0,00;134,29;0,99;0,00;0,00;
0,00;0,00;134,41;0,99;0,00;0,00;
0,00;0,00;134,52;0,99;0,00;0,00;
0,00;0,00;134,63;0,99;0,00;0,00;
0,00;0,00;134,74;0,98;0,00;0,00;
0,00;0,00;134,85;0,98;0,00;0,00;
0,00;0,00;134,97;0,96;0,00;0,00;
0,00;0,00;135,08;0,95;0,00;0,00;
0,00;0,00;135,19;0,93;0,00;0,00;
0,00;0,00;135,30;0,93;0,00;0,00;
0,00;0,00;135,41;0,91;0,00;0,00;
0,00;0,00;135,53;0,88;0,00;0,00;
0,00;0,00;135,64;0,85;0,00;0,00;
0,00;0,00;135,75;0,79;0,00;0,00;
0,00;0,00;135,86;0,76;0,00;0,00;
0,00;0,00;135,98;0,74;0,00;0,00;
0,00;0,00;136,09;0,70;0,00;0,00;
0,00;0,00;136,20;0,67;0,00;0,00;
0,00;0,00;136,31;0,65;0,00;0,00;
0,00;0,00;136,42;0,63;0,00;0,00;
0,00;0,00;136,53;0,61;0,00;0,00;
0,00;0,00;136,65;0,59;0,00;0,00;
0,00;0,00;136,76;0,58;0,00;0,00;
0,00;0,00;136,87;0,55;0,00;0,00;
0,00;0,00;136,98;0,54;0,00;0,00;
0,00;0,00;137,09;0,53;0,00;0,00;
0,00;0,00;137,21;0,52;0,00;0,00;
0,00;0,00;137,32;0,50;0,00;0,00;
0,00;0,00;137,43;0,49;0,00;0,00;
0,00;0,00;137,54;0,47;0,00;0,00;
0,00;0,00;137,65;0,47;0,00;0,00;
0,00;0,00;137,76;0,46;0,00;0,00;
0,00;0,00;137,88;0,44;0,00;0,00;
0,00;0,00;137,99;0,44;0,00;0,00;
0,00;0,00;138,10;0,44;0,00;0,00;
0,00;0,00;138,21;0,44;0,00;0,00;
0,00;0,00;138,33;0,42;0,00;0,00;
0,00;0,00;138,44;0,42;0,00;0,00;
0,00;0,00;138,55;0,41;0,00;0,00;
0,00;0,00;138,66;0,41;0,00;0,00;
0,00;0,00;138,77;0,40;0,00;0,00;
0,00;0,00;138,89;0,39;0,00;0,00;
0,00;0,00;139,00;0,38;0,00;0,00;
0,00;0,00;139,11;0,38;0,00;0,00;
0,00;0,00;139,22;0,38;0,00;0,00;
0,00;0,00;139,33;0,38;0,00;0,00;
0,00;0,00;139,45;0,37;0,00;0,00;
0,00;0,00;139,56;0,36;0,00;0,00;
0,00;0,00;139,67;0,36;0,00;0,00;
0,00;0,00;139,78;0,35;0,00;0,00;
0,00;0,00;139,89;0,36;0,00;0,00;
0,00;0,00;140,00;0,36;0,00;0,00;
0,00;0,00;140,12;0,35;0,00;0,00;
0,00;0,00;140,23;0,35;0,00;0,00;
0,00;0,00;140,34;0,35;0,00;0,00;
0,00;0,00;140,45;0,35;0,00;0,00;
0,00;0,00;140,57;0,35;0,00;0,00;
0,00;0,00;140,68;0,35;0,00;0,00;
0,00;0,00;140,79;0,35;0,00;0,00;
0,00;0,00;140,90;0,35;0,00;0,00;
0,00;0,00;141,01;0,35;0,00;0,00;
0,00;0,00;141,13;0,35;0,00;0,00;
0,00;0,00;141,24;0,36;0,00;0,00;
0,00;0,00;141,35;0,35;0,00;0,00;
0,00;0,00;141,46;0,35;0,00;0,00;
0,00;0,00;141,57;0,35;0,00;0,00;
0,00;0,00;141,69;0,35;0,00;0,00;
0,00;0,00;141,80;0,35;0,00;0,00;
0,00;0,00;141,91;0,35;0,00;0,00;
0,00;0,00;142,02;0,35;0,00;0,00;
0,00;0,00;142,13;0,35;0,00;0,00;
0,00;0,00;142,25;0,35;0,00;0,00;
0,00;0,00;142,36;0,35;0,00;0,00;
0,00;0,00;142,47;0,36;0,00;0,00;
0,00;0,00;142,58;0,36;0,00;0,00;
0,00;0,00;142,69;0,35;0,00;0,00;
0,00;0,00;142,80;0,35;0,00;0,00;
0,00;0,00;142,92;0,35;0,00;0,00;
0,00;0,00;143,03;0,35;0,00;0,00;
0,00;0,00;143,14;0,35;0,00;0,00;
0,00;0,00;143,25;0,35;0,00;0,00;
0,00;0,00;143,36;0,35;0,00;0,00;
0,00;0,00;143,48;0,35;0,00;0,00;
0,00;0,00;143,59;0,35;0,00;0,00;
0,00;0,00;143,70;0,35;0,00;0,00;
0,00;0,00;143,81;0,34;0,00;0,00;
0,00;0,00;143,93;0,35;0,00;0,00;
0,00;0,00;144,04;0,35;0,00;0,00;
0,00;0,00;144,15;0,34;0,00;0,00;
0,00;0,00;144,26;0,35;0,00;0,00;
0,00;0,00;144,37;0,35;0,00;0,00;
0,00;0,00;144,49;0,35;0,00;0,00;
0,00;0,00;144,60;0,34;0,00;0,00;
0,00;0,00;144,71;0,33;0,00;0,00;
0,00;0,00;144,82;0,33;0,00;0,00;
0,00;0,00;144,93;0,33;0,00;0,00;
0,00;0,00;145,04;0,32;0,00;0,00;
0,00;0,00;145,16;0,32;0,00;0,00;
0,00;0,00;145,27;0,32;0,00;0,00;
0,00;0,00;145,38;0,33;0,00;0,00;
0,00;0,00;145,49;0,33;0,00;0,00;
0,00;0,00;145,61;0,32;0,00;0,00;
0,00;0,00;145,72;0,32;0,00;0,00;
0,00;0,00;145,83;0,32;0,00;0,00;
0,00;0,00;145,94;0,32;0,00;0,00;
0,00;0,00;146,05;0,32;0,00;0,00;
0,00;0,00;146,16;0,32;0,00;0,00;
0,00;0,00;146,28;0,31;0,00;0,00;
0,00;0,00;146,39;0,32;0,00;0,00;
0,00;0,00;146,50;0,31;0,00;0,00;
0,00;0,00;146,61;0,32;0,00;0,00;
0,00;0,00;146,73;0,31;0,00;0,00;
0,00;0,00;146,84;0,32;0,00;0,00;
0,00;0,00;146,95;0,30;0,00;0,00;
0,00;0,00;147,06;0,31;0,00;0,00;
