12737;13.10.20 08:54:00;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20201012151653P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,76;0,31;0,00;0,00;
0,00;0,00;3,28;0,25;0,00;0,00;
0,00;0,00;4,31;0,20;0,00;0,00;
0,00;0,00;5,85;0,20;0,00;0,00;
0,00;0,00;7,90;0,27;0,00;0,00;
0,00;0,00;10,46;0,29;0,00;0,00;
0,00;0,00;13,49;0,23;0,00;0,00;
0,00;0,00;16,64;0,23;0,00;0,00;
0,00;0,00;19,81;0,23;0,00;0,00;
0,00;0,00;23,06;0,13;0,00;0,00;
0,00;0,00;26,24;0,25;0,00;0,00;
0,00;0,00;29,45;0,16;0,00;0,00;
0,00;0,00;32,65;0,20;0,00;0,00;
0,00;0,00;35,85;0,16;0,00;0,00;
0,00;0,00;39,05;0,18;0,00;0,00;
0,00;0,00;42,25;0,18;0,00;0,00;
0,00;0,00;45,45;0,16;0,00;0,00;
0,00;0,00;48,65;0,20;0,00;0,00;
0,00;0,00;51,85;0,16;0,00;0,00;
0,00;0,00;55,05;0,18;0,00;0,00;
0,00;0,00;58,25;0,20;0,00;0,00;
0,00;0,00;61,45;0,18;0,00;0,00;
0,00;0,00;64,65;0,23;0,00;0,00;
0,00;0,00;67,85;0,16;0,00;0,00;
0,00;0,00;71,05;0,20;0,00;0,00;
0,00;0,00;74,25;0,23;0,00;0,00;
0,00;0,00;77,45;0,18;0,00;0,00;
0,00;0,00;80,65;0,20;0,00;0,00;
0,00;0,00;83,85;0,20;0,00;0,00;
0,00;0,00;87,05;0,20;0,00;0,00;
0,00;0,00;90,25;0,23;0,00;0,00;
0,00;0,00;93,45;0,20;0,00;0,00;
0,00;0,00;96,65;0,23;0,00;0,00;
0,00;0,00;99,85;0,23;0,00;0,00;
0,00;0,00;103,05;0,18;0,00;0,00;
0,00;0,00;106,25;0,20;0,00;0,00;
0,00;0,00;109,45;0,18;0,00;0,00;
0,00;0,00;112,65;0,23;0,00;0,00;
0,00;0,00;115,85;0,18;0,00;0,00;
0,00;0,00;119,05;0,16;0,00;0,00;
0,00;0,00;122,25;0,20;0,00;0,00;
0,00;0,00;125,45;0,18;0,00;0,00;
0,00;0,00;128,65;0,20;0,00;0,00;
0,00;0,00;131,85;0,16;0,00;0,00;
0,00;0,00;135,05;0,16;0,00;0,00;
0,00;0,00;138,25;0,23;0,00;0,00;
0,00;0,00;141,45;0,18;0,00;0,00;
0,00;0,00;144,65;0,20;0,00;0,00;
0,00;0,00;147,85;0,16;0,00;0,00;
0,00;0,00;151,05;0,18;0,00;0,00;
0,00;0,00;154,25;0,20;0,00;0,00;
0,00;0,00;157,45;0,18;0,00;0,00;
0,00;0,00;160,65;0,20;0,00;0,00;
0,00;0,00;163,85;0,16;0,00;0,00;
0,00;0,00;167,05;0,16;0,00;0,00;
0,00;0,00;170,08;0,06;0,00;0,00;
0,00;0,00;172,61;0,07;0,00;0,00;
0,00;0,00;174,71;0,09;0,00;0,00;
0,00;0,00;176,30;0,09;0,00;0,00;
0,00;0,00;177,40;0,07;0,00;0,00;
0,00;0,00;178,01;0,05;0,00;0,00;
0,00;0,00;178,17;0,13;0,00;0,00;
0,00;0,00;178,23;0,09;0,00;0,00;
0,00;0,00;178,28;0,13;0,00;0,00;
0,00;0,00;178,42;0,11;0,00;0,00;
0,00;0,00;178,57;0,11;0,00;0,00;
0,00;0,00;178,73;0,09;0,00;0,00;
0,00;0,00;178,89;0,11;0,00;0,00;
0,00;0,00;179,05;0,09;0,00;0,00;
0,00;0,00;179,21;0,09;0,00;0,00;
0,00;0,00;179,37;0,11;0,00;0,00;
0,00;0,00;179,53;0,09;0,00;0,00;
0,00;0,00;179,69;0,09;0,00;0,00;
0,00;0,00;179,85;0,09;0,00;0,00;
0,00;0,00;180,01;0,09;0,00;0,00;
0,00;0,00;180,17;0,09;0,00;0,00;
0,00;0,00;180,33;0,09;0,00;0,00;
0,00;0,00;180,49;0,11;0,00;0,00;
0,00;0,00;180,65;0,09;0,00;0,00;
0,00;0,00;180,81;0,09;0,00;0,00;
0,00;0,00;180,97;0,09;0,00;0,00;
0,00;0,00;181,13;0,09;0,00;0,00;
0,00;0,00;181,29;0,25;0,00;0,00;
0,00;0,00;181,45;0,31;0,00;0,00;
0,00;0,00;181,61;0,31;0,00;0,00;
0,00;0,00;181,77;0,54;0,00;0,00;
0,00;0,00;181,93;0,68;0,00;0,00;
0,00;0,00;182,09;0,79;0,00;0,00;
0,00;0,00;182,21;0,77;0,00;0,00;
0,00;0,00;182,21;0,72;0,00;0,00;
0,00;0,00;182,21;0,72;0,00;0,00;
0,00;0,00;182,21;0,70;0,00;0,00;
0,00;0,00;182,21;0,70;0,00;0,00;
0,00;0,00;182,21;0,66;0,00;0,00;
0,00;0,00;182,21;0,63;0,00;0,00;
0,00;0,00;182,21;0,63;0,00;0,00;
0,00;0,00;182,21;0,63;0,00;0,00;
0,00;0,00;182,21;0,56;0,00;0,00;
0,00;0,00;182,21;0,54;0,00;0,00;
0,00;0,00;182,21;0,54;0,00;0,00;
0,00;0,00;182,20;0,52;0,00;0,00;
0,00;0,00;182,20;0,48;0,00;0,00;
