45765;16.04.21 12:19:51;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210416112512A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,06;0,16;0,00;0,00;
0,00;0,00;0,62;0,09;0,00;0,00;
0,00;0,00;1,64;0,09;0,00;0,00;
0,00;0,00;3,17;0,09;0,00;0,00;
0,00;0,00;5,21;0,11;0,00;0,00;
0,00;0,00;7,77;0,11;0,00;0,00;
0,00;0,00;10,84;-0,02;0,00;0,00;
0,00;0,00;13,95;0,05;0,00;0,00;
0,00;0,00;17,14;0,05;0,00;0,00;
0,00;0,00;20,35;0,02;0,00;0,00;
0,00;0,00;23,55;0,02;0,00;0,00;
0,00;0,00;26,75;0,02;0,00;0,00;
0,00;0,00;29,95;0,02;0,00;0,00;
0,00;0,00;33,15;0,02;0,00;0,00;
0,00;0,00;36,35;0,02;0,00;0,00;
0,00;0,00;39,55;0,05;0,00;0,00;
0,00;0,00;42,75;0,05;0,00;0,00;
0,00;0,00;49,15;0,05;0,00;0,00;
0,00;0,00;55,55;0,02;0,00;0,00;
0,00;0,00;58,75;0,02;0,00;0,00;
0,00;0,00;65,15;0,05;0,00;0,00;
0,00;0,00;68,35;-0,02;0,00;0,00;
0,00;0,00;81,15;0,02;0,00;0,00;
0,00;0,00;90,75;0,02;0,00;0,00;
0,00;0,00;93,95;-0,02;0,00;0,00;
0,00;0,00;97,15;0,02;0,00;0,00;
0,00;0,00;103,55;0,04;0,00;0,00;
0,00;0,00;106,75;0,02;0,00;0,00;
0,00;0,00;109,95;0,02;0,00;0,00;
0,00;0,00;116,35;0,04;0,00;0,00;
0,00;0,00;119,55;0,02;0,00;0,00;
0,00;0,00;122,75;0,05;0,00;0,00;
0,00;0,00;129,15;0,05;0,00;0,00;
0,00;0,00;132,35;0,05;0,00;0,00;
0,00;0,00;135,55;0,04;0,00;0,00;
0,00;0,00;138,75;0,02;0,00;0,00;
0,00;0,00;141,95;-0,02;0,00;0,00;
0,00;0,00;145,15;0,02;0,00;0,00;
0,00;0,00;161,03;-0,11;0,00;0,00;
0,00;0,00;163,59;-0,05;0,00;0,00;
0,00;0,00;165,72;-0,05;0,00;0,00;
0,00;0,00;167,33;-0,05;0,00;0,00;
0,00;0,00;168,43;-0,07;0,00;0,00;
0,00;0,00;169,02;-0,13;0,00;0,00;
0,00;0,00;169,17;-0,07;0,00;0,00;
0,00;0,00;169,21;-0,07;0,00;0,00;
0,00;0,00;169,21;0,02;0,00;0,00;
0,00;0,00;169,37;-0,09;0,00;0,00;
0,00;0,00;169,52;-0,09;0,00;0,00;
0,00;0,00;169,69;-0,07;0,00;0,00;
0,00;0,00;169,85;-0,05;0,00;0,00;
0,00;0,00;170,33;-0,02;0,00;0,00;
0,00;0,00;170,49;-0,02;0,00;0,00;
0,00;0,00;170,65;0,13;0,00;0,00;
0,00;0,00;170,81;0,11;0,00;0,00;
0,00;0,00;170,97;1,31;0,00;0,00;
0,00;0,00;171,10;4,80;0,00;0,00;
0,00;0,00;171,23;8,68;0,00;0,00;
0,00;0,00;171,27;10,63;0,00;0,00;
0,00;0,00;171,29;11,19;0,00;0,00;
0,00;0,00;171,30;11,60;0,00;0,00;
0,00;0,00;171,31;12,01;0,00;0,00;
0,00;0,00;171,32;12,25;0,00;0,00;
0,00;0,00;171,33;12,50;0,00;0,00;
0,00;0,00;171,33;12,68;0,00;0,00;
0,00;0,00;171,34;12,86;0,00;0,00;
0,00;0,00;171,34;13,03;0,00;0,00;
0,00;0,00;171,34;13,14;0,00;0,00;
0,00;0,00;171,35;13,21;0,00;0,00;
0,00;0,00;171,35;13,30;0,00;0,00;
0,00;0,00;171,35;13,39;0,00;0,00;
