10782;04.02.21 12:00:55;21;Avvicinamento Pressata Finale;force > max. force (8);20210204105146A0211;
0,00;0,00;282,70;3,70;0,00;0,00;
0,00;0,00;283,01;3,96;0,00;0,00;
0,00;0,00;283,34;4,13;0,00;0,00;
0,00;0,00;283,66;4,26;0,00;0,00;
0,00;0,00;283,98;4,52;0,00;0,00;
0,00;0,00;284,30;4,61;0,00;0,00;
0,00;0,00;284,62;4,65;0,00;0,00;
0,00;0,00;284,94;4,82;0,00;0,00;
0,00;0,00;285,26;4,87;0,00;0,00;
0,00;0,00;285,58;4,95;0,00;0,00;
0,00;0,00;285,90;4,91;0,00;0,00;
0,00;0,00;286,22;5,18;0,00;0,00;
0,00;0,00;286,54;5,21;0,00;0,00;
0,00;0,00;286,86;5,22;0,00;0,00;
0,00;0,00;287,18;5,39;0,00;0,00;
0,00;0,00;287,50;5,52;0,00;0,00;
0,00;0,00;287,82;5,43;0,00;0,00;
0,00;0,00;288,13;5,69;0,00;0,00;
0,00;0,00;288,46;5,78;0,00;0,00;
0,00;0,00;288,78;5,74;0,00;0,00;
0,00;0,00;289,10;5,91;0,00;0,00;
0,00;0,00;289,42;5,99;0,00;0,00;
0,00;0,00;289,73;6,04;0,00;0,00;
0,00;0,00;290,06;6,08;0,00;0,00;
0,00;0,00;290,38;6,22;0,00;0,00;
0,00;0,00;290,70;6,17;0,00;0,00;
0,00;0,00;291,02;6,44;0,00;0,00;
0,00;0,00;291,34;6,48;0,00;0,00;
0,00;0,00;291,66;6,56;0,00;0,00;
0,00;0,00;291,98;6,61;0,00;0,00;
0,00;0,00;292,30;6,74;0,00;0,00;
0,00;0,00;292,62;6,83;0,00;0,00;
0,00;0,00;292,94;6,82;0,00;0,00;
0,00;0,00;293,26;6,96;0,00;0,00;
0,00;0,00;293,58;6,96;0,00;0,00;
0,00;0,00;293,90;7,09;0,00;0,00;
0,00;0,00;294,22;7,09;0,00;0,00;
0,00;0,00;294,54;7,52;0,00;0,00;
0,00;0,00;294,85;7,78;0,00;0,00;
0,00;0,00;295,18;8,00;0,00;0,00;
0,00;0,00;295,50;8,04;0,00;0,00;
0,00;0,00;295,82;8,35;0,00;0,00;
0,00;0,00;296,14;8,70;0,00;0,00;
0,00;0,00;296,45;9,18;0,00;0,00;
0,00;0,00;296,78;9,30;0,00;0,00;
0,00;0,00;297,10;9,44;0,00;0,00;
0,00;0,00;297,42;9,70;0,00;0,00;
0,00;0,00;297,74;9,92;0,00;0,00;
0,00;0,00;298,05;9,91;0,00;0,00;
0,00;0,00;298,38;10,34;0,00;0,00;
0,00;0,00;298,70;10,30;0,00;0,00;
0,00;0,00;299,02;10,48;0,00;0,00;
0,00;0,00;299,34;10,61;0,00;0,00;
0,00;0,00;299,66;10,70;0,00;0,00;
0,00;0,00;299,98;10,96;0,00;0,00;
0,00;0,00;300,30;10,87;0,00;0,00;
0,00;0,00;300,61;11,22;0,00;0,00;
0,00;0,00;300,94;11,22;0,00;0,00;
0,00;0,00;301,26;11,39;0,00;0,00;
0,00;0,00;301,58;11,47;0,00;0,00;
0,00;0,00;301,90;11,70;0,00;0,00;
0,00;0,00;302,21;11,79;0,00;0,00;
0,00;0,00;302,54;11,79;0,00;0,00;
0,00;0,00;302,86;12,00;0,00;0,00;
0,00;0,00;303,17;12,13;0,00;0,00;
0,00;0,00;303,50;12,39;0,00;0,00;
0,00;0,00;303,82;12,43;0,00;0,00;
0,00;0,00;304,14;12,70;0,00;0,00;
0,00;0,00;304,46;12,83;0,00;0,00;
0,00;0,00;304,77;13,05;0,00;0,00;
0,00;0,00;305,10;13,35;0,00;0,00;
0,00;0,00;305,42;13,52;0,00;0,00;
0,00;0,00;305,74;13,74;0,00;0,00;
0,00;0,00;306,05;14,13;0,00;0,00;
0,00;0,00;306,37;14,18;0,00;0,00;
0,00;0,00;306,70;14,52;0,00;0,00;
0,00;0,00;307,02;14,74;0,00;0,00;
0,00;0,00;307,30;24,22;0,00;0,00;
0,00;0,00;307,55;40,10;0,00;0,00;
0,00;0,00;307,56;41,74;0,00;0,00;
0,00;0,00;307,60;43,83;0,00;0,00;
0,00;0,00;307,61;44,49;0,00;0,00;
0,00;0,00;307,62;44,84;0,00;0,00;
0,00;0,00;307,63;46,01;0,00;0,00;
0,00;0,00;307,63;46,22;0,00;0,00;
0,00;0,00;307,63;46,27;0,00;0,00;
0,00;0,00;307,64;46,31;0,00;0,00;
0,00;0,00;307,64;46,27;0,00;0,00;
0,00;0,00;307,64;46,31;0,00;0,00;
0,00;0,00;307,64;46,31;0,00;0,00;
