46066;19.04.21 10:27:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;start interrupted (14);20210419085820P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,76;0,20;0,00;0,00;
0,00;0,00;3,31;0,11;0,00;0,00;
0,00;0,00;4,34;0,09;0,00;0,00;
