3379;13.02.20 13:52:01;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200213111527;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;42,17;0,18;0,00;0,00;
0,00;0,00;42,96;0,11;0,00;0,00;
0,00;0,00;44,22;0,13;0,00;0,00;
0,00;0,00;46,01;0,16;0,00;0,00;
0,00;0,00;48,31;0,20;0,00;0,00;
0,00;0,00;51,13;0,13;0,00;0,00;
0,00;0,00;54,29;0,05;0,00;0,00;
0,00;0,00;57,40;0,13;0,00;0,00;
0,00;0,00;60,65;0,13;0,00;0,00;
0,00;0,00;63,84;0,11;0,00;0,00;
0,00;0,00;67,04;0,13;0,00;0,00;
0,00;0,00;70,24;0,11;0,00;0,00;
0,00;0,00;73,44;0,11;0,00;0,00;
0,00;0,00;76,65;0,13;0,00;0,00;
0,00;0,00;79,85;0,09;0,00;0,00;
0,00;0,00;83,05;0,09;0,00;0,00;
0,00;0,00;86,25;0,11;0,00;0,00;
0,00;0,00;89,45;0,09;0,00;0,00;
0,00;0,00;92,65;0,13;0,00;0,00;
0,00;0,00;95,85;0,11;0,00;0,00;
0,00;0,00;99,05;0,11;0,00;0,00;
0,00;0,00;102,25;0,09;0,00;0,00;
0,00;0,00;105,45;0,09;0,00;0,00;
0,00;0,00;108,65;0,09;0,00;0,00;
0,00;0,00;111,85;0,09;0,00;0,00;
0,00;0,00;115,05;0,09;0,00;0,00;
0,00;0,00;118,25;0,09;0,00;0,00;
0,00;0,00;121,45;0,09;0,00;0,00;
0,00;0,00;124,65;0,11;0,00;0,00;
0,00;0,00;127,85;0,09;0,00;0,00;
0,00;0,00;131,05;0,11;0,00;0,00;
0,00;0,00;134,25;0,09;0,00;0,00;
0,00;0,00;137,45;0,09;0,00;0,00;
0,00;0,00;140,65;0,11;0,00;0,00;
0,00;0,00;143,85;0,13;0,00;0,00;
0,00;0,00;147,05;0,07;0,00;0,00;
0,00;0,00;150,13;-0,05;0,00;0,00;
0,00;0,00;152,71;0,05;0,00;0,00;
0,00;0,00;154,85;0,02;0,00;0,00;
0,00;0,00;156,49;0,02;0,00;0,00;
0,00;0,00;158,25;-0,02;0,00;0,00;
0,00;0,00;158,74;0,05;0,00;0,00;
0,00;0,00;158,90;0,07;0,00;0,00;
0,00;0,00;159,06;0,07;0,00;0,00;
0,00;0,00;159,22;0,05;0,00;0,00;
0,00;0,00;159,38;0,02;0,00;0,00;
0,00;0,00;159,70;0,02;0,00;0,00;
0,00;0,00;159,86;0,05;0,00;0,00;
0,00;0,00;160,02;0,05;0,00;0,00;
0,00;0,00;160,18;0,02;0,00;0,00;
0,00;0,00;160,34;0,02;0,00;0,00;
0,00;0,00;160,50;0,07;0,00;0,00;
0,00;0,00;160,66;0,05;0,00;0,00;
0,00;0,00;160,82;0,02;0,00;0,00;
0,00;0,00;161,14;0,05;0,00;0,00;
0,00;0,00;161,30;0,05;0,00;0,00;
0,00;0,00;161,62;0,05;0,00;0,00;
0,00;0,00;161,78;0,02;0,00;0,00;
0,00;0,00;161,94;0,02;0,00;0,00;
0,00;0,00;162,10;0,05;0,00;0,00;
0,00;0,00;162,42;0,05;0,00;0,00;
0,00;0,00;162,58;0,16;0,00;0,00;
0,00;0,00;162,74;0,18;0,00;0,00;
0,00;0,00;162,90;0,18;0,00;0,00;
0,00;0,00;163,06;0,45;0,00;0,00;
0,00;0,00;163,22;0,86;0,00;0,00;
0,00;0,00;163,37;1,31;0,00;0,00;
0,00;0,00;163,53;1,83;0,00;0,00;
0,00;0,00;163,69;2,24;0,00;0,00;
0,00;0,00;163,85;2,69;0,00;0,00;
0,00;0,00;164,01;3,12;0,00;0,00;
0,00;0,00;164,17;3,55;0,00;0,00;
0,00;0,00;164,33;3,91;0,00;0,00;
0,00;0,00;164,49;4,20;0,00;0,00;
0,00;0,00;164,65;4,48;0,00;0,00;
0,00;0,00;164,81;4,77;0,00;0,00;
0,00;0,00;164,97;5,02;0,00;0,00;
0,00;0,00;165,13;5,40;0,00;0,00;
0,00;0,00;165,15;4,88;0,00;0,00;
0,00;0,00;165,15;4,66;0,00;0,00;
0,00;0,00;165,10;3,17;0,00;0,00;
0,00;0,00;164,59;-0,07;0,00;0,00;
0,00;0,00;163,57;-0,16;0,00;0,00;
0,00;0,00;162,03;-0,13;0,00;0,00;
0,00;0,00;159,98;-0,13;0,00;0,00;
0,00;0,00;157,41;-0,20;0,00;0,00;
0,00;0,00;154,37;-0,27;0,00;0,00;
0,00;0,00;151,22;-0,20;0,00;0,00;
0,00;0,00;148,05;-0,16;0,00;0,00;
0,00;0,00;144,81;-0,12;0,00;0,00;
0,00;0,00;141,62;-0,12;0,00;0,00;
0,00;0,00;138,41;-0,16;0,00;0,00;
0,00;0,00;135,21;-0,13;0,00;0,00;
0,00;0,00;132,01;-0,11;0,00;0,00;
0,00;0,00;128,81;-0,16;0,00;0,00;
0,00;0,00;125,61;-0,11;0,00;0,00;
0,00;0,00;122,41;-0,16;0,00;0,00;
0,00;0,00;119,21;-0,13;0,00;0,00;
0,00;0,00;116,01;-0,12;0,00;0,00;
0,00;0,00;112,81;-0,16;0,00;0,00;
0,00;0,00;109,61;-0,11;0,00;0,00;
0,00;0,00;106,41;-0,13;0,00;0,00;
0,00;0,00;103,21;-0,13;0,00;0,00;
0,00;0,00;100,01;-0,13;0,00;0,00;
0,00;0,00;96,81;-0,12;0,00;0,00;
0,00;0,00;93,61;-0,13;0,00;0,00;
0,00;0,00;90,41;-0,16;0,00;0,00;
0,00;0,00;87,21;-0,13;0,00;0,00;
0,00;0,00;84,01;-0,11;0,00;0,00;
0,00;0,00;80,81;-0,16;0,00;0,00;
0,00;0,00;77,61;-0,09;0,00;0,00;
0,00;0,00;74,41;-0,16;0,00;0,00;
0,00;0,00;71,21;-0,13;0,00;0,00;
0,00;0,00;68,01;-0,14;0,00;0,00;
0,00;0,00;64,81;-0,13;0,00;0,00;
0,00;0,00;61,61;-0,13;0,00;0,00;
0,00;0,00;58,41;-0,16;0,00;0,00;
0,00;0,00;55,21;-0,14;0,00;0,00;
0,00;0,00;52,01;-0,11;0,00;0,00;
0,00;0,00;48,81;-0,16;0,00;0,00;
0,00;0,00;45,61;-0,13;0,00;0,00;
0,00;0,00;42,41;-0,18;0,00;0,00;
0,00;0,00;39,21;-0,13;0,00;0,00;
0,00;0,00;36,01;-0,09;0,00;0,00;
0,00;0,00;32,81;-0,16;0,00;0,00;
0,00;0,00;29,61;-0,09;0,00;0,00;
0,00;0,00;26,41;-0,18;0,00;0,00;
0,00;0,00;23,21;-0,11;0,00;0,00;
0,00;0,00;20,01;-0,13;0,00;0,00;
0,00;0,00;16,81;-0,13;0,00;0,00;
0,00;0,00;13,61;-0,13;0,00;0,00;
0,00;0,00;10,48;-0,02;0,00;0,00;
0,00;0,00;7,85;-0,11;0,00;0,00;
0,00;0,00;5,66;-0,07;0,00;0,00;
0,00;0,00;3,97;-0,05;0,00;0,00;
0,00;0,00;1,94;-0,02;0,00;0,00;
