3282;02.10.20 14:28:20;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20201002082852P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,90;0,02;0,00;0,00;
0,00;0,00;40,17;0,20;0,00;0,00;
0,00;0,00;40,95;0,15;0,00;0,00;
0,00;0,00;42,22;0,09;0,00;0,00;
0,00;0,00;44,01;0,16;0,00;0,00;
0,00;0,00;46,31;0,24;0,00;0,00;
0,00;0,00;49,13;0,20;0,00;0,00;
0,00;0,00;52,30;0,06;0,00;0,00;
0,00;0,00;55,41;0,09;0,00;0,00;
0,00;0,00;58,65;0,13;0,00;0,00;
0,00;0,00;61,84;0,13;0,00;0,00;
0,00;0,00;65,04;0,16;0,00;0,00;
0,00;0,00;68,25;0,13;0,00;0,00;
0,00;0,00;71,45;0,06;0,00;0,00;
0,00;0,00;74,65;0,13;0,00;0,00;
0,00;0,00;77,85;0,09;0,00;0,00;
0,00;0,00;81,05;0,13;0,00;0,00;
0,00;0,00;84,25;0,11;0,00;0,00;
0,00;0,00;87,45;0,06;0,00;0,00;
0,00;0,00;90,65;0,11;0,00;0,00;
0,00;0,00;93,85;0,09;0,00;0,00;
0,00;0,00;97,05;0,13;0,00;0,00;
0,00;0,00;100,25;0,13;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,13;0,00;0,00;
0,00;0,00;109,85;0,09;0,00;0,00;
0,00;0,00;113,05;0,17;0,00;0,00;
0,00;0,00;116,25;0,13;0,00;0,00;
0,00;0,00;119,45;0,06;0,00;0,00;
0,00;0,00;122,65;0,13;0,00;0,00;
0,00;0,00;125,85;0,06;0,00;0,00;
0,00;0,00;129,05;0,15;0,00;0,00;
0,00;0,00;132,25;0,13;0,00;0,00;
0,00;0,00;135,45;0,09;0,00;0,00;
0,00;0,00;138,65;0,11;0,00;0,00;
0,00;0,00;141,85;0,09;0,00;0,00;
0,00;0,00;145,05;0,16;0,00;0,00;
0,00;0,00;148,25;0,13;0,00;0,00;
0,00;0,00;151,45;0,09;0,00;0,00;
0,00;0,00;154,53;-0,03;0,00;0,00;
0,00;0,00;157,11;0,09;0,00;0,00;
0,00;0,00;159,26;0,06;0,00;0,00;
0,00;0,00;160,90;-0,00;0,00;0,00;
0,00;0,00;162,04;0,02;0,00;0,00;
0,00;0,00;162,68;0,11;0,00;0,00;
0,00;0,00;162,85;0,27;0,00;0,00;
0,00;0,00;162,91;0,63;0,00;0,00;
0,00;0,00;162,92;0,72;0,00;0,00;
0,00;0,00;163,01;2,69;0,00;0,00;
0,00;0,00;163,11;6,70;0,00;0,00;
0,00;0,00;163,23;11,25;0,00;0,00;
0,00;0,00;163,26;12,49;0,00;0,00;
0,00;0,00;163,28;13,30;0,00;0,00;
0,00;0,00;163,29;13,75;0,00;0,00;
0,00;0,00;163,31;14,18;0,00;0,00;
0,00;0,00;163,32;14,50;0,00;0,00;
0,00;0,00;163,33;14,77;0,00;0,00;
0,00;0,00;163,33;14,91;0,00;0,00;
0,00;0,00;163,34;15,06;0,00;0,00;
0,00;0,00;163,34;15,18;0,00;0,00;
0,00;0,00;163,34;15,23;0,00;0,00;
0,00;0,00;163,34;15,27;0,00;0,00;
0,00;0,00;163,35;15,36;0,00;0,00;
0,00;0,00;163,35;15,40;0,00;0,00;
