13529;20.11.20 09:49:48;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20201120090157P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,20;-0,08;0,00;0,00;
0,00;0,00;74,44;0,08;0,00;0,00;
0,00;0,00;75,05;0,08;0,00;0,00;
0,00;0,00;76,00;0,16;0,00;0,00;
0,00;0,00;79,09;0,08;0,00;0,00;
0,00;0,00;81,21;0,16;0,00;0,00;
0,00;0,00;85,93;0,08;0,00;0,00;
0,00;0,00;88,34;0,08;0,00;0,00;
0,00;0,00;90,74;0,08;0,00;0,00;
0,00;0,00;97,95;0,08;0,00;0,00;
0,00;0,00;100,35;0,08;0,00;0,00;
0,00;0,00;107,54;-0,08;0,00;0,00;
0,00;0,00;109,95;0,08;0,00;0,00;
0,00;0,00;112,35;0,08;0,00;0,00;
0,00;0,00;121,95;0,08;0,00;0,00;
0,00;0,00;126,75;0,08;0,00;0,00;
0,00;0,00;129,15;-0,08;0,00;0,00;
0,00;0,00;136,35;0,08;0,00;0,00;
0,00;0,00;138,74;0,08;0,00;0,00;
0,00;0,00;141,15;-0,08;0,00;0,00;
0,00;0,00;150,74;-0,08;0,00;0,00;
0,00;0,00;153,15;-0,08;0,00;0,00;
0,00;0,00;157,95;-0,08;0,00;0,00;
0,00;0,00;160,35;0,08;0,00;0,00;
0,00;0,00;162,75;-0,08;0,00;0,00;
0,00;0,00;165,15;-0,08;0,00;0,00;
0,00;0,00;167,55;-0,08;0,00;0,00;
0,00;0,00;169,95;0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;174,74;0,08;0,00;0,00;
0,00;0,00;179,54;0,08;0,00;0,00;
0,00;0,00;181,95;0,08;0,00;0,00;
0,00;0,00;184,35;0,08;0,00;0,00;
0,00;0,00;186,43;0,08;0,00;0,00;
0,00;0,00;188,19;-0,08;0,00;0,00;
0,00;0,00;189,59;-0,08;0,00;0,00;
0,00;0,00;190,59;-0,08;0,00;0,00;
0,00;0,00;191,21;-0,23;0,00;0,00;
0,00;0,00;191,45;-0,08;0,00;0,00;
0,00;0,00;191,51;-0,08;0,00;0,00;
0,00;0,00;191,56;0,08;0,00;0,00;
0,00;0,00;195,39;0,08;0,00;0,00;
0,00;0,00;197,79;0,23;0,00;0,00;
0,00;0,00;197,95;0,23;0,00;0,00;
0,00;0,00;198,11;0,23;0,00;0,00;
0,00;0,00;198,27;0,23;0,00;0,00;
0,00;0,00;198,43;0,23;0,00;0,00;
0,00;0,00;198,59;0,31;0,00;0,00;
0,00;0,00;198,75;0,31;0,00;0,00;
0,00;0,00;198,91;0,16;0,00;0,00;
0,00;0,00;199,07;0,31;0,00;0,00;
0,00;0,00;199,23;0,31;0,00;0,00;
0,00;0,00;199,39;0,31;0,00;0,00;
0,00;0,00;199,55;0,31;0,00;0,00;
0,00;0,00;199,71;0,37;0,00;0,00;
0,00;0,00;199,87;0,98;0,00;0,00;
0,00;0,00;200,03;1,67;0,00;0,00;
0,00;0,00;200,19;1,74;0,00;0,00;
0,00;0,00;200,35;1,67;0,00;0,00;
0,00;0,00;200,51;1,59;0,00;0,00;
0,00;0,00;200,67;1,59;0,00;0,00;
0,00;0,00;200,83;1,59;0,00;0,00;
0,00;0,00;200,99;2,35;0,00;0,00;
0,00;0,00;201,14;5,78;0,00;0,00;
0,00;0,00;201,29;11,34;0,00;0,00;
0,00;0,00;201,33;13,10;0,00;0,00;
0,00;0,00;201,36;14,92;0,00;0,00;
0,00;0,00;201,37;15,53;0,00;0,00;
0,00;0,00;201,37;15,53;0,00;0,00;
0,00;0,00;201,37;15,53;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
0,00;0,00;201,38;15,84;0,00;0,00;
