15577;16.12.20 11:15:24;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20201216084622P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;-0,08;0,00;0,00;
0,00;0,00;75,05;0,06;0,00;0,00;
0,00;0,00;76,00;0,14;0,00;0,00;
0,00;0,00;77,35;0,06;0,00;0,00;
0,00;0,00;79,09;0,22;0,00;0,00;
0,00;0,00;81,21;0,06;0,00;0,00;
0,00;0,00;85,93;0,06;0,00;0,00;
0,00;0,00;88,34;0,14;0,00;0,00;
0,00;0,00;90,74;0,14;0,00;0,00;
0,00;0,00;93,15;-0,02;0,00;0,00;
0,00;0,00;100,35;0,14;0,00;0,00;
0,00;0,00;102,74;0,06;0,00;0,00;
0,00;0,00;109,95;0,06;0,00;0,00;
0,00;0,00;112,35;0,06;0,00;0,00;
0,00;0,00;114,74;-0,08;0,00;0,00;
0,00;0,00;121,95;0,06;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;126,75;0,06;0,00;0,00;
0,00;0,00;129,15;-0,08;0,00;0,00;
0,00;0,00;131,55;0,06;0,00;0,00;
0,00;0,00;133,95;0,06;0,00;0,00;
0,00;0,00;138,74;0,06;0,00;0,00;
0,00;0,00;143,54;0,06;0,00;0,00;
0,00;0,00;145,95;0,14;0,00;0,00;
0,00;0,00;148,35;0,22;0,00;0,00;
0,00;0,00;150,74;0,14;0,00;0,00;
0,00;0,00;153,15;0,22;0,00;0,00;
0,00;0,00;155,54;0,22;0,00;0,00;
0,00;0,00;157,95;0,22;0,00;0,00;
0,00;0,00;160,35;0,22;0,00;0,00;
0,00;0,00;162,75;0,14;0,00;0,00;
0,00;0,00;165,15;0,14;0,00;0,00;
0,00;0,00;169,95;0,22;0,00;0,00;
0,00;0,00;172,35;0,14;0,00;0,00;
0,00;0,00;174,74;0,14;0,00;0,00;
0,00;0,00;179,54;0,06;0,00;0,00;
0,00;0,00;181,95;0,06;0,00;0,00;
0,00;0,00;186,43;0,14;0,00;0,00;
0,00;0,00;188,19;-0,09;0,00;0,00;
0,00;0,00;189,59;-0,09;0,00;0,00;
0,00;0,00;190,59;-0,02;0,00;0,00;
0,00;0,00;191,21;-0,23;0,00;0,00;
0,00;0,00;191,45;-0,23;0,00;0,00;
0,00;0,00;191,51;-0,08;0,00;0,00;
0,00;0,00;191,56;-0,02;0,00;0,00;
0,00;0,00;191,72;-0,08;0,00;0,00;
0,00;0,00;198,11;0,14;0,00;0,00;
0,00;0,00;198,27;0,06;0,00;0,00;
0,00;0,00;198,43;0,06;0,00;0,00;
0,00;0,00;198,59;0,14;0,00;0,00;
0,00;0,00;198,75;0,14;0,00;0,00;
0,00;0,00;198,91;0,22;0,00;0,00;
0,00;0,00;199,07;0,30;0,00;0,00;
0,00;0,00;199,23;0,30;0,00;0,00;
0,00;0,00;199,39;0,45;0,00;0,00;
0,00;0,00;199,55;1,43;0,00;0,00;
0,00;0,00;199,71;1,59;0,00;0,00;
0,00;0,00;199,87;1,51;0,00;0,00;
0,00;0,00;200,03;1,28;0,00;0,00;
0,00;0,00;200,19;1,43;0,00;0,00;
0,00;0,00;200,35;1,36;0,00;0,00;
0,00;0,00;200,51;1,43;0,00;0,00;
0,00;0,00;200,67;1,43;0,00;0,00;
0,00;0,00;200,83;1,36;0,00;0,00;
0,00;0,00;200,99;1,43;0,00;0,00;
0,00;0,00;201,15;1,06;0,00;0,00;
0,00;0,00;201,31;-0,02;0,00;0,00;
0,00;0,00;201,47;0,37;0,00;0,00;
0,00;0,00;201,50;0,30;0,00;0,00;
0,00;0,00;201,50;0,30;0,00;0,00;
0,00;0,00;201,44;-0,09;0,00;0,00;
0,00;0,00;200,99;-0,39;0,00;0,00;
0,00;0,00;200,22;-0,47;0,00;0,00;
0,00;0,00;199,07;-0,47;0,00;0,00;
0,00;0,00;197,53;-0,55;0,00;0,00;
0,00;0,00;195,60;-0,55;0,00;0,00;
0,00;0,00;193,30;-0,39;0,00;0,00;
0,00;0,00;190,97;-0,55;0,00;0,00;
0,00;0,00;188,57;-0,47;0,00;0,00;
0,00;0,00;186,16;-0,47;0,00;0,00;
0,00;0,00;183,76;-0,39;0,00;0,00;
