9437;09.04.21 10:25:56;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210408125729P0043;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;25,10;-0,02;0,00;0,00;
0,00;0,00;25,16;0,16;0,00;0,00;
0,00;0,00;25,70;0,16;0,00;0,00;
0,00;0,00;26,73;0,11;0,00;0,00;
0,00;0,00;28,26;0,09;0,00;0,00;
0,00;0,00;30,30;0,20;0,00;0,00;
0,00;0,00;32,86;0,24;0,00;0,00;
0,00;0,00;35,89;0,02;0,00;0,00;
0,00;0,00;39,05;0,09;0,00;0,00;
0,00;0,00;42,21;0,16;0,00;0,00;
0,00;0,00;45,47;0,02;0,00;0,00;
0,00;0,00;48,63;0,13;0,00;0,00;
0,00;0,00;51,85;0,09;0,00;0,00;
0,00;0,00;55,05;0,11;0,00;0,00;
0,00;0,00;58,26;0,09;0,00;0,00;
0,00;0,00;61,45;0,02;0,00;0,00;
0,00;0,00;64,65;0,09;0,00;0,00;
0,00;0,00;67,85;0,02;0,00;0,00;
0,00;0,00;71,05;0,11;0,00;0,00;
0,00;0,00;74,25;0,04;0,00;0,00;
0,00;0,00;77,45;0,06;0,00;0,00;
0,00;0,00;80,65;0,02;0,00;0,00;
0,00;0,00;83,85;0,06;0,00;0,00;
0,00;0,00;87,05;0,09;0,00;0,00;
0,00;0,00;90,25;0,09;0,00;0,00;
0,00;0,00;93,45;0,04;0,00;0,00;
0,00;0,00;96,65;0,09;0,00;0,00;
0,00;0,00;99,85;0,04;0,00;0,00;
0,00;0,00;103,05;0,16;0,00;0,00;
0,00;0,00;106,25;0,09;0,00;0,00;
0,00;0,00;109,45;0,04;0,00;0,00;
0,00;0,00;112,65;0,09;0,00;0,00;
0,00;0,00;115,85;0,04;0,00;0,00;
0,00;0,00;119,05;0,13;0,00;0,00;
0,00;0,00;122,25;0,09;0,00;0,00;
0,00;0,00;125,45;0,04;0,00;0,00;
0,00;0,00;128,58;-0,09;0,00;0,00;
0,00;0,00;131,20;0,02;0,00;0,00;
0,00;0,00;135,06;-0,05;0,00;0,00;
0,00;0,00;136,23;-0,02;0,00;0,00;
0,00;0,00;136,88;-0,02;0,00;0,00;
0,00;0,00;137,17;0,06;0,00;0,00;
0,00;0,00;137,31;0,04;0,00;0,00;
0,00;0,00;137,47;0,02;0,00;0,00;
0,00;0,00;137,79;0,02;0,00;0,00;
0,00;0,00;137,95;0,04;0,00;0,00;
0,00;0,00;138,11;0,04;0,00;0,00;
0,00;0,00;138,59;0,02;0,00;0,00;
0,00;0,00;138,75;0,06;0,00;0,00;
0,00;0,00;138,91;0,02;0,00;0,00;
0,00;0,00;139,07;0,04;0,00;0,00;
0,00;0,00;139,23;0,04;0,00;0,00;
0,00;0,00;139,39;0,02;0,00;0,00;
0,00;0,00;139,55;0,04;0,00;0,00;
0,00;0,00;139,71;0,04;0,00;0,00;
0,00;0,00;139,87;0,02;0,00;0,00;
0,00;0,00;140,03;0,02;0,00;0,00;
0,00;0,00;140,19;0,02;0,00;0,00;
0,00;0,00;140,35;0,04;0,00;0,00;
0,00;0,00;140,51;0,04;0,00;0,00;
0,00;0,00;140,67;0,02;0,00;0,00;
0,00;0,00;140,83;0,04;0,00;0,00;
0,00;0,00;140,99;0,04;0,00;0,00;
0,00;0,00;141,15;0,02;0,00;0,00;
0,00;0,00;141,31;0,02;0,00;0,00;
0,00;0,00;141,47;0,04;0,00;0,00;
0,00;0,00;141,63;0,04;0,00;0,00;
0,00;0,00;141,79;0,04;0,00;0,00;
0,00;0,00;141,95;0,04;0,00;0,00;
0,00;0,00;142,11;0,04;0,00;0,00;
0,00;0,00;142,27;0,04;0,00;0,00;
0,00;0,00;142,43;0,06;0,00;0,00;
0,00;0,00;142,59;0,09;0,00;0,00;
0,00;0,00;142,75;0,09;0,00;0,00;
0,00;0,00;142,91;0,02;0,00;0,00;
0,00;0,00;143,07;0,04;0,00;0,00;
0,00;0,00;143,23;0,02;0,00;0,00;
0,00;0,00;143,39;0,02;0,00;0,00;
0,00;0,00;143,55;0,04;0,00;0,00;
0,00;0,00;143,71;0,06;0,00;0,00;
0,00;0,00;143,87;0,04;0,00;0,00;
0,00;0,00;144,03;0,04;0,00;0,00;
0,00;0,00;144,19;0,04;0,00;0,00;
0,00;0,00;144,35;0,02;0,00;0,00;
0,00;0,00;144,51;0,04;0,00;0,00;
0,00;0,00;144,67;0,06;0,00;0,00;
0,00;0,00;144,83;0,02;0,00;0,00;
0,00;0,00;144,99;0,02;0,00;0,00;
0,00;0,00;145,15;0,06;0,00;0,00;
0,00;0,00;145,31;0,04;0,00;0,00;
0,00;0,00;145,47;0,02;0,00;0,00;
0,00;0,00;145,63;0,04;0,00;0,00;
0,00;0,00;145,79;0,02;0,00;0,00;
0,00;0,00;145,95;0,02;0,00;0,00;
0,00;0,00;146,11;0,04;0,00;0,00;
0,00;0,00;146,27;0,04;0,00;0,00;
0,00;0,00;146,43;0,04;0,00;0,00;
0,00;0,00;146,59;0,02;0,00;0,00;
0,00;0,00;146,75;0,02;0,00;0,00;
0,00;0,00;146,91;0,02;0,00;0,00;
0,00;0,00;147,07;0,02;0,00;0,00;
0,00;0,00;147,71;0,02;0,00;0,00;
0,00;0,00;147,87;0,02;0,00;0,00;
0,00;0,00;148,19;0,02;0,00;0,00;
0,00;0,00;148,35;0,02;0,00;0,00;
0,00;0,00;148,51;0,02;0,00;0,00;
0,00;0,00;148,67;0,06;0,00;0,00;
0,00;0,00;148,83;0,04;0,00;0,00;
0,00;0,00;148,99;0,04;0,00;0,00;
0,00;0,00;149,15;0,06;0,00;0,00;
0,00;0,00;149,31;0,06;0,00;0,00;
0,00;0,00;149,63;0,04;0,00;0,00;
0,00;0,00;149,79;0,09;0,00;0,00;
0,00;0,00;150,11;0,02;0,00;0,00;
0,00;0,00;150,27;0,04;0,00;0,00;
0,00;0,00;150,43;0,04;0,00;0,00;
0,00;0,00;150,59;0,04;0,00;0,00;
0,00;0,00;150,75;0,06;0,00;0,00;
0,00;0,00;151,23;0,06;0,00;0,00;
0,00;0,00;151,39;0,02;0,00;0,00;
0,00;0,00;151,55;0,04;0,00;0,00;
0,00;0,00;151,71;0,04;0,00;0,00;
0,00;0,00;152,03;0,02;0,00;0,00;
0,00;0,00;152,19;0,02;0,00;0,00;
0,00;0,00;152,35;0,02;0,00;0,00;
0,00;0,00;152,51;0,06;0,00;0,00;
0,00;0,00;152,67;0,02;0,00;0,00;
0,00;0,00;152,83;0,04;0,00;0,00;
0,00;0,00;152,99;0,04;0,00;0,00;
0,00;0,00;153,15;0,06;0,00;0,00;
0,00;0,00;153,31;0,04;0,00;0,00;
0,00;0,00;153,47;0,02;0,00;0,00;
0,00;0,00;153,63;0,06;0,00;0,00;
0,00;0,00;153,79;0,02;0,00;0,00;
0,00;0,00;153,95;0,04;0,00;0,00;
0,00;0,00;154,11;0,06;0,00;0,00;
0,00;0,00;154,75;0,02;0,00;0,00;
0,00;0,00;154,91;0,02;0,00;0,00;
0,00;0,00;155,07;0,02;0,00;0,00;
0,00;0,00;155,12;0,02;0,00;0,00;
0,00;0,00;155,11;0,02;0,00;0,00;
0,00;0,00;155,11;0,02;0,00;0,00;
0,00;0,00;155,10;-0,02;0,00;0,00;
