27976;13.09.21 09:54:58;21;Avvicinamento Pressata Finale;Alcun errore (0);20210913090624P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;-0,01;0,00;0,00;
0,00;0,00;33,30;0,08;0,00;0,00;
0,00;0,00;42,72;0,04;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;61,92;-0,01;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;76,32;-0,01;0,00;0,00;
0,00;0,00;95,52;-0,01;0,00;0,00;
0,00;0,00;100,32;0,04;0,00;0,00;
0,00;0,00;109,92;0,04;0,00;0,00;
0,00;0,00;114,72;0,04;0,00;0,00;
0,00;0,00;133,92;-0,04;0,00;0,00;
0,00;0,00;143,52;0,04;0,00;0,00;
0,00;0,00;148,32;0,04;0,00;0,00;
0,00;0,00;153,12;0,04;0,00;0,00;
0,00;0,00;157,92;-0,04;0,00;0,00;
0,00;0,00;162,72;0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;181,92;-0,01;0,00;0,00;
0,00;0,00;186,72;0,04;0,00;0,00;
0,00;0,00;210,72;0,04;0,00;0,00;
0,00;0,00;215,52;-0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;253,92;-0,01;0,00;0,00;
0,00;0,00;273,12;-0,01;0,00;0,00;
0,00;0,00;277,92;-0,01;0,00;0,00;
0,00;0,00;282,72;0,08;0,00;0,00;
0,00;0,00;287,13;-0,05;0,00;0,00;
0,00;0,00;289,81;-0,04;0,00;0,00;
0,00;0,00;291,27;0,04;0,00;0,00;
0,00;0,00;291,53;0,04;0,00;0,00;
0,00;0,00;292,55;0,04;0,00;0,00;
0,00;0,00;292,81;0,04;0,00;0,00;
0,00;0,00;294,60;0,08;0,00;0,00;
0,00;0,00;294,86;0,04;0,00;0,00;
0,00;0,00;295,11;0,04;0,00;0,00;
0,00;0,00;295,88;0,04;0,00;0,00;
0,00;0,00;296,39;0,04;0,00;0,00;
0,00;0,00;296,65;0,04;0,00;0,00;
0,00;0,00;297,67;0,17;0,00;0,00;
0,00;0,00;297,93;0,21;0,00;0,00;
0,00;0,00;298,19;0,35;0,00;0,00;
0,00;0,00;298,44;0,56;0,00;0,00;
0,00;0,00;298,70;0,69;0,00;0,00;
0,00;0,00;298,95;0,87;0,00;0,00;
0,00;0,00;299,21;0,87;0,00;0,00;
0,00;0,00;299,47;0,87;0,00;0,00;
0,00;0,00;299,72;0,87;0,00;0,00;
0,00;0,00;299,98;1,56;0,00;0,00;
0,00;0,00;300,23;2,35;0,00;0,00;
0,00;0,00;300,49;1,57;0,00;0,00;
0,00;0,00;300,75;1,69;0,00;0,00;
0,00;0,00;301,00;1,73;0,00;0,00;
0,00;0,00;301,26;1,91;0,00;0,00;
0,00;0,00;301,51;1,91;0,00;0,00;
0,00;0,00;301,77;1,96;0,00;0,00;
0,00;0,00;302,03;2,05;0,00;0,00;
0,00;0,00;302,28;2,17;0,00;0,00;
0,00;0,00;302,54;2,26;0,00;0,00;
0,00;0,00;302,79;2,30;0,00;0,00;
0,00;0,00;303,05;2,44;0,00;0,00;
0,00;0,00;303,31;2,52;0,00;0,00;
0,00;0,00;303,56;2,61;0,00;0,00;
0,00;0,00;303,82;2,78;0,00;0,00;
0,00;0,00;304,07;2,78;0,00;0,00;
0,00;0,00;304,33;2,95;0,00;0,00;
0,00;0,00;304,59;3,04;0,00;0,00;
0,00;0,00;304,84;3,13;0,00;0,00;
0,00;0,00;305,10;3,30;0,00;0,00;
0,00;0,00;305,35;3,39;0,00;0,00;
0,00;0,00;305,61;3,48;0,00;0,00;
0,00;0,00;305,87;3,61;0,00;0,00;
0,00;0,00;306,12;3,66;0,00;0,00;
0,00;0,00;306,38;3,82;0,00;0,00;
0,00;0,00;306,63;3,82;0,00;0,00;
0,00;0,00;306,89;3,96;0,00;0,00;
0,00;0,00;307,15;4,00;0,00;0,00;
0,00;0,00;307,40;4,00;0,00;0,00;
0,00;0,00;307,66;4,13;0,00;0,00;
0,00;0,00;307,91;4,17;0,00;0,00;
0,00;0,00;308,17;4,26;0,00;0,00;
0,00;0,00;308,43;4,35;0,00;0,00;
0,00;0,00;308,68;4,38;0,00;0,00;
0,00;0,00;308,94;4,52;0,00;0,00;
0,00;0,00;309,19;4,65;0,00;0,00;
0,00;0,00;309,45;4,78;0,00;0,00;
0,00;0,00;309,70;4,95;0,00;0,00;
0,00;0,00;309,96;5,04;0,00;0,00;
0,00;0,00;310,22;5,04;0,00;0,00;
0,00;0,00;310,47;5,22;0,00;0,00;
0,00;0,00;310,73;5,22;0,00;0,00;
0,00;0,00;310,99;5,26;0,00;0,00;
0,00;0,00;311,24;5,35;0,00;0,00;
0,00;0,00;311,50;5,39;0,00;0,00;
0,00;0,00;311,75;5,57;0,00;0,00;
0,00;0,00;312,01;5,60;0,00;0,00;
0,00;0,00;312,27;5,69;0,00;0,00;
0,00;0,00;312,52;5,78;0,00;0,00;
0,00;0,00;312,78;5,91;0,00;0,00;
0,00;0,00;313,03;6,08;0,00;0,00;
0,00;0,00;313,29;6,08;0,00;0,00;
0,00;0,00;313,55;6,26;0,00;0,00;
0,00;0,00;313,80;6,34;0,00;0,00;
0,00;0,00;314,02;16,21;0,00;0,00;
0,00;0,00;314,13;23,78;0,00;0,00;
0,00;0,00;314,15;24,83;0,00;0,00;
0,00;0,00;314,16;25,53;0,00;0,00;
0,00;0,00;314,17;25,87;0,00;0,00;
0,00;0,00;314,17;26,13;0,00;0,00;
0,00;0,00;314,18;26,31;0,00;0,00;
0,00;0,00;313,96;15,57;0,00;0,00;
0,00;0,00;311,89;-0,13;0,00;0,00;
0,00;0,00;307,72;-0,05;0,00;0,00;
0,00;0,00;302,99;-0,09;0,00;0,00;
0,00;0,00;298,16;-0,09;0,00;0,00;
0,00;0,00;293,36;-0,04;0,00;0,00;
0,00;0,00;288,57;-0,04;0,00;0,00;
0,00;0,00;283,77;-0,05;0,00;0,00;
0,00;0,00;278,96;-0,04;0,00;0,00;
0,00;0,00;274,16;-0,04;0,00;0,00;
0,00;0,00;269,36;-0,01;0,00;0,00;
0,00;0,00;264,57;-0,01;0,00;0,00;
0,00;0,00;259,76;-0,04;0,00;0,00;
0,00;0,00;254,96;-0,04;0,00;0,00;
0,00;0,00;250,16;-0,05;0,00;0,00;
0,00;0,00;245,37;-0,04;0,00;0,00;
0,00;0,00;240,56;-0,01;0,00;0,00;
