1952;12.05.20 11:28:22;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20200508123936P0043;
0,00;0,00;145,63;0,09;0,00;0,00;
0,00;0,00;145,79;0,09;0,00;0,00;
0,00;0,00;145,95;0,07;0,00;0,00;
0,00;0,00;146,11;0,09;0,00;0,00;
0,00;0,00;146,27;0,09;0,00;0,00;
0,00;0,00;146,43;0,07;0,00;0,00;
0,00;0,00;146,59;0,09;0,00;0,00;
0,00;0,00;146,75;0,07;0,00;0,00;
0,00;0,00;146,91;0,09;0,00;0,00;
0,00;0,00;147,07;0,09;0,00;0,00;
0,00;0,00;147,23;0,09;0,00;0,00;
0,00;0,00;147,39;0,09;0,00;0,00;
0,00;0,00;147,55;0,09;0,00;0,00;
0,00;0,00;147,71;0,07;0,00;0,00;
0,00;0,00;147,87;0,09;0,00;0,00;
0,00;0,00;148,03;0,09;0,00;0,00;
0,00;0,00;148,19;0,07;0,00;0,00;
0,00;0,00;148,35;0,05;0,00;0,00;
0,00;0,00;148,51;0,09;0,00;0,00;
0,00;0,00;148,67;0,09;0,00;0,00;
0,00;0,00;148,83;0,09;0,00;0,00;
0,00;0,00;148,99;0,09;0,00;0,00;
0,00;0,00;149,15;0,09;0,00;0,00;
0,00;0,00;149,31;0,07;0,00;0,00;
0,00;0,00;149,47;0,09;0,00;0,00;
0,00;0,00;149,63;0,09;0,00;0,00;
0,00;0,00;149,79;0,05;0,00;0,00;
0,00;0,00;149,95;0,09;0,00;0,00;
0,00;0,00;150,11;0,09;0,00;0,00;
0,00;0,00;150,27;0,09;0,00;0,00;
0,00;0,00;150,43;0,09;0,00;0,00;
0,00;0,00;150,59;0,09;0,00;0,00;
0,00;0,00;150,75;0,07;0,00;0,00;
0,00;0,00;150,91;0,09;0,00;0,00;
0,00;0,00;151,07;0,07;0,00;0,00;
0,00;0,00;151,23;0,09;0,00;0,00;
0,00;0,00;151,39;0,07;0,00;0,00;
0,00;0,00;151,55;0,09;0,00;0,00;
0,00;0,00;151,71;0,07;0,00;0,00;
0,00;0,00;151,87;0,07;0,00;0,00;
0,00;0,00;152,03;0,09;0,00;0,00;
0,00;0,00;152,19;0,07;0,00;0,00;
0,00;0,00;152,35;0,09;0,00;0,00;
0,00;0,00;152,51;0,09;0,00;0,00;
0,00;0,00;152,67;0,07;0,00;0,00;
0,00;0,00;152,83;0,09;0,00;0,00;
0,00;0,00;152,99;0,09;0,00;0,00;
0,00;0,00;153,15;0,09;0,00;0,00;
0,00;0,00;153,31;0,05;0,00;0,00;
0,00;0,00;153,47;0,09;0,00;0,00;
0,00;0,00;153,63;0,07;0,00;0,00;
0,00;0,00;153,79;0,07;0,00;0,00;
0,00;0,00;153,95;0,09;0,00;0,00;
0,00;0,00;154,11;0,09;0,00;0,00;
0,00;0,00;154,27;0,07;0,00;0,00;
0,00;0,00;154,43;0,09;0,00;0,00;
0,00;0,00;154,59;0,07;0,00;0,00;
0,00;0,00;154,75;0,09;0,00;0,00;
0,00;0,00;154,91;0,07;0,00;0,00;
0,00;0,00;155,07;0,09;0,00;0,00;
0,00;0,00;155,12;0,05;0,00;0,00;
0,00;0,00;154,83;-0,20;0,00;0,00;
0,00;0,00;154,05;-0,18;0,00;0,00;
0,00;0,00;152,78;-0,20;0,00;0,00;
0,00;0,00;151,22;0,02;0,00;0,00;
0,00;0,00;150,14;-0,07;0,00;0,00;
0,00;0,00;149,42;-0,07;0,00;0,00;
0,00;0,00;149,16;-0,09;0,00;0,00;
0,00;0,00;149,09;-0,05;0,00;0,00;
0,00;0,00;149,08;-0,02;0,00;0,00;
0,00;0,00;149,14;0,06;0,00;0,00;
0,00;0,00;149,28;0,05;0,00;0,00;
0,00;0,00;149,61;0,05;0,00;0,00;
0,00;0,00;149,78;0,07;0,00;0,00;
0,00;0,00;149,94;0,07;0,00;0,00;
0,00;0,00;150,10;0,09;0,00;0,00;
0,00;0,00;150,26;0,05;0,00;0,00;
0,00;0,00;150,42;0,02;0,00;0,00;
0,00;0,00;150,59;0,07;0,00;0,00;
0,00;0,00;150,75;0,09;0,00;0,00;
0,00;0,00;150,91;0,07;0,00;0,00;
0,00;0,00;151,07;0,07;0,00;0,00;
0,00;0,00;151,23;0,02;0,00;0,00;
0,00;0,00;151,39;0,07;0,00;0,00;
0,00;0,00;151,55;0,09;0,00;0,00;
0,00;0,00;151,71;0,07;0,00;0,00;
0,00;0,00;151,87;0,09;0,00;0,00;
0,00;0,00;152,03;0,07;0,00;0,00;
0,00;0,00;152,19;0,05;0,00;0,00;
0,00;0,00;152,35;0,09;0,00;0,00;
0,00;0,00;152,51;0,07;0,00;0,00;
0,00;0,00;152,67;0,07;0,00;0,00;
0,00;0,00;152,83;0,07;0,00;0,00;
0,00;0,00;152,99;0,05;0,00;0,00;
0,00;0,00;153,15;0,07;0,00;0,00;
0,00;0,00;153,31;0,09;0,00;0,00;
0,00;0,00;153,47;0,07;0,00;0,00;
0,00;0,00;153,63;0,09;0,00;0,00;
0,00;0,00;153,79;0,09;0,00;0,00;
0,00;0,00;153,95;0,09;0,00;0,00;
0,00;0,00;154,11;0,09;0,00;0,00;
0,00;0,00;154,27;0,07;0,00;0,00;
0,00;0,00;154,43;0,09;0,00;0,00;
0,00;0,00;154,59;0,09;0,00;0,00;
0,00;0,00;154,75;0,09;0,00;0,00;
0,00;0,00;154,91;0,09;0,00;0,00;
0,00;0,00;155,07;0,05;0,00;0,00;
0,00;0,00;155,23;0,07;0,00;0,00;
0,00;0,00;155,39;0,05;0,00;0,00;
0,00;0,00;155,55;0,09;0,00;0,00;
0,00;0,00;155,71;0,07;0,00;0,00;
0,00;0,00;155,87;0,07;0,00;0,00;
0,00;0,00;156,03;0,07;0,00;0,00;
0,00;0,00;156,19;0,05;0,00;0,00;
0,00;0,00;156,35;0,07;0,00;0,00;
0,00;0,00;156,51;0,07;0,00;0,00;
0,00;0,00;156,67;0,09;0,00;0,00;
0,00;0,00;156,83;0,02;0,00;0,00;
0,00;0,00;156,99;0,09;0,00;0,00;
0,00;0,00;157,15;0,09;0,00;0,00;
0,00;0,00;157,31;0,09;0,00;0,00;
0,00;0,00;157,47;0,07;0,00;0,00;
0,00;0,00;157,63;0,07;0,00;0,00;
0,00;0,00;157,79;0,07;0,00;0,00;
0,00;0,00;157,95;0,09;0,00;0,00;
0,00;0,00;158,11;0,09;0,00;0,00;
0,00;0,00;158,27;0,16;0,00;0,00;
0,00;0,00;158,43;0,20;0,00;0,00;
0,00;0,00;158,59;1,42;0,00;0,00;
0,00;0,00;158,60;2,14;0,00;0,00;
0,00;0,00;158,60;2,17;0,00;0,00;
