20038;26.05.21 16:04:07;21;Avvicinamento Pressata Finale;position > max position (10);20210525145406P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,09;0,00;0,00;
0,00;0,00;1,12;0,04;0,00;0,00;
0,00;0,00;4,20;-0,01;0,00;0,00;
0,00;0,00;8,82;0,04;0,00;0,00;
0,00;0,00;13,62;-0,04;0,00;0,00;
0,00;0,00;23,22;-0,04;0,00;0,00;
0,00;0,00;28,02;0,04;0,00;0,00;
0,00;0,00;52,02;0,04;0,00;0,00;
0,00;0,00;56,82;0,04;0,00;0,00;
0,00;0,00;71,22;-0,04;0,00;0,00;
0,00;0,00;76,02;0,04;0,00;0,00;
0,00;0,00;85,62;-0,09;0,00;0,00;
0,00;0,00;90,42;0,04;0,00;0,00;
0,00;0,00;119,22;-0,04;0,00;0,00;
0,00;0,00;124,02;0,04;0,00;0,00;
0,00;0,00;128,82;-0,04;0,00;0,00;
0,00;0,00;138,42;-0,09;0,00;0,00;
0,00;0,00;143,22;-0,04;0,00;0,00;
0,00;0,00;148,02;-0,04;0,00;0,00;
0,00;0,00;162,42;-0,04;0,00;0,00;
0,00;0,00;167,22;-0,04;0,00;0,00;
0,00;0,00;176,82;-0,01;0,00;0,00;
0,00;0,00;186,42;-0,04;0,00;0,00;
0,00;0,00;191,22;-0,04;0,00;0,00;
0,00;0,00;196,02;-0,04;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;210,42;0,04;0,00;0,00;
0,00;0,00;220,02;-0,04;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;234,42;0,04;0,00;0,00;
0,00;0,00;244,02;0,04;0,00;0,00;
0,00;0,00;248,82;-0,04;0,00;0,00;
0,00;0,00;258,42;0,04;0,00;0,00;
0,00;0,00;268,02;-0,04;0,00;0,00;
0,00;0,00;277,62;0,04;0,00;0,00;
0,00;0,00;282,42;-0,09;0,00;0,00;
0,00;0,00;306,18;-0,09;0,00;0,00;
0,00;0,00;309,04;-0,04;0,00;0,00;
0,00;0,00;310,01;0,04;0,00;0,00;
0,00;0,00;310,47;0,04;0,00;0,00;
0,00;0,00;310,80;0,04;0,00;0,00;
0,00;0,00;311,12;0,04;0,00;0,00;
0,00;0,00;311,44;0,04;0,00;0,00;
0,00;0,00;311,76;0,04;0,00;0,00;
0,00;0,00;312,08;0,04;0,00;0,00;
0,00;0,00;312,72;0,04;0,00;0,00;
0,00;0,00;313,04;0,04;0,00;0,00;
0,00;0,00;313,36;0,04;0,00;0,00;
0,00;0,00;313,68;0,04;0,00;0,00;
0,00;0,00;314,00;0,04;0,00;0,00;
0,00;0,00;314,32;0,04;0,00;0,00;
0,00;0,00;314,64;0,04;0,00;0,00;
0,00;0,00;314,96;0,08;0,00;0,00;
0,00;0,00;315,28;0,21;0,00;0,00;
0,00;0,00;315,60;0,21;0,00;0,00;
0,00;0,00;315,92;0,17;0,00;0,00;
0,00;0,00;316,24;0,17;0,00;0,00;
0,00;0,00;316,56;0,17;0,00;0,00;
0,00;0,00;316,88;0,21;0,00;0,00;
0,00;0,00;317,19;1,22;0,00;0,00;
0,00;0,00;317,52;1,13;0,00;0,00;
0,00;0,00;317,84;1,26;0,00;0,00;
0,00;0,00;318,16;1,43;0,00;0,00;
0,00;0,00;318,48;1,43;0,00;0,00;
0,00;0,00;318,80;1,61;0,00;0,00;
0,00;0,00;319,12;1,61;0,00;0,00;
0,00;0,00;319,44;1,78;0,00;0,00;
0,00;0,00;319,76;1,87;0,00;0,00;
0,00;0,00;320,08;1,99;0,00;0,00;
0,00;0,00;320,40;2,04;0,00;0,00;
0,00;0,00;320,72;2,13;0,00;0,00;
0,00;0,00;321,04;2,30;0,00;0,00;
0,00;0,00;321,36;2,30;0,00;0,00;
0,00;0,00;321,68;2,44;0,00;0,00;
0,00;0,00;322,00;2,48;0,00;0,00;
0,00;0,00;322,32;2,61;0,00;0,00;
0,00;0,00;322,64;2,65;0,00;0,00;
0,00;0,00;322,96;2,70;0,00;0,00;
0,00;0,00;323,28;3,00;0,00;0,00;
0,00;0,00;323,60;3,09;0,00;0,00;
0,00;0,00;323,92;3,34;0,00;0,00;
0,00;0,00;324,24;3,34;0,00;0,00;
0,00;0,00;324,56;3,52;0,00;0,00;
0,00;0,00;324,88;3,65;0,00;0,00;
0,00;0,00;325,20;3,69;0,00;0,00;
0,00;0,00;325,52;3,91;0,00;0,00;
0,00;0,00;325,83;4,39;0,00;0,00;
0,00;0,00;326,16;4,22;0,00;0,00;
0,00;0,00;326,48;4,26;0,00;0,00;
0,00;0,00;326,80;4,22;0,00;0,00;
0,00;0,00;327,12;4,26;0,00;0,00;
0,00;0,00;327,44;4,35;0,00;0,00;
0,00;0,00;327,76;4,61;0,00;0,00;
0,00;0,00;328,08;4,43;0,00;0,00;
0,00;0,00;328,40;4,61;0,00;0,00;
0,00;0,00;328,72;4,74;0,00;0,00;
0,00;0,00;329,04;4,95;0,00;0,00;
0,00;0,00;329,36;5,09;0,00;0,00;
0,00;0,00;329,67;5,21;0,00;0,00;
0,00;0,00;330,00;5,30;0,00;0,00;
0,00;0,00;330,32;5,43;0,00;0,00;
0,00;0,00;330,64;5,61;0,00;0,00;
0,00;0,00;330,96;5,69;0,00;0,00;
0,00;0,00;331,27;5,87;0,00;0,00;
0,00;0,00;331,58;11,74;0,00;0,00;
0,00;0,00;331,60;12,91;0,00;0,00;
0,00;0,00;331,60;13,22;0,00;0,00;
0,00;0,00;331,61;13,44;0,00;0,00;
0,00;0,00;331,61;13,65;0,00;0,00;
0,00;0,00;331,62;13,79;0,00;0,00;
0,00;0,00;331,62;13,79;0,00;0,00;
0,00;0,00;331,62;13,79;0,00;0,00;
