57400;30.08.21 08:34:28;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210827162213P0031;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;74,44;0,08;0,00;0,00;
0,00;0,00;75,05;0,08;0,00;0,00;
0,00;0,00;76,01;0,16;0,00;0,00;
0,00;0,00;77,35;0,08;0,00;0,00;
0,00;0,00;81,21;0,08;0,00;0,00;
0,00;0,00;129,15;-0,08;0,00;0,00;
0,00;0,00;131,54;-0,08;0,00;0,00;
0,00;0,00;153,15;-0,08;0,00;0,00;
0,00;0,00;155,54;-0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;174,74;0,08;0,00;0,00;
0,00;0,00;179,54;0,08;0,00;0,00;
0,00;0,00;184,32;0,08;0,00;0,00;
0,00;0,00;188,01;-0,08;0,00;0,00;
0,00;0,00;189,33;-0,08;0,00;0,00;
0,00;0,00;191,05;-0,08;0,00;0,00;
0,00;0,00;191,11;-0,08;0,00;0,00;
0,00;0,00;199,47;0,08;0,00;0,00;
0,00;0,00;199,63;1,82;0,00;0,00;
0,00;0,00;199,78;6,99;0,00;0,00;
0,00;0,00;199,92;13,92;0,00;0,00;
0,00;0,00;199,91;13,92;0,00;0,00;
0,00;0,00;199,95;15,76;0,00;0,00;
0,00;0,00;199,95;15,98;0,00;0,00;
0,00;0,00;199,95;15,98;0,00;0,00;
0,00;0,00;199,95;16,14;0,00;0,00;
0,00;0,00;199,96;16,37;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,51;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,45;0,00;0,00;
0,00;0,00;199,96;16,51;0,00;0,00;
