8251;18.03.20 17:47:27;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200318163438P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,76;0,07;0,00;0,00;
0,00;0,00;2,55;0,05;0,00;0,00;
0,00;0,00;3,84;0,06;0,00;0,00;
0,00;0,00;5,64;0,06;0,00;0,00;
0,00;0,00;7,96;0,04;0,00;0,00;
0,00;0,00;10,79;0,07;0,00;0,00;
0,00;0,00;14,14;0,05;0,00;0,00;
0,00;0,00;17,62;0,04;0,00;0,00;
0,00;0,00;21,15;0,04;0,00;0,00;
0,00;0,00;24,67;0,05;0,00;0,00;
0,00;0,00;28,19;0,03;0,00;0,00;
0,00;0,00;31,71;0,04;0,00;0,00;
0,00;0,00;35,23;0,04;0,00;0,00;
0,00;0,00;38,75;0,04;0,00;0,00;
0,00;0,00;42,27;0,04;0,00;0,00;
0,00;0,00;45,79;0,05;0,00;0,00;
0,00;0,00;49,31;0,04;0,00;0,00;
0,00;0,00;52,83;0,03;0,00;0,00;
0,00;0,00;56,35;0,03;0,00;0,00;
0,00;0,00;59,87;0,03;0,00;0,00;
0,00;0,00;63,39;0,04;0,00;0,00;
0,00;0,00;66,91;0,02;0,00;0,00;
0,00;0,00;70,43;0,03;0,00;0,00;
0,00;0,00;73,95;0,02;0,00;0,00;
0,00;0,00;77,47;0,06;0,00;0,00;
0,00;0,00;80,98;0,05;0,00;0,00;
0,00;0,00;84,51;0,04;0,00;0,00;
0,00;0,00;88,03;0,01;0,00;0,00;
0,00;0,00;91,55;0,03;0,00;0,00;
0,00;0,00;95,07;0,03;0,00;0,00;
0,00;0,00;98,58;0,04;0,00;0,00;
0,00;0,00;102,11;0,04;0,00;0,00;
0,00;0,00;105,63;0,01;0,00;0,00;
0,00;0,00;108,79;0,02;0,00;0,00;
0,00;0,00;111,50;0,01;0,00;0,00;
0,00;0,00;113,69;0,01;0,00;0,00;
0,00;0,00;115,39;-0,01;0,00;0,00;
0,00;0,00;117,51;0,01;0,00;0,00;
0,00;0,00;117,52;0,01;0,00;0,00;
0,00;0,00;117,58;0,02;0,00;0,00;
0,00;0,00;117,67;0,01;0,00;0,00;
0,00;0,00;117,75;0,01;0,00;0,00;
0,00;0,00;117,83;0,01;0,00;0,00;
0,00;0,00;117,91;0,01;0,00;0,00;
0,00;0,00;117,99;0,01;0,00;0,00;
0,00;0,00;118,07;0,01;0,00;0,00;
0,00;0,00;118,15;0,01;0,00;0,00;
0,00;0,00;118,23;0,01;0,00;0,00;
0,00;0,00;118,31;0,01;0,00;0,00;
0,00;0,00;118,39;0,01;0,00;0,00;
0,00;0,00;118,47;0,02;0,00;0,00;
0,00;0,00;118,55;0,01;0,00;0,00;
0,00;0,00;118,63;0,01;0,00;0,00;
0,00;0,00;118,71;0,02;0,00;0,00;
0,00;0,00;118,79;0,01;0,00;0,00;
0,00;0,00;118,87;0,02;0,00;0,00;
0,00;0,00;118,95;0,01;0,00;0,00;
0,00;0,00;119,03;0,02;0,00;0,00;
0,00;0,00;119,12;0,02;0,00;0,00;
0,00;0,00;119,20;0,01;0,00;0,00;
0,00;0,00;119,27;0,02;0,00;0,00;
0,00;0,00;119,35;0,01;0,00;0,00;
0,00;0,00;119,43;0,01;0,00;0,00;
0,00;0,00;119,51;0,01;0,00;0,00;
0,00;0,00;119,59;0,01;0,00;0,00;
0,00;0,00;119,67;0,01;0,00;0,00;
0,00;0,00;119,75;0,02;0,00;0,00;
0,00;0,00;119,83;0,01;0,00;0,00;
0,00;0,00;119,91;0,01;0,00;0,00;
0,00;0,00;119,99;0,01;0,00;0,00;
0,00;0,00;120,08;0,02;0,00;0,00;
0,00;0,00;120,16;0,01;0,00;0,00;
0,00;0,00;120,23;0,01;0,00;0,00;
0,00;0,00;120,31;0,01;0,00;0,00;
0,00;0,00;120,40;0,01;0,00;0,00;
0,00;0,00;120,48;0,01;0,00;0,00;
0,00;0,00;120,55;0,02;0,00;0,00;
0,00;0,00;120,63;0,02;0,00;0,00;
0,00;0,00;120,72;0,01;0,00;0,00;
0,00;0,00;120,80;0,01;0,00;0,00;
0,00;0,00;120,87;0,01;0,00;0,00;
0,00;0,00;120,95;0,02;0,00;0,00;
0,00;0,00;121,03;0,01;0,00;0,00;
0,00;0,00;121,11;0,02;0,00;0,00;
0,00;0,00;121,19;0,02;0,00;0,00;
0,00;0,00;121,27;0,01;0,00;0,00;
0,00;0,00;121,35;0,01;0,00;0,00;
0,00;0,00;121,43;0,01;0,00;0,00;
0,00;0,00;121,51;0,01;0,00;0,00;
0,00;0,00;121,59;0,01;0,00;0,00;
0,00;0,00;121,67;0,01;0,00;0,00;
0,00;0,00;121,75;0,01;0,00;0,00;
0,00;0,00;121,83;0,01;0,00;0,00;
0,00;0,00;121,91;0,01;0,00;0,00;
0,00;0,00;121,99;0,02;0,00;0,00;
0,00;0,00;122,07;0,02;0,00;0,00;
0,00;0,00;122,15;0,01;0,00;0,00;
0,00;0,00;122,24;0,02;0,00;0,00;
0,00;0,00;122,32;0,01;0,00;0,00;
0,00;0,00;122,39;0,01;0,00;0,00;
0,00;0,00;122,47;0,01;0,00;0,00;
0,00;0,00;122,56;0,02;0,00;0,00;
0,00;0,00;122,63;0,01;0,00;0,00;
0,00;0,00;122,71;0,01;0,00;0,00;
0,00;0,00;122,79;0,01;0,00;0,00;
0,00;0,00;122,88;0,01;0,00;0,00;
0,00;0,00;122,96;0,01;0,00;0,00;
0,00;0,00;123,03;0,01;0,00;0,00;
0,00;0,00;123,11;0,01;0,00;0,00;
0,00;0,00;123,20;0,01;0,00;0,00;
0,00;0,00;123,28;0,02;0,00;0,00;
0,00;0,00;123,35;0,01;0,00;0,00;
0,00;0,00;123,43;0,01;0,00;0,00;
0,00;0,00;123,52;0,01;0,00;0,00;
0,00;0,00;123,60;0,01;0,00;0,00;
0,00;0,00;123,67;0,01;0,00;0,00;
0,00;0,00;123,75;0,02;0,00;0,00;
0,00;0,00;123,83;0,01;0,00;0,00;
0,00;0,00;123,92;0,01;0,00;0,00;
0,00;0,00;123,99;0,01;0,00;0,00;
0,00;0,00;124,07;0,01;0,00;0,00;
0,00;0,00;124,15;0,02;0,00;0,00;
0,00;0,00;124,24;0,01;0,00;0,00;
0,00;0,00;124,31;0,02;0,00;0,00;
0,00;0,00;124,39;0,01;0,00;0,00;
0,00;0,00;124,47;0,02;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,63;0,01;0,00;0,00;
0,00;0,00;124,71;0,01;0,00;0,00;
0,00;0,00;124,79;0,01;0,00;0,00;
