11703;07.06.21 14:24:04;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210607134824A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,96;0,16;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,53;0,13;0,00;0,00;
0,00;0,00;43,06;0,20;0,00;0,00;
0,00;0,00;45,10;0,13;0,00;0,00;
0,00;0,00;47,66;0,13;0,00;0,00;
0,00;0,00;50,71;0,16;0,00;0,00;
0,00;0,00;53,85;0,11;0,00;0,00;
0,00;0,00;57,02;0,18;0,00;0,00;
0,00;0,00;60,25;0,14;0,00;0,00;
0,00;0,00;63,44;0,07;0,00;0,00;
0,00;0,00;66,65;0,13;0,00;0,00;
0,00;0,00;69,85;0,07;0,00;0,00;
0,00;0,00;73,05;0,11;0,00;0,00;
0,00;0,00;76,25;0,09;0,00;0,00;
0,00;0,00;79,45;0,02;0,00;0,00;
0,00;0,00;82,65;0,11;0,00;0,00;
0,00;0,00;85,85;0,09;0,00;0,00;
0,00;0,00;89,05;0,13;0,00;0,00;
0,00;0,00;92,25;0,09;0,00;0,00;
0,00;0,00;95,45;0,07;0,00;0,00;
0,00;0,00;98,65;0,09;0,00;0,00;
0,00;0,00;101,85;0,07;0,00;0,00;
0,00;0,00;105,05;0,11;0,00;0,00;
0,00;0,00;108,25;0,13;0,00;0,00;
0,00;0,00;111,45;0,07;0,00;0,00;
0,00;0,00;114,65;0,11;0,00;0,00;
0,00;0,00;117,85;0,07;0,00;0,00;
0,00;0,00;121,05;0,13;0,00;0,00;
0,00;0,00;124,25;0,11;0,00;0,00;
0,00;0,00;127,45;0,09;0,00;0,00;
0,00;0,00;130,65;0,09;0,00;0,00;
0,00;0,00;133,85;0,07;0,00;0,00;
0,00;0,00;137,05;0,11;0,00;0,00;
0,00;0,00;140,25;0,11;0,00;0,00;
0,00;0,00;143,45;0,05;0,00;0,00;
0,00;0,00;146,65;0,09;0,00;0,00;
0,00;0,00;149,81;0,05;0,00;0,00;
0,00;0,00;152,50;0,09;0,00;0,00;
0,00;0,00;154,76;0,02;0,00;0,00;
0,00;0,00;156,53;-0,05;0,00;0,00;
0,00;0,00;157,80;-0,02;0,00;0,00;
0,00;0,00;158,84;0,02;0,00;0,00;
0,00;0,00;158,91;0,05;0,00;0,00;
0,00;0,00;158,92;0,02;0,00;0,00;
0,00;0,00;159,03;0,05;0,00;0,00;
0,00;0,00;159,17;0,07;0,00;0,00;
0,00;0,00;159,33;0,05;0,00;0,00;
0,00;0,00;159,49;0,02;0,00;0,00;
0,00;0,00;159,65;0,02;0,00;0,00;
0,00;0,00;159,81;0,05;0,00;0,00;
0,00;0,00;159,97;0,05;0,00;0,00;
0,00;0,00;160,13;0,09;0,00;0,00;
0,00;0,00;160,29;0,07;0,00;0,00;
0,00;0,00;160,45;0,05;0,00;0,00;
0,00;0,00;160,61;0,07;0,00;0,00;
0,00;0,00;160,77;0,11;0,00;0,00;
0,00;0,00;160,93;0,25;0,00;0,00;
0,00;0,00;161,09;0,27;0,00;0,00;
0,00;0,00;161,25;0,39;0,00;0,00;
0,00;0,00;161,41;0,43;0,00;0,00;
0,00;0,00;161,57;0,54;0,00;0,00;
0,00;0,00;161,73;0,63;0,00;0,00;
0,00;0,00;161,89;0,73;0,00;0,00;
0,00;0,00;162,05;0,79;0,00;0,00;
0,00;0,00;162,21;0,84;0,00;0,00;
0,00;0,00;162,37;0,91;0,00;0,00;
0,00;0,00;162,53;1,00;0,00;0,00;
0,00;0,00;162,69;1,02;0,00;0,00;
0,00;0,00;162,85;1,09;0,00;0,00;
0,00;0,00;163,01;1,18;0,00;0,00;
0,00;0,00;163,17;1,20;0,00;0,00;
0,00;0,00;163,33;1,27;0,00;0,00;
0,00;0,00;163,49;1,27;0,00;0,00;
0,00;0,00;163,65;1,27;0,00;0,00;
0,00;0,00;163,81;1,27;0,00;0,00;
0,00;0,00;163,97;1,29;0,00;0,00;
0,00;0,00;164,13;1,36;0,00;0,00;
0,00;0,00;164,29;1,36;0,00;0,00;
0,00;0,00;164,45;1,40;0,00;0,00;
0,00;0,00;164,61;1,45;0,00;0,00;
0,00;0,00;164,77;1,54;0,00;0,00;
0,00;0,00;164,93;1,60;0,00;0,00;
0,00;0,00;165,09;1,65;0,00;0,00;
0,00;0,00;165,25;1,70;0,00;0,00;
0,00;0,00;165,41;1,72;0,00;0,00;
0,00;0,00;165,57;1,81;0,00;0,00;
0,00;0,00;165,73;1,83;0,00;0,00;
0,00;0,00;165,89;1,90;0,00;0,00;
0,00;0,00;166,05;1,97;0,00;0,00;
0,00;0,00;166,21;1,99;0,00;0,00;
0,00;0,00;166,37;2,08;0,00;0,00;
0,00;0,00;166,53;2,15;0,00;0,00;
0,00;0,00;166,69;2,17;0,00;0,00;
0,00;0,00;166,85;2,22;0,00;0,00;
0,00;0,00;167,01;2,26;0,00;0,00;
0,00;0,00;167,17;2,35;0,00;0,00;
0,00;0,00;167,33;2,35;0,00;0,00;
0,00;0,00;167,49;2,35;0,00;0,00;
0,00;0,00;167,65;2,46;0,00;0,00;
0,00;0,00;167,81;2,51;0,00;0,00;
0,00;0,00;167,97;2,60;0,00;0,00;
0,00;0,00;168,11;6,39;0,00;0,00;
0,00;0,00;168,20;8,27;0,00;0,00;
0,00;0,00;168,22;8,41;0,00;0,00;
0,00;0,00;168,23;8,68;0,00;0,00;
0,00;0,00;168,23;8,86;0,00;0,00;
0,00;0,00;168,24;8,86;0,00;0,00;
0,00;0,00;168,24;8,93;0,00;0,00;
0,00;0,00;168,25;8,90;0,00;0,00;
0,00;0,00;168,25;8,95;0,00;0,00;
0,00;0,00;168,25;8,97;0,00;0,00;
0,00;0,00;168,25;9,02;0,00;0,00;
0,00;0,00;168,25;9,04;0,00;0,00;
0,00;0,00;168,26;8,95;0,00;0,00;
0,00;0,00;168,26;9,02;0,00;0,00;
0,00;0,00;168,26;9,04;0,00;0,00;
