45457;11.06.21 15:57:18;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210611144418P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,26;0,22;0,00;0,00;
0,00;0,00;171,52;-0,16;0,00;0,00;
0,00;0,00;171,55;0,14;0,00;0,00;
0,00;0,00;171,86;0,08;0,00;0,00;
0,00;0,00;172,19;0,08;0,00;0,00;
0,00;0,00;172,35;0,08;0,00;0,00;
0,00;0,00;172,51;0,08;0,00;0,00;
0,00;0,00;172,83;0,08;0,00;0,00;
0,00;0,00;172,99;0,08;0,00;0,00;
0,00;0,00;173,31;0,08;0,00;0,00;
0,00;0,00;173,47;0,08;0,00;0,00;
0,00;0,00;174,11;0,23;0,00;0,00;
0,00;0,00;174,27;0,08;0,00;0,00;
0,00;0,00;174,43;0,08;0,00;0,00;
0,00;0,00;174,75;0,08;0,00;0,00;
0,00;0,00;174,91;0,16;0,00;0,00;
0,00;0,00;175,23;0,08;0,00;0,00;
0,00;0,00;175,39;0,16;0,00;0,00;
0,00;0,00;175,87;0,08;0,00;0,00;
0,00;0,00;176,19;0,08;0,00;0,00;
0,00;0,00;176,35;0,08;0,00;0,00;
0,00;0,00;176,67;0,08;0,00;0,00;
0,00;0,00;176,83;0,08;0,00;0,00;
0,00;0,00;176,99;0,08;0,00;0,00;
0,00;0,00;177,15;0,16;0,00;0,00;
0,00;0,00;177,31;0,08;0,00;0,00;
0,00;0,00;177,47;0,08;0,00;0,00;
0,00;0,00;177,63;0,16;0,00;0,00;
0,00;0,00;177,79;0,16;0,00;0,00;
0,00;0,00;178,11;0,08;0,00;0,00;
0,00;0,00;178,27;0,08;0,00;0,00;
0,00;0,00;178,43;0,08;0,00;0,00;
0,00;0,00;178,36;-0,23;0,00;0,00;
0,00;0,00;177,83;-0,31;0,00;0,00;
0,00;0,00;177,08;-0,08;0,00;0,00;
0,00;0,00;176,55;0,08;0,00;0,00;
0,00;0,00;176,72;0,31;0,00;0,00;
0,00;0,00;176,86;0,23;0,00;0,00;
0,00;0,00;177,02;0,23;0,00;0,00;
0,00;0,00;177,19;0,08;0,00;0,00;
0,00;0,00;177,35;0,16;0,00;0,00;
0,00;0,00;177,83;0,23;0,00;0,00;
0,00;0,00;177,99;0,08;0,00;0,00;
0,00;0,00;178,15;0,23;0,00;0,00;
0,00;0,00;178,31;0,23;0,00;0,00;
0,00;0,00;178,47;0,31;0,00;0,00;
0,00;0,00;178,63;0,08;0,00;0,00;
0,00;0,00;178,79;0,08;0,00;0,00;
0,00;0,00;178,95;0,23;0,00;0,00;
0,00;0,00;179,11;0,23;0,00;0,00;
0,00;0,00;179,27;0,08;0,00;0,00;
0,00;0,00;179,43;0,16;0,00;0,00;
0,00;0,00;179,59;0,16;0,00;0,00;
0,00;0,00;179,75;0,16;0,00;0,00;
0,00;0,00;179,91;0,23;0,00;0,00;
0,00;0,00;180,07;0,16;0,00;0,00;
0,00;0,00;180,55;0,16;0,00;0,00;
0,00;0,00;180,71;0,08;0,00;0,00;
0,00;0,00;180,87;0,23;0,00;0,00;
0,00;0,00;181,03;0,08;0,00;0,00;
0,00;0,00;181,19;0,16;0,00;0,00;
0,00;0,00;181,35;0,08;0,00;0,00;
0,00;0,00;181,51;0,31;0,00;0,00;
0,00;0,00;181,67;1,06;0,00;0,00;
0,00;0,00;181,82;2,88;0,00;0,00;
0,00;0,00;181,98;4,41;0,00;0,00;
0,00;0,00;182,14;6,92;0,00;0,00;
0,00;0,00;182,29;9,89;0,00;0,00;
0,00;0,00;182,45;12,40;0,00;0,00;
0,00;0,00;182,61;14,77;0,00;0,00;
0,00;0,00;182,77;16,35;0,00;0,00;
0,00;0,00;182,94;13,77;0,00;0,00;
0,00;0,00;183,10;17,57;0,00;0,00;
0,00;0,00;183,25;20,78;0,00;0,00;
0,00;0,00;183,41;23,60;0,00;0,00;
0,00;0,00;183,59;5,25;0,00;0,00;
0,00;0,00;183,79;11,34;0,00;0,00;
0,00;0,00;183,92;14,24;0,00;0,00;
0,00;0,00;184,06;16,29;0,00;0,00;
0,00;0,00;184,22;13,61;0,00;0,00;
0,00;0,00;184,40;14,53;0,00;0,00;
0,00;0,00;184,54;17,57;0,00;0,00;
0,00;0,00;184,70;20,39;0,00;0,00;
0,00;0,00;184,85;22,07;0,00;0,00;
0,00;0,00;185,01;24,42;0,00;0,00;
0,00;0,00;185,17;26,63;0,00;0,00;
0,00;0,00;185,33;28,46;0,00;0,00;
0,00;0,00;185,49;31,28;0,00;0,00;
0,00;0,00;185,51;30,43;0,00;0,00;
0,00;0,00;185,53;32,27;0,00;0,00;
0,00;0,00;185,54;32,27;0,00;0,00;
0,00;0,00;185,54;32,27;0,00;0,00;
0,00;0,00;185,54;32,35;0,00;0,00;
0,00;0,00;185,54;32,43;0,00;0,00;
0,00;0,00;185,54;32,51;0,00;0,00;
0,00;0,00;185,54;32,43;0,00;0,00;
0,00;0,00;185,54;32,04;0,00;0,00;
0,00;0,00;185,54;31,66;0,00;0,00;
0,00;0,00;185,54;31,51;0,00;0,00;
0,00;0,00;185,54;31,28;0,00;0,00;
0,00;0,00;185,54;31,35;0,00;0,00;
