3350;12.02.20 14:58:25;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200212111224;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;41,90;-0,02;0,00;0,00;
0,00;0,00;42,17;0,16;0,00;0,00;
0,00;0,00;42,95;0,16;0,00;0,00;
0,00;0,00;44,22;0,16;0,00;0,00;
0,00;0,00;46,01;0,16;0,00;0,00;
0,00;0,00;48,31;0,18;0,00;0,00;
0,00;0,00;51,12;0,13;0,00;0,00;
0,00;0,00;54,29;0,05;0,00;0,00;
0,00;0,00;57,40;0,13;0,00;0,00;
0,00;0,00;60,62;0,23;0,00;0,00;
0,00;0,00;63,87;0,07;0,00;0,00;
0,00;0,00;66,98;0,09;0,00;0,00;
0,00;0,00;70,27;0,05;0,00;0,00;
0,00;0,00;73,41;0,11;0,00;0,00;
0,00;0,00;76,63;0,16;0,00;0,00;
0,00;0,00;79,83;0,13;0,00;0,00;
0,00;0,00;83,03;0,09;0,00;0,00;
0,00;0,00;86,24;0,09;0,00;0,00;
0,00;0,00;89,43;0,07;0,00;0,00;
0,00;0,00;92,64;0,13;0,00;0,00;
0,00;0,00;95,84;0,09;0,00;0,00;
0,00;0,00;99,04;0,09;0,00;0,00;
0,00;0,00;102,24;0,11;0,00;0,00;
0,00;0,00;105,44;0,07;0,00;0,00;
0,00;0,00;108,64;0,11;0,00;0,00;
0,00;0,00;111,84;0,06;0,00;0,00;
0,00;0,00;115,04;0,05;0,00;0,00;
0,00;0,00;118,24;0,09;0,00;0,00;
0,00;0,00;121,44;0,09;0,00;0,00;
0,00;0,00;124,64;0,09;0,00;0,00;
0,00;0,00;127,84;0,09;0,00;0,00;
0,00;0,00;131,04;0,09;0,00;0,00;
0,00;0,00;134,24;0,09;0,00;0,00;
0,00;0,00;137,44;0,09;0,00;0,00;
0,00;0,00;140,64;0,11;0,00;0,00;
0,00;0,00;143,84;0,11;0,00;0,00;
0,00;0,00;147,04;0,09;0,00;0,00;
0,00;0,00;150,13;-0,02;0,00;0,00;
0,00;0,00;152,70;0,02;0,00;0,00;
0,00;0,00;158,25;-0,07;0,00;0,00;
0,00;0,00;158,47;-0,02;0,00;0,00;
0,00;0,00;158,60;-0,02;0,00;0,00;
0,00;0,00;158,74;0,05;0,00;0,00;
0,00;0,00;158,90;0,02;0,00;0,00;
0,00;0,00;159,06;0,02;0,00;0,00;
0,00;0,00;159,86;0,02;0,00;0,00;
0,00;0,00;160,66;0,02;0,00;0,00;
0,00;0,00;161,14;0,02;0,00;0,00;
0,00;0,00;161,46;0,05;0,00;0,00;
0,00;0,00;162,10;0,16;0,00;0,00;
0,00;0,00;162,26;0,18;0,00;0,00;
0,00;0,00;162,42;0,18;0,00;0,00;
0,00;0,00;162,58;0,43;0,00;0,00;
0,00;0,00;162,74;0,63;0,00;0,00;
0,00;0,00;162,90;0,82;0,00;0,00;
0,00;0,00;163,06;1,06;0,00;0,00;
0,00;0,00;163,21;1,31;0,00;0,00;
0,00;0,00;163,37;1,58;0,00;0,00;
0,00;0,00;163,53;1,88;0,00;0,00;
0,00;0,00;163,69;2,04;0,00;0,00;
0,00;0,00;163,85;2,17;0,00;0,00;
0,00;0,00;164,01;2,33;0,00;0,00;
0,00;0,00;164,17;2,44;0,00;0,00;
0,00;0,00;164,34;2,60;0,00;0,00;
0,00;0,00;164,50;2,69;0,00;0,00;
0,00;0,00;164,66;2,81;0,00;0,00;
0,00;0,00;164,82;2,94;0,00;0,00;
0,00;0,00;164,98;3,12;0,00;0,00;
0,00;0,00;165,14;3,39;0,00;0,00;
0,00;0,00;165,16;2,99;0,00;0,00;
0,00;0,00;165,10;1,54;0,00;0,00;
0,00;0,00;164,58;-0,27;0,00;0,00;
0,00;0,00;163,56;-0,16;0,00;0,00;
0,00;0,00;162,02;-0,18;0,00;0,00;
0,00;0,00;159,97;-0,11;0,00;0,00;
0,00;0,00;157,41;-0,16;0,00;0,00;
0,00;0,00;154,39;-0,27;0,00;0,00;
0,00;0,00;151,22;-0,13;0,00;0,00;
0,00;0,00;148,05;-0,18;0,00;0,00;
0,00;0,00;144,80;-0,09;0,00;0,00;
0,00;0,00;141,63;-0,12;0,00;0,00;
0,00;0,00;138,40;-0,13;0,00;0,00;
0,00;0,00;135,21;-0,12;0,00;0,00;
0,00;0,00;132,00;-0,13;0,00;0,00;
0,00;0,00;128,81;-0,16;0,00;0,00;
0,00;0,00;125,61;-0,13;0,00;0,00;
0,00;0,00;122,41;-0,16;0,00;0,00;
0,00;0,00;119,20;-0,12;0,00;0,00;
0,00;0,00;116,00;-0,11;0,00;0,00;
0,00;0,00;112,81;-0,16;0,00;0,00;
0,00;0,00;109,61;-0,11;0,00;0,00;
0,00;0,00;106,40;-0,18;0,00;0,00;
0,00;0,00;103,20;-0,12;0,00;0,00;
0,00;0,00;100,00;-0,13;0,00;0,00;
0,00;0,00;96,80;-0,14;0,00;0,00;
0,00;0,00;93,61;-0,13;0,00;0,00;
0,00;0,00;90,40;-0,16;0,00;0,00;
0,00;0,00;87,20;-0,13;0,00;0,00;
0,00;0,00;84,00;-0,13;0,00;0,00;
0,00;0,00;80,81;-0,16;0,00;0,00;
0,00;0,00;77,60;-0,12;0,00;0,00;
0,00;0,00;74,40;-0,18;0,00;0,00;
0,00;0,00;71,20;-0,13;0,00;0,00;
0,00;0,00;68,00;-0,14;0,00;0,00;
0,00;0,00;64,80;-0,16;0,00;0,00;
0,00;0,00;61,60;-0,13;0,00;0,00;
0,00;0,00;58,40;-0,18;0,00;0,00;
0,00;0,00;55,20;-0,12;0,00;0,00;
0,00;0,00;52,00;-0,14;0,00;0,00;
0,00;0,00;48,80;-0,16;0,00;0,00;
0,00;0,00;45,60;-0,13;0,00;0,00;
0,00;0,00;42,40;-0,18;0,00;0,00;
