7916;22.12.20 09:38:11;21;Avvicinamento Pressata Finale;force > max. force (8);20201217160544A0211;
0,00;0,00;175,22;-0,04;0,00;0,00;
0,00;0,00;177,62;-0,04;0,00;0,00;
0,00;0,00;180,02;-0,04;0,00;0,00;
0,00;0,00;184,82;-0,04;0,00;0,00;
0,00;0,00;187,22;-0,01;0,00;0,00;
0,00;0,00;189,62;-0,04;0,00;0,00;
0,00;0,00;192,02;-0,04;0,00;0,00;
0,00;0,00;196,82;-0,04;0,00;0,00;
0,00;0,00;204,02;-0,04;0,00;0,00;
0,00;0,00;206,42;-0,04;0,00;0,00;
0,00;0,00;208,82;-0,09;0,00;0,00;
0,00;0,00;213,62;0,04;0,00;0,00;
0,00;0,00;218,42;-0,04;0,00;0,00;
0,00;0,00;220,82;0,04;0,00;0,00;
0,00;0,00;225,62;-0,04;0,00;0,00;
0,00;0,00;228,02;-0,01;0,00;0,00;
0,00;0,00;230,03;-0,04;0,00;0,00;
0,00;0,00;231,57;-0,04;0,00;0,00;
0,00;0,00;232,66;-0,09;0,00;0,00;
0,00;0,00;233,46;-0,01;0,00;0,00;
0,00;0,00;233,70;0,04;0,00;0,00;
0,00;0,00;236,78;0,04;0,00;0,00;
0,00;0,00;237,16;0,04;0,00;0,00;
0,00;0,00;238,83;0,04;0,00;0,00;
0,00;0,00;240,11;0,04;0,00;0,00;
0,00;0,00;240,75;0,04;0,00;0,00;
0,00;0,00;243,43;0,08;0,00;0,00;
0,00;0,00;243,69;0,04;0,00;0,00;
0,00;0,00;245,87;0,04;0,00;0,00;
0,00;0,00;246,38;0,04;0,00;0,00;
0,00;0,00;247,15;0,04;0,00;0,00;
0,00;0,00;247,27;0,04;0,00;0,00;
0,00;0,00;247,40;0,12;0,00;0,00;
0,00;0,00;247,53;0,12;0,00;0,00;
0,00;0,00;247,66;0,17;0,00;0,00;
0,00;0,00;247,79;0,21;0,00;0,00;
0,00;0,00;247,91;0,21;0,00;0,00;
0,00;0,00;248,04;0,30;0,00;0,00;
0,00;0,00;248,17;0,30;0,00;0,00;
0,00;0,00;248,30;0,30;0,00;0,00;
0,00;0,00;248,43;0,35;0,00;0,00;
0,00;0,00;248,55;0,30;0,00;0,00;
0,00;0,00;248,68;0,35;0,00;0,00;
0,00;0,00;248,81;0,30;0,00;0,00;
0,00;0,00;248,94;0,35;0,00;0,00;
0,00;0,00;249,07;0,35;0,00;0,00;
0,00;0,00;249,19;0,35;0,00;0,00;
0,00;0,00;249,32;0,35;0,00;0,00;
0,00;0,00;249,45;0,69;0,00;0,00;
0,00;0,00;249,58;0,95;0,00;0,00;
0,00;0,00;249,70;1,30;0,00;0,00;
0,00;0,00;249,83;1,69;0,00;0,00;
0,00;0,00;249,96;2,17;0,00;0,00;
0,00;0,00;250,08;2,82;0,00;0,00;
0,00;0,00;250,21;3,60;0,00;0,00;
0,00;0,00;250,34;4,60;0,00;0,00;
0,00;0,00;250,46;5,65;0,00;0,00;
0,00;0,00;250,59;6,73;0,00;0,00;
0,00;0,00;250,72;7,77;0,00;0,00;
0,00;0,00;250,84;8,87;0,00;0,00;
0,00;0,00;250,97;10,03;0,00;0,00;
0,00;0,00;251,10;11,22;0,00;0,00;
0,00;0,00;251,22;12,39;0,00;0,00;
0,00;0,00;251,35;13,52;0,00;0,00;
0,00;0,00;251,48;14,52;0,00;0,00;
0,00;0,00;251,61;15,39;0,00;0,00;
0,00;0,00;251,74;16,26;0,00;0,00;
0,00;0,00;251,87;17,13;0,00;0,00;
0,00;0,00;251,99;18,00;0,00;0,00;
0,00;0,00;252,13;18,39;0,00;0,00;
0,00;0,00;252,26;18,70;0,00;0,00;
0,00;0,00;252,39;19,12;0,00;0,00;
0,00;0,00;252,51;20,08;0,00;0,00;
0,00;0,00;252,57;19,99;0,00;0,00;
0,00;0,00;252,59;20,22;0,00;0,00;
