47354;22.06.21 11:28:30;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210622095530A0210;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;73,60;0,08;0,00;0,00;
0,00;0,00;73,66;0,23;0,00;0,00;
0,00;0,00;74,11;0,23;0,00;0,00;
0,00;0,00;74,88;0,23;0,00;0,00;
0,00;0,00;76,03;0,39;0,00;0,00;
0,00;0,00;77,57;0,31;0,00;0,00;
0,00;0,00;79,50;0,23;0,00;0,00;
0,00;0,00;81,80;0,31;0,00;0,00;
0,00;0,00;84,14;0,23;0,00;0,00;
0,00;0,00;86,53;0,23;0,00;0,00;
0,00;0,00;88,94;0,31;0,00;0,00;
0,00;0,00;91,34;0,23;0,00;0,00;
0,00;0,00;93,74;0,23;0,00;0,00;
0,00;0,00;96,15;0,23;0,00;0,00;
0,00;0,00;98,54;0,23;0,00;0,00;
0,00;0,00;100,95;0,16;0,00;0,00;
0,00;0,00;103,35;0,23;0,00;0,00;
0,00;0,00;105,75;0,16;0,00;0,00;
0,00;0,00;108,15;0,31;0,00;0,00;
0,00;0,00;110,55;0,23;0,00;0,00;
0,00;0,00;112,95;0,16;0,00;0,00;
0,00;0,00;115,35;0,16;0,00;0,00;
0,00;0,00;117,75;0,23;0,00;0,00;
0,00;0,00;120,15;0,16;0,00;0,00;
0,00;0,00;122,54;0,23;0,00;0,00;
0,00;0,00;124,95;0,23;0,00;0,00;
0,00;0,00;127,35;0,31;0,00;0,00;
0,00;0,00;129,75;0,16;0,00;0,00;
0,00;0,00;132,15;0,08;0,00;0,00;
0,00;0,00;134,54;0,16;0,00;0,00;
0,00;0,00;136,95;0,23;0,00;0,00;
0,00;0,00;139,35;0,16;0,00;0,00;
0,00;0,00;141,74;0,16;0,00;0,00;
0,00;0,00;144,15;0,16;0,00;0,00;
0,00;0,00;146,55;0,08;0,00;0,00;
0,00;0,00;148,95;0,23;0,00;0,00;
0,00;0,00;151,35;0,16;0,00;0,00;
0,00;0,00;153,74;0,16;0,00;0,00;
0,00;0,00;156,15;0,23;0,00;0,00;
0,00;0,00;158,54;0,23;0,00;0,00;
0,00;0,00;160,94;0,23;0,00;0,00;
0,00;0,00;162,97;0,31;0,00;0,00;
0,00;0,00;164,68;0,23;0,00;0,00;
0,00;0,00;166,04;0,23;0,00;0,00;
0,00;0,00;166,99;0,16;0,00;0,00;
0,00;0,00;167,56;0,08;0,00;0,00;
0,00;0,00;167,75;0,08;0,00;0,00;
0,00;0,00;167,81;0,08;0,00;0,00;
0,00;0,00;167,82;0,23;0,00;0,00;
0,00;0,00;167,99;0,08;0,00;0,00;
0,00;0,00;168,12;0,16;0,00;0,00;
0,00;0,00;168,29;0,08;0,00;0,00;
0,00;0,00;168,45;0,23;0,00;0,00;
0,00;0,00;168,61;0,16;0,00;0,00;
0,00;0,00;168,77;0,16;0,00;0,00;
0,00;0,00;168,93;0,39;0,00;0,00;
0,00;0,00;169,09;0,08;0,00;0,00;
0,00;0,00;169,25;0,16;0,00;0,00;
0,00;0,00;169,41;0,23;0,00;0,00;
0,00;0,00;169,57;0,08;0,00;0,00;
0,00;0,00;169,73;0,31;0,00;0,00;
0,00;0,00;169,89;0,23;0,00;0,00;
0,00;0,00;170,05;0,23;0,00;0,00;
0,00;0,00;170,21;0,31;0,00;0,00;
0,00;0,00;170,37;0,23;0,00;0,00;
0,00;0,00;170,53;0,16;0,00;0,00;
0,00;0,00;170,69;0,23;0,00;0,00;
0,00;0,00;170,85;0,31;0,00;0,00;
0,00;0,00;171,01;0,31;0,00;0,00;
0,00;0,00;171,17;0,23;0,00;0,00;
0,00;0,00;171,33;0,23;0,00;0,00;
0,00;0,00;171,49;0,16;0,00;0,00;
0,00;0,00;171,65;0,08;0,00;0,00;
0,00;0,00;171,81;0,16;0,00;0,00;
0,00;0,00;171,97;0,08;0,00;0,00;
0,00;0,00;172,13;0,31;0,00;0,00;
0,00;0,00;172,29;0,23;0,00;0,00;
0,00;0,00;172,45;0,23;0,00;0,00;
0,00;0,00;172,61;0,23;0,00;0,00;
0,00;0,00;172,77;0,16;0,00;0,00;
0,00;0,00;172,93;0,39;0,00;0,00;
0,00;0,00;173,09;0,23;0,00;0,00;
0,00;0,00;173,25;0,31;0,00;0,00;
0,00;0,00;173,41;0,31;0,00;0,00;
0,00;0,00;173,57;0,31;0,00;0,00;
0,00;0,00;173,73;0,31;0,00;0,00;
0,00;0,00;173,89;0,23;0,00;0,00;
0,00;0,00;174,05;0,31;0,00;0,00;
0,00;0,00;174,21;0,23;0,00;0,00;
0,00;0,00;174,37;0,16;0,00;0,00;
0,00;0,00;174,53;0,23;0,00;0,00;
0,00;0,00;174,69;0,23;0,00;0,00;
0,00;0,00;174,85;0,23;0,00;0,00;
0,00;0,00;175,01;0,31;0,00;0,00;
0,00;0,00;175,17;0,39;0,00;0,00;
0,00;0,00;175,33;0,39;0,00;0,00;
0,00;0,00;175,49;1,00;0,00;0,00;
0,00;0,00;175,64;2,90;0,00;0,00;
0,00;0,00;175,80;4,80;0,00;0,00;
0,00;0,00;175,96;7,23;0,00;0,00;
0,00;0,00;176,12;8,46;0,00;0,00;
0,00;0,00;176,11;7,16;0,00;0,00;
0,00;0,00;176,14;8,30;0,00;0,00;
0,00;0,00;176,14;8,07;0,00;0,00;
0,00;0,00;176,14;7,69;0,00;0,00;
0,00;0,00;176,14;7,69;0,00;0,00;
0,00;0,00;176,14;7,62;0,00;0,00;
