10727;03.02.21 16:35:36;21;Avvicinamento Pressata Finale;position > max position (10);20210203115624A0211;
0,00;0,00;298,38;9,92;0,00;0,00;
0,00;0,00;298,70;9,95;0,00;0,00;
0,00;0,00;299,02;10,22;0,00;0,00;
0,00;0,00;299,34;10,22;0,00;0,00;
0,00;0,00;299,66;10,43;0,00;0,00;
0,00;0,00;299,98;10,34;0,00;0,00;
0,00;0,00;300,30;10,43;0,00;0,00;
0,00;0,00;300,62;10,52;0,00;0,00;
0,00;0,00;300,94;10,66;0,00;0,00;
0,00;0,00;301,26;10,66;0,00;0,00;
0,00;0,00;301,58;10,70;0,00;0,00;
0,00;0,00;301,90;10,79;0,00;0,00;
0,00;0,00;302,22;10,79;0,00;0,00;
0,00;0,00;302,54;10,87;0,00;0,00;
0,00;0,00;302,86;11,09;0,00;0,00;
0,00;0,00;303,18;11,14;0,00;0,00;
0,00;0,00;303,50;11,22;0,00;0,00;
0,00;0,00;303,82;11,44;0,00;0,00;
0,00;0,00;304,14;11,44;0,00;0,00;
0,00;0,00;304,46;11,56;0,00;0,00;
0,00;0,00;304,77;12,00;0,00;0,00;
0,00;0,00;305,10;12,00;0,00;0,00;
0,00;0,00;305,42;12,27;0,00;0,00;
0,00;0,00;305,74;12,52;0,00;0,00;
0,00;0,00;306,05;12,57;0,00;0,00;
0,00;0,00;306,38;12,83;0,00;0,00;
0,00;0,00;306,70;12,83;0,00;0,00;
0,00;0,00;307,02;13,09;0,00;0,00;
0,00;0,00;307,29;24,92;0,00;0,00;
0,00;0,00;307,49;40,27;0,00;0,00;
0,00;0,00;307,53;41,88;0,00;0,00;
0,00;0,00;307,55;42,97;0,00;0,00;
0,00;0,00;307,57;44,45;0,00;0,00;
0,00;0,00;307,59;45,92;0,00;0,00;
0,00;0,00;307,59;46,14;0,00;0,00;
0,00;0,00;307,59;46,19;0,00;0,00;
