19167;17.05.21 11:50:25;21;Avvicinamento Pressata Finale;position > max position (10);20210517101037P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;29,10;-0,09;0,00;0,00;
0,00;0,00;30,22;-0,04;0,00;0,00;
0,00;0,00;33,30;0,04;0,00;0,00;
0,00;0,00;37,92;-0,04;0,00;0,00;
0,00;0,00;42,72;-0,04;0,00;0,00;
0,00;0,00;47,52;-0,04;0,00;0,00;
0,00;0,00;52,32;-0,09;0,00;0,00;
0,00;0,00;57,12;-0,04;0,00;0,00;
0,00;0,00;66,72;-0,04;0,00;0,00;
0,00;0,00;71,52;-0,04;0,00;0,00;
0,00;0,00;85,92;-0,09;0,00;0,00;
0,00;0,00;95,52;-0,09;0,00;0,00;
0,00;0,00;100,32;-0,09;0,00;0,00;
0,00;0,00;109,92;-0,04;0,00;0,00;
0,00;0,00;114,72;-0,04;0,00;0,00;
0,00;0,00;119,52;-0,09;0,00;0,00;
0,00;0,00;129,12;-0,04;0,00;0,00;
0,00;0,00;133,92;-0,09;0,00;0,00;
0,00;0,00;138,72;-0,04;0,00;0,00;
0,00;0,00;143,52;-0,04;0,00;0,00;
0,00;0,00;148,32;-0,04;0,00;0,00;
0,00;0,00;153,12;-0,09;0,00;0,00;
0,00;0,00;157,92;-0,04;0,00;0,00;
0,00;0,00;162,72;-0,04;0,00;0,00;
0,00;0,00;167,52;-0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;177,12;-0,04;0,00;0,00;
0,00;0,00;186,72;-0,09;0,00;0,00;
0,00;0,00;191,52;-0,09;0,00;0,00;
0,00;0,00;196,32;-0,04;0,00;0,00;
0,00;0,00;201,12;-0,04;0,00;0,00;
0,00;0,00;205,92;-0,04;0,00;0,00;
0,00;0,00;215,52;-0,09;0,00;0,00;
0,00;0,00;220,32;-0,04;0,00;0,00;
0,00;0,00;229,92;-0,09;0,00;0,00;
0,00;0,00;234,72;-0,09;0,00;0,00;
0,00;0,00;239,52;-0,09;0,00;0,00;
0,00;0,00;244,32;-0,04;0,00;0,00;
0,00;0,00;249,12;-0,04;0,00;0,00;
0,00;0,00;253,92;-0,09;0,00;0,00;
0,00;0,00;258,72;-0,04;0,00;0,00;
0,00;0,00;268,32;-0,04;0,00;0,00;
0,00;0,00;273,12;-0,09;0,00;0,00;
0,00;0,00;277,92;-0,04;0,00;0,00;
0,00;0,00;287,52;-0,04;0,00;0,00;
0,00;0,00;297,12;-0,04;0,00;0,00;
0,00;0,00;306,41;-0,09;0,00;0,00;
0,00;0,00;309,15;-0,13;0,00;0,00;
0,00;0,00;309,94;-0,04;0,00;0,00;
0,00;0,00;310,00;-0,09;0,00;0,00;
0,00;0,00;315,00;0,04;0,00;0,00;
0,00;0,00;315,32;0,13;0,00;0,00;
0,00;0,00;315,64;0,13;0,00;0,00;
0,00;0,00;315,96;0,13;0,00;0,00;
0,00;0,00;316,28;0,04;0,00;0,00;
0,00;0,00;316,92;0,13;0,00;0,00;
0,00;0,00;317,23;0,66;0,00;0,00;
0,00;0,00;317,56;0,70;0,00;0,00;
0,00;0,00;317,88;0,70;0,00;0,00;
0,00;0,00;318,20;0,87;0,00;0,00;
0,00;0,00;318,52;0,87;0,00;0,00;
0,00;0,00;318,84;1,05;0,00;0,00;
0,00;0,00;319,16;1,09;0,00;0,00;
0,00;0,00;319,48;1,17;0,00;0,00;
0,00;0,00;319,80;1,22;0,00;0,00;
0,00;0,00;320,12;1,31;0,00;0,00;
0,00;0,00;320,44;1,40;0,00;0,00;
0,00;0,00;320,76;1,48;0,00;0,00;
0,00;0,00;321,08;1,52;0,00;0,00;
0,00;0,00;321,40;1,61;0,00;0,00;
0,00;0,00;321,72;1,70;0,00;0,00;
0,00;0,00;322,04;1,82;0,00;0,00;
0,00;0,00;322,36;1,78;0,00;0,00;
0,00;0,00;322,68;1,82;0,00;0,00;
0,00;0,00;323,00;1,91;0,00;0,00;
0,00;0,00;323,32;1,91;0,00;0,00;
0,00;0,00;323,64;1,96;0,00;0,00;
0,00;0,00;323,96;1,96;0,00;0,00;
0,00;0,00;324,28;2,05;0,00;0,00;
0,00;0,00;324,60;2,13;0,00;0,00;
0,00;0,00;324,92;2,26;0,00;0,00;
0,00;0,00;325,24;2,22;0,00;0,00;
0,00;0,00;325,56;2,35;0,00;0,00;
0,00;0,00;325,88;2,39;0,00;0,00;
0,00;0,00;326,20;2,35;0,00;0,00;
0,00;0,00;326,52;2,39;0,00;0,00;
0,00;0,00;326,84;2,57;0,00;0,00;
0,00;0,00;327,16;2,78;0,00;0,00;
0,00;0,00;327,48;2,83;0,00;0,00;
0,00;0,00;327,80;2,70;0,00;0,00;
0,00;0,00;328,12;2,65;0,00;0,00;
0,00;0,00;328,44;2,61;0,00;0,00;
0,00;0,00;328,76;2,65;0,00;0,00;
0,00;0,00;329,08;2,74;0,00;0,00;
0,00;0,00;329,40;2,70;0,00;0,00;
