7697;15.01.20 15:11:17;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);20200115145832;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;70,00;0,01;0,00;0,00;
0,00;0,00;70,25;0,06;0,00;0,00;
0,00;0,00;71,04;0,04;0,00;0,00;
0,00;0,00;72,34;0,04;0,00;0,00;
0,00;0,00;74,15;0,06;0,00;0,00;
0,00;0,00;76,47;0,04;0,00;0,00;
0,00;0,00;79,29;0,04;0,00;0,00;
0,00;0,00;82,63;0,05;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;89,65;0,02;0,00;0,00;
0,00;0,00;93,17;0,03;0,00;0,00;
0,00;0,00;96,69;0,04;0,00;0,00;
0,00;0,00;100,21;0,04;0,00;0,00;
0,00;0,00;103,72;0,04;0,00;0,00;
0,00;0,00;107,25;0,03;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;114,12;0,01;0,00;0,00;
0,00;0,00;121,28;0,01;0,00;0,00;
0,00;0,00;123,57;0,01;0,00;0,00;
0,00;0,00;123,97;-0,01;0,00;0,00;
0,00;0,00;124,02;0,01;0,00;0,00;
0,00;0,00;124,09;0,01;0,00;0,00;
0,00;0,00;124,21;0,01;0,00;0,00;
0,00;0,00;124,32;0,01;0,00;0,00;
0,00;0,00;124,44;0,01;0,00;0,00;
0,00;0,00;124,55;0,01;0,00;0,00;
0,00;0,00;124,66;0,01;0,00;0,00;
0,00;0,00;124,77;0,01;0,00;0,00;
0,00;0,00;124,88;0,01;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,11;0,01;0,00;0,00;
0,00;0,00;125,22;0,01;0,00;0,00;
0,00;0,00;125,33;0,01;0,00;0,00;
0,00;0,00;125,44;0,01;0,00;0,00;
0,00;0,00;125,56;0,01;0,00;0,00;
0,00;0,00;125,67;0,01;0,00;0,00;
0,00;0,00;125,78;0,01;0,00;0,00;
0,00;0,00;125,89;0,01;0,00;0,00;
0,00;0,00;126,01;0,01;0,00;0,00;
0,00;0,00;126,12;0,01;0,00;0,00;
0,00;0,00;126,23;0,01;0,00;0,00;
0,00;0,00;126,34;0,07;0,00;0,00;
0,00;0,00;126,45;0,22;0,00;0,00;
0,00;0,00;126,56;0,25;0,00;0,00;
0,00;0,00;126,68;0,29;0,00;0,00;
0,00;0,00;126,79;0,32;0,00;0,00;
0,00;0,00;126,90;0,36;0,00;0,00;
0,00;0,00;127,01;0,39;0,00;0,00;
0,00;0,00;127,12;0,42;0,00;0,00;
0,00;0,00;127,24;0,43;0,00;0,00;
0,00;0,00;127,35;0,44;0,00;0,00;
0,00;0,00;127,46;0,45;0,00;0,00;
0,00;0,00;127,57;0,46;0,00;0,00;
0,00;0,00;127,69;0,47;0,00;0,00;
0,00;0,00;127,80;0,50;0,00;0,00;
0,00;0,00;127,91;0,54;0,00;0,00;
0,00;0,00;128,02;0,57;0,00;0,00;
0,00;0,00;128,13;0,58;0,00;0,00;
0,00;0,00;128,24;0,59;0,00;0,00;
0,00;0,00;128,36;0,62;0,00;0,00;
