6329;01.09.20 09:09:14;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20200831135444P0009;
0,00;0,00;99,35;0,45;0,00;0,00;
0,00;0,00;101,75;0,37;0,00;0,00;
0,00;0,00;104,15;0,31;0,00;0,00;
0,00;0,00;106,55;0,37;0,00;0,00;
0,00;0,00;108,95;0,37;0,00;0,00;
0,00;0,00;111,35;0,45;0,00;0,00;
0,00;0,00;113,74;0,45;0,00;0,00;
0,00;0,00;116,15;0,37;0,00;0,00;
0,00;0,00;118,55;0,37;0,00;0,00;
0,00;0,00;120,95;0,45;0,00;0,00;
0,00;0,00;123,35;0,45;0,00;0,00;
0,00;0,00;125,75;0,37;0,00;0,00;
0,00;0,00;128,15;0,31;0,00;0,00;
0,00;0,00;130,55;0,31;0,00;0,00;
0,00;0,00;132,95;0,37;0,00;0,00;
0,00;0,00;135,35;0,37;0,00;0,00;
0,00;0,00;137,74;0,31;0,00;0,00;
0,00;0,00;140,15;0,31;0,00;0,00;
0,00;0,00;142,55;0,31;0,00;0,00;
0,00;0,00;144,95;0,30;0,00;0,00;
0,00;0,00;147,35;0,37;0,00;0,00;
0,00;0,00;149,74;0,37;0,00;0,00;
0,00;0,00;152,15;0,31;0,00;0,00;
0,00;0,00;154,55;0,31;0,00;0,00;
0,00;0,00;156,94;0,22;0,00;0,00;
0,00;0,00;158,97;0,37;0,00;0,00;
0,00;0,00;160,68;0,30;0,00;0,00;
0,00;0,00;162,04;0,22;0,00;0,00;
0,00;0,00;162,99;0,31;0,00;0,00;
0,00;0,00;163,56;0,31;0,00;0,00;
0,00;0,00;163,76;0,31;0,00;0,00;
0,00;0,00;163,82;0,31;0,00;0,00;
0,00;0,00;163,82;0,37;0,00;0,00;
0,00;0,00;163,99;0,31;0,00;0,00;
0,00;0,00;164,12;0,31;0,00;0,00;
0,00;0,00;164,29;0,31;0,00;0,00;
0,00;0,00;164,45;0,31;0,00;0,00;
0,00;0,00;164,61;0,31;0,00;0,00;
0,00;0,00;164,77;0,31;0,00;0,00;
0,00;0,00;164,93;0,31;0,00;0,00;
0,00;0,00;165,09;0,31;0,00;0,00;
0,00;0,00;165,25;0,31;0,00;0,00;
0,00;0,00;165,41;0,31;0,00;0,00;
0,00;0,00;165,57;0,31;0,00;0,00;
0,00;0,00;165,73;0,31;0,00;0,00;
0,00;0,00;165,89;0,31;0,00;0,00;
0,00;0,00;166,05;0,31;0,00;0,00;
0,00;0,00;166,21;0,31;0,00;0,00;
0,00;0,00;166,37;0,31;0,00;0,00;
0,00;0,00;166,53;0,31;0,00;0,00;
0,00;0,00;166,69;0,31;0,00;0,00;
0,00;0,00;166,85;0,31;0,00;0,00;
0,00;0,00;167,01;0,31;0,00;0,00;
0,00;0,00;167,17;0,31;0,00;0,00;
0,00;0,00;167,33;0,31;0,00;0,00;
0,00;0,00;167,49;0,31;0,00;0,00;
0,00;0,00;167,65;0,31;0,00;0,00;
0,00;0,00;167,81;0,31;0,00;0,00;
0,00;0,00;167,97;0,37;0,00;0,00;
0,00;0,00;168,13;0,31;0,00;0,00;
0,00;0,00;168,29;0,37;0,00;0,00;
0,00;0,00;168,45;0,31;0,00;0,00;
0,00;0,00;168,61;0,31;0,00;0,00;
0,00;0,00;168,77;0,31;0,00;0,00;
0,00;0,00;168,93;0,31;0,00;0,00;
0,00;0,00;169,09;0,31;0,00;0,00;
0,00;0,00;169,25;0,31;0,00;0,00;
0,00;0,00;169,41;0,31;0,00;0,00;
0,00;0,00;169,57;0,31;0,00;0,00;
0,00;0,00;169,73;0,31;0,00;0,00;
0,00;0,00;169,89;0,31;0,00;0,00;
0,00;0,00;170,05;0,31;0,00;0,00;
0,00;0,00;170,21;0,37;0,00;0,00;
0,00;0,00;170,37;0,31;0,00;0,00;
0,00;0,00;170,53;0,31;0,00;0,00;
0,00;0,00;170,69;0,37;0,00;0,00;
0,00;0,00;170,85;0,37;0,00;0,00;
0,00;0,00;171,01;0,37;0,00;0,00;
0,00;0,00;171,17;0,31;0,00;0,00;
0,00;0,00;171,33;0,61;0,00;0,00;
0,00;0,00;171,49;0,37;0,00;0,00;
0,00;0,00;171,65;0,37;0,00;0,00;
0,00;0,00;171,81;0,37;0,00;0,00;
0,00;0,00;171,97;0,37;0,00;0,00;
0,00;0,00;172,13;0,31;0,00;0,00;
0,00;0,00;172,29;0,45;0,00;0,00;
0,00;0,00;172,45;0,31;0,00;0,00;
0,00;0,00;172,61;0,45;0,00;0,00;
0,00;0,00;172,77;0,37;0,00;0,00;
0,00;0,00;172,80;0,31;0,00;0,00;
0,00;0,00;172,80;0,23;0,00;0,00;
0,00;0,00;171,95;-0,08;0,00;0,00;
0,00;0,00;171,28;0,08;0,00;0,00;
0,00;0,00;170,91;0,31;0,00;0,00;
0,00;0,00;171,05;0,31;0,00;0,00;
0,00;0,00;171,20;0,37;0,00;0,00;
0,00;0,00;171,37;0,37;0,00;0,00;
0,00;0,00;171,53;0,31;0,00;0,00;
0,00;0,00;171,69;0,31;0,00;0,00;
0,00;0,00;171,85;0,31;0,00;0,00;
0,00;0,00;172,01;0,31;0,00;0,00;
0,00;0,00;172,17;0,37;0,00;0,00;
0,00;0,00;172,33;0,37;0,00;0,00;
0,00;0,00;172,49;0,31;0,00;0,00;
0,00;0,00;172,65;0,45;0,00;0,00;
0,00;0,00;172,81;0,37;0,00;0,00;
0,00;0,00;172,97;0,45;0,00;0,00;
0,00;0,00;173,13;0,31;0,00;0,00;
0,00;0,00;173,29;0,45;0,00;0,00;
0,00;0,00;173,45;0,37;0,00;0,00;
0,00;0,00;173,61;0,45;0,00;0,00;
0,00;0,00;173,77;0,45;0,00;0,00;
0,00;0,00;173,93;0,45;0,00;0,00;
0,00;0,00;174,09;0,45;0,00;0,00;
0,00;0,00;174,25;0,37;0,00;0,00;
0,00;0,00;174,41;0,37;0,00;0,00;
0,00;0,00;174,57;0,45;0,00;0,00;
0,00;0,00;174,73;0,31;0,00;0,00;
0,00;0,00;174,89;0,45;0,00;0,00;
0,00;0,00;175,05;0,31;0,00;0,00;
0,00;0,00;175,21;0,31;0,00;0,00;
0,00;0,00;175,37;0,45;0,00;0,00;
0,00;0,00;175,53;0,31;0,00;0,00;
0,00;0,00;175,69;0,45;0,00;0,00;
0,00;0,00;175,85;0,31;0,00;0,00;
0,00;0,00;176,01;0,37;0,00;0,00;
0,00;0,00;176,17;0,37;0,00;0,00;
0,00;0,00;176,33;0,45;0,00;0,00;
0,00;0,00;176,49;0,31;0,00;0,00;
0,00;0,00;176,65;0,45;0,00;0,00;
0,00;0,00;176,81;0,31;0,00;0,00;
0,00;0,00;176,97;0,37;0,00;0,00;
0,00;0,00;177,13;0,37;0,00;0,00;
0,00;0,00;177,29;0,37;0,00;0,00;
0,00;0,00;177,45;0,37;0,00;0,00;
0,00;0,00;177,61;0,37;0,00;0,00;
0,00;0,00;177,77;0,45;0,00;0,00;
0,00;0,00;177,93;0,37;0,00;0,00;
0,00;0,00;178,09;0,31;0,00;0,00;
0,00;0,00;178,25;0,45;0,00;0,00;
0,00;0,00;178,41;0,37;0,00;0,00;
0,00;0,00;178,57;0,31;0,00;0,00;
0,00;0,00;178,73;0,37;0,00;0,00;
0,00;0,00;178,89;0,45;0,00;0,00;
0,00;0,00;179,05;0,45;0,00;0,00;
0,00;0,00;179,21;0,31;0,00;0,00;
0,00;0,00;179,37;0,31;0,00;0,00;
0,00;0,00;179,53;0,37;0,00;0,00;
0,00;0,00;179,69;0,37;0,00;0,00;
0,00;0,00;179,85;0,31;0,00;0,00;
0,00;0,00;180,01;0,31;0,00;0,00;
0,00;0,00;180,17;0,31;0,00;0,00;
0,00;0,00;180,33;0,37;0,00;0,00;
0,00;0,00;180,49;0,45;0,00;0,00;
0,00;0,00;180,65;0,37;0,00;0,00;
0,00;0,00;180,81;0,45;0,00;0,00;
0,00;0,00;180,97;0,31;0,00;0,00;
0,00;0,00;181,13;0,37;0,00;0,00;
0,00;0,00;181,29;0,37;0,00;0,00;
0,00;0,00;181,39;2,20;0,00;0,00;
0,00;0,00;181,40;2,59;0,00;0,00;
0,00;0,00;181,40;2,43;0,00;0,00;
0,00;0,00;181,40;2,43;0,00;0,00;
0,00;0,00;181,40;2,43;0,00;0,00;
0,00;0,00;181,40;2,43;0,00;0,00;
0,00;0,00;181,40;2,43;0,00;0,00;
0,00;0,00;181,40;2,35;0,00;0,00;
0,00;0,00;181,40;2,35;0,00;0,00;
0,00;0,00;181,40;2,13;0,00;0,00;
0,00;0,00;181,40;2,35;0,00;0,00;
0,00;0,00;181,40;2,13;0,00;0,00;
0,00;0,00;181,40;2,27;0,00;0,00;
0,00;0,00;181,40;2,13;0,00;0,00;
