8993;01.09.20 10:10:59;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20200831135444P0003;
0,00;0,00;94,15;0,01;0,00;0,00;
0,00;0,00;93,82;0,01;0,00;0,00;
0,00;0,00;93,79;-0,01;0,00;0,00;
0,00;0,00;93,91;0,02;0,00;0,00;
0,00;0,00;94,06;0,02;0,00;0,00;
0,00;0,00;94,21;0,01;0,00;0,00;
0,00;0,00;94,35;0,02;0,00;0,00;
0,00;0,00;94,50;0,01;0,00;0,00;
0,00;0,00;94,64;0,02;0,00;0,00;
0,00;0,00;94,79;0,01;0,00;0,00;
0,00;0,00;94,93;0,01;0,00;0,00;
0,00;0,00;95,08;0,01;0,00;0,00;
0,00;0,00;95,22;0,01;0,00;0,00;
0,00;0,00;95,36;0,01;0,00;0,00;
0,00;0,00;95,51;0,01;0,00;0,00;
0,00;0,00;95,65;0,01;0,00;0,00;
0,00;0,00;95,80;0,01;0,00;0,00;
0,00;0,00;95,94;0,03;0,00;0,00;
0,00;0,00;96,09;0,02;0,00;0,00;
0,00;0,00;96,23;0,02;0,00;0,00;
0,00;0,00;96,37;0,01;0,00;0,00;
0,00;0,00;96,52;0,02;0,00;0,00;
0,00;0,00;96,66;0,03;0,00;0,00;
0,00;0,00;96,81;0,01;0,00;0,00;
0,00;0,00;96,95;0,02;0,00;0,00;
0,00;0,00;97,09;0,02;0,00;0,00;
0,00;0,00;97,24;0,01;0,00;0,00;
0,00;0,00;97,38;0,03;0,00;0,00;
0,00;0,00;97,53;0,02;0,00;0,00;
0,00;0,00;97,67;0,02;0,00;0,00;
0,00;0,00;97,81;0,01;0,00;0,00;
0,00;0,00;97,96;0,01;0,00;0,00;
0,00;0,00;98,10;0,02;0,00;0,00;
0,00;0,00;98,25;0,02;0,00;0,00;
0,00;0,00;98,53;0,01;0,00;0,00;
0,00;0,00;98,68;0,02;0,00;0,00;
0,00;0,00;98,82;0,02;0,00;0,00;
0,00;0,00;98,97;0,02;0,00;0,00;
0,00;0,00;99,11;0,02;0,00;0,00;
0,00;0,00;99,26;0,01;0,00;0,00;
0,00;0,00;99,40;0,02;0,00;0,00;
0,00;0,00;99,54;0,01;0,00;0,00;
0,00;0,00;99,69;0,02;0,00;0,00;
0,00;0,00;99,83;0,01;0,00;0,00;
0,00;0,00;99,97;0,01;0,00;0,00;
0,00;0,00;100,12;0,01;0,00;0,00;
0,00;0,00;100,26;0,02;0,00;0,00;
0,00;0,00;100,41;0,01;0,00;0,00;
0,00;0,00;100,55;0,01;0,00;0,00;
0,00;0,00;100,69;0,01;0,00;0,00;
0,00;0,00;100,98;0,02;0,00;0,00;
0,00;0,00;101,13;0,01;0,00;0,00;
0,00;0,00;101,27;0,01;0,00;0,00;
0,00;0,00;101,42;0,01;0,00;0,00;
0,00;0,00;101,56;0,01;0,00;0,00;
0,00;0,00;101,70;0,02;0,00;0,00;
0,00;0,00;101,85;0,01;0,00;0,00;
0,00;0,00;101,99;0,01;0,00;0,00;
0,00;0,00;102,13;0,01;0,00;0,00;
0,00;0,00;102,28;0,01;0,00;0,00;
0,00;0,00;102,42;0,01;0,00;0,00;
0,00;0,00;102,71;0,01;0,00;0,00;
0,00;0,00;103,00;0,01;0,00;0,00;
0,00;0,00;103,14;0,01;0,00;0,00;
0,00;0,00;103,29;0,01;0,00;0,00;
0,00;0,00;103,43;0,01;0,00;0,00;
0,00;0,00;103,57;0,02;0,00;0,00;
0,00;0,00;103,72;0,02;0,00;0,00;
0,00;0,00;103,86;0,01;0,00;0,00;
0,00;0,00;104,00;0,02;0,00;0,00;
0,00;0,00;104,15;0,01;0,00;0,00;
0,00;0,00;104,44;0,02;0,00;0,00;
0,00;0,00;104,58;0,01;0,00;0,00;
0,00;0,00;104,72;0,01;0,00;0,00;
0,00;0,00;104,87;0,01;0,00;0,00;
0,00;0,00;105,16;0,01;0,00;0,00;
0,00;0,00;105,30;0,01;0,00;0,00;
0,00;0,00;105,45;0,01;0,00;0,00;
0,00;0,00;105,59;0,02;0,00;0,00;
0,00;0,00;105,73;0,01;0,00;0,00;
0,00;0,00;105,88;0,01;0,00;0,00;
0,00;0,00;106,02;0,02;0,00;0,00;
0,00;0,00;106,17;0,02;0,00;0,00;
0,00;0,00;106,31;0,02;0,00;0,00;
0,00;0,00;106,45;0,01;0,00;0,00;
0,00;0,00;106,60;0,01;0,00;0,00;
0,00;0,00;106,74;0,03;0,00;0,00;
0,00;0,00;106,89;0,01;0,00;0,00;
0,00;0,00;107,03;0,01;0,00;0,00;
0,00;0,00;107,17;0,02;0,00;0,00;
0,00;0,00;107,32;0,01;0,00;0,00;
0,00;0,00;107,46;0,02;0,00;0,00;
0,00;0,00;107,61;0,02;0,00;0,00;
0,00;0,00;107,75;0,02;0,00;0,00;
0,00;0,00;107,89;0,02;0,00;0,00;
0,00;0,00;108,04;0,02;0,00;0,00;
0,00;0,00;108,18;0,02;0,00;0,00;
0,00;0,00;108,33;0,01;0,00;0,00;
0,00;0,00;108,47;0,02;0,00;0,00;
0,00;0,00;108,61;0,02;0,00;0,00;
0,00;0,00;108,76;0,01;0,00;0,00;
0,00;0,00;108,90;0,01;0,00;0,00;
0,00;0,00;109,04;0,01;0,00;0,00;
0,00;0,00;109,19;0,02;0,00;0,00;
0,00;0,00;109,33;0,03;0,00;0,00;
0,00;0,00;109,48;0,01;0,00;0,00;
0,00;0,00;109,62;0,01;0,00;0,00;
0,00;0,00;109,77;0,01;0,00;0,00;
0,00;0,00;109,91;0,01;0,00;0,00;
0,00;0,00;110,06;0,02;0,00;0,00;
0,00;0,00;110,20;0,01;0,00;0,00;
0,00;0,00;110,34;0,03;0,00;0,00;
0,00;0,00;110,49;0,01;0,00;0,00;
0,00;0,00;110,63;0,01;0,00;0,00;
0,00;0,00;110,77;0,02;0,00;0,00;
0,00;0,00;110,92;0,01;0,00;0,00;
0,00;0,00;111,06;0,01;0,00;0,00;
0,00;0,00;111,21;0,02;0,00;0,00;
0,00;0,00;111,35;0,01;0,00;0,00;
0,00;0,00;111,49;0,02;0,00;0,00;
0,00;0,00;111,64;0,02;0,00;0,00;
0,00;0,00;111,78;0,01;0,00;0,00;
0,00;0,00;111,93;0,01;0,00;0,00;
0,00;0,00;112,07;0,02;0,00;0,00;
0,00;0,00;112,21;0,01;0,00;0,00;
0,00;0,00;112,36;0,01;0,00;0,00;
0,00;0,00;112,50;0,03;0,00;0,00;
0,00;0,00;112,65;0,03;0,00;0,00;
0,00;0,00;112,79;0,02;0,00;0,00;
0,00;0,00;112,93;0,02;0,00;0,00;
0,00;0,00;113,08;0,02;0,00;0,00;
0,00;0,00;113,22;0,01;0,00;0,00;
0,00;0,00;113,37;0,03;0,00;0,00;
0,00;0,00;113,51;0,01;0,00;0,00;
0,00;0,00;113,65;0,01;0,00;0,00;
0,00;0,00;113,80;0,01;0,00;0,00;
0,00;0,00;113,94;0,01;0,00;0,00;
0,00;0,00;114,08;0,01;0,00;0,00;
0,00;0,00;114,23;0,01;0,00;0,00;
0,00;0,00;114,37;0,01;0,00;0,00;
0,00;0,00;114,52;0,01;0,00;0,00;
0,00;0,00;114,66;0,02;0,00;0,00;
0,00;0,00;114,81;0,02;0,00;0,00;
0,00;0,00;114,95;0,01;0,00;0,00;
0,00;0,00;115,09;0,01;0,00;0,00;
0,00;0,00;115,24;0,01;0,00;0,00;
0,00;0,00;115,38;0,01;0,00;0,00;
0,00;0,00;115,53;0,03;0,00;0,00;
0,00;0,00;115,67;0,01;0,00;0,00;
0,00;0,00;115,81;0,01;0,00;0,00;
0,00;0,00;115,96;0,01;0,00;0,00;
0,00;0,00;116,10;0,01;0,00;0,00;
0,00;0,00;116,24;0,01;0,00;0,00;
0,00;0,00;116,39;0,01;0,00;0,00;
0,00;0,00;116,53;0,01;0,00;0,00;
0,00;0,00;116,68;0,01;0,00;0,00;
0,00;0,00;116,97;0,02;0,00;0,00;
0,00;0,00;117,11;0,02;0,00;0,00;
0,00;0,00;117,40;0,01;0,00;0,00;
0,00;0,00;117,54;0,01;0,00;0,00;
0,00;0,00;117,69;0,01;0,00;0,00;
0,00;0,00;117,83;0,02;0,00;0,00;
0,00;0,00;117,97;0,01;0,00;0,00;
0,00;0,00;118,12;0,01;0,00;0,00;
0,00;0,00;118,26;0,01;0,00;0,00;
0,00;0,00;118,41;0,01;0,00;0,00;
0,00;0,00;118,55;0,01;0,00;0,00;
0,00;0,00;118,69;0,01;0,00;0,00;
0,00;0,00;118,84;0,01;0,00;0,00;
0,00;0,00;118,98;0,01;0,00;0,00;
0,00;0,00;119,13;0,01;0,00;0,00;
0,00;0,00;119,27;0,01;0,00;0,00;
0,00;0,00;119,41;0,01;0,00;0,00;
0,00;0,00;119,56;0,01;0,00;0,00;
0,00;0,00;119,85;0,02;0,00;0,00;
0,00;0,00;119,99;0,01;0,00;0,00;
0,00;0,00;120,14;0,01;0,00;0,00;
0,00;0,00;120,28;0,01;0,00;0,00;
0,00;0,00;120,42;0,01;0,00;0,00;
0,00;0,00;120,57;0,01;0,00;0,00;
0,00;0,00;120,71;0,01;0,00;0,00;
0,00;0,00;120,85;0,01;0,00;0,00;
0,00;0,00;121,00;0,01;0,00;0,00;
0,00;0,00;121,14;0,01;0,00;0,00;
0,00;0,00;121,29;0,01;0,00;0,00;
0,00;0,00;121,43;0,01;0,00;0,00;
0,00;0,00;121,57;0,01;0,00;0,00;
0,00;0,00;121,72;0,01;0,00;0,00;
0,00;0,00;121,86;0,01;0,00;0,00;
0,00;0,00;122,01;0,01;0,00;0,00;
0,00;0,00;122,15;0,01;0,00;0,00;
0,00;0,00;122,29;0,01;0,00;0,00;
0,00;0,00;122,44;0,01;0,00;0,00;
0,00;0,00;122,72;0,01;0,00;0,00;
0,00;0,00;122,87;0,01;0,00;0,00;
0,00;0,00;123,01;0,01;0,00;0,00;
0,00;0,00;123,16;0,01;0,00;0,00;
0,00;0,00;123,30;0,01;0,00;0,00;
0,00;0,00;123,45;0,01;0,00;0,00;
0,00;0,00;123,59;0,01;0,00;0,00;
0,00;0,00;123,73;0,01;0,00;0,00;
0,00;0,00;123,88;0,02;0,00;0,00;
0,00;0,00;124,02;0,01;0,00;0,00;
0,00;0,00;124,31;0,01;0,00;0,00;
0,00;0,00;124,45;0,02;0,00;0,00;
0,00;0,00;124,60;0,01;0,00;0,00;
0,00;0,00;124,74;0,01;0,00;0,00;
0,00;0,00;124,89;0,01;0,00;0,00;
0,00;0,00;125,03;0,01;0,00;0,00;
0,00;0,00;125,32;0,01;0,00;0,00;
0,00;0,00;125,46;0,01;0,00;0,00;
0,00;0,00;125,61;0,02;0,00;0,00;
0,00;0,00;125,75;0,01;0,00;0,00;
0,00;0,00;125,89;0,02;0,00;0,00;
0,00;0,00;126,04;0,01;0,00;0,00;
0,00;0,00;126,18;0,01;0,00;0,00;
0,00;0,00;126,33;0,01;0,00;0,00;
0,00;0,00;126,47;0,01;0,00;0,00;
0,00;0,00;126,61;0,01;0,00;0,00;
0,00;0,00;126,76;0,01;0,00;0,00;
0,00;0,00;127,05;0,01;0,00;0,00;
0,00;0,00;127,19;0,01;0,00;0,00;
0,00;0,00;127,33;0,03;0,00;0,00;
0,00;0,00;127,48;0,01;0,00;0,00;
0,00;0,00;127,76;0,01;0,00;0,00;
0,00;0,00;127,91;0,01;0,00;0,00;
0,00;0,00;128,05;0,01;0,00;0,00;
0,00;0,00;128,34;0,01;0,00;0,00;
0,00;0,00;128,77;0,02;0,00;0,00;
0,00;0,00;128,92;0,01;0,00;0,00;
0,00;0,00;129,21;0,01;0,00;0,00;
0,00;0,00;129,35;0,01;0,00;0,00;
0,00;0,00;129,49;0,02;0,00;0,00;
0,00;0,00;129,64;0,01;0,00;0,00;
0,00;0,00;129,78;0,01;0,00;0,00;
0,00;0,00;129,93;0,01;0,00;0,00;
0,00;0,00;130,21;0,01;0,00;0,00;
0,00;0,00;130,36;0,01;0,00;0,00;
0,00;0,00;130,50;0,01;0,00;0,00;
0,00;0,00;130,65;0,01;0,00;0,00;
0,00;0,00;130,79;0,02;0,00;0,00;
0,00;0,00;130,93;0,01;0,00;0,00;
0,00;0,00;131,22;0,01;0,00;0,00;
0,00;0,00;131,37;0,01;0,00;0,00;
0,00;0,00;131,51;0,01;0,00;0,00;
0,00;0,00;131,65;0,01;0,00;0,00;
0,00;0,00;131,80;0,01;0,00;0,00;
0,00;0,00;132,09;0,01;0,00;0,00;
0,00;0,00;132,23;0,01;0,00;0,00;
0,00;0,00;132,37;0,01;0,00;0,00;
0,00;0,00;132,52;0,01;0,00;0,00;
0,00;0,00;132,66;0,01;0,00;0,00;
0,00;0,00;133,09;0,01;0,00;0,00;
0,00;0,00;133,67;0,01;0,00;0,00;
0,00;0,00;133,81;0,01;0,00;0,00;
0,00;0,00;134,10;0,01;0,00;0,00;
0,00;0,00;134,53;0,01;0,00;0,00;
0,00;0,00;134,82;0,02;0,00;0,00;
0,00;0,00;134,96;0,03;0,00;0,00;
0,00;0,00;135,10;0,82;0,00;0,00;
0,00;0,00;135,19;1,78;0,00;0,00;
0,00;0,00;135,19;1,69;0,00;0,00;
0,00;0,00;135,19;1,66;0,00;0,00;
0,00;0,00;135,19;1,67;0,00;0,00;
