63558;08.07.21 11:47:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210708090118P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;2,70;-0,02;0,00;0,00;
0,00;0,00;2,76;0,16;0,00;0,00;
0,00;0,00;3,32;0,05;0,00;0,00;
0,00;0,00;4,34;0,05;0,00;0,00;
0,00;0,00;5,87;0,07;0,00;0,00;
0,00;0,00;7,92;0,11;0,00;0,00;
0,00;0,00;10,48;0,09;0,00;0,00;
0,00;0,00;13,54;0,11;0,00;0,00;
0,00;0,00;16,65;0,06;0,00;0,00;
0,00;0,00;35,85;-0,02;0,00;0,00;
0,00;0,00;42,25;-0,02;0,00;0,00;
0,00;0,00;48,65;0,02;0,00;0,00;
0,00;0,00;51,85;-0,05;0,00;0,00;
0,00;0,00;55,05;-0,02;0,00;0,00;
0,00;0,00;58,25;-0,02;0,00;0,00;
0,00;0,00;61,45;-0,02;0,00;0,00;
0,00;0,00;64,65;0,02;0,00;0,00;
0,00;0,00;67,85;-0,02;0,00;0,00;
0,00;0,00;71,05;-0,02;0,00;0,00;
0,00;0,00;77,45;0,02;0,00;0,00;
0,00;0,00;80,65;0,02;0,00;0,00;
0,00;0,00;83,85;-0,02;0,00;0,00;
0,00;0,00;93,45;-0,02;0,00;0,00;
0,00;0,00;99,85;0,02;0,00;0,00;
0,00;0,00;103,05;-0,02;0,00;0,00;
0,00;0,00;112,65;0,02;0,00;0,00;
0,00;0,00;115,85;-0,02;0,00;0,00;
0,00;0,00;128,65;0,02;0,00;0,00;
0,00;0,00;131,85;-0,05;0,00;0,00;
0,00;0,00;138,25;0,02;0,00;0,00;
0,00;0,00;141,45;-0,02;0,00;0,00;
0,00;0,00;144,65;0,02;0,00;0,00;
0,00;0,00;147,85;-0,06;0,00;0,00;
0,00;0,00;163,85;-0,02;0,00;0,00;
0,00;0,00;167,05;-0,02;0,00;0,00;
0,00;0,00;170,25;-0,02;0,00;0,00;
0,00;0,00;173,28;-0,07;0,00;0,00;
0,00;0,00;175,79;-0,13;0,00;0,00;
0,00;0,00;177,86;-0,09;0,00;0,00;
0,00;0,00;179,43;-0,11;0,00;0,00;
0,00;0,00;180,49;-0,13;0,00;0,00;
0,00;0,00;181,04;-0,11;0,00;0,00;
0,00;0,00;181,16;-0,06;0,00;0,00;
0,00;0,00;181,21;-0,09;0,00;0,00;
0,00;0,00;181,22;-0,02;0,00;0,00;
0,00;0,00;181,38;-0,11;0,00;0,00;
0,00;0,00;181,53;-0,09;0,00;0,00;
0,00;0,00;181,69;-0,09;0,00;0,00;
0,00;0,00;181,85;-0,06;0,00;0,00;
0,00;0,00;182,01;-0,06;0,00;0,00;
0,00;0,00;182,17;-0,06;0,00;0,00;
0,00;0,00;182,33;-0,06;0,00;0,00;
0,00;0,00;182,49;-0,06;0,00;0,00;
0,00;0,00;182,65;0,11;0,00;0,00;
0,00;0,00;182,81;0,12;0,00;0,00;
0,00;0,00;182,97;1,86;0,00;0,00;
0,00;0,00;183,10;5,16;0,00;0,00;
0,00;0,00;183,15;7,08;0,00;0,00;
0,00;0,00;183,17;7,33;0,00;0,00;
0,00;0,00;183,18;7,55;0,00;0,00;
0,00;0,00;183,19;7,78;0,00;0,00;
0,00;0,00;183,19;7,89;0,00;0,00;
0,00;0,00;183,20;8,00;0,00;0,00;
0,00;0,00;183,20;8,12;0,00;0,00;
0,00;0,00;183,21;8,21;0,00;0,00;
0,00;0,00;183,21;8,28;0,00;0,00;
0,00;0,00;183,21;8,35;0,00;0,00;
0,00;0,00;183,21;8,35;0,00;0,00;
0,00;0,00;183,21;8,44;0,00;0,00;
0,00;0,00;183,22;8,44;0,00;0,00;
