26241;23.01.21 11:53:18;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210122092713A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;1,96;0,27;0,00;0,00;
0,00;0,00;2,51;0,15;0,00;0,00;
0,00;0,00;3,54;0,20;0,00;0,00;
0,00;0,00;5,07;0,22;0,00;0,00;
0,00;0,00;7,11;0,22;0,00;0,00;
0,00;0,00;9,67;0,22;0,00;0,00;
0,00;0,00;12,74;0,22;0,00;0,00;
0,00;0,00;15,85;0,22;0,00;0,00;
0,00;0,00;19,03;0,20;0,00;0,00;
0,00;0,00;22,25;0,16;0,00;0,00;
0,00;0,00;25,45;0,15;0,00;0,00;
0,00;0,00;28,65;0,18;0,00;0,00;
0,00;0,00;31,85;0,18;0,00;0,00;
0,00;0,00;35,05;0,18;0,00;0,00;
0,00;0,00;38,25;0,16;0,00;0,00;
0,00;0,00;41,45;0,18;0,00;0,00;
0,00;0,00;44,65;0,20;0,00;0,00;
0,00;0,00;47,85;0,13;0,00;0,00;
0,00;0,00;51,05;0,18;0,00;0,00;
0,00;0,00;54,25;0,20;0,00;0,00;
0,00;0,00;57,45;0,16;0,00;0,00;
0,00;0,00;60,65;0,20;0,00;0,00;
0,00;0,00;63,85;0,13;0,00;0,00;
0,00;0,00;67,05;0,20;0,00;0,00;
0,00;0,00;70,25;0,18;0,00;0,00;
0,00;0,00;73,45;0,20;0,00;0,00;
0,00;0,00;76,65;0,20;0,00;0,00;
0,00;0,00;79,85;0,18;0,00;0,00;
0,00;0,00;83,05;0,13;0,00;0,00;
0,00;0,00;86,25;0,16;0,00;0,00;
0,00;0,00;89,45;0,16;0,00;0,00;
0,00;0,00;92,65;0,20;0,00;0,00;
0,00;0,00;95,85;0,13;0,00;0,00;
0,00;0,00;99,05;0,16;0,00;0,00;
0,00;0,00;102,25;0,16;0,00;0,00;
0,00;0,00;105,45;0,15;0,00;0,00;
0,00;0,00;108,65;0,15;0,00;0,00;
0,00;0,00;111,85;0,18;0,00;0,00;
0,00;0,00;115,05;0,13;0,00;0,00;
0,00;0,00;118,25;0,18;0,00;0,00;
0,00;0,00;121,45;0,18;0,00;0,00;
0,00;0,00;124,65;0,20;0,00;0,00;
0,00;0,00;127,85;0,15;0,00;0,00;
0,00;0,00;131,05;0,16;0,00;0,00;
0,00;0,00;134,25;0,18;0,00;0,00;
0,00;0,00;137,45;0,18;0,00;0,00;
0,00;0,00;140,65;0,18;0,00;0,00;
0,00;0,00;143,54;0,11;0,00;0,00;
0,00;0,00;145,94;0,02;0,00;0,00;
0,00;0,00;147,88;0,04;0,00;0,00;
0,00;0,00;149,30;0,06;0,00;0,00;
0,00;0,00;150,21;0,02;0,00;0,00;
0,00;0,00;150,69;0,09;0,00;0,00;
0,00;0,00;150,70;0,09;0,00;0,00;
0,00;0,00;150,80;0,09;0,00;0,00;
0,00;0,00;150,95;0,09;0,00;0,00;
0,00;0,00;151,11;0,09;0,00;0,00;
0,00;0,00;151,27;0,09;0,00;0,00;
0,00;0,00;151,43;0,09;0,00;0,00;
0,00;0,00;151,59;0,09;0,00;0,00;
0,00;0,00;151,75;0,09;0,00;0,00;
0,00;0,00;151,91;0,09;0,00;0,00;
0,00;0,00;152,07;0,11;0,00;0,00;
0,00;0,00;152,23;0,09;0,00;0,00;
0,00;0,00;152,39;0,09;0,00;0,00;
0,00;0,00;152,55;0,09;0,00;0,00;
0,00;0,00;152,71;0,09;0,00;0,00;
0,00;0,00;152,87;0,09;0,00;0,00;
0,00;0,00;153,03;0,11;0,00;0,00;
0,00;0,00;153,19;0,09;0,00;0,00;
0,00;0,00;153,35;0,09;0,00;0,00;
0,00;0,00;153,51;0,09;0,00;0,00;
0,00;0,00;153,67;0,09;0,00;0,00;
0,00;0,00;153,83;0,09;0,00;0,00;
0,00;0,00;153,99;0,09;0,00;0,00;
0,00;0,00;154,15;0,29;0,00;0,00;
0,00;0,00;154,31;0,27;0,00;0,00;
0,00;0,00;154,47;0,54;0,00;0,00;
0,00;0,00;154,63;1,02;0,00;0,00;
0,00;0,00;154,78;1,31;0,00;0,00;
0,00;0,00;154,94;1,58;0,00;0,00;
0,00;0,00;155,10;1,74;0,00;0,00;
0,00;0,00;155,26;1,92;0,00;0,00;
0,00;0,00;155,42;2,08;0,00;0,00;
0,00;0,00;155,58;2,28;0,00;0,00;
0,00;0,00;155,74;2,44;0,00;0,00;
0,00;0,00;155,90;2,58;0,00;0,00;
0,00;0,00;156,06;2,78;0,00;0,00;
0,00;0,00;156,22;2,91;0,00;0,00;
0,00;0,00;156,38;3,10;0,00;0,00;
0,00;0,00;156,54;3,23;0,00;0,00;
0,00;0,00;156,70;3,34;0,00;0,00;
0,00;0,00;156,70;3,14;0,00;0,00;
0,00;0,00;156,70;2,85;0,00;0,00;
0,00;0,00;156,29;-0,05;0,00;0,00;
0,00;0,00;155,39;-0,05;0,00;0,00;
0,00;0,00;154,42;0,13;0,00;0,00;
0,00;0,00;153,93;0,04;0,00;0,00;
0,00;0,00;153,77;-0,00;0,00;0,00;
0,00;0,00;153,71;0,11;0,00;0,00;
0,00;0,00;153,86;0,06;0,00;0,00;
0,00;0,00;154,01;0,09;0,00;0,00;
0,00;0,00;154,18;0,09;0,00;0,00;
0,00;0,00;154,34;0,09;0,00;0,00;
0,00;0,00;154,51;0,11;0,00;0,00;
0,00;0,00;154,67;0,09;0,00;0,00;
0,00;0,00;154,83;0,09;0,00;0,00;
0,00;0,00;154,99;0,09;0,00;0,00;
0,00;0,00;155,15;0,09;0,00;0,00;
0,00;0,00;155,31;0,09;0,00;0,00;
0,00;0,00;155,47;0,09;0,00;0,00;
0,00;0,00;155,63;0,09;0,00;0,00;
0,00;0,00;155,79;0,09;0,00;0,00;
0,00;0,00;155,95;0,09;0,00;0,00;
0,00;0,00;156,11;0,09;0,00;0,00;
0,00;0,00;156,27;0,13;0,00;0,00;
0,00;0,00;156,43;0,29;0,00;0,00;
0,00;0,00;156,59;0,42;0,00;0,00;
0,00;0,00;156,73;3,41;0,00;0,00;
0,00;0,00;156,88;3,59;0,00;0,00;
0,00;0,00;157,04;3,75;0,00;0,00;
0,00;0,00;157,21;3,89;0,00;0,00;
0,00;0,00;157,38;4,07;0,00;0,00;
0,00;0,00;157,54;4,25;0,00;0,00;
0,00;0,00;157,70;4,38;0,00;0,00;
0,00;0,00;157,86;4,59;0,00;0,00;
0,00;0,00;158,02;4,74;0,00;0,00;
0,00;0,00;158,18;4,92;0,00;0,00;
0,00;0,00;158,34;5,09;0,00;0,00;
0,00;0,00;158,50;5,29;0,00;0,00;
0,00;0,00;158,66;5,47;0,00;0,00;
0,00;0,00;158,82;5,65;0,00;0,00;
0,00;0,00;158,98;5,79;0,00;0,00;
0,00;0,00;159,14;5,92;0,00;0,00;
0,00;0,00;159,30;6,10;0,00;0,00;
0,00;0,00;159,46;6,30;0,00;0,00;
0,00;0,00;159,62;6,51;0,00;0,00;
0,00;0,00;159,78;6,65;0,00;0,00;
0,00;0,00;159,94;6,83;0,00;0,00;
0,00;0,00;160,10;7,08;0,00;0,00;
0,00;0,00;160,26;7,28;0,00;0,00;
0,00;0,00;160,42;7,51;0,00;0,00;
0,00;0,00;160,58;7,71;0,00;0,00;
0,00;0,00;160,74;7,87;0,00;0,00;
0,00;0,00;160,90;8,09;0,00;0,00;
0,00;0,00;161,06;8,29;0,00;0,00;
0,00;0,00;161,22;8,46;0,00;0,00;
0,00;0,00;161,38;8,59;0,00;0,00;
0,00;0,00;161,54;8,72;0,00;0,00;
0,00;0,00;161,70;8,91;0,00;0,00;
0,00;0,00;161,86;9,04;0,00;0,00;
0,00;0,00;162,02;9,22;0,00;0,00;
0,00;0,00;162,18;9,38;0,00;0,00;
0,00;0,00;162,34;9,54;0,00;0,00;
0,00;0,00;162,50;9,77;0,00;0,00;
0,00;0,00;162,66;9,99;0,00;0,00;
0,00;0,00;162,82;10,20;0,00;0,00;
0,00;0,00;162,98;10,38;0,00;0,00;
0,00;0,00;163,14;10,63;0,00;0,00;
0,00;0,00;163,30;10,81;0,00;0,00;
0,00;0,00;163,46;11,01;0,00;0,00;
0,00;0,00;163,62;11,23;0,00;0,00;
0,00;0,00;163,78;11,46;0,00;0,00;
0,00;0,00;163,94;11,62;0,00;0,00;
0,00;0,00;164,10;11,91;0,00;0,00;
0,00;0,00;164,26;12,16;0,00;0,00;
0,00;0,00;164,42;12,34;0,00;0,00;
0,00;0,00;164,58;12,59;0,00;0,00;
0,00;0,00;164,74;12,79;0,00;0,00;
0,00;0,00;164,90;13,07;0,00;0,00;
0,00;0,00;165,06;13,29;0,00;0,00;
0,00;0,00;165,22;13,52;0,00;0,00;
0,00;0,00;165,38;13,79;0,00;0,00;
0,00;0,00;165,54;13,97;0,00;0,00;
0,00;0,00;165,70;14,22;0,00;0,00;
0,00;0,00;165,86;14,42;0,00;0,00;
0,00;0,00;166,00;19,35;0,00;0,00;
0,00;0,00;166,00;19,87;0,00;0,00;
0,00;0,00;166,00;19,92;0,00;0,00;
0,00;0,00;166,01;20,03;0,00;0,00;
0,00;0,00;166,01;20,37;0,00;0,00;
0,00;0,00;166,02;20,60;0,00;0,00;
0,00;0,00;166,02;20,80;0,00;0,00;
0,00;0,00;166,03;20,91;0,00;0,00;
0,00;0,00;166,03;21,07;0,00;0,00;
0,00;0,00;166,03;21,20;0,00;0,00;
0,00;0,00;166,04;21,34;0,00;0,00;
0,00;0,00;166,04;21,44;0,00;0,00;
0,00;0,00;166,04;21,52;0,00;0,00;
0,00;0,00;166,04;21,63;0,00;0,00;
0,00;0,00;166,04;21,70;0,00;0,00;
0,00;0,00;165,93;17,43;0,00;0,00;
0,00;0,00;165,41;0,77;0,00;0,00;
0,00;0,00;164,30;-0,25;0,00;0,00;
0,00;0,00;162,58;-0,12;0,00;0,00;
0,00;0,00;160,36;-0,14;0,00;0,00;
0,00;0,00;157,65;-0,14;0,00;0,00;
0,00;0,00;154,50;-0,07;0,00;0,00;
0,00;0,00;151,38;-0,07;0,00;0,00;
0,00;0,00;148,17;-0,05;0,00;0,00;
0,00;0,00;144,96;-0,07;0,00;0,00;
0,00;0,00;141,76;-0,07;0,00;0,00;
0,00;0,00;138,56;-0,07;0,00;0,00;
0,00;0,00;135,36;-0,07;0,00;0,00;
0,00;0,00;132,16;-0,02;0,00;0,00;
0,00;0,00;128,96;-0,05;0,00;0,00;
0,00;0,00;125,76;-0,05;0,00;0,00;
0,00;0,00;122,56;-0,05;0,00;0,00;
0,00;0,00;119,36;-0,07;0,00;0,00;
0,00;0,00;116,16;-0,03;0,00;0,00;
0,00;0,00;112,96;-0,05;0,00;0,00;
0,00;0,00;109,76;-0,05;0,00;0,00;
0,00;0,00;106,56;-0,03;0,00;0,00;
0,00;0,00;103,36;-0,07;0,00;0,00;
0,00;0,00;100,16;-0,05;0,00;0,00;
0,00;0,00;96,96;-0,03;0,00;0,00;
0,00;0,00;93,76;-0,03;0,00;0,00;
0,00;0,00;90,56;-0,00;0,00;0,00;
0,00;0,00;87,36;-0,09;0,00;0,00;
0,00;0,00;84,16;-0,03;0,00;0,00;
0,00;0,00;80,96;-0,02;0,00;0,00;
0,00;0,00;77,76;-0,05;0,00;0,00;
0,00;0,00;74,56;-0,05;0,00;0,00;
0,00;0,00;71,36;-0,09;0,00;0,00;
0,00;0,00;68,16;-0,05;0,00;0,00;
0,00;0,00;64,96;-0,05;0,00;0,00;
0,00;0,00;61,76;-0,07;0,00;0,00;
0,00;0,00;58,56;-0,05;0,00;0,00;
0,00;0,00;55,36;-0,07;0,00;0,00;
0,00;0,00;52,16;-0,05;0,00;0,00;
0,00;0,00;48,96;-0,07;0,00;0,00;
0,00;0,00;45,76;-0,07;0,00;0,00;
0,00;0,00;42,56;-0,07;0,00;0,00;
0,00;0,00;39,36;-0,09;0,00;0,00;
0,00;0,00;36,15;-0,05;0,00;0,00;
0,00;0,00;32,96;-0,05;0,00;0,00;
0,00;0,00;29,76;-0,09;0,00;0,00;
0,00;0,00;26,56;-0,03;0,00;0,00;
0,00;0,00;23,36;-0,05;0,00;0,00;
0,00;0,00;20,16;-0,05;0,00;0,00;
0,00;0,00;16,96;-0,07;0,00;0,00;
0,00;0,00;13,76;-0,05;0,00;0,00;
0,00;0,00;10,63;0,04;0,00;0,00;
0,00;0,00;8,00;-0,05;0,00;0,00;
0,00;0,00;5,80;-0,02;0,00;0,00;
0,00;0,00;4,08;0,04;0,00;0,00;
0,00;0,00;2,88;0,04;0,00;0,00;
0,00;0,00;2,18;0,06;0,00;0,00;
0,00;0,00;1,97;0,02;0,00;0,00;
0,00;0,00;1,91;0,02;0,00;0,00;
