57105;26.08.21 17:03:50;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210826145300P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;171,20;0,08;0,00;0,00;
0,00;0,00;171,26;0,31;0,00;0,00;
0,00;0,00;171,52;0,08;0,00;0,00;
0,00;0,00;171,55;0,14;0,00;0,00;
0,00;0,00;171,72;0,31;0,00;0,00;
0,00;0,00;171,86;0,31;0,00;0,00;
0,00;0,00;172,02;0,31;0,00;0,00;
0,00;0,00;172,19;0,23;0,00;0,00;
0,00;0,00;172,35;0,23;0,00;0,00;
0,00;0,00;172,51;0,31;0,00;0,00;
0,00;0,00;172,67;0,23;0,00;0,00;
0,00;0,00;172,83;0,31;0,00;0,00;
0,00;0,00;172,99;0,16;0,00;0,00;
0,00;0,00;173,15;0,16;0,00;0,00;
0,00;0,00;173,31;0,16;0,00;0,00;
0,00;0,00;173,47;0,31;0,00;0,00;
0,00;0,00;173,63;0,23;0,00;0,00;
0,00;0,00;173,79;0,16;0,00;0,00;
0,00;0,00;173,95;0,16;0,00;0,00;
0,00;0,00;174,11;0,23;0,00;0,00;
0,00;0,00;174,27;0,16;0,00;0,00;
0,00;0,00;174,43;0,23;0,00;0,00;
0,00;0,00;174,59;0,31;0,00;0,00;
0,00;0,00;174,75;0,23;0,00;0,00;
0,00;0,00;174,91;0,16;0,00;0,00;
0,00;0,00;175,07;0,16;0,00;0,00;
0,00;0,00;175,23;0,16;0,00;0,00;
0,00;0,00;175,39;0,23;0,00;0,00;
0,00;0,00;175,55;0,31;0,00;0,00;
0,00;0,00;175,87;0,23;0,00;0,00;
0,00;0,00;176,03;0,16;0,00;0,00;
0,00;0,00;176,19;0,23;0,00;0,00;
0,00;0,00;176,35;0,31;0,00;0,00;
0,00;0,00;176,51;0,23;0,00;0,00;
0,00;0,00;176,67;0,31;0,00;0,00;
0,00;0,00;176,83;0,23;0,00;0,00;
0,00;0,00;176,99;0,23;0,00;0,00;
0,00;0,00;177,15;0,31;0,00;0,00;
0,00;0,00;177,31;0,23;0,00;0,00;
0,00;0,00;177,47;0,16;0,00;0,00;
0,00;0,00;177,63;0,31;0,00;0,00;
0,00;0,00;177,79;0,31;0,00;0,00;
0,00;0,00;177,95;0,23;0,00;0,00;
0,00;0,00;178,11;0,23;0,00;0,00;
0,00;0,00;178,27;0,23;0,00;0,00;
0,00;0,00;178,43;0,23;0,00;0,00;
0,00;0,00;178,50;0,08;0,00;0,00;
0,00;0,00;178,50;0,08;0,00;0,00;
0,00;0,00;178,36;-0,16;0,00;0,00;
0,00;0,00;177,83;-0,23;0,00;0,00;
0,00;0,00;177,08;-0,08;0,00;0,00;
0,00;0,00;176,55;0,30;0,00;0,00;
0,00;0,00;176,72;0,31;0,00;0,00;
0,00;0,00;176,86;0,31;0,00;0,00;
0,00;0,00;177,02;0,31;0,00;0,00;
0,00;0,00;177,19;0,31;0,00;0,00;
0,00;0,00;177,35;0,31;0,00;0,00;
0,00;0,00;177,51;0,23;0,00;0,00;
0,00;0,00;177,67;0,31;0,00;0,00;
0,00;0,00;177,83;0,23;0,00;0,00;
0,00;0,00;177,99;0,23;0,00;0,00;
0,00;0,00;178,15;0,31;0,00;0,00;
0,00;0,00;178,31;0,31;0,00;0,00;
0,00;0,00;178,47;0,23;0,00;0,00;
0,00;0,00;178,63;0,31;0,00;0,00;
0,00;0,00;178,79;0,31;0,00;0,00;
0,00;0,00;178,95;0,31;0,00;0,00;
0,00;0,00;179,11;0,23;0,00;0,00;
0,00;0,00;179,27;0,23;0,00;0,00;
0,00;0,00;179,43;0,23;0,00;0,00;
0,00;0,00;179,59;0,23;0,00;0,00;
0,00;0,00;179,75;0,31;0,00;0,00;
0,00;0,00;179,91;0,23;0,00;0,00;
0,00;0,00;180,07;0,31;0,00;0,00;
0,00;0,00;180,23;0,31;0,00;0,00;
0,00;0,00;180,39;0,31;0,00;0,00;
0,00;0,00;180,55;0,31;0,00;0,00;
0,00;0,00;180,71;0,31;0,00;0,00;
0,00;0,00;180,87;0,31;0,00;0,00;
0,00;0,00;181,03;0,31;0,00;0,00;
0,00;0,00;181,19;0,31;0,00;0,00;
0,00;0,00;181,35;0,31;0,00;0,00;
0,00;0,00;181,51;0,31;0,00;0,00;
0,00;0,00;181,67;0,31;0,00;0,00;
0,00;0,00;181,83;0,31;0,00;0,00;
0,00;0,00;181,99;0,31;0,00;0,00;
0,00;0,00;182,15;0,31;0,00;0,00;
0,00;0,00;182,31;0,31;0,00;0,00;
0,00;0,00;182,47;0,31;0,00;0,00;
0,00;0,00;182,63;0,53;0,00;0,00;
0,00;0,00;182,79;0,61;0,00;0,00;
0,00;0,00;182,95;0,61;0,00;0,00;
0,00;0,00;183,11;0,61;0,00;0,00;
0,00;0,00;183,27;0,92;0,00;0,00;
0,00;0,00;183,43;0,92;0,00;0,00;
0,00;0,00;183,59;1,06;0,00;0,00;
0,00;0,00;183,75;1,21;0,00;0,00;
0,00;0,00;183,91;1,21;0,00;0,00;
0,00;0,00;184,07;1,29;0,00;0,00;
0,00;0,00;184,23;1,53;0,00;0,00;
0,00;0,00;184,39;1,74;0,00;0,00;
0,00;0,00;184,55;1,82;0,00;0,00;
0,00;0,00;184,71;1,82;0,00;0,00;
0,00;0,00;184,87;2,13;0,00;0,00;
0,00;0,00;185,03;2,13;0,00;0,00;
0,00;0,00;185,19;2,43;0,00;0,00;
0,00;0,00;185,35;3,12;0,00;0,00;
0,00;0,00;185,51;3,96;0,00;0,00;
0,00;0,00;185,66;5,39;0,00;0,00;
0,00;0,00;185,82;8,07;0,00;0,00;
0,00;0,00;185,98;10,50;0,00;0,00;
0,00;0,00;186,13;12,93;0,00;0,00;
0,00;0,00;186,29;15,59;0,00;0,00;
0,00;0,00;186,45;18,11;0,00;0,00;
0,00;0,00;186,61;20,54;0,00;0,00;
0,00;0,00;186,77;23,29;0,00;0,00;
0,00;0,00;186,93;26,03;0,00;0,00;
0,00;0,00;187,09;29,08;0,00;0,00;
0,00;0,00;187,24;31,88;0,00;0,00;
0,00;0,00;187,24;30,37;0,00;0,00;
0,00;0,00;187,25;32,04;0,00;0,00;
0,00;0,00;187,25;31,98;0,00;0,00;
0,00;0,00;187,25;31,98;0,00;0,00;
0,00;0,00;187,26;32,04;0,00;0,00;
0,00;0,00;187,26;32,27;0,00;0,00;
0,00;0,00;187,26;32,27;0,00;0,00;
0,00;0,00;187,26;32,27;0,00;0,00;
0,00;0,00;187,26;32,27;0,00;0,00;
0,00;0,00;187,26;31,98;0,00;0,00;
0,00;0,00;187,26;31,98;0,00;0,00;
0,00;0,00;187,26;31,98;0,00;0,00;
0,00;0,00;187,26;31,82;0,00;0,00;
0,00;0,00;187,26;31,74;0,00;0,00;
