11007;08.02.21 08:22:02;21;Avvicinamento Pressata Finale;Alcun errore (0);20210205143051P0008;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;30,22;0,08;0,00;0,00;
0,00;0,00;33,30;0,04;0,00;0,00;
0,00;0,00;37,92;0,04;0,00;0,00;
0,00;0,00;47,52;0,04;0,00;0,00;
0,00;0,00;52,32;-0,01;0,00;0,00;
0,00;0,00;57,12;0,04;0,00;0,00;
0,00;0,00;66,72;0,04;0,00;0,00;
0,00;0,00;76,32;0,04;0,00;0,00;
0,00;0,00;95,52;-0,01;0,00;0,00;
0,00;0,00;100,32;0,04;0,00;0,00;
0,00;0,00;109,92;-0,04;0,00;0,00;
0,00;0,00;114,72;-0,01;0,00;0,00;
0,00;0,00;119,52;0,04;0,00;0,00;
0,00;0,00;133,92;-0,01;0,00;0,00;
0,00;0,00;148,32;0,04;0,00;0,00;
0,00;0,00;167,52;0,04;0,00;0,00;
0,00;0,00;172,32;-0,04;0,00;0,00;
0,00;0,00;191,52;-0,05;0,00;0,00;
0,00;0,00;196,32;-0,04;0,00;0,00;
0,00;0,00;201,12;0,08;0,00;0,00;
0,00;0,00;205,92;0,04;0,00;0,00;
0,00;0,00;215,52;-0,01;0,00;0,00;
0,00;0,00;220,32;-0,04;0,00;0,00;
0,00;0,00;229,92;-0,01;0,00;0,00;
0,00;0,00;249,12;-0,01;0,00;0,00;
0,00;0,00;253,92;-0,04;0,00;0,00;
0,00;0,00;268,32;0,04;0,00;0,00;
0,00;0,00;297,86;0,04;0,00;0,00;
0,00;0,00;298,18;0,17;0,00;0,00;
0,00;0,00;298,50;0,21;0,00;0,00;
0,00;0,00;298,82;0,35;0,00;0,00;
0,00;0,00;299,14;0,30;0,00;0,00;
0,00;0,00;299,46;0,26;0,00;0,00;
0,00;0,00;299,78;0,21;0,00;0,00;
0,00;0,00;300,10;0,35;0,00;0,00;
0,00;0,00;300,41;2,69;0,00;0,00;
0,00;0,00;300,73;2,29;0,00;0,00;
0,00;0,00;301,06;2,29;0,00;0,00;
0,00;0,00;301,38;2,38;0,00;0,00;
0,00;0,00;301,70;2,61;0,00;0,00;
0,00;0,00;302,02;2,78;0,00;0,00;
0,00;0,00;302,34;2,91;0,00;0,00;
0,00;0,00;302,66;3,04;0,00;0,00;
0,00;0,00;302,98;3,17;0,00;0,00;
0,00;0,00;303,30;3,30;0,00;0,00;
0,00;0,00;303,62;3,39;0,00;0,00;
0,00;0,00;303,94;3,51;0,00;0,00;
0,00;0,00;304,26;3,74;0,00;0,00;
0,00;0,00;304,58;3,90;0,00;0,00;
0,00;0,00;304,90;4,13;0,00;0,00;
0,00;0,00;305,22;4,25;0,00;0,00;
0,00;0,00;305,54;4,38;0,00;0,00;
0,00;0,00;305,86;4,56;0,00;0,00;
0,00;0,00;306,18;4,65;0,00;0,00;
0,00;0,00;306,50;4,73;0,00;0,00;
0,00;0,00;306,82;4,87;0,00;0,00;
0,00;0,00;307,14;4,95;0,00;0,00;
0,00;0,00;307,46;4,95;0,00;0,00;
0,00;0,00;307,78;5,12;0,00;0,00;
0,00;0,00;308,09;5,17;0,00;0,00;
0,00;0,00;308,42;5,26;0,00;0,00;
0,00;0,00;308,74;5,35;0,00;0,00;
0,00;0,00;309,06;5,56;0,00;0,00;
0,00;0,00;309,38;5,56;0,00;0,00;
0,00;0,00;309,70;5,69;0,00;0,00;
0,00;0,00;310,02;5,74;0,00;0,00;
0,00;0,00;310,34;5,82;0,00;0,00;
0,00;0,00;310,66;5,74;0,00;0,00;
0,00;0,00;310,98;5,91;0,00;0,00;
0,00;0,00;311,30;5,99;0,00;0,00;
0,00;0,00;311,62;6,04;0,00;0,00;
0,00;0,00;311,94;6,04;0,00;0,00;
0,00;0,00;312,25;6,08;0,00;0,00;
0,00;0,00;312,58;6,25;0,00;0,00;
0,00;0,00;312,90;6,30;0,00;0,00;
0,00;0,00;313,22;6,34;0,00;0,00;
0,00;0,00;313,54;6,56;0,00;0,00;
0,00;0,00;313,86;7,04;0,00;0,00;
0,00;0,00;313,94;10,26;0,00;0,00;
0,00;0,00;313,67;1,17;0,00;0,00;
0,00;0,00;311,57;-0,09;0,00;0,00;
0,00;0,00;307,46;-0,05;0,00;0,00;
0,00;0,00;302,74;-0,04;0,00;0,00;
0,00;0,00;297,93;-0,09;0,00;0,00;
0,00;0,00;293,13;-0,01;0,00;0,00;
0,00;0,00;288,33;-0,04;0,00;0,00;
0,00;0,00;283,53;-0,01;0,00;0,00;
0,00;0,00;278,73;-0,01;0,00;0,00;
0,00;0,00;273,93;-0,04;0,00;0,00;
0,00;0,00;269,13;-0,01;0,00;0,00;
0,00;0,00;264,33;-0,04;0,00;0,00;
0,00;0,00;259,53;-0,04;0,00;0,00;
0,00;0,00;254,73;-0,09;0,00;0,00;
0,00;0,00;249,93;0,04;0,00;0,00;
0,00;0,00;245,13;-0,01;0,00;0,00;
0,00;0,00;240,33;-0,04;0,00;0,00;
0,00;0,00;235,53;-0,09;0,00;0,00;
0,00;0,00;230,73;-0,01;0,00;0,00;
0,00;0,00;225,93;-0,04;0,00;0,00;
0,00;0,00;221,13;-0,01;0,00;0,00;
0,00;0,00;216,33;-0,05;0,00;0,00;
0,00;0,00;211,53;-0,01;0,00;0,00;
0,00;0,00;201,93;-0,04;0,00;0,00;
0,00;0,00;187,53;-0,04;0,00;0,00;
0,00;0,00;182,73;-0,04;0,00;0,00;
0,00;0,00;173,13;-0,01;0,00;0,00;
0,00;0,00;168,33;0,04;0,00;0,00;
0,00;0,00;163,53;-0,01;0,00;0,00;
0,00;0,00;158,73;-0,01;0,00;0,00;
0,00;0,00;153,93;-0,01;0,00;0,00;
0,00;0,00;149,13;-0,01;0,00;0,00;
0,00;0,00;144,33;-0,04;0,00;0,00;
0,00;0,00;139,53;0,04;0,00;0,00;
0,00;0,00;134,73;-0,09;0,00;0,00;
0,00;0,00;129,93;-0,09;0,00;0,00;
0,00;0,00;125,13;-0,01;0,00;0,00;
0,00;0,00;120,33;-0,01;0,00;0,00;
0,00;0,00;115,53;-0,09;0,00;0,00;
