14387;28.01.21 09:34:31;10;Repair_strategy;force > max. force (8);20210127133247P0037;
0,00;0,00;117,51;0,02;0,00;0,00;
0,00;0,00;117,57;0,03;0,00;0,00;
0,00;0,00;117,65;0,02;0,00;0,00;
0,00;0,00;117,73;0,02;0,00;0,00;
0,00;0,00;117,81;0,02;0,00;0,00;
0,00;0,00;117,89;0,02;0,00;0,00;
0,00;0,00;117,98;0,02;0,00;0,00;
0,00;0,00;118,05;0,02;0,00;0,00;
0,00;0,00;118,13;0,02;0,00;0,00;
0,00;0,00;118,21;0,02;0,00;0,00;
0,00;0,00;118,29;0,02;0,00;0,00;
0,00;0,00;118,38;0,03;0,00;0,00;
0,00;0,00;118,45;0,02;0,00;0,00;
0,00;0,00;118,53;0,02;0,00;0,00;
0,00;0,00;118,61;0,02;0,00;0,00;
0,00;0,00;118,69;0,02;0,00;0,00;
0,00;0,00;118,78;0,02;0,00;0,00;
0,00;0,00;118,85;0,02;0,00;0,00;
0,00;0,00;118,93;0,02;0,00;0,00;
0,00;0,00;119,01;0,02;0,00;0,00;
0,00;0,00;119,09;0,02;0,00;0,00;
0,00;0,00;119,18;0,02;0,00;0,00;
0,00;0,00;119,25;0,02;0,00;0,00;
0,00;0,00;119,33;0,02;0,00;0,00;
0,00;0,00;119,41;0,02;0,00;0,00;
0,00;0,00;119,49;0,02;0,00;0,00;
0,00;0,00;119,57;0,02;0,00;0,00;
0,00;0,00;119,65;0,02;0,00;0,00;
0,00;0,00;119,73;0,02;0,00;0,00;
0,00;0,00;119,81;0,02;0,00;0,00;
0,00;0,00;119,89;0,02;0,00;0,00;
0,00;0,00;119,97;0,02;0,00;0,00;
0,00;0,00;120,06;0,02;0,00;0,00;
0,00;0,00;120,14;0,02;0,00;0,00;
0,00;0,00;120,21;0,02;0,00;0,00;
0,00;0,00;120,29;0,02;0,00;0,00;
0,00;0,00;120,38;0,02;0,00;0,00;
0,00;0,00;120,46;0,02;0,00;0,00;
0,00;0,00;120,53;0,02;0,00;0,00;
0,00;0,00;120,61;0,02;0,00;0,00;
0,00;0,00;120,69;0,02;0,00;0,00;
0,00;0,00;120,78;0,02;0,00;0,00;
0,00;0,00;120,85;0,02;0,00;0,00;
0,00;0,00;120,93;0,02;0,00;0,00;
0,00;0,00;121,02;0,02;0,00;0,00;
0,00;0,00;121,10;0,02;0,00;0,00;
0,00;0,00;121,17;0,02;0,00;0,00;
0,00;0,00;121,25;0,02;0,00;0,00;
0,00;0,00;121,33;0,02;0,00;0,00;
0,00;0,00;121,41;0,02;0,00;0,00;
0,00;0,00;121,49;0,02;0,00;0,00;
0,00;0,00;121,57;0,03;0,00;0,00;
0,00;0,00;121,65;0,02;0,00;0,00;
0,00;0,00;121,74;0,02;0,00;0,00;
0,00;0,00;121,81;0,02;0,00;0,00;
0,00;0,00;121,89;0,02;0,00;0,00;
0,00;0,00;121,97;0,02;0,00;0,00;
0,00;0,00;122,05;0,02;0,00;0,00;
0,00;0,00;122,13;0,02;0,00;0,00;
0,00;0,00;122,21;0,02;0,00;0,00;
0,00;0,00;122,29;0,02;0,00;0,00;
0,00;0,00;122,38;0,02;0,00;0,00;
0,00;0,00;122,45;0,02;0,00;0,00;
0,00;0,00;122,54;0,04;0,00;0,00;
0,00;0,00;122,61;0,68;0,00;0,00;
0,00;0,00;122,67;2,05;0,00;0,00;
0,00;0,00;122,74;3,66;0,00;0,00;
0,00;0,00;122,81;5,38;0,00;0,00;
0,00;0,00;122,89;7,29;0,00;0,00;
0,00;0,00;122,96;9,27;0,00;0,00;
0,00;0,00;123,03;11,16;0,00;0,00;
0,00;0,00;123,04;11,61;0,00;0,00;
0,00;0,00;123,05;11,89;0,00;0,00;
0,00;0,00;123,06;12,11;0,00;0,00;
0,00;0,00;123,06;12,29;0,00;0,00;
0,00;0,00;123,07;12,41;0,00;0,00;
0,00;0,00;123,07;12,43;0,00;0,00;
0,00;0,00;123,07;12,46;0,00;0,00;
0,00;0,00;123,07;12,49;0,00;0,00;
0,00;0,00;123,08;12,56;0,00;0,00;
0,00;0,00;123,08;12,63;0,00;0,00;
0,00;0,00;123,08;12,66;0,00;0,00;
0,00;0,00;123,08;12,61;0,00;0,00;
0,00;0,00;123,08;12,60;0,00;0,00;
