Nr;Date;ProgNr;ProgName;State;PartInfo;
61421;17.09.21 14:18:48;22;Avvicinamento pre-pressata pressata Fuori Ingombro;start interrupted (14);20210917122729P0009;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;22,36;0,16;0,00;0,00;
0,00;0,00;22,81;0,45;0,00;0,00;
0,00;0,00;23,58;0,45;0,00;0,00;
0,00;0,00;24,73;0,37;0,00;0,00;
0,00;0,00;26,28;0,37;0,00;0,00;
0,00;0,00;28,20;0,30;0,00;0,00;
0,00;0,00;30,50;0,45;0,00;0,00;
0,00;0,00;32,84;0,45;0,00;0,00;
0,00;0,00;35,23;0,37;0,00;0,00;
