35845;05.03.21 15:08:05;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20210304160610A0217;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,07;0,00;0,00;
0,00;0,00;0,06;0,25;0,00;0,00;
0,00;0,00;0,61;0,20;0,00;0,00;
0,00;0,00;1,63;0,23;0,00;0,00;
0,00;0,00;3,16;0,20;0,00;0,00;
0,00;0,00;5,21;0,23;0,00;0,00;
0,00;0,00;7,77;0,25;0,00;0,00;
0,00;0,00;10,83;0,12;0,00;0,00;
0,00;0,00;13,95;0,14;0,00;0,00;
0,00;0,00;17,13;0,18;0,00;0,00;
0,00;0,00;20,35;0,16;0,00;0,00;
0,00;0,00;23,54;0,13;0,00;0,00;
0,00;0,00;26,75;0,18;0,00;0,00;
0,00;0,00;29,95;0,14;0,00;0,00;
0,00;0,00;33,15;0,13;0,00;0,00;
0,00;0,00;36,35;0,18;0,00;0,00;
0,00;0,00;39,55;0,18;0,00;0,00;
0,00;0,00;42,75;0,18;0,00;0,00;
0,00;0,00;45,95;0,16;0,00;0,00;
0,00;0,00;49,15;0,14;0,00;0,00;
0,00;0,00;52,35;0,13;0,00;0,00;
0,00;0,00;55,55;0,16;0,00;0,00;
0,00;0,00;58,75;0,18;0,00;0,00;
0,00;0,00;61,95;0,16;0,00;0,00;
0,00;0,00;65,15;0,16;0,00;0,00;
0,00;0,00;68,35;0,16;0,00;0,00;
0,00;0,00;71,55;0,16;0,00;0,00;
0,00;0,00;74,75;0,18;0,00;0,00;
0,00;0,00;77,95;0,14;0,00;0,00;
0,00;0,00;81,15;0,16;0,00;0,00;
0,00;0,00;84,35;0,13;0,00;0,00;
0,00;0,00;87,55;0,14;0,00;0,00;
0,00;0,00;90,75;0,16;0,00;0,00;
0,00;0,00;93,95;0,13;0,00;0,00;
0,00;0,00;97,15;0,14;0,00;0,00;
0,00;0,00;100,35;0,13;0,00;0,00;
0,00;0,00;103,55;0,18;0,00;0,00;
0,00;0,00;106,75;0,16;0,00;0,00;
0,00;0,00;109,95;0,18;0,00;0,00;
0,00;0,00;113,15;0,16;0,00;0,00;
0,00;0,00;116,35;0,16;0,00;0,00;
0,00;0,00;119,55;0,18;0,00;0,00;
0,00;0,00;122,75;0,18;0,00;0,00;
0,00;0,00;125,95;0,14;0,00;0,00;
0,00;0,00;129,15;0,16;0,00;0,00;
0,00;0,00;132,35;0,13;0,00;0,00;
0,00;0,00;135,55;0,18;0,00;0,00;
0,00;0,00;138,75;0,14;0,00;0,00;
0,00;0,00;141,95;0,13;0,00;0,00;
0,00;0,00;145,15;0,13;0,00;0,00;
0,00;0,00;148,35;0,13;0,00;0,00;
0,00;0,00;151,55;0,18;0,00;0,00;
0,00;0,00;154,75;0,18;0,00;0,00;
0,00;0,00;157,95;0,14;0,00;0,00;
0,00;0,00;161,03;0,02;0,00;0,00;
0,00;0,00;163,59;0,07;0,00;0,00;
0,00;0,00;165,72;0,05;0,00;0,00;
0,00;0,00;167,33;0,07;0,00;0,00;
0,00;0,00;168,43;0,02;0,00;0,00;
0,00;0,00;169,17;0,05;0,00;0,00;
0,00;0,00;169,21;0,07;0,00;0,00;
0,00;0,00;169,27;0,12;0,00;0,00;
0,00;0,00;169,41;0,07;0,00;0,00;
0,00;0,00;169,57;0,07;0,00;0,00;
0,00;0,00;169,73;0,07;0,00;0,00;
0,00;0,00;169,89;0,07;0,00;0,00;
0,00;0,00;170,05;0,07;0,00;0,00;
0,00;0,00;170,21;0,07;0,00;0,00;
0,00;0,00;170,37;0,07;0,00;0,00;
0,00;0,00;170,53;0,07;0,00;0,00;
0,00;0,00;170,69;0,07;0,00;0,00;
0,00;0,00;170,85;0,07;0,00;0,00;
0,00;0,00;171,01;0,07;0,00;0,00;
0,00;0,00;171,17;0,07;0,00;0,00;
0,00;0,00;171,33;0,07;0,00;0,00;
0,00;0,00;171,49;0,07;0,00;0,00;
0,00;0,00;171,65;0,16;0,00;0,00;
0,00;0,00;171,81;0,25;0,00;0,00;
0,00;0,00;171,97;0,25;0,00;0,00;
0,00;0,00;172,13;0,32;0,00;0,00;
0,00;0,00;172,29;0,52;0,00;0,00;
0,00;0,00;172,45;0,82;0,00;0,00;
0,00;0,00;172,61;1,04;0,00;0,00;
0,00;0,00;172,76;1,22;0,00;0,00;
0,00;0,00;172,93;1,34;0,00;0,00;
0,00;0,00;173,09;1,43;0,00;0,00;
0,00;0,00;173,25;1,52;0,00;0,00;
0,00;0,00;173,41;1,65;0,00;0,00;
0,00;0,00;173,57;1,72;0,00;0,00;
0,00;0,00;173,70;1,76;0,00;0,00;
0,00;0,00;173,71;1,58;0,00;0,00;
0,00;0,00;173,70;1,36;0,00;0,00;
0,00;0,00;172,40;0,14;0,00;0,00;
0,00;0,00;171,93;0,05;0,00;0,00;
0,00;0,00;171,80;0,02;0,00;0,00;
0,00;0,00;171,72;0,02;0,00;0,00;
0,00;0,00;171,70;0,05;0,00;0,00;
0,00;0,00;171,82;0,07;0,00;0,00;
0,00;0,00;171,97;0,07;0,00;0,00;
0,00;0,00;172,13;0,07;0,00;0,00;
0,00;0,00;172,30;0,07;0,00;0,00;
0,00;0,00;172,46;0,07;0,00;0,00;
0,00;0,00;172,63;0,07;0,00;0,00;
0,00;0,00;172,79;0,07;0,00;0,00;
0,00;0,00;172,95;0,07;0,00;0,00;
0,00;0,00;173,11;0,07;0,00;0,00;
0,00;0,00;173,27;0,07;0,00;0,00;
0,00;0,00;173,43;0,27;0,00;0,00;
0,00;0,00;173,59;0,25;0,00;0,00;
0,00;0,00;173,74;1,86;0,00;0,00;
0,00;0,00;173,89;2,06;0,00;0,00;
0,00;0,00;174,06;2,15;0,00;0,00;
0,00;0,00;174,22;2,26;0,00;0,00;
0,00;0,00;174,38;2,38;0,00;0,00;
0,00;0,00;174,54;2,51;0,00;0,00;
0,00;0,00;174,70;2,63;0,00;0,00;
0,00;0,00;174,86;2,76;0,00;0,00;
0,00;0,00;175,03;2,88;0,00;0,00;
0,00;0,00;175,19;3,01;0,00;0,00;
0,00;0,00;175,35;3,10;0,00;0,00;
0,00;0,00;175,51;3,24;0,00;0,00;
0,00;0,00;175,67;3,35;0,00;0,00;
0,00;0,00;175,83;3,51;0,00;0,00;
0,00;0,00;175,99;3,62;0,00;0,00;
0,00;0,00;176,15;3,73;0,00;0,00;
0,00;0,00;176,31;3,87;0,00;0,00;
0,00;0,00;176,47;3,96;0,00;0,00;
0,00;0,00;176,63;4,12;0,00;0,00;
0,00;0,00;176,79;4,23;0,00;0,00;
0,00;0,00;176,95;4,34;0,00;0,00;
0,00;0,00;177,11;4,48;0,00;0,00;
0,00;0,00;177,27;4,59;0,00;0,00;
0,00;0,00;177,43;4,68;0,00;0,00;
0,00;0,00;177,59;4,82;0,00;0,00;
0,00;0,00;177,75;4,95;0,00;0,00;
0,00;0,00;177,91;5,09;0,00;0,00;
0,00;0,00;178,07;5,20;0,00;0,00;
0,00;0,00;178,23;5,32;0,00;0,00;
0,00;0,00;178,39;5,43;0,00;0,00;
0,00;0,00;178,54;5,59;0,00;0,00;
0,00;0,00;178,70;5,68;0,00;0,00;
0,00;0,00;178,87;5,79;0,00;0,00;
0,00;0,00;179,03;5,93;0,00;0,00;
0,00;0,00;179,19;6,04;0,00;0,00;
0,00;0,00;179,34;6,04;0,00;0,00;
0,00;0,00;179,35;5,81;0,00;0,00;
0,00;0,00;179,35;5,83;0,00;0,00;
0,00;0,00;179,22;2,53;0,00;0,00;
0,00;0,00;178,60;-0,24;0,00;0,00;
0,00;0,00;177,44;-0,13;0,00;0,00;
0,00;0,00;175,77;-0,09;0,00;0,00;
0,00;0,00;173,59;-0,11;0,00;0,00;
0,00;0,00;170,89;-0,09;0,00;0,00;
0,00;0,00;167,76;-0,05;0,00;0,00;
0,00;0,00;164,64;-0,09;0,00;0,00;
0,00;0,00;161,43;-0,11;0,00;0,00;
0,00;0,00;158,22;-0,09;0,00;0,00;
0,00;0,00;151,82;-0,07;0,00;0,00;
0,00;0,00;148,62;-0,02;0,00;0,00;
0,00;0,00;145,42;-0,09;0,00;0,00;
0,00;0,00;142,22;-0,02;0,00;0,00;
0,00;0,00;139,02;-0,05;0,00;0,00;
0,00;0,00;135,82;-0,06;0,00;0,00;
0,00;0,00;132,62;-0,05;0,00;0,00;
0,00;0,00;129,42;-0,06;0,00;0,00;
0,00;0,00;126,21;-0,05;0,00;0,00;
0,00;0,00;119,81;-0,06;0,00;0,00;
0,00;0,00;116,62;-0,04;0,00;0,00;
0,00;0,00;113,42;-0,11;0,00;0,00;
0,00;0,00;110,21;-0,09;0,00;0,00;
0,00;0,00;107,01;-0,04;0,00;0,00;
0,00;0,00;103,82;-0,11;0,00;0,00;
0,00;0,00;100,62;-0,04;0,00;0,00;
0,00;0,00;97,42;-0,05;0,00;0,00;
0,00;0,00;94,21;-0,09;0,00;0,00;
0,00;0,00;91,02;-0,06;0,00;0,00;
