4933;30.04.20 15:15:49;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200429144209A0007;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,05;0,23;0,00;0,00;
0,00;0,00;0,51;0,31;0,00;0,00;
0,00;0,00;1,28;0,37;0,00;0,00;
0,00;0,00;2,43;0,31;0,00;0,00;
0,00;0,00;3,97;0,30;0,00;0,00;
0,00;0,00;5,90;0,37;0,00;0,00;
0,00;0,00;8,20;0,30;0,00;0,00;
0,00;0,00;10,53;0,16;0,00;0,00;
0,00;0,00;12,93;0,31;0,00;0,00;
0,00;0,00;15,34;0,23;0,00;0,00;
0,00;0,00;17,74;0,31;0,00;0,00;
0,00;0,00;20,15;0,16;0,00;0,00;
0,00;0,00;22,54;0,16;0,00;0,00;
0,00;0,00;24,95;0,23;0,00;0,00;
0,00;0,00;27,35;0,30;0,00;0,00;
0,00;0,00;29,74;0,23;0,00;0,00;
0,00;0,00;32,15;0,16;0,00;0,00;
0,00;0,00;34,55;0,23;0,00;0,00;
0,00;0,00;36,95;0,31;0,00;0,00;
0,00;0,00;39,35;0,23;0,00;0,00;
0,00;0,00;41,74;0,23;0,00;0,00;
0,00;0,00;44,15;0,08;0,00;0,00;
0,00;0,00;46,54;0,08;0,00;0,00;
0,00;0,00;48,95;0,23;0,00;0,00;
0,00;0,00;51,35;0,23;0,00;0,00;
0,00;0,00;53,75;0,23;0,00;0,00;
0,00;0,00;56,15;0,16;0,00;0,00;
0,00;0,00;58,55;0,16;0,00;0,00;
0,00;0,00;60,95;0,23;0,00;0,00;
0,00;0,00;63,35;0,23;0,00;0,00;
0,00;0,00;65,74;0,23;0,00;0,00;
0,00;0,00;68,15;0,16;0,00;0,00;
0,00;0,00;70,55;0,16;0,00;0,00;
0,00;0,00;72,95;0,23;0,00;0,00;
0,00;0,00;75,35;0,23;0,00;0,00;
0,00;0,00;77,75;0,16;0,00;0,00;
0,00;0,00;80,15;0,16;0,00;0,00;
0,00;0,00;82,54;0,16;0,00;0,00;
0,00;0,00;84,95;0,31;0,00;0,00;
0,00;0,00;87,35;0,23;0,00;0,00;
0,00;0,00;89,75;0,23;0,00;0,00;
0,00;0,00;92,15;0,16;0,00;0,00;
0,00;0,00;94,54;0,16;0,00;0,00;
0,00;0,00;96,95;0,16;0,00;0,00;
0,00;0,00;99,35;0,23;0,00;0,00;
0,00;0,00;101,74;0,23;0,00;0,00;
0,00;0,00;104,15;0,23;0,00;0,00;
0,00;0,00;106,54;0,16;0,00;0,00;
0,00;0,00;108,95;0,23;0,00;0,00;
0,00;0,00;111,35;0,23;0,00;0,00;
0,00;0,00;113,75;0,23;0,00;0,00;
0,00;0,00;116,15;0,16;0,00;0,00;
0,00;0,00;118,54;0,16;0,00;0,00;
0,00;0,00;120,95;0,16;0,00;0,00;
0,00;0,00;123,35;0,23;0,00;0,00;
0,00;0,00;125,75;0,23;0,00;0,00;
0,00;0,00;128,15;0,08;0,00;0,00;
0,00;0,00;130,54;0,16;0,00;0,00;
0,00;0,00;132,95;0,16;0,00;0,00;
0,00;0,00;135,35;0,23;0,00;0,00;
0,00;0,00;137,74;0,23;0,00;0,00;
0,00;0,00;140,15;0,08;0,00;0,00;
0,00;0,00;142,54;0,08;0,00;0,00;
0,00;0,00;144,95;0,23;0,00;0,00;
0,00;0,00;147,35;0,23;0,00;0,00;
0,00;0,00;149,74;0,23;0,00;0,00;
0,00;0,00;152,15;0,16;0,00;0,00;
0,00;0,00;154,54;0,16;0,00;0,00;
0,00;0,00;156,95;0,16;0,00;0,00;
0,00;0,00;159,35;0,23;0,00;0,00;
0,00;0,00;161,74;0,16;0,00;0,00;
0,00;0,00;164,15;0,08;0,00;0,00;
0,00;0,00;166,55;0,16;0,00;0,00;
0,00;0,00;168,95;0,16;0,00;0,00;
0,00;0,00;171,35;0,16;0,00;0,00;
0,00;0,00;173,74;0,23;0,00;0,00;
0,00;0,00;176,15;0,16;0,00;0,00;
0,00;0,00;178,54;0,16;0,00;0,00;
0,00;0,00;180,95;0,23;0,00;0,00;
0,00;0,00;183,35;0,08;0,00;0,00;
0,00;0,00;185,44;0,23;0,00;0,00;
0,00;0,00;187,22;1,59;0,00;0,00;
0,00;0,00;188,64;5,86;0,00;0,00;
0,00;0,00;189,69;5,78;0,00;0,00;
0,00;0,00;190,37;5,56;0,00;0,00;
0,00;0,00;190,68;5,56;0,00;0,00;
0,00;0,00;190,75;5,56;0,00;0,00;
0,00;0,00;190,77;5,17;0,00;0,00;
0,00;0,00;190,76;4,72;0,00;0,00;
0,00;0,00;190,76;4,41;0,00;0,00;
0,00;0,00;190,76;4,27;0,00;0,00;
0,00;0,00;190,75;4,03;0,00;0,00;
0,00;0,00;190,75;3,96;0,00;0,00;
0,00;0,00;190,75;3,80;0,00;0,00;
0,00;0,00;190,75;3,74;0,00;0,00;
0,00;0,00;190,75;3,74;0,00;0,00;
