35150;03.03.21 09:00:38;10;Repair_strategy;force > max. force (8);20210302150310P0004;
0,00;0,00;154,75;0,11;0,00;0,00;
0,00;0,00;154,91;0,11;0,00;0,00;
0,00;0,00;155,07;0,13;0,00;0,00;
0,00;0,00;155,23;0,13;0,00;0,00;
0,00;0,00;155,39;0,13;0,00;0,00;
0,00;0,00;155,55;0,13;0,00;0,00;
0,00;0,00;155,71;0,13;0,00;0,00;
0,00;0,00;155,87;0,18;0,00;0,00;
0,00;0,00;156,03;0,27;0,00;0,00;
0,00;0,00;156,19;0,34;0,00;0,00;
0,00;0,00;156,35;0,31;0,00;0,00;
0,00;0,00;156,51;0,41;0,00;0,00;
0,00;0,00;156,67;0,56;0,00;0,00;
0,00;0,00;156,83;0,79;0,00;0,00;
0,00;0,00;156,99;1,04;0,00;0,00;
0,00;0,00;157,15;1,17;0,00;0,00;
0,00;0,00;157,31;1,08;0,00;0,00;
0,00;0,00;157,47;0,99;0,00;0,00;
0,00;0,00;157,63;0,90;0,00;0,00;
0,00;0,00;157,79;0,97;0,00;0,00;
0,00;0,00;157,95;1,98;0,00;0,00;
0,00;0,00;158,09;3,36;0,00;0,00;
0,00;0,00;158,24;4,88;0,00;0,00;
0,00;0,00;158,39;6,48;0,00;0,00;
0,00;0,00;158,54;8,11;0,00;0,00;
0,00;0,00;158,70;9,65;0,00;0,00;
0,00;0,00;158,85;11,23;0,00;0,00;
0,00;0,00;159,01;12,77;0,00;0,00;
0,00;0,00;159,17;14,29;0,00;0,00;
0,00;0,00;159,33;15,76;0,00;0,00;
0,00;0,00;159,49;17,27;0,00;0,00;
0,00;0,00;159,64;18,83;0,00;0,00;
0,00;0,00;159,80;20,30;0,00;0,00;
0,00;0,00;159,96;21,84;0,00;0,00;
0,00;0,00;160,12;23,40;0,00;0,00;
0,00;0,00;160,27;24,92;0,00;0,00;
0,00;0,00;160,28;25,03;0,00;0,00;
0,00;0,00;160,30;25,23;0,00;0,00;
0,00;0,00;160,31;25,41;0,00;0,00;
0,00;0,00;160,31;25,48;0,00;0,00;
0,00;0,00;160,32;25,55;0,00;0,00;
0,00;0,00;160,32;25,57;0,00;0,00;
0,00;0,00;160,33;25,59;0,00;0,00;
0,00;0,00;160,33;25,62;0,00;0,00;
0,00;0,00;160,33;25,59;0,00;0,00;
0,00;0,00;160,33;25,59;0,00;0,00;
0,00;0,00;160,33;25,66;0,00;0,00;
0,00;0,00;160,33;25,64;0,00;0,00;
0,00;0,00;160,33;25,69;0,00;0,00;
