37031;27.04.21 15:12:16;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210427113826P0038;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;22,54;0,53;0,00;0,00;
0,00;0,00;23,15;0,53;0,00;0,00;
0,00;0,00;24,11;0,45;0,00;0,00;
0,00;0,00;25,45;0,45;0,00;0,00;
0,00;0,00;27,19;0,30;0,00;0,00;
0,00;0,00;29,31;0,69;0,00;0,00;
0,00;0,00;31,67;0,37;0,00;0,00;
0,00;0,00;34,03;0,37;0,00;0,00;
0,00;0,00;36,44;0,45;0,00;0,00;
0,00;0,00;38,84;0,45;0,00;0,00;
0,00;0,00;41,25;0,53;0,00;0,00;
0,00;0,00;43,64;0,30;0,00;0,00;
0,00;0,00;46,05;0,45;0,00;0,00;
0,00;0,00;48,44;0,45;0,00;0,00;
0,00;0,00;50,85;0,53;0,00;0,00;
0,00;0,00;53,25;0,45;0,00;0,00;
0,00;0,00;55,64;0,37;0,00;0,00;
0,00;0,00;58,05;0,37;0,00;0,00;
0,00;0,00;60,45;0,45;0,00;0,00;
0,00;0,00;62,85;0,30;0,00;0,00;
0,00;0,00;65,25;0,30;0,00;0,00;
0,00;0,00;67,64;0,30;0,00;0,00;
0,00;0,00;70,05;0,37;0,00;0,00;
0,00;0,00;72,45;0,45;0,00;0,00;
0,00;0,00;74,85;0,30;0,00;0,00;
0,00;0,00;77,25;0,23;0,00;0,00;
0,00;0,00;79,64;0,37;0,00;0,00;
0,00;0,00;82,05;0,30;0,00;0,00;
0,00;0,00;84,45;0,37;0,00;0,00;
0,00;0,00;86,85;0,37;0,00;0,00;
0,00;0,00;89,25;0,37;0,00;0,00;
0,00;0,00;91,64;0,37;0,00;0,00;
0,00;0,00;94,05;0,37;0,00;0,00;
0,00;0,00;96,45;0,37;0,00;0,00;
0,00;0,00;98,85;0,30;0,00;0,00;
0,00;0,00;101,25;0,37;0,00;0,00;
0,00;0,00;103,64;0,37;0,00;0,00;
0,00;0,00;106,05;0,45;0,00;0,00;
0,00;0,00;108,45;0,30;0,00;0,00;
0,00;0,00;110,85;0,37;0,00;0,00;
0,00;0,00;113,25;0,30;0,00;0,00;
0,00;0,00;115,64;0,30;0,00;0,00;
0,00;0,00;118,05;0,30;0,00;0,00;
0,00;0,00;120,45;0,37;0,00;0,00;
0,00;0,00;122,85;0,30;0,00;0,00;
0,00;0,00;125,25;0,37;0,00;0,00;
0,00;0,00;127,64;0,37;0,00;0,00;
0,00;0,00;130,05;0,30;0,00;0,00;
0,00;0,00;132,45;0,37;0,00;0,00;
0,00;0,00;134,85;0,23;0,00;0,00;
0,00;0,00;137,25;0,37;0,00;0,00;
0,00;0,00;139,64;0,37;0,00;0,00;
0,00;0,00;142,05;0,37;0,00;0,00;
0,00;0,00;144,45;0,37;0,00;0,00;
0,00;0,00;146,85;0,30;0,00;0,00;
0,00;0,00;149,25;0,30;0,00;0,00;
0,00;0,00;151,64;0,37;0,00;0,00;
0,00;0,00;154,05;0,37;0,00;0,00;
0,00;0,00;156,45;0,37;0,00;0,00;
0,00;0,00;158,85;0,30;0,00;0,00;
0,00;0,00;161,25;0,30;0,00;0,00;
0,00;0,00;163,64;0,53;0,00;0,00;
0,00;0,00;166,05;0,53;0,00;0,00;
0,00;0,00;168,45;0,45;0,00;0,00;
0,00;0,00;170,85;0,45;0,00;0,00;
0,00;0,00;173,25;0,37;0,00;0,00;
0,00;0,00;175,64;0,45;0,00;0,00;
0,00;0,00;178,05;0,53;0,00;0,00;
0,00;0,00;180,45;0,53;0,00;0,00;
0,00;0,00;182,85;0,53;0,00;0,00;
0,00;0,00;185,25;0,45;0,00;0,00;
0,00;0,00;187,64;0,53;0,00;0,00;
0,00;0,00;190,05;0,53;0,00;0,00;
0,00;0,00;192,45;0,84;0,00;0,00;
0,00;0,00;194,78;0,90;0,00;0,00;
0,00;0,00;196,73;1,29;0,00;0,00;
0,00;0,00;198,39;1,45;0,00;0,00;
0,00;0,00;199,67;1,45;0,00;0,00;
0,00;0,00;200,57;1,37;0,00;0,00;
0,00;0,00;201,10;1,45;0,00;0,00;
0,00;0,00;201,25;1,45;0,00;0,00;
0,00;0,00;201,32;1,45;0,00;0,00;
0,00;0,00;201,32;1,14;0,00;0,00;
0,00;0,00;201,42;1,51;0,00;0,00;
0,00;0,00;201,55;1,45;0,00;0,00;
0,00;0,00;201,70;1,51;0,00;0,00;
0,00;0,00;201,87;1,45;0,00;0,00;
0,00;0,00;202,03;1,45;0,00;0,00;
0,00;0,00;202,18;6,99;0,00;0,00;
0,00;0,00;202,31;15,53;0,00;0,00;
0,00;0,00;202,30;14,53;0,00;0,00;
0,00;0,00;202,33;17,20;0,00;0,00;
0,00;0,00;202,33;17,27;0,00;0,00;
0,00;0,00;202,33;17,43;0,00;0,00;
0,00;0,00;202,33;17,58;0,00;0,00;
0,00;0,00;202,34;17,65;0,00;0,00;
0,00;0,00;202,34;17,88;0,00;0,00;
0,00;0,00;202,34;17,96;0,00;0,00;
0,00;0,00;202,34;17,96;0,00;0,00;
0,00;0,00;202,34;17,88;0,00;0,00;
0,00;0,00;202,34;17,96;0,00;0,00;
0,00;0,00;202,34;17,96;0,00;0,00;
0,00;0,00;202,34;18,04;0,00;0,00;
0,00;0,00;202,34;18,04;0,00;0,00;
