945;13.12.19 10:54:19;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20191213103923;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;39,96;0,20;0,00;0,00;
0,00;0,00;40,50;0,11;0,00;0,00;
0,00;0,00;41,52;0,18;0,00;0,00;
0,00;0,00;43,04;0,25;0,00;0,00;
0,00;0,00;45,08;0,16;0,00;0,00;
0,00;0,00;47,64;0,20;0,00;0,00;
0,00;0,00;50,66;0,29;0,00;0,00;
0,00;0,00;53,83;0,13;0,00;0,00;
0,00;0,00;57,00;0,20;0,00;0,00;
0,00;0,00;60,27;0,09;0,00;0,00;
0,00;0,00;63,41;0,11;0,00;0,00;
0,00;0,00;66,67;0,18;0,00;0,00;
0,00;0,00;69,83;0,13;0,00;0,00;
0,00;0,00;73,00;0,18;0,00;0,00;
0,00;0,00;76,29;0,06;0,00;0,00;
0,00;0,00;79,37;0,13;0,00;0,00;
0,00;0,00;82,52;0,23;0,00;0,00;
0,00;0,00;85,88;-0,02;0,00;0,00;
0,00;0,00;89,01;0,20;0,00;0,00;
0,00;0,00;92,17;0,31;0,00;0,00;
0,00;0,00;95,45;0,11;0,00;0,00;
0,00;0,00;98,59;0,23;0,00;0,00;
0,00;0,00;101,84;0,09;0,00;0,00;
0,00;0,00;105,01;0,18;0,00;0,00;
0,00;0,00;108,24;0,13;0,00;0,00;
0,00;0,00;111,42;0,09;0,00;0,00;
0,00;0,00;114,63;0,16;0,00;0,00;
0,00;0,00;117,83;0,09;0,00;0,00;
0,00;0,00;121,03;0,20;0,00;0,00;
0,00;0,00;124,23;0,18;0,00;0,00;
0,00;0,00;127,44;0,11;0,00;0,00;
0,00;0,00;130,63;0,20;0,00;0,00;
0,00;0,00;133,83;0,11;0,00;0,00;
0,00;0,00;137,03;0,20;0,00;0,00;
0,00;0,00;140,24;0,20;0,00;0,00;
0,00;0,00;143,43;0,11;0,00;0,00;
0,00;0,00;146,63;0,18;0,00;0,00;
0,00;0,00;149,83;0,11;0,00;0,00;
0,00;0,00;153,03;0,16;0,00;0,00;
0,00;0,00;156,23;0,20;0,00;0,00;
0,00;0,00;159,40;0,16;0,00;0,00;
0,00;0,00;162,09;0,13;0,00;0,00;
0,00;0,00;164,34;0,09;0,00;0,00;
0,00;0,00;166,11;0,04;0,00;0,00;
0,00;0,00;167,36;0,02;0,00;0,00;
0,00;0,00;168,35;0,05;0,00;0,00;
0,00;0,00;168,43;0,07;0,00;0,00;
0,00;0,00;168,44;0,13;0,00;0,00;
0,00;0,00;168,59;0,07;0,00;0,00;
0,00;0,00;168,73;0,07;0,00;0,00;
0,00;0,00;168,89;0,09;0,00;0,00;
0,00;0,00;169,05;0,09;0,00;0,00;
0,00;0,00;169,21;0,09;0,00;0,00;
0,00;0,00;169,37;0,07;0,00;0,00;
0,00;0,00;169,53;0,09;0,00;0,00;
0,00;0,00;169,69;0,09;0,00;0,00;
0,00;0,00;169,85;0,09;0,00;0,00;
0,00;0,00;170,01;0,09;0,00;0,00;
0,00;0,00;170,17;0,09;0,00;0,00;
0,00;0,00;170,33;0,09;0,00;0,00;
0,00;0,00;170,49;0,09;0,00;0,00;
0,00;0,00;170,65;0,09;0,00;0,00;
0,00;0,00;170,81;0,25;0,00;0,00;
0,00;0,00;170,91;0,25;0,00;0,00;
0,00;0,00;170,92;0,27;0,00;0,00;
0,00;0,00;170,76;-0,11;0,00;0,00;
0,00;0,00;170,10;-0,11;0,00;0,00;
0,00;0,00;169,32;0,06;0,00;0,00;
0,00;0,00;169,03;-0,02;0,00;0,00;
0,00;0,00;168,94;-0,09;0,00;0,00;
0,00;0,00;168,90;-0,07;0,00;0,00;
0,00;0,00;168,98;0,09;0,00;0,00;
0,00;0,00;169,12;0,09;0,00;0,00;
0,00;0,00;169,28;0,05;0,00;0,00;
0,00;0,00;169,45;0,02;0,00;0,00;
0,00;0,00;169,62;0,07;0,00;0,00;
0,00;0,00;169,78;0,09;0,00;0,00;
0,00;0,00;169,94;0,09;0,00;0,00;
0,00;0,00;170,10;0,07;0,00;0,00;
0,00;0,00;170,27;0,07;0,00;0,00;
0,00;0,00;170,43;0,09;0,00;0,00;
0,00;0,00;170,59;0,09;0,00;0,00;
0,00;0,00;170,75;0,11;0,00;0,00;
0,00;0,00;170,91;0,27;0,00;0,00;
0,00;0,00;171,07;0,34;0,00;0,00;
0,00;0,00;171,23;0,63;0,00;0,00;
0,00;0,00;171,38;0,95;0,00;0,00;
0,00;0,00;171,54;1,17;0,00;0,00;
0,00;0,00;171,70;1,36;0,00;0,00;
0,00;0,00;171,86;1,44;0,00;0,00;
0,00;0,00;172,02;1,54;0,00;0,00;
0,00;0,00;172,18;1,63;0,00;0,00;
0,00;0,00;172,35;1,69;0,00;0,00;
0,00;0,00;172,51;1,78;0,00;0,00;
0,00;0,00;172,67;1,81;0,00;0,00;
0,00;0,00;172,83;1,81;0,00;0,00;
0,00;0,00;172,99;1,83;0,00;0,00;
0,00;0,00;173,15;1,90;0,00;0,00;
0,00;0,00;173,31;1,90;0,00;0,00;
0,00;0,00;173,47;1,99;0,00;0,00;
0,00;0,00;173,63;2,06;0,00;0,00;
0,00;0,00;173,79;2,12;0,00;0,00;
0,00;0,00;173,95;2,26;0,00;0,00;
0,00;0,00;174,11;2,35;0,00;0,00;
0,00;0,00;174,27;2,44;0,00;0,00;
0,00;0,00;174,43;2,44;0,00;0,00;
0,00;0,00;174,59;2,44;0,00;0,00;
0,00;0,00;174,75;2,48;0,00;0,00;
0,00;0,00;174,91;2,53;0,00;0,00;
0,00;0,00;175,07;2,60;0,00;0,00;
0,00;0,00;175,23;2,62;0,00;0,00;
0,00;0,00;175,39;2,71;0,00;0,00;
0,00;0,00;175,55;2,80;0,00;0,00;
0,00;0,00;175,71;2,80;0,00;0,00;
0,00;0,00;175,87;2,87;0,00;0,00;
0,00;0,00;175,91;3,05;0,00;0,00;
0,00;0,00;175,91;2,98;0,00;0,00;
0,00;0,00;175,85;1,58;0,00;0,00;
0,00;0,00;175,33;-0,20;0,00;0,00;
0,00;0,00;174,31;-0,16;0,00;0,00;
0,00;0,00;172,78;-0,18;0,00;0,00;
0,00;0,00;170,73;-0,16;0,00;0,00;
0,00;0,00;168,18;-0,23;0,00;0,00;
0,00;0,00;165,17;-0,20;0,00;0,00;
0,00;0,00;162,01;-0,16;0,00;0,00;
0,00;0,00;158,80;-0,34;0,00;0,00;
0,00;0,00;155,57;-0,07;0,00;0,00;
0,00;0,00;152,36;-0,20;0,00;0,00;
0,00;0,00;149,16;-0,13;0,00;0,00;
0,00;0,00;145,96;-0,13;0,00;0,00;
0,00;0,00;142,76;-0,18;0,00;0,00;
0,00;0,00;139,56;-0,09;0,00;0,00;
0,00;0,00;136,36;-0,18;0,00;0,00;
0,00;0,00;133,16;-0,13;0,00;0,00;
0,00;0,00;129,96;-0,11;0,00;0,00;
0,00;0,00;126,75;-0,23;0,00;0,00;
0,00;0,00;123,55;-0,09;0,00;0,00;
0,00;0,00;120,35;-0,13;0,00;0,00;
0,00;0,00;117,15;-0,13;0,00;0,00;
0,00;0,00;113,96;-0,13;0,00;0,00;
0,00;0,00;110,75;-0,23;0,00;0,00;
0,00;0,00;107,55;-0,09;0,00;0,00;
0,00;0,00;104,35;-0,16;0,00;0,00;
0,00;0,00;101,15;-0,13;0,00;0,00;
0,00;0,00;97,95;-0,13;0,00;0,00;
0,00;0,00;94,75;-0,23;0,00;0,00;
0,00;0,00;91,55;-0,09;0,00;0,00;
0,00;0,00;88,35;-0,16;0,00;0,00;
0,00;0,00;85,15;-0,13;0,00;0,00;
0,00;0,00;81,95;-0,07;0,00;0,00;
0,00;0,00;78,75;-0,23;0,00;0,00;
0,00;0,00;75,55;-0,07;0,00;0,00;
0,00;0,00;72,35;-0,16;0,00;0,00;
0,00;0,00;69,15;-0,11;0,00;0,00;
0,00;0,00;65,95;-0,09;0,00;0,00;
0,00;0,00;62,75;-0,27;0,00;0,00;
0,00;0,00;59,55;-0,09;0,00;0,00;
0,00;0,00;56,35;-0,13;0,00;0,00;
0,00;0,00;53,15;-0,13;0,00;0,00;
0,00;0,00;49,95;-0,09;0,00;0,00;
0,00;0,00;47,12;-0,05;0,00;0,00;
0,00;0,00;44,73;-0,05;0,00;0,00;
0,00;0,00;41,38;-0,02;0,00;0,00;
0,00;0,00;40,44;-0,02;0,00;0,00;
0,00;0,00;39,90;-0,05;0,00;0,00;
