5734;04.11.20 15:47:22;21;Avvicinamento Pressata Finale;Alcun errore (0);20201104132013A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;63,20;0,04;0,00;0,00;
0,00;0,00;65,30;0,04;0,00;0,00;
0,00;0,00;67,10;0,04;0,00;0,00;
0,00;0,00;69,40;-0,04;0,00;0,00;
0,00;0,00;71,72;0,04;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;88,52;-0,04;0,00;0,00;
0,00;0,00;98,12;0,04;0,00;0,00;
0,00;0,00;107,72;0,04;0,00;0,00;
0,00;0,00;112,52;0,04;0,00;0,00;
0,00;0,00;114,92;-0,04;0,00;0,00;
0,00;0,00;117,32;-0,04;0,00;0,00;
0,00;0,00;119,72;0,04;0,00;0,00;
0,00;0,00;124,52;-0,04;0,00;0,00;
0,00;0,00;126,92;0,04;0,00;0,00;
0,00;0,00;160,52;0,04;0,00;0,00;
0,00;0,00;165,32;-0,04;0,00;0,00;
0,00;0,00;174,92;-0,04;0,00;0,00;
0,00;0,00;184,52;-0,04;0,00;0,00;
0,00;0,00;196,52;0,04;0,00;0,00;
0,00;0,00;198,92;-0,04;0,00;0,00;
0,00;0,00;206,12;-0,04;0,00;0,00;
0,00;0,00;225,32;0,04;0,00;0,00;
0,00;0,00;227,72;-0,04;0,00;0,00;
0,00;0,00;230,12;0,04;0,00;0,00;
0,00;0,00;237,32;0,04;0,00;0,00;
0,00;0,00;239,72;0,04;0,00;0,00;
0,00;0,00;246,92;0,09;0,00;0,00;
0,00;0,00;251,72;0,04;0,00;0,00;
0,00;0,00;255,63;0,04;0,00;0,00;
0,00;0,00;257,84;-0,04;0,00;0,00;
0,00;0,00;259,18;0,04;0,00;0,00;
0,00;0,00;259,98;0,04;0,00;0,00;
0,00;0,00;260,78;0,04;0,00;0,00;
0,00;0,00;260,94;0,04;0,00;0,00;
0,00;0,00;261,26;0,04;0,00;0,00;
0,00;0,00;261,42;0,04;0,00;0,00;
0,00;0,00;261,58;0,04;0,00;0,00;
0,00;0,00;261,90;0,04;0,00;0,00;
0,00;0,00;262,06;0,04;0,00;0,00;
0,00;0,00;262,38;0,09;0,00;0,00;
0,00;0,00;263,98;0,04;0,00;0,00;
0,00;0,00;265,58;0,04;0,00;0,00;
0,00;0,00;266,38;0,04;0,00;0,00;
0,00;0,00;266,54;0,04;0,00;0,00;
0,00;0,00;267,34;0,13;0,00;0,00;
0,00;0,00;267,50;0,04;0,00;0,00;
0,00;0,00;268,46;0,04;0,00;0,00;
0,00;0,00;269,42;0,04;0,00;0,00;
0,00;0,00;270,38;0,04;0,00;0,00;
0,00;0,00;272,94;0,04;0,00;0,00;
0,00;0,00;273,74;0,04;0,00;0,00;
0,00;0,00;274,22;0,04;0,00;0,00;
0,00;0,00;275,50;0,04;0,00;0,00;
0,00;0,00;275,98;0,04;0,00;0,00;
0,00;0,00;276,94;0,04;0,00;0,00;
0,00;0,00;277,42;0,04;0,00;0,00;
0,00;0,00;278,06;0,04;0,00;0,00;
0,00;0,00;278,54;0,04;0,00;0,00;
0,00;0,00;278,70;0,04;0,00;0,00;
0,00;0,00;278,86;0,26;0,00;0,00;
0,00;0,00;279,01;1,65;0,00;0,00;
0,00;0,00;279,17;1,61;0,00;0,00;
0,00;0,00;279,33;1,52;0,00;0,00;
0,00;0,00;279,50;1,57;0,00;0,00;
0,00;0,00;279,65;1,57;0,00;0,00;
0,00;0,00;279,82;1,40;0,00;0,00;
0,00;0,00;279,98;1,48;0,00;0,00;
0,00;0,00;280,14;1,57;0,00;0,00;
0,00;0,00;280,30;1,65;0,00;0,00;
0,00;0,00;280,46;1,74;0,00;0,00;
0,00;0,00;280,62;1,70;0,00;0,00;
0,00;0,00;280,78;1,82;0,00;0,00;
0,00;0,00;280,94;1,91;0,00;0,00;
0,00;0,00;281,10;1,87;0,00;0,00;
0,00;0,00;281,26;1,91;0,00;0,00;
0,00;0,00;281,42;2,00;0,00;0,00;
0,00;0,00;281,58;2,09;0,00;0,00;
0,00;0,00;281,74;2,09;0,00;0,00;
0,00;0,00;281,90;2,09;0,00;0,00;
0,00;0,00;282,06;2,22;0,00;0,00;
0,00;0,00;282,22;2,30;0,00;0,00;
0,00;0,00;282,38;2,35;0,00;0,00;
0,00;0,00;282,54;2,44;0,00;0,00;
0,00;0,00;282,70;2,44;0,00;0,00;
0,00;0,00;282,86;2,57;0,00;0,00;
0,00;0,00;283,02;2,65;0,00;0,00;
0,00;0,00;283,18;2,65;0,00;0,00;
0,00;0,00;283,34;2,78;0,00;0,00;
0,00;0,00;283,50;2,78;0,00;0,00;
0,00;0,00;283,66;2,78;0,00;0,00;
0,00;0,00;283,82;2,87;0,00;0,00;
0,00;0,00;283,98;2,92;0,00;0,00;
0,00;0,00;284,14;2,96;0,00;0,00;
0,00;0,00;284,30;3,04;0,00;0,00;
0,00;0,00;284,46;3,09;0,00;0,00;
0,00;0,00;284,62;3,09;0,00;0,00;
0,00;0,00;284,78;3,22;0,00;0,00;
0,00;0,00;284,94;3,22;0,00;0,00;
0,00;0,00;285,10;3,22;0,00;0,00;
0,00;0,00;285,26;3,26;0,00;0,00;
0,00;0,00;285,42;3,26;0,00;0,00;
0,00;0,00;285,58;3,31;0,00;0,00;
