1488;13.03.20 17:58:07;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20200313133431P0028;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;40,17;0,20;0,00;0,00;
0,00;0,00;40,95;0,20;0,00;0,00;
0,00;0,00;42,22;0,09;0,00;0,00;
0,00;0,00;44,01;0,13;0,00;0,00;
0,00;0,00;46,31;0,27;0,00;0,00;
0,00;0,00;49,13;0,18;0,00;0,00;
0,00;0,00;52,30;0,06;0,00;0,00;
0,00;0,00;55,41;0,09;0,00;0,00;
0,00;0,00;58,64;0,11;0,00;0,00;
0,00;0,00;61,83;0,09;0,00;0,00;
0,00;0,00;65,04;0,16;0,00;0,00;
0,00;0,00;68,24;0,11;0,00;0,00;
0,00;0,00;71,45;0,04;0,00;0,00;
0,00;0,00;74,64;0,13;0,00;0,00;
0,00;0,00;77,84;0,11;0,00;0,00;
0,00;0,00;81,04;0,16;0,00;0,00;
0,00;0,00;84,25;0,11;0,00;0,00;
0,00;0,00;87,45;0,09;0,00;0,00;
0,00;0,00;90,64;0,16;0,00;0,00;
0,00;0,00;93,84;0,09;0,00;0,00;
0,00;0,00;97,05;0,13;0,00;0,00;
0,00;0,00;100,25;0,16;0,00;0,00;
0,00;0,00;103,45;0,06;0,00;0,00;
0,00;0,00;106,65;0,11;0,00;0,00;
0,00;0,00;109,85;0,06;0,00;0,00;
0,00;0,00;113,04;0,16;0,00;0,00;
0,00;0,00;116,25;0,16;0,00;0,00;
0,00;0,00;119,45;0,07;0,00;0,00;
0,00;0,00;122,64;0,13;0,00;0,00;
0,00;0,00;125,84;0,06;0,00;0,00;
0,00;0,00;129,05;0,16;0,00;0,00;
0,00;0,00;132,25;0,16;0,00;0,00;
0,00;0,00;135,45;0,11;0,00;0,00;
0,00;0,00;138,65;0,13;0,00;0,00;
0,00;0,00;141,84;0,09;0,00;0,00;
0,00;0,00;145,04;0,16;0,00;0,00;
0,00;0,00;148,25;0,11;0,00;0,00;
0,00;0,00;151,45;0,05;0,00;0,00;
0,00;0,00;154,65;0,13;0,00;0,00;
0,00;0,00;157,85;0,06;0,00;0,00;
0,00;0,00;161,05;0,23;0,00;0,00;
0,00;0,00;163,87;0,02;0,00;0,00;
0,00;0,00;169,54;-0,02;0,00;0,00;
0,00;0,00;170,82;0,02;0,00;0,00;
0,00;0,00;170,89;0,05;0,00;0,00;
0,00;0,00;170,92;0,02;0,00;0,00;
0,00;0,00;170,93;0,09;0,00;0,00;
0,00;0,00;171,08;0,02;0,00;0,00;
0,00;0,00;171,23;0,05;0,00;0,00;
0,00;0,00;171,39;0,05;0,00;0,00;
0,00;0,00;171,55;0,09;0,00;0,00;
0,00;0,00;171,71;0,23;0,00;0,00;
0,00;0,00;171,87;0,23;0,00;0,00;
0,00;0,00;172,02;1,44;0,00;0,00;
0,00;0,00;172,16;5,67;0,00;0,00;
0,00;0,00;172,28;7,43;0,00;0,00;
0,00;0,00;172,45;7,50;0,00;0,00;
0,00;0,00;172,63;7,59;0,00;0,00;
0,00;0,00;172,80;7,64;0,00;0,00;
0,00;0,00;172,97;7,73;0,00;0,00;
0,00;0,00;173,13;7,82;0,00;0,00;
0,00;0,00;173,30;7,82;0,00;0,00;
0,00;0,00;173,46;7,95;0,00;0,00;
0,00;0,00;173,62;8,13;0,00;0,00;
0,00;0,00;173,78;8,25;0,00;0,00;
0,00;0,00;173,94;9,31;0,00;0,00;
0,00;0,00;174,05;11,77;0,00;0,00;
0,00;0,00;174,05;11,48;0,00;0,00;
0,00;0,00;174,06;11,52;0,00;0,00;
0,00;0,00;174,06;11,59;0,00;0,00;
0,00;0,00;174,06;11,61;0,00;0,00;
0,00;0,00;174,07;11,70;0,00;0,00;
0,00;0,00;174,07;11,68;0,00;0,00;
0,00;0,00;174,07;11,73;0,00;0,00;
0,00;0,00;174,07;11,73;0,00;0,00;
0,00;0,00;174,07;11,75;0,00;0,00;
0,00;0,00;174,07;11,73;0,00;0,00;
0,00;0,00;174,07;11,80;0,00;0,00;
0,00;0,00;174,08;11,80;0,00;0,00;
0,00;0,00;174,08;11,80;0,00;0,00;
