9894;26.01.21 15:55:16;21;Avvicinamento Pressata Finale;position > max position (10);20210126143123A0211;
0,00;0,00;266,86;0,18;0,00;0,00;
0,00;0,00;267,02;0,13;0,00;0,00;
0,00;0,00;267,18;0,09;0,00;0,00;
0,00;0,00;267,34;0,18;0,00;0,00;
0,00;0,00;267,50;0,09;0,00;0,00;
0,00;0,00;267,66;0,18;0,00;0,00;
0,00;0,00;267,82;0,13;0,00;0,00;
0,00;0,00;267,98;0,13;0,00;0,00;
0,00;0,00;268,14;0,13;0,00;0,00;
0,00;0,00;268,30;0,09;0,00;0,00;
0,00;0,00;268,46;0,13;0,00;0,00;
0,00;0,00;268,62;0,13;0,00;0,00;
0,00;0,00;268,78;0,13;0,00;0,00;
0,00;0,00;268,94;0,04;0,00;0,00;
0,00;0,00;269,10;0,09;0,00;0,00;
0,00;0,00;269,26;0,13;0,00;0,00;
0,00;0,00;269,42;0,04;0,00;0,00;
0,00;0,00;269,58;0,13;0,00;0,00;
0,00;0,00;269,74;0,18;0,00;0,00;
0,00;0,00;269,90;0,09;0,00;0,00;
0,00;0,00;270,06;0,13;0,00;0,00;
0,00;0,00;270,22;0,09;0,00;0,00;
0,00;0,00;270,38;0,18;0,00;0,00;
0,00;0,00;270,54;0,09;0,00;0,00;
0,00;0,00;270,70;0,13;0,00;0,00;
0,00;0,00;270,86;0,18;0,00;0,00;
0,00;0,00;271,02;0,13;0,00;0,00;
0,00;0,00;271,18;0,18;0,00;0,00;
0,00;0,00;271,34;0,09;0,00;0,00;
0,00;0,00;271,50;0,13;0,00;0,00;
0,00;0,00;271,66;0,18;0,00;0,00;
0,00;0,00;271,82;0,13;0,00;0,00;
0,00;0,00;271,98;0,13;0,00;0,00;
0,00;0,00;272,14;0,13;0,00;0,00;
0,00;0,00;272,30;0,13;0,00;0,00;
0,00;0,00;272,46;0,09;0,00;0,00;
0,00;0,00;272,62;0,13;0,00;0,00;
0,00;0,00;272,78;0,18;0,00;0,00;
0,00;0,00;272,94;0,18;0,00;0,00;
0,00;0,00;273,10;0,09;0,00;0,00;
0,00;0,00;273,26;0,13;0,00;0,00;
0,00;0,00;273,42;0,13;0,00;0,00;
0,00;0,00;273,58;0,13;0,00;0,00;
0,00;0,00;273,74;0,13;0,00;0,00;
0,00;0,00;273,90;0,13;0,00;0,00;
0,00;0,00;274,06;0,09;0,00;0,00;
0,00;0,00;274,22;0,13;0,00;0,00;
0,00;0,00;274,38;0,13;0,00;0,00;
0,00;0,00;274,54;0,13;0,00;0,00;
0,00;0,00;274,70;0,18;0,00;0,00;
0,00;0,00;274,86;0,13;0,00;0,00;
0,00;0,00;275,02;0,13;0,00;0,00;
0,00;0,00;275,18;0,09;0,00;0,00;
0,00;0,00;275,34;0,13;0,00;0,00;
0,00;0,00;275,50;0,18;0,00;0,00;
0,00;0,00;275,66;0,04;0,00;0,00;
0,00;0,00;275,82;0,13;0,00;0,00;
0,00;0,00;275,98;0,13;0,00;0,00;
0,00;0,00;276,14;0,09;0,00;0,00;
0,00;0,00;276,30;0,13;0,00;0,00;
0,00;0,00;276,46;0,09;0,00;0,00;
0,00;0,00;276,62;0,04;0,00;0,00;
0,00;0,00;276,78;0,09;0,00;0,00;
0,00;0,00;276,94;0,13;0,00;0,00;
0,00;0,00;277,10;0,04;0,00;0,00;
0,00;0,00;277,26;0,13;0,00;0,00;
0,00;0,00;277,42;0,13;0,00;0,00;
0,00;0,00;277,58;0,13;0,00;0,00;
0,00;0,00;277,74;0,13;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,06;0,13;0,00;0,00;
0,00;0,00;278,22;0,09;0,00;0,00;
0,00;0,00;278,38;0,13;0,00;0,00;
0,00;0,00;278,54;0,09;0,00;0,00;
0,00;0,00;278,70;0,09;0,00;0,00;
0,00;0,00;278,86;1,09;0,00;0,00;
0,00;0,00;279,00;2,57;0,00;0,00;
0,00;0,00;279,17;2,53;0,00;0,00;
0,00;0,00;279,33;2,53;0,00;0,00;
0,00;0,00;279,49;2,61;0,00;0,00;
0,00;0,00;279,65;2,70;0,00;0,00;
0,00;0,00;279,81;2,83;0,00;0,00;
0,00;0,00;279,98;2,96;0,00;0,00;
0,00;0,00;280,14;2,92;0,00;0,00;
0,00;0,00;280,30;3,00;0,00;0,00;
0,00;0,00;280,46;3,04;0,00;0,00;
0,00;0,00;280,62;3,13;0,00;0,00;
0,00;0,00;280,78;3,13;0,00;0,00;
0,00;0,00;280,94;3,26;0,00;0,00;
0,00;0,00;281,10;3,26;0,00;0,00;
0,00;0,00;281,26;3,40;0,00;0,00;
0,00;0,00;281,41;3,49;0,00;0,00;
0,00;0,00;281,58;3,48;0,00;0,00;
0,00;0,00;281,74;3,52;0,00;0,00;
0,00;0,00;281,90;3,57;0,00;0,00;
0,00;0,00;282,06;3,70;0,00;0,00;
0,00;0,00;282,22;3,83;0,00;0,00;
0,00;0,00;282,38;3,74;0,00;0,00;
0,00;0,00;282,54;3,91;0,00;0,00;
0,00;0,00;282,70;3,87;0,00;0,00;
0,00;0,00;282,86;4,05;0,00;0,00;
0,00;0,00;283,02;4,14;0,00;0,00;
0,00;0,00;283,18;4,05;0,00;0,00;
0,00;0,00;283,34;4,09;0,00;0,00;
0,00;0,00;283,50;4,26;0,00;0,00;
0,00;0,00;283,66;4,26;0,00;0,00;
0,00;0,00;283,82;4,30;0,00;0,00;
0,00;0,00;283,98;4,35;0,00;0,00;
0,00;0,00;284,14;4,39;0,00;0,00;
0,00;0,00;284,30;4,44;0,00;0,00;
0,00;0,00;284,46;4,61;0,00;0,00;
0,00;0,00;284,62;4,61;0,00;0,00;
0,00;0,00;284,77;4,56;0,00;0,00;
0,00;0,00;284,94;4,74;0,00;0,00;
0,00;0,00;285,10;4,79;0,00;0,00;
0,00;0,00;285,26;4,74;0,00;0,00;
0,00;0,00;285,42;4,87;0,00;0,00;
0,00;0,00;285,57;4,92;0,00;0,00;
0,00;0,00;285,74;4,92;0,00;0,00;
0,00;0,00;285,90;5,04;0,00;0,00;
0,00;0,00;286,06;5,09;0,00;0,00;
0,00;0,00;286,22;5,01;0,00;0,00;
0,00;0,00;286,38;5,13;0,00;0,00;
0,00;0,00;286,54;5,22;0,00;0,00;
0,00;0,00;286,70;5,22;0,00;0,00;
0,00;0,00;286,86;5,22;0,00;0,00;
0,00;0,00;287,02;5,27;0,00;0,00;
0,00;0,00;287,18;5,31;0,00;0,00;
0,00;0,00;287,34;5,43;0,00;0,00;
0,00;0,00;287,50;5,52;0,00;0,00;
0,00;0,00;287,66;5,66;0,00;0,00;
0,00;0,00;287,82;5,61;0,00;0,00;
0,00;0,00;287,98;5,57;0,00;0,00;
0,00;0,00;288,14;5,74;0,00;0,00;
0,00;0,00;288,30;5,87;0,00;0,00;
0,00;0,00;288,46;5,83;0,00;0,00;
0,00;0,00;288,62;5,83;0,00;0,00;
0,00;0,00;288,78;6,00;0,00;0,00;
0,00;0,00;288,94;5,91;0,00;0,00;
0,00;0,00;289,10;5,91;0,00;0,00;
0,00;0,00;289,26;6,00;0,00;0,00;
0,00;0,00;289,42;6,04;0,00;0,00;
0,00;0,00;289,58;6,00;0,00;0,00;
0,00;0,00;289,73;6,17;0,00;0,00;
0,00;0,00;289,90;6,22;0,00;0,00;
0,00;0,00;290,06;6,09;0,00;0,00;
0,00;0,00;290,22;6,26;0,00;0,00;
0,00;0,00;290,38;6,44;0,00;0,00;
0,00;0,00;290,54;6,35;0,00;0,00;
0,00;0,00;290,70;6,35;0,00;0,00;
0,00;0,00;290,86;6,53;0,00;0,00;
0,00;0,00;291,02;6,53;0,00;0,00;
0,00;0,00;291,18;6,57;0,00;0,00;
0,00;0,00;291,33;6,62;0,00;0,00;
0,00;0,00;291,50;6,65;0,00;0,00;
0,00;0,00;291,66;6,70;0,00;0,00;
0,00;0,00;291,82;6,74;0,00;0,00;
0,00;0,00;291,98;6,79;0,00;0,00;
0,00;0,00;292,14;6,79;0,00;0,00;
0,00;0,00;292,30;6,83;0,00;0,00;
0,00;0,00;292,46;6,92;0,00;0,00;
0,00;0,00;292,62;7,00;0,00;0,00;
0,00;0,00;292,78;7,04;0,00;0,00;
0,00;0,00;292,94;7,00;0,00;0,00;
0,00;0,00;293,10;7,09;0,00;0,00;
0,00;0,00;293,26;7,18;0,00;0,00;
0,00;0,00;293,42;7,18;0,00;0,00;
0,00;0,00;293,58;7,27;0,00;0,00;
0,00;0,00;293,74;7,35;0,00;0,00;
0,00;0,00;293,89;7,52;0,00;0,00;
0,00;0,00;294,06;7,74;0,00;0,00;
0,00;0,00;294,22;7,78;0,00;0,00;
0,00;0,00;294,38;7,83;0,00;0,00;
0,00;0,00;294,53;8,09;0,00;0,00;
0,00;0,00;294,69;8,22;0,00;0,00;
0,00;0,00;294,85;8,26;0,00;0,00;
0,00;0,00;295,02;8,35;0,00;0,00;
0,00;0,00;295,18;8,52;0,00;0,00;
0,00;0,00;295,34;8,61;0,00;0,00;
0,00;0,00;295,50;8,70;0,00;0,00;
0,00;0,00;295,65;8,70;0,00;0,00;
0,00;0,00;295,82;8,87;0,00;0,00;
0,00;0,00;295,98;8,83;0,00;0,00;
0,00;0,00;296,14;9,05;0,00;0,00;
0,00;0,00;296,30;9,18;0,00;0,00;
0,00;0,00;296,45;9,13;0,00;0,00;
0,00;0,00;296,62;9,26;0,00;0,00;
0,00;0,00;296,78;9,44;0,00;0,00;
0,00;0,00;296,94;9,40;0,00;0,00;
0,00;0,00;297,10;9,39;0,00;0,00;
0,00;0,00;297,26;9,53;0,00;0,00;
0,00;0,00;297,42;9,48;0,00;0,00;
0,00;0,00;297,58;9,61;0,00;0,00;
0,00;0,00;297,74;9,78;0,00;0,00;
0,00;0,00;297,90;9,74;0,00;0,00;
0,00;0,00;298,05;9,74;0,00;0,00;
0,00;0,00;298,22;9,92;0,00;0,00;
0,00;0,00;298,38;9,96;0,00;0,00;
0,00;0,00;298,54;9,96;0,00;0,00;
0,00;0,00;298,70;10,09;0,00;0,00;
0,00;0,00;298,86;10,09;0,00;0,00;
0,00;0,00;299,02;10,18;0,00;0,00;
0,00;0,00;299,18;10,35;0,00;0,00;
0,00;0,00;299,34;10,40;0,00;0,00;
0,00;0,00;299,50;10,34;0,00;0,00;
0,00;0,00;299,66;10,35;0,00;0,00;
0,00;0,00;299,82;10,61;0,00;0,00;
0,00;0,00;299,98;10,57;0,00;0,00;
0,00;0,00;300,14;10,52;0,00;0,00;
0,00;0,00;300,30;10,66;0,00;0,00;
0,00;0,00;300,46;10,70;0,00;0,00;
0,00;0,00;300,61;10,79;0,00;0,00;
0,00;0,00;300,78;11,00;0,00;0,00;
0,00;0,00;300,94;10,96;0,00;0,00;
0,00;0,00;301,10;10,91;0,00;0,00;
0,00;0,00;301,26;11,18;0,00;0,00;
0,00;0,00;301,41;11,26;0,00;0,00;
0,00;0,00;301,58;11,09;0,00;0,00;
0,00;0,00;301,74;11,39;0,00;0,00;
0,00;0,00;301,90;11,39;0,00;0,00;
0,00;0,00;302,06;11,39;0,00;0,00;
0,00;0,00;302,21;11,48;0,00;0,00;
0,00;0,00;302,38;11,53;0,00;0,00;
0,00;0,00;302,54;11,57;0,00;0,00;
0,00;0,00;302,70;11,74;0,00;0,00;
0,00;0,00;302,86;11,83;0,00;0,00;
0,00;0,00;303,01;11,70;0,00;0,00;
0,00;0,00;303,18;11,83;0,00;0,00;
0,00;0,00;303,34;11,91;0,00;0,00;
0,00;0,00;303,50;11,87;0,00;0,00;
0,00;0,00;303,66;11,83;0,00;0,00;
0,00;0,00;303,82;12,09;0,00;0,00;
0,00;0,00;303,98;12,09;0,00;0,00;
0,00;0,00;304,14;12,18;0,00;0,00;
0,00;0,00;304,30;12,35;0,00;0,00;
0,00;0,00;304,45;12,31;0,00;0,00;
0,00;0,00;304,61;12,27;0,00;0,00;
0,00;0,00;304,77;12,57;0,00;0,00;
0,00;0,00;304,94;12,57;0,00;0,00;
0,00;0,00;305,10;12,57;0,00;0,00;
0,00;0,00;305,26;12,66;0,00;0,00;
0,00;0,00;305,42;12,75;0,00;0,00;
0,00;0,00;305,57;12,79;0,00;0,00;
0,00;0,00;305,74;12,96;0,00;0,00;
0,00;0,00;305,90;12,96;0,00;0,00;
0,00;0,00;306,06;12,83;0,00;0,00;
0,00;0,00;306,22;13,05;0,00;0,00;
0,00;0,00;306,38;13,22;0,00;0,00;
0,00;0,00;306,54;13,14;0,00;0,00;
0,00;0,00;306,70;13,31;0,00;0,00;
0,00;0,00;306,86;13,44;0,00;0,00;
0,00;0,00;307,01;13,96;0,00;0,00;
0,00;0,00;307,17;17,74;0,00;0,00;
0,00;0,00;307,18;19,48;0,00;0,00;
0,00;0,00;307,19;19,66;0,00;0,00;
0,00;0,00;307,19;19,66;0,00;0,00;
0,00;0,00;307,19;19,66;0,00;0,00;
0,00;0,00;307,19;19,66;0,00;0,00;
0,00;0,00;307,19;19,66;0,00;0,00;
0,00;0,00;307,19;19,83;0,00;0,00;
0,00;0,00;307,19;19,83;0,00;0,00;
0,00;0,00;307,19;19,83;0,00;0,00;
0,00;0,00;307,19;19,97;0,00;0,00;
0,00;0,00;307,19;20,01;0,00;0,00;
0,00;0,00;307,20;20,01;0,00;0,00;
0,00;0,00;307,20;20,05;0,00;0,00;
