81853;04.10.21 10:42:57;22;Avvicinamento pre-pressata pressata Fuori Ingombro;Alcun errore (0);20211004095521P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;43,90;0,02;0,00;0,00;
0,00;0,00;43,96;0,18;0,00;0,00;
0,00;0,00;44,52;0,09;0,00;0,00;
0,00;0,00;45,55;0,16;0,00;0,00;
0,00;0,00;47,07;0,14;0,00;0,00;
0,00;0,00;49,12;0,14;0,00;0,00;
0,00;0,00;51,68;0,16;0,00;0,00;
0,00;0,00;54,74;0,14;0,00;0,00;
0,00;0,00;57,86;0,13;0,00;0,00;
0,00;0,00;61,04;0,09;0,00;0,00;
0,00;0,00;64,25;0,09;0,00;0,00;
0,00;0,00;67,45;0,09;0,00;0,00;
0,00;0,00;70,65;0,14;0,00;0,00;
0,00;0,00;73,85;0,07;0,00;0,00;
0,00;0,00;77,05;0,09;0,00;0,00;
0,00;0,00;80,25;0,12;0,00;0,00;
0,00;0,00;83,45;0,09;0,00;0,00;
0,00;0,00;86,65;0,12;0,00;0,00;
0,00;0,00;89,85;0,12;0,00;0,00;
0,00;0,00;93,05;0,07;0,00;0,00;
0,00;0,00;96,25;0,14;0,00;0,00;
0,00;0,00;99,45;0,09;0,00;0,00;
0,00;0,00;102,65;0,14;0,00;0,00;
0,00;0,00;105,85;0,09;0,00;0,00;
0,00;0,00;109,05;0,09;0,00;0,00;
0,00;0,00;112,25;0,05;0,00;0,00;
0,00;0,00;115,45;0,09;0,00;0,00;
0,00;0,00;118,65;0,07;0,00;0,00;
0,00;0,00;121,85;0,12;0,00;0,00;
0,00;0,00;125,05;0,07;0,00;0,00;
0,00;0,00;128,25;0,09;0,00;0,00;
0,00;0,00;131,45;0,12;0,00;0,00;
0,00;0,00;134,65;0,12;0,00;0,00;
0,00;0,00;137,85;0,07;0,00;0,00;
0,00;0,00;141,05;0,09;0,00;0,00;
0,00;0,00;144,25;0,09;0,00;0,00;
0,00;0,00;147,45;0,09;0,00;0,00;
0,00;0,00;150,65;0,12;0,00;0,00;
0,00;0,00;153,85;0,09;0,00;0,00;
0,00;0,00;157,05;0,09;0,00;0,00;
0,00;0,00;162,90;0,07;0,00;0,00;
0,00;0,00;165,14;0,05;0,00;0,00;
0,00;0,00;166,90;-0,02;0,00;0,00;
0,00;0,00;168,15;-0,02;0,00;0,00;
0,00;0,00;168,89;-0,04;0,00;0,00;
0,00;0,00;169,13;-0,04;0,00;0,00;
0,00;0,00;169,20;-0,02;0,00;0,00;
0,00;0,00;169,21;-0,02;0,00;0,00;
0,00;0,00;169,30;0,02;0,00;0,00;
0,00;0,00;169,45;0,07;0,00;0,00;
0,00;0,00;169,61;0,05;0,00;0,00;
0,00;0,00;170,09;0,02;0,00;0,00;
0,00;0,00;170,25;0,18;0,00;0,00;
0,00;0,00;170,41;0,25;0,00;0,00;
0,00;0,00;170,57;0,84;0,00;0,00;
0,00;0,00;170,71;2,58;0,00;0,00;
0,00;0,00;170,87;1,45;0,00;0,00;
0,00;0,00;171,06;-0,13;0,00;0,00;
0,00;0,00;171,22;0,07;0,00;0,00;
0,00;0,00;171,38;0,09;0,00;0,00;
0,00;0,00;171,54;0,07;0,00;0,00;
0,00;0,00;171,69;0,02;0,00;0,00;
0,00;0,00;171,85;0,13;0,00;0,00;
0,00;0,00;172,01;0,20;0,00;0,00;
0,00;0,00;172,17;0,23;0,00;0,00;
0,00;0,00;172,33;0,45;0,00;0,00;
0,00;0,00;172,49;0,84;0,00;0,00;
0,00;0,00;172,64;1,25;0,00;0,00;
0,00;0,00;172,80;1,50;0,00;0,00;
0,00;0,00;172,96;1,79;0,00;0,00;
0,00;0,00;173,12;2,06;0,00;0,00;
0,00;0,00;173,28;2,28;0,00;0,00;
0,00;0,00;173,44;2,46;0,00;0,00;
0,00;0,00;173,60;2,65;0,00;0,00;
0,00;0,00;173,70;2,46;0,00;0,00;
0,00;0,00;173,70;2,26;0,00;0,00;
0,00;0,00;173,64;1,31;0,00;0,00;
0,00;0,00;173,10;-0,20;0,00;0,00;
0,00;0,00;172,23;0,14;0,00;0,00;
0,00;0,00;171,87;0,02;0,00;0,00;
0,00;0,00;171,77;-0,06;0,00;0,00;
0,00;0,00;171,71;-0,04;0,00;0,00;
0,00;0,00;171,71;-0,02;0,00;0,00;
0,00;0,00;171,71;-0,02;0,00;0,00;
0,00;0,00;171,98;0,05;0,00;0,00;
0,00;0,00;172,14;0,05;0,00;0,00;
0,00;0,00;172,30;0,02;0,00;0,00;
0,00;0,00;172,47;0,02;0,00;0,00;
0,00;0,00;172,63;0,02;0,00;0,00;
0,00;0,00;172,79;0,05;0,00;0,00;
0,00;0,00;172,95;0,05;0,00;0,00;
0,00;0,00;173,11;0,07;0,00;0,00;
0,00;0,00;173,27;0,02;0,00;0,00;
0,00;0,00;173,43;0,23;0,00;0,00;
0,00;0,00;173,59;0,23;0,00;0,00;
0,00;0,00;173,74;1,54;0,00;0,00;
0,00;0,00;173,89;1,70;0,00;0,00;
0,00;0,00;174,06;1,72;0,00;0,00;
0,00;0,00;174,22;1,70;0,00;0,00;
0,00;0,00;174,39;1,72;0,00;0,00;
0,00;0,00;174,55;1,81;0,00;0,00;
0,00;0,00;174,71;1,88;0,00;0,00;
0,00;0,00;174,87;1,99;0,00;0,00;
0,00;0,00;175,03;2,08;0,00;0,00;
0,00;0,00;175,19;2,22;0,00;0,00;
0,00;0,00;175,35;2,35;0,00;0,00;
0,00;0,00;175,51;2,42;0,00;0,00;
0,00;0,00;175,67;2,53;0,00;0,00;
0,00;0,00;175,83;2,65;0,00;0,00;
0,00;0,00;175,99;2,74;0,00;0,00;
0,00;0,00;176,15;2,83;0,00;0,00;
0,00;0,00;176,31;2,92;0,00;0,00;
0,00;0,00;176,47;3,06;0,00;0,00;
0,00;0,00;176,63;3,15;0,00;0,00;
0,00;0,00;176,79;3,21;0,00;0,00;
0,00;0,00;176,95;3,33;0,00;0,00;
0,00;0,00;177,11;3,44;0,00;0,00;
0,00;0,00;177,27;3,53;0,00;0,00;
0,00;0,00;177,43;3,64;0,00;0,00;
0,00;0,00;177,59;3,73;0,00;0,00;
0,00;0,00;177,75;3,80;0,00;0,00;
0,00;0,00;177,91;3,87;0,00;0,00;
0,00;0,00;178,07;3,98;0,00;0,00;
0,00;0,00;178,23;4,12;0,00;0,00;
0,00;0,00;178,39;4,19;0,00;0,00;
0,00;0,00;178,55;4,27;0,00;0,00;
0,00;0,00;178,71;4,39;0,00;0,00;
0,00;0,00;178,87;4,48;0,00;0,00;
0,00;0,00;179,03;4,59;0,00;0,00;
0,00;0,00;179,19;4,66;0,00;0,00;
0,00;0,00;179,33;6,11;0,00;0,00;
0,00;0,00;179,34;6,18;0,00;0,00;
0,00;0,00;179,34;6,22;0,00;0,00;
0,00;0,00;179,34;6,24;0,00;0,00;
0,00;0,00;179,34;6,26;0,00;0,00;
0,00;0,00;179,34;6,31;0,00;0,00;
0,00;0,00;179,29;4,98;0,00;0,00;
0,00;0,00;178,79;-0,06;0,00;0,00;
0,00;0,00;176,22;-0,11;0,00;0,00;
0,00;0,00;174,16;-0,20;0,00;0,00;
0,00;0,00;171,60;-0,25;0,00;0,00;
0,00;0,00;168,53;-0,16;0,00;0,00;
0,00;0,00;165,41;-0,13;0,00;0,00;
0,00;0,00;162,23;-0,11;0,00;0,00;
0,00;0,00;159,01;-0,06;0,00;0,00;
0,00;0,00;155,81;-0,09;0,00;0,00;
0,00;0,00;152,61;-0,11;0,00;0,00;
0,00;0,00;149,41;-0,11;0,00;0,00;
0,00;0,00;146,21;-0,11;0,00;0,00;
0,00;0,00;143,01;-0,11;0,00;0,00;
0,00;0,00;139,81;-0,09;0,00;0,00;
0,00;0,00;136,61;-0,09;0,00;0,00;
0,00;0,00;133,41;-0,13;0,00;0,00;
0,00;0,00;130,21;-0,09;0,00;0,00;
0,00;0,00;127,01;-0,09;0,00;0,00;
0,00;0,00;123,81;-0,11;0,00;0,00;
0,00;0,00;120,61;-0,11;0,00;0,00;
0,00;0,00;117,41;-0,13;0,00;0,00;
0,00;0,00;114,21;-0,09;0,00;0,00;
0,00;0,00;111,01;-0,09;0,00;0,00;
0,00;0,00;107,81;-0,11;0,00;0,00;
0,00;0,00;104,61;-0,11;0,00;0,00;
0,00;0,00;101,41;-0,13;0,00;0,00;
0,00;0,00;98,21;-0,11;0,00;0,00;
0,00;0,00;95,01;-0,09;0,00;0,00;
0,00;0,00;91,81;-0,11;0,00;0,00;
0,00;0,00;88,61;-0,11;0,00;0,00;
0,00;0,00;85,41;-0,11;0,00;0,00;
0,00;0,00;82,21;-0,11;0,00;0,00;
0,00;0,00;79,01;-0,09;0,00;0,00;
0,00;0,00;75,81;-0,11;0,00;0,00;
0,00;0,00;72,61;-0,09;0,00;0,00;
0,00;0,00;69,41;-0,13;0,00;0,00;
0,00;0,00;66,21;-0,11;0,00;0,00;
0,00;0,00;63,01;-0,09;0,00;0,00;
0,00;0,00;59,81;-0,11;0,00;0,00;
0,00;0,00;56,61;-0,09;0,00;0,00;
0,00;0,00;53,42;-0,11;0,00;0,00;
0,00;0,00;50,67;-0,09;0,00;0,00;
0,00;0,00;48,35;-0,06;0,00;0,00;
0,00;0,00;46,50;-0,02;0,00;0,00;
0,00;0,00;43,99;0,02;0,00;0,00;
0,00;0,00;43,92;-0,02;0,00;0,00;
0,00;0,00;43,89;-0,02;0,00;0,00;
