10789;04.02.21 12:30:46;21;Avvicinamento Pressata Finale;force > max. force (8);20210204110049A0211;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;62,90;-0,04;0,00;0,00;
0,00;0,00;86,12;0,04;0,00;0,00;
0,00;0,00;114,92;-0,04;0,00;0,00;
0,00;0,00;119,72;0,04;0,00;0,00;
0,00;0,00;124,52;-0,04;0,00;0,00;
0,00;0,00;129,32;0,04;0,00;0,00;
0,00;0,00;138,92;-0,04;0,00;0,00;
0,00;0,00;143,72;-0,04;0,00;0,00;
0,00;0,00;148,52;0,04;0,00;0,00;
0,00;0,00;158,12;-0,04;0,00;0,00;
0,00;0,00;162,92;-0,04;0,00;0,00;
0,00;0,00;167,72;0,04;0,00;0,00;
0,00;0,00;177,32;-0,09;0,00;0,00;
0,00;0,00;182,12;-0,04;0,00;0,00;
0,00;0,00;186,92;0,04;0,00;0,00;
0,00;0,00;191,72;-0,09;0,00;0,00;
0,00;0,00;201,32;0,04;0,00;0,00;
0,00;0,00;206,12;0,04;0,00;0,00;
0,00;0,00;215,72;-0,04;0,00;0,00;
0,00;0,00;220,52;-0,04;0,00;0,00;
0,00;0,00;253,94;-0,09;0,00;0,00;
0,00;0,00;256,88;-0,04;0,00;0,00;
0,00;0,00;258,37;0,09;0,00;0,00;
0,00;0,00;258,70;0,09;0,00;0,00;
0,00;0,00;259,02;0,04;0,00;0,00;
0,00;0,00;259,66;0,09;0,00;0,00;
0,00;0,00;259,98;0,09;0,00;0,00;
0,00;0,00;260,30;0,04;0,00;0,00;
0,00;0,00;260,62;0,09;0,00;0,00;
0,00;0,00;260,94;0,09;0,00;0,00;
0,00;0,00;261,26;0,04;0,00;0,00;
0,00;0,00;261,90;0,09;0,00;0,00;
0,00;0,00;262,54;0,09;0,00;0,00;
0,00;0,00;262,86;0,04;0,00;0,00;
0,00;0,00;263,18;0,04;0,00;0,00;
0,00;0,00;263,50;0,09;0,00;0,00;
0,00;0,00;263,82;0,04;0,00;0,00;
0,00;0,00;264,46;0,09;0,00;0,00;
0,00;0,00;264,78;0,09;0,00;0,00;
0,00;0,00;265,10;0,04;0,00;0,00;
0,00;0,00;265,42;0,09;0,00;0,00;
0,00;0,00;266,06;0,09;0,00;0,00;
0,00;0,00;266,38;0,04;0,00;0,00;
0,00;0,00;266,70;0,09;0,00;0,00;
0,00;0,00;267,02;0,04;0,00;0,00;
0,00;0,00;267,34;0,09;0,00;0,00;
0,00;0,00;267,66;0,09;0,00;0,00;
0,00;0,00;267,98;0,09;0,00;0,00;
0,00;0,00;268,30;0,04;0,00;0,00;
0,00;0,00;268,62;0,04;0,00;0,00;
0,00;0,00;268,94;0,09;0,00;0,00;
0,00;0,00;269,26;0,04;0,00;0,00;
0,00;0,00;269,58;0,04;0,00;0,00;
0,00;0,00;269,90;0,09;0,00;0,00;
0,00;0,00;270,22;0,04;0,00;0,00;
0,00;0,00;270,54;0,09;0,00;0,00;
0,00;0,00;270,86;0,04;0,00;0,00;
0,00;0,00;271,50;0,04;0,00;0,00;
0,00;0,00;271,82;0,04;0,00;0,00;
0,00;0,00;272,46;0,09;0,00;0,00;
0,00;0,00;272,78;0,04;0,00;0,00;
0,00;0,00;273,10;0,09;0,00;0,00;
0,00;0,00;273,42;0,09;0,00;0,00;
0,00;0,00;273,74;0,09;0,00;0,00;
0,00;0,00;274,06;0,04;0,00;0,00;
0,00;0,00;274,38;0,09;0,00;0,00;
0,00;0,00;274,70;0,09;0,00;0,00;
0,00;0,00;275,02;0,04;0,00;0,00;
0,00;0,00;275,34;0,09;0,00;0,00;
0,00;0,00;275,66;0,04;0,00;0,00;
0,00;0,00;275,98;0,09;0,00;0,00;
0,00;0,00;276,30;0,09;0,00;0,00;
0,00;0,00;276,94;0,09;0,00;0,00;
0,00;0,00;277,26;0,09;0,00;0,00;
0,00;0,00;277,58;0,04;0,00;0,00;
0,00;0,00;277,90;0,04;0,00;0,00;
0,00;0,00;278,22;0,04;0,00;0,00;
0,00;0,00;278,86;0,35;0,00;0,00;
0,00;0,00;279,17;1,52;0,00;0,00;
0,00;0,00;279,50;1,65;0,00;0,00;
0,00;0,00;279,82;1,57;0,00;0,00;
0,00;0,00;280,14;1,61;0,00;0,00;
0,00;0,00;280,46;1,70;0,00;0,00;
0,00;0,00;280,78;1,79;0,00;0,00;
0,00;0,00;281,10;1,87;0,00;0,00;
0,00;0,00;281,42;2,05;0,00;0,00;
0,00;0,00;281,74;2,09;0,00;0,00;
0,00;0,00;282,06;2,21;0,00;0,00;
0,00;0,00;282,38;2,21;0,00;0,00;
0,00;0,00;282,70;2,26;0,00;0,00;
0,00;0,00;283,02;2,30;0,00;0,00;
0,00;0,00;283,34;2,48;0,00;0,00;
0,00;0,00;283,66;2,44;0,00;0,00;
0,00;0,00;283,98;2,48;0,00;0,00;
0,00;0,00;284,30;2,48;0,00;0,00;
0,00;0,00;284,62;2,61;0,00;0,00;
0,00;0,00;284,94;2,56;0,00;0,00;
0,00;0,00;285,26;2,65;0,00;0,00;
0,00;0,00;285,58;2,70;0,00;0,00;
0,00;0,00;285,90;2,70;0,00;0,00;
0,00;0,00;286,22;2,87;0,00;0,00;
0,00;0,00;286,54;2,82;0,00;0,00;
0,00;0,00;286,86;2,86;0,00;0,00;
0,00;0,00;287,18;3,00;0,00;0,00;
0,00;0,00;287,50;2,95;0,00;0,00;
0,00;0,00;287,82;2,91;0,00;0,00;
0,00;0,00;288,14;3,04;0,00;0,00;
0,00;0,00;288,46;3,04;0,00;0,00;
0,00;0,00;288,78;3,18;0,00;0,00;
0,00;0,00;289,10;3,18;0,00;0,00;
0,00;0,00;289,42;3,18;0,00;0,00;
0,00;0,00;289,74;3,22;0,00;0,00;
0,00;0,00;290,06;3,31;0,00;0,00;
0,00;0,00;290,38;3,22;0,00;0,00;
0,00;0,00;290,70;3,35;0,00;0,00;
0,00;0,00;291,02;3,43;0,00;0,00;
0,00;0,00;291,34;3,40;0,00;0,00;
0,00;0,00;291,66;3,48;0,00;0,00;
0,00;0,00;291,98;3,52;0,00;0,00;
0,00;0,00;292,30;3,52;0,00;0,00;
0,00;0,00;292,62;3,66;0,00;0,00;
0,00;0,00;292,94;3,66;0,00;0,00;
0,00;0,00;293,26;3,74;0,00;0,00;
0,00;0,00;293,58;3,78;0,00;0,00;
