22123;07.06.21 12:17:05;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210607114809P0003;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;14,50;-0,01;0,00;0,00;
0,00;0,00;14,55;0,03;0,00;0,00;
0,00;0,00;15,09;0,04;0,00;0,00;
0,00;0,00;16,13;0,03;0,00;0,00;
0,00;0,00;17,68;0,03;0,00;0,00;
0,00;0,00;19,74;0,02;0,00;0,00;
0,00;0,00;22,32;0,04;0,00;0,00;
0,00;0,00;25,41;0,04;0,00;0,00;
0,00;0,00;28,88;0,01;0,00;0,00;
0,00;0,00;32,39;0,01;0,00;0,00;
0,00;0,00;35,91;0,01;0,00;0,00;
0,00;0,00;39,43;0,01;0,00;0,00;
0,00;0,00;42,95;0,01;0,00;0,00;
0,00;0,00;46,47;0,01;0,00;0,00;
0,00;0,00;49,99;0,01;0,00;0,00;
0,00;0,00;53,51;0,02;0,00;0,00;
0,00;0,00;57,03;0,02;0,00;0,00;
0,00;0,00;60,55;0,02;0,00;0,00;
0,00;0,00;64,07;0,01;0,00;0,00;
0,00;0,00;67,59;0,01;0,00;0,00;
0,00;0,00;71,11;0,01;0,00;0,00;
0,00;0,00;74,63;0,02;0,00;0,00;
0,00;0,00;78,15;0,03;0,00;0,00;
0,00;0,00;81,67;0,01;0,00;0,00;
0,00;0,00;85,19;0,02;0,00;0,00;
0,00;0,00;88,70;0,02;0,00;0,00;
0,00;0,00;92,23;0,02;0,00;0,00;
0,00;0,00;95,75;0,01;0,00;0,00;
0,00;0,00;99,27;0,01;0,00;0,00;
0,00;0,00;102,79;0,02;0,00;0,00;
0,00;0,00;106,31;0,02;0,00;0,00;
0,00;0,00;109,83;0,02;0,00;0,00;
0,00;0,00;113,35;0,02;0,00;0,00;
0,00;0,00;116,87;0,01;0,00;0,00;
0,00;0,00;120,39;0,01;0,00;0,00;
0,00;0,00;123,91;0,02;0,00;0,00;
0,00;0,00;127,43;0,03;0,00;0,00;
0,00;0,00;130,94;0,02;0,00;0,00;
0,00;0,00;134,47;0,01;0,00;0,00;
0,00;0,00;137,99;0,02;0,00;0,00;
0,00;0,00;141,51;0,02;0,00;0,00;
0,00;0,00;145,03;0,02;0,00;0,00;
0,00;0,00;148,55;0,02;0,00;0,00;
0,00;0,00;151,78;0,01;0,00;0,00;
0,00;0,00;154,56;-0,01;0,00;0,00;
0,00;0,00;156,83;-0,01;0,00;0,00;
0,00;0,00;159,89;-0,01;0,00;0,00;
0,00;0,00;160,68;-0,01;0,00;0,00;
0,00;0,00;160,99;-0,01;0,00;0,00;
0,00;0,00;161,01;-0,01;0,00;0,00;
0,00;0,00;161,13;0,01;0,00;0,00;
0,00;0,00;161,52;0,01;0,00;0,00;
0,00;0,00;161,62;0,01;0,00;0,00;
0,00;0,00;161,71;0,01;0,00;0,00;
0,00;0,00;161,81;0,01;0,00;0,00;
0,00;0,00;161,90;0,01;0,00;0,00;
0,00;0,00;162,00;0,01;0,00;0,00;
0,00;0,00;162,10;0,01;0,00;0,00;
0,00;0,00;162,19;0,01;0,00;0,00;
0,00;0,00;162,29;0,01;0,00;0,00;
0,00;0,00;162,38;0,01;0,00;0,00;
0,00;0,00;162,48;0,01;0,00;0,00;
0,00;0,00;162,58;0,01;0,00;0,00;
0,00;0,00;162,67;0,01;0,00;0,00;
0,00;0,00;162,77;0,01;0,00;0,00;
0,00;0,00;162,86;0,01;0,00;0,00;
0,00;0,00;162,96;0,01;0,00;0,00;
0,00;0,00;163,06;0,01;0,00;0,00;
0,00;0,00;163,15;0,01;0,00;0,00;
0,00;0,00;163,25;0,01;0,00;0,00;
0,00;0,00;163,34;0,01;0,00;0,00;
0,00;0,00;163,44;0,01;0,00;0,00;
0,00;0,00;163,54;0,01;0,00;0,00;
0,00;0,00;163,63;0,01;0,00;0,00;
0,00;0,00;163,73;0,01;0,00;0,00;
0,00;0,00;163,82;0,01;0,00;0,00;
0,00;0,00;163,92;0,01;0,00;0,00;
0,00;0,00;164,02;0,01;0,00;0,00;
0,00;0,00;164,11;0,01;0,00;0,00;
0,00;0,00;164,21;0,01;0,00;0,00;
0,00;0,00;164,30;0,01;0,00;0,00;
0,00;0,00;164,40;0,01;0,00;0,00;
0,00;0,00;164,50;0,01;0,00;0,00;
0,00;0,00;164,59;0,01;0,00;0,00;
0,00;0,00;164,69;0,01;0,00;0,00;
0,00;0,00;164,78;0,01;0,00;0,00;
0,00;0,00;164,88;0,01;0,00;0,00;
0,00;0,00;164,98;0,01;0,00;0,00;
0,00;0,00;165,07;0,01;0,00;0,00;
0,00;0,00;165,17;0,01;0,00;0,00;
0,00;0,00;165,26;0,01;0,00;0,00;
0,00;0,00;165,36;0,01;0,00;0,00;
0,00;0,00;165,46;0,01;0,00;0,00;
0,00;0,00;165,55;0,01;0,00;0,00;
0,00;0,00;165,65;0,01;0,00;0,00;
0,00;0,00;165,74;0,01;0,00;0,00;
0,00;0,00;165,84;0,01;0,00;0,00;
0,00;0,00;165,94;0,01;0,00;0,00;
0,00;0,00;166,03;0,01;0,00;0,00;
0,00;0,00;166,13;0,01;0,00;0,00;
0,00;0,00;166,22;0,01;0,00;0,00;
0,00;0,00;166,32;0,01;0,00;0,00;
0,00;0,00;166,42;0,01;0,00;0,00;
0,00;0,00;166,51;0,01;0,00;0,00;
0,00;0,00;166,61;0,01;0,00;0,00;
0,00;0,00;166,70;0,01;0,00;0,00;
0,00;0,00;166,80;0,01;0,00;0,00;
0,00;0,00;166,90;0,01;0,00;0,00;
0,00;0,00;166,99;0,01;0,00;0,00;
0,00;0,00;167,09;0,01;0,00;0,00;
0,00;0,00;167,18;0,01;0,00;0,00;
0,00;0,00;167,28;0,01;0,00;0,00;
0,00;0,00;167,38;0,01;0,00;0,00;
0,00;0,00;167,47;0,01;0,00;0,00;
0,00;0,00;167,57;0,01;0,00;0,00;
0,00;0,00;167,66;0,01;0,00;0,00;
0,00;0,00;167,76;0,01;0,00;0,00;
0,00;0,00;167,86;0,01;0,00;0,00;
0,00;0,00;167,95;0,01;0,00;0,00;
0,00;0,00;168,05;0,01;0,00;0,00;
0,00;0,00;168,14;0,01;0,00;0,00;
0,00;0,00;168,24;0,01;0,00;0,00;
0,00;0,00;168,34;0,01;0,00;0,00;
0,00;0,00;168,43;0,01;0,00;0,00;
0,00;0,00;168,53;0,01;0,00;0,00;
0,00;0,00;168,62;0,01;0,00;0,00;
0,00;0,00;168,72;0,01;0,00;0,00;
0,00;0,00;168,82;0,01;0,00;0,00;
0,00;0,00;168,91;0,01;0,00;0,00;
0,00;0,00;169,01;0,01;0,00;0,00;
0,00;0,00;169,10;0,01;0,00;0,00;
0,00;0,00;169,20;0,01;0,00;0,00;
0,00;0,00;169,30;0,01;0,00;0,00;
0,00;0,00;169,39;0,01;0,00;0,00;
0,00;0,00;169,49;0,01;0,00;0,00;
0,00;0,00;169,58;0,01;0,00;0,00;
0,00;0,00;169,68;0,01;0,00;0,00;
0,00;0,00;169,78;0,01;0,00;0,00;
0,00;0,00;169,87;0,01;0,00;0,00;
0,00;0,00;169,97;0,01;0,00;0,00;
0,00;0,00;170,06;0,01;0,00;0,00;
0,00;0,00;170,16;0,01;0,00;0,00;
0,00;0,00;170,25;0,01;0,00;0,00;
0,00;0,00;170,35;0,01;0,00;0,00;
0,00;0,00;170,45;0,01;0,00;0,00;
0,00;0,00;170,54;0,01;0,00;0,00;
0,00;0,00;170,64;0,01;0,00;0,00;
0,00;0,00;170,73;0,01;0,00;0,00;
0,00;0,00;170,83;0,01;0,00;0,00;
0,00;0,00;170,93;0,01;0,00;0,00;
0,00;0,00;171,02;0,01;0,00;0,00;
0,00;0,00;171,12;0,01;0,00;0,00;
0,00;0,00;171,22;0,01;0,00;0,00;
0,00;0,00;171,31;0,01;0,00;0,00;
0,00;0,00;171,41;0,01;0,00;0,00;
0,00;0,00;171,50;0,01;0,00;0,00;
0,00;0,00;171,60;0,01;0,00;0,00;
0,00;0,00;171,70;0,01;0,00;0,00;
0,00;0,00;171,79;0,01;0,00;0,00;
0,00;0,00;171,89;0,01;0,00;0,00;
0,00;0,00;171,98;0,01;0,00;0,00;
0,00;0,00;172,08;0,01;0,00;0,00;
0,00;0,00;172,18;0,01;0,00;0,00;
0,00;0,00;172,27;0,01;0,00;0,00;
0,00;0,00;172,37;0,01;0,00;0,00;
0,00;0,00;172,46;0,01;0,00;0,00;
0,00;0,00;172,56;0,01;0,00;0,00;
0,00;0,00;172,66;0,01;0,00;0,00;
0,00;0,00;172,75;0,01;0,00;0,00;
0,00;0,00;172,85;0,01;0,00;0,00;
0,00;0,00;172,94;0,01;0,00;0,00;
0,00;0,00;173,04;0,01;0,00;0,00;
0,00;0,00;173,14;0,01;0,00;0,00;
0,00;0,00;173,23;0,01;0,00;0,00;
0,00;0,00;173,33;0,01;0,00;0,00;
0,00;0,00;173,42;0,01;0,00;0,00;
0,00;0,00;173,52;0,01;0,00;0,00;
0,00;0,00;173,62;0,01;0,00;0,00;
0,00;0,00;173,71;0,01;0,00;0,00;
0,00;0,00;173,81;0,01;0,00;0,00;
0,00;0,00;173,90;0,01;0,00;0,00;
0,00;0,00;174,00;0,01;0,00;0,00;
0,00;0,00;174,10;0,01;0,00;0,00;
0,00;0,00;174,19;0,01;0,00;0,00;
0,00;0,00;174,29;0,01;0,00;0,00;
0,00;0,00;174,38;0,01;0,00;0,00;
0,00;0,00;174,48;0,01;0,00;0,00;
0,00;0,00;174,58;0,01;0,00;0,00;
0,00;0,00;174,67;0,01;0,00;0,00;
0,00;0,00;174,77;0,01;0,00;0,00;
0,00;0,00;174,86;0,01;0,00;0,00;
0,00;0,00;174,96;0,01;0,00;0,00;
0,00;0,00;175,06;0,01;0,00;0,00;
0,00;0,00;175,15;0,01;0,00;0,00;
0,00;0,00;175,25;0,01;0,00;0,00;
0,00;0,00;175,34;0,01;0,00;0,00;
0,00;0,00;175,44;0,01;0,00;0,00;
0,00;0,00;175,54;0,01;0,00;0,00;
0,00;0,00;175,63;0,01;0,00;0,00;
0,00;0,00;175,73;0,01;0,00;0,00;
0,00;0,00;175,82;0,01;0,00;0,00;
0,00;0,00;175,92;0,01;0,00;0,00;
0,00;0,00;176,02;0,01;0,00;0,00;
0,00;0,00;176,11;0,01;0,00;0,00;
0,00;0,00;176,21;0,01;0,00;0,00;
0,00;0,00;176,30;0,01;0,00;0,00;
0,00;0,00;176,40;0,01;0,00;0,00;
0,00;0,00;176,50;0,01;0,00;0,00;
0,00;0,00;176,59;0,01;0,00;0,00;
0,00;0,00;176,69;0,01;0,00;0,00;
0,00;0,00;176,78;0,01;0,00;0,00;
0,00;0,00;176,88;0,01;0,00;0,00;
0,00;0,00;176,98;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
0,00;0,00;177,00;0,01;0,00;0,00;
