10023;20.04.21 12:40:07;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210420110035A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;0,02;0,00;0,00;
0,00;0,00;0,05;0,16;0,00;0,00;
0,00;0,00;0,59;0,16;0,00;0,00;
0,00;0,00;1,62;0,14;0,00;0,00;
0,00;0,00;3,15;0,16;0,00;0,00;
0,00;0,00;5,20;0,18;0,00;0,00;
0,00;0,00;7,76;0,20;0,00;0,00;
0,00;0,00;10,80;0,05;0,00;0,00;
0,00;0,00;13,94;0,09;0,00;0,00;
0,00;0,00;17,11;0,25;0,00;0,00;
0,00;0,00;20,36;0,09;0,00;0,00;
0,00;0,00;23,52;0,11;0,00;0,00;
0,00;0,00;26,74;0,11;0,00;0,00;
0,00;0,00;29,94;0,14;0,00;0,00;
0,00;0,00;33,15;0,16;0,00;0,00;
0,00;0,00;36,35;0,05;0,00;0,00;
0,00;0,00;39,55;0,09;0,00;0,00;
0,00;0,00;42,75;0,14;0,00;0,00;
0,00;0,00;45,94;0,14;0,00;0,00;
0,00;0,00;49,15;0,18;0,00;0,00;
0,00;0,00;52,35;0,07;0,00;0,00;
0,00;0,00;55,55;0,09;0,00;0,00;
0,00;0,00;58,74;0,11;0,00;0,00;
0,00;0,00;61,95;0,11;0,00;0,00;
0,00;0,00;65,15;0,14;0,00;0,00;
0,00;0,00;68,35;0,09;0,00;0,00;
0,00;0,00;71,55;0,16;0,00;0,00;
0,00;0,00;74,75;0,14;0,00;0,00;
0,00;0,00;77,95;0,11;0,00;0,00;
0,00;0,00;81,15;0,16;0,00;0,00;
0,00;0,00;84,35;0,05;0,00;0,00;
0,00;0,00;87,55;0,11;0,00;0,00;
0,00;0,00;90,75;0,09;0,00;0,00;
0,00;0,00;93,95;0,11;0,00;0,00;
0,00;0,00;97,15;0,18;0,00;0,00;
0,00;0,00;100,35;0,09;0,00;0,00;
0,00;0,00;103,55;0,09;0,00;0,00;
0,00;0,00;106,75;0,09;0,00;0,00;
0,00;0,00;109,95;0,11;0,00;0,00;
0,00;0,00;113,15;0,16;0,00;0,00;
0,00;0,00;116,35;0,07;0,00;0,00;
0,00;0,00;119,55;0,11;0,00;0,00;
0,00;0,00;122,75;0,09;0,00;0,00;
0,00;0,00;125,95;0,14;0,00;0,00;
0,00;0,00;129,15;0,18;0,00;0,00;
0,00;0,00;132,35;0,07;0,00;0,00;
0,00;0,00;135,55;0,14;0,00;0,00;
0,00;0,00;138,75;0,11;0,00;0,00;
0,00;0,00;141,95;0,09;0,00;0,00;
0,00;0,00;145,15;0,14;0,00;0,00;
0,00;0,00;148,35;0,07;0,00;0,00;
0,00;0,00;151,32;-0,05;0,00;0,00;
0,00;0,00;153,78;0,02;0,00;0,00;
0,00;0,00;155,79;0,05;0,00;0,00;
0,00;0,00;157,30;0,05;0,00;0,00;
0,00;0,00;158,29;-0,02;0,00;0,00;
0,00;0,00;158,78;0,14;0,00;0,00;
0,00;0,00;158,89;0,27;0,00;0,00;
0,00;0,00;158,92;1,07;0,00;0,00;
0,00;0,00;158,94;1,49;0,00;0,00;
0,00;0,00;159,08;1,70;0,00;0,00;
0,00;0,00;159,24;1,72;0,00;0,00;
0,00;0,00;159,40;1,79;0,00;0,00;
0,00;0,00;159,57;1,85;0,00;0,00;
0,00;0,00;159,73;1,92;0,00;0,00;
0,00;0,00;159,89;1,97;0,00;0,00;
0,00;0,00;160,05;2,06;0,00;0,00;
0,00;0,00;160,21;2,12;0,00;0,00;
0,00;0,00;160,37;2,15;0,00;0,00;
0,00;0,00;160,53;2,24;0,00;0,00;
0,00;0,00;160,69;2,31;0,00;0,00;
0,00;0,00;160,85;2,33;0,00;0,00;
0,00;0,00;161,01;2,42;0,00;0,00;
0,00;0,00;161,17;2,49;0,00;0,00;
0,00;0,00;161,33;2,56;0,00;0,00;
0,00;0,00;161,49;2,60;0,00;0,00;
0,00;0,00;161,65;2,71;0,00;0,00;
0,00;0,00;161,81;2,76;0,00;0,00;
0,00;0,00;161,97;2,81;0,00;0,00;
0,00;0,00;162,13;2,87;0,00;0,00;
0,00;0,00;162,29;2,92;0,00;0,00;
0,00;0,00;162,45;2,98;0,00;0,00;
0,00;0,00;162,61;3,05;0,00;0,00;
0,00;0,00;162,77;3,05;0,00;0,00;
0,00;0,00;162,93;3,15;0,00;0,00;
0,00;0,00;163,09;3,16;0,00;0,00;
0,00;0,00;163,25;3,23;0,00;0,00;
0,00;0,00;163,41;3,28;0,00;0,00;
0,00;0,00;163,57;3,35;0,00;0,00;
0,00;0,00;163,73;3,42;0,00;0,00;
0,00;0,00;163,89;3,46;0,00;0,00;
0,00;0,00;164,05;3,50;0,00;0,00;
0,00;0,00;164,21;3,57;0,00;0,00;
0,00;0,00;164,37;3,60;0,00;0,00;
0,00;0,00;164,53;3,67;0,00;0,00;
0,00;0,00;164,69;4,77;0,00;0,00;
0,00;0,00;164,81;10,24;0,00;0,00;
0,00;0,00;164,81;10,46;0,00;0,00;
