10025;20.04.21 12:42:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210420110035A0218;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,00;-0,02;0,00;0,00;
0,00;0,00;0,05;0,18;0,00;0,00;
0,00;0,00;0,59;0,14;0,00;0,00;
0,00;0,00;1,62;0,14;0,00;0,00;
0,00;0,00;3,15;0,18;0,00;0,00;
0,00;0,00;5,20;0,20;0,00;0,00;
0,00;0,00;7,76;0,18;0,00;0,00;
0,00;0,00;10,81;0,02;0,00;0,00;
0,00;0,00;13,94;0,11;0,00;0,00;
0,00;0,00;17,11;0,25;0,00;0,00;
0,00;0,00;20,37;0,05;0,00;0,00;
0,00;0,00;23,52;0,07;0,00;0,00;
0,00;0,00;26,74;0,09;0,00;0,00;
0,00;0,00;29,94;0,14;0,00;0,00;
0,00;0,00;33,15;0,18;0,00;0,00;
0,00;0,00;36,34;0,05;0,00;0,00;
0,00;0,00;39,55;0,07;0,00;0,00;
0,00;0,00;42,74;0,11;0,00;0,00;
0,00;0,00;45,94;0,07;0,00;0,00;
0,00;0,00;49,14;0,16;0,00;0,00;
0,00;0,00;52,35;0,09;0,00;0,00;
0,00;0,00;55,55;0,07;0,00;0,00;
0,00;0,00;58,74;0,11;0,00;0,00;
0,00;0,00;61,95;0,11;0,00;0,00;
0,00;0,00;65,15;0,16;0,00;0,00;
0,00;0,00;68,35;0,05;0,00;0,00;
0,00;0,00;71,55;0,11;0,00;0,00;
0,00;0,00;74,75;0,07;0,00;0,00;
0,00;0,00;77,95;0,11;0,00;0,00;
0,00;0,00;81,15;0,14;0,00;0,00;
0,00;0,00;84,35;0,02;0,00;0,00;
0,00;0,00;87,55;0,09;0,00;0,00;
0,00;0,00;90,75;0,11;0,00;0,00;
0,00;0,00;93,94;0,11;0,00;0,00;
0,00;0,00;97,15;0,11;0,00;0,00;
0,00;0,00;100,35;0,09;0,00;0,00;
0,00;0,00;103,55;0,11;0,00;0,00;
0,00;0,00;106,75;0,09;0,00;0,00;
0,00;0,00;109,95;0,09;0,00;0,00;
0,00;0,00;113,15;0,18;0,00;0,00;
0,00;0,00;116,35;0,05;0,00;0,00;
0,00;0,00;119,55;0,09;0,00;0,00;
0,00;0,00;122,74;0,09;0,00;0,00;
0,00;0,00;125,95;0,07;0,00;0,00;
0,00;0,00;129,15;0,14;0,00;0,00;
0,00;0,00;132,35;0,05;0,00;0,00;
0,00;0,00;135,55;0,05;0,00;0,00;
0,00;0,00;138,75;0,09;0,00;0,00;
0,00;0,00;141,95;0,14;0,00;0,00;
0,00;0,00;145,15;0,16;0,00;0,00;
0,00;0,00;148,35;0,07;0,00;0,00;
0,00;0,00;151,32;-0,06;0,00;0,00;
0,00;0,00;155,79;0,05;0,00;0,00;
0,00;0,00;157,30;0,02;0,00;0,00;
0,00;0,00;158,78;0,25;0,00;0,00;
0,00;0,00;158,89;0,21;0,00;0,00;
0,00;0,00;158,92;0,25;0,00;0,00;
0,00;0,00;158,97;0,73;0,00;0,00;
0,00;0,00;159,10;1,43;0,00;0,00;
0,00;0,00;159,26;1,47;0,00;0,00;
0,00;0,00;159,42;1,59;0,00;0,00;
0,00;0,00;159,58;1,63;0,00;0,00;
0,00;0,00;159,75;1,70;0,00;0,00;
0,00;0,00;159,91;1,74;0,00;0,00;
0,00;0,00;160,07;1,81;0,00;0,00;
0,00;0,00;160,23;1,90;0,00;0,00;
0,00;0,00;160,39;1,97;0,00;0,00;
0,00;0,00;160,55;2,04;0,00;0,00;
0,00;0,00;160,71;2,06;0,00;0,00;
0,00;0,00;160,87;2,15;0,00;0,00;
0,00;0,00;161,03;2,19;0,00;0,00;
0,00;0,00;161,19;2,24;0,00;0,00;
0,00;0,00;161,35;2,33;0,00;0,00;
0,00;0,00;161,51;2,40;0,00;0,00;
0,00;0,00;161,67;2,42;0,00;0,00;
0,00;0,00;161,83;2,51;0,00;0,00;
0,00;0,00;161,99;2,58;0,00;0,00;
0,00;0,00;162,15;2,62;0,00;0,00;
0,00;0,00;162,31;2,69;0,00;0,00;
0,00;0,00;162,47;2,78;0,00;0,00;
0,00;0,00;162,63;2,78;0,00;0,00;
0,00;0,00;162,79;2,87;0,00;0,00;
0,00;0,00;162,95;2,96;0,00;0,00;
0,00;0,00;163,11;2,96;0,00;0,00;
0,00;0,00;163,27;3,03;0,00;0,00;
0,00;0,00;163,43;3,05;0,00;0,00;
0,00;0,00;163,59;3,15;0,00;0,00;
0,00;0,00;163,75;3,15;0,00;0,00;
0,00;0,00;163,90;3,16;0,00;0,00;
0,00;0,00;163,91;2,89;0,00;0,00;
0,00;0,00;163,90;2,62;0,00;0,00;
0,00;0,00;163,51;-0,02;0,00;0,00;
0,00;0,00;162,61;-0,09;0,00;0,00;
0,00;0,00;161,34;0,09;0,00;0,00;
0,00;0,00;160,52;-0,02;0,00;0,00;
0,00;0,00;159,94;-0,02;0,00;0,00;
0,00;0,00;159,90;-0,02;0,00;0,00;
0,00;0,00;159,98;0,05;0,00;0,00;
