69952;03.08.21 10:59:20;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;148,59;0,02;0,00;0,00;
0,00;0,00;153,74;-0,02;0,00;0,00;
0,00;0,00;153,87;0,04;0,00;0,00;
0,00;0,00;153,92;0,09;0,00;0,00;
0,00;0,00;154,05;-0,05;0,00;0,00;
0,00;0,00;154,16;0,02;0,00;0,00;
0,00;0,00;154,55;0,09;0,00;0,00;
0,00;0,00;154,68;0,02;0,00;0,00;
0,00;0,00;155,07;0,02;0,00;0,00;
0,00;0,00;155,19;0,02;0,00;0,00;
0,00;0,00;155,32;0,02;0,00;0,00;
0,00;0,00;155,45;0,02;0,00;0,00;
0,00;0,00;155,58;0,02;0,00;0,00;
0,00;0,00;155,71;0,02;0,00;0,00;
0,00;0,00;155,83;0,04;0,00;0,00;
0,00;0,00;155,96;0,06;0,00;0,00;
0,00;0,00;156,09;0,02;0,00;0,00;
0,00;0,00;156,22;0,02;0,00;0,00;
0,00;0,00;156,35;0,02;0,00;0,00;
0,00;0,00;156,47;0,04;0,00;0,00;
0,00;0,00;156,73;0,02;0,00;0,00;
0,00;0,00;156,86;0,02;0,00;0,00;
0,00;0,00;156,99;0,02;0,00;0,00;
0,00;0,00;157,11;0,04;0,00;0,00;
0,00;0,00;157,37;0,02;0,00;0,00;
0,00;0,00;157,50;0,02;0,00;0,00;
0,00;0,00;157,63;0,02;0,00;0,00;
0,00;0,00;157,75;0,04;0,00;0,00;
0,00;0,00;157,88;0,02;0,00;0,00;
0,00;0,00;158,14;0,02;0,00;0,00;
0,00;0,00;158,27;0,04;0,00;0,00;
0,00;0,00;158,39;0,02;0,00;0,00;
0,00;0,00;158,52;0,02;0,00;0,00;
0,00;0,00;158,65;0,04;0,00;0,00;
0,00;0,00;158,91;0,04;0,00;0,00;
0,00;0,00;159,03;0,02;0,00;0,00;
0,00;0,00;159,16;0,02;0,00;0,00;
0,00;0,00;159,29;0,22;0,00;0,00;
0,00;0,00;159,42;0,22;0,00;0,00;
0,00;0,00;159,54;0,29;0,00;0,00;
0,00;0,00;159,67;1,78;0,00;0,00;
0,00;0,00;159,78;1,47;0,00;0,00;
0,00;0,00;159,93;-0,02;0,00;0,00;
0,00;0,00;160,07;0,04;0,00;0,00;
0,00;0,00;160,19;0,06;0,00;0,00;
0,00;0,00;160,32;0,09;0,00;0,00;
0,00;0,00;160,44;0,06;0,00;0,00;
0,00;0,00;160,57;0,04;0,00;0,00;
0,00;0,00;160,70;0,04;0,00;0,00;
0,00;0,00;160,95;0,06;0,00;0,00;
0,00;0,00;161,08;0,04;0,00;0,00;
0,00;0,00;161,21;0,04;0,00;0,00;
0,00;0,00;161,34;0,09;0,00;0,00;
0,00;0,00;161,47;0,24;0,00;0,00;
0,00;0,00;161,59;0,24;0,00;0,00;
0,00;0,00;161,72;0,42;0,00;0,00;
0,00;0,00;161,85;0,70;0,00;0,00;
0,00;0,00;161,97;0,79;0,00;0,00;
0,00;0,00;162,10;0,95;0,00;0,00;
0,00;0,00;162,23;1,08;0,00;0,00;
0,00;0,00;162,36;1,17;0,00;0,00;
0,00;0,00;162,49;1,24;0,00;0,00;
0,00;0,00;162,61;1,36;0,00;0,00;
0,00;0,00;162,74;1,49;0,00;0,00;
0,00;0,00;162,87;1,54;0,00;0,00;
0,00;0,00;162,90;1,42;0,00;0,00;
0,00;0,00;162,90;1,36;0,00;0,00;
0,00;0,00;162,64;0,18;0,00;0,00;
0,00;0,00;161,86;-0,07;0,00;0,00;
0,00;0,00;161,21;0,02;0,00;0,00;
0,00;0,00;161,01;-0,02;0,00;0,00;
0,00;0,00;160,93;-0,02;0,00;0,00;
0,00;0,00;160,90;-0,02;0,00;0,00;
0,00;0,00;160,96;0,04;0,00;0,00;
0,00;0,00;161,06;0,04;0,00;0,00;
0,00;0,00;161,18;0,02;0,00;0,00;
0,00;0,00;161,32;0,02;0,00;0,00;
0,00;0,00;161,45;0,02;0,00;0,00;
0,00;0,00;161,58;0,02;0,00;0,00;
0,00;0,00;161,71;0,04;0,00;0,00;
0,00;0,00;161,84;0,04;0,00;0,00;
0,00;0,00;162,10;0,04;0,00;0,00;
0,00;0,00;162,22;0,06;0,00;0,00;
0,00;0,00;162,35;0,02;0,00;0,00;
0,00;0,00;162,48;0,04;0,00;0,00;
0,00;0,00;162,61;0,22;0,00;0,00;
0,00;0,00;162,73;0,24;0,00;0,00;
0,00;0,00;162,86;0,38;0,00;0,00;
0,00;0,00;162,98;1,65;0,00;0,00;
0,00;0,00;163,11;1,72;0,00;0,00;
0,00;0,00;163,24;1,87;0,00;0,00;
0,00;0,00;163,37;1,90;0,00;0,00;
0,00;0,00;163,50;1,97;0,00;0,00;
0,00;0,00;163,63;2,08;0,00;0,00;
0,00;0,00;163,76;2,17;0,00;0,00;
0,00;0,00;163,88;2,24;0,00;0,00;
0,00;0,00;164,01;2,28;0,00;0,00;
0,00;0,00;164,14;2,40;0,00;0,00;
0,00;0,00;164,27;2,53;0,00;0,00;
0,00;0,00;164,40;2,53;0,00;0,00;
0,00;0,00;164,53;2,62;0,00;0,00;
0,00;0,00;164,65;2,73;0,00;0,00;
0,00;0,00;164,78;2,85;0,00;0,00;
0,00;0,00;164,91;2,89;0,00;0,00;
0,00;0,00;165,04;2,94;0,00;0,00;
0,00;0,00;165,17;3,07;0,00;0,00;
0,00;0,00;165,29;3,12;0,00;0,00;
0,00;0,00;165,42;3,17;0,00;0,00;
0,00;0,00;165,55;3,28;0,00;0,00;
0,00;0,00;165,68;3,36;0,00;0,00;
0,00;0,00;165,81;3,43;0,00;0,00;
0,00;0,00;165,93;3,50;0,00;0,00;
0,00;0,00;166,06;3,59;0,00;0,00;
0,00;0,00;166,19;3,66;0,00;0,00;
0,00;0,00;166,32;3,71;0,00;0,00;
0,00;0,00;166,45;3,84;0,00;0,00;
0,00;0,00;166,57;3,89;0,00;0,00;
0,00;0,00;166,70;3,96;0,00;0,00;
0,00;0,00;166,83;4,07;0,00;0,00;
0,00;0,00;166,96;4,20;0,00;0,00;
0,00;0,00;167,09;4,25;0,00;0,00;
0,00;0,00;167,21;4,34;0,00;0,00;
0,00;0,00;167,34;4,38;0,00;0,00;
0,00;0,00;167,47;4,50;0,00;0,00;
0,00;0,00;167,60;4,52;0,00;0,00;
0,00;0,00;167,73;4,61;0,00;0,00;
0,00;0,00;167,85;4,66;0,00;0,00;
0,00;0,00;167,97;7,75;0,00;0,00;
0,00;0,00;168,00;9,52;0,00;0,00;
0,00;0,00;168,01;9,77;0,00;0,00;
0,00;0,00;168,02;9,92;0,00;0,00;
0,00;0,00;168,02;10,24;0,00;0,00;
0,00;0,00;168,03;10,38;0,00;0,00;
0,00;0,00;168,03;10,53;0,00;0,00;
0,00;0,00;168,03;10,67;0,00;0,00;
0,00;0,00;168,04;10,76;0,00;0,00;
0,00;0,00;168,04;10,87;0,00;0,00;
0,00;0,00;168,04;10,99;0,00;0,00;
0,00;0,00;168,04;11,03;0,00;0,00;
0,00;0,00;168,04;11,12;0,00;0,00;
