69998;03.08.21 14:47:08;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20210802091038P0004;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;4,40;-0,07;0,00;0,00;
0,00;0,00;4,46;0,11;0,00;0,00;
0,00;0,00;5,02;0,05;0,00;0,00;
0,00;0,00;6,05;0,07;0,00;0,00;
0,00;0,00;7,57;0,07;0,00;0,00;
0,00;0,00;9,61;0,05;0,00;0,00;
0,00;0,00;12,17;0,05;0,00;0,00;
0,00;0,00;15,23;0,09;0,00;0,00;
0,00;0,00;21,53;0,02;0,00;0,00;
0,00;0,00;27,95;-0,02;0,00;0,00;
0,00;0,00;37,55;-0,02;0,00;0,00;
0,00;0,00;40,75;0,02;0,00;0,00;
0,00;0,00;47,15;0,02;0,00;0,00;
0,00;0,00;50,35;-0,02;0,00;0,00;
0,00;0,00;53,55;0,02;0,00;0,00;
0,00;0,00;66,35;0,02;0,00;0,00;
0,00;0,00;69,55;0,02;0,00;0,00;
0,00;0,00;72,75;0,02;0,00;0,00;
0,00;0,00;79,15;0,02;0,00;0,00;
0,00;0,00;85,55;0,02;0,00;0,00;
0,00;0,00;88,75;0,02;0,00;0,00;
0,00;0,00;91,95;-0,02;0,00;0,00;
0,00;0,00;98,35;-0,02;0,00;0,00;
0,00;0,00;101,55;0,02;0,00;0,00;
0,00;0,00;107,95;-0,02;0,00;0,00;
0,00;0,00;114,35;-0,02;0,00;0,00;
0,00;0,00;120,75;-0,02;0,00;0,00;
0,00;0,00;123,95;-0,02;0,00;0,00;
0,00;0,00;127,15;0,02;0,00;0,00;
0,00;0,00;130,23;-0,11;0,00;0,00;
0,00;0,00;132,79;-0,07;0,00;0,00;
0,00;0,00;134,92;-0,07;0,00;0,00;
0,00;0,00;136,53;-0,09;0,00;0,00;
0,00;0,00;137,63;-0,11;0,00;0,00;
0,00;0,00;138,22;-0,16;0,00;0,00;
0,00;0,00;138,37;-0,07;0,00;0,00;
0,00;0,00;138,41;-0,09;0,00;0,00;
0,00;0,00;138,42;-0,02;0,00;0,00;
0,00;0,00;138,57;-0,09;0,00;0,00;
0,00;0,00;138,72;-0,09;0,00;0,00;
0,00;0,00;138,89;-0,09;0,00;0,00;
0,00;0,00;139,05;-0,05;0,00;0,00;
0,00;0,00;139,21;-0,05;0,00;0,00;
0,00;0,00;139,37;-0,07;0,00;0,00;
0,00;0,00;139,53;-0,09;0,00;0,00;
0,00;0,00;139,69;-0,09;0,00;0,00;
0,00;0,00;139,85;-0,09;0,00;0,00;
0,00;0,00;140,01;-0,05;0,00;0,00;
0,00;0,00;140,17;-0,07;0,00;0,00;
0,00;0,00;140,33;-0,09;0,00;0,00;
0,00;0,00;140,49;-0,07;0,00;0,00;
0,00;0,00;140,65;-0,09;0,00;0,00;
0,00;0,00;140,81;-0,09;0,00;0,00;
0,00;0,00;140,97;-0,09;0,00;0,00;
0,00;0,00;141,13;-0,07;0,00;0,00;
0,00;0,00;141,29;-0,09;0,00;0,00;
0,00;0,00;141,45;-0,05;0,00;0,00;
0,00;0,00;141,61;-0,09;0,00;0,00;
0,00;0,00;141,77;-0,05;0,00;0,00;
0,00;0,00;141,93;-0,05;0,00;0,00;
0,00;0,00;142,09;-0,05;0,00;0,00;
0,00;0,00;142,25;-0,02;0,00;0,00;
0,00;0,00;142,41;-0,07;0,00;0,00;
0,00;0,00;142,57;-0,05;0,00;0,00;
0,00;0,00;142,73;-0,07;0,00;0,00;
0,00;0,00;142,89;-0,09;0,00;0,00;
0,00;0,00;143,05;-0,09;0,00;0,00;
0,00;0,00;143,21;-0,07;0,00;0,00;
0,00;0,00;143,37;-0,09;0,00;0,00;
0,00;0,00;143,53;-0,07;0,00;0,00;
0,00;0,00;143,69;-0,05;0,00;0,00;
0,00;0,00;143,85;0,16;0,00;0,00;
0,00;0,00;144,01;0,18;0,00;0,00;
0,00;0,00;144,17;2,06;0,00;0,00;
0,00;0,00;144,29;5,83;0,00;0,00;
0,00;0,00;144,42;9,38;0,00;0,00;
0,00;0,00;144,53;12,28;0,00;0,00;
0,00;0,00;144,54;12,61;0,00;0,00;
0,00;0,00;144,56;13,05;0,00;0,00;
0,00;0,00;144,57;13,29;0,00;0,00;
0,00;0,00;144,58;13,48;0,00;0,00;
0,00;0,00;144,59;13,63;0,00;0,00;
0,00;0,00;144,59;13,79;0,00;0,00;
0,00;0,00;144,60;13,93;0,00;0,00;
0,00;0,00;144,60;13,99;0,00;0,00;
0,00;0,00;144,61;14,04;0,00;0,00;
0,00;0,00;144,61;14,09;0,00;0,00;
0,00;0,00;144,61;14,11;0,00;0,00;
0,00;0,00;144,61;14,16;0,00;0,00;
0,00;0,00;144,61;14,20;0,00;0,00;
