70006;03.08.21 15:30:55;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210802091038P0002;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;4,68;0,20;0,00;0,00;
0,00;0,00;5,47;0,16;0,00;0,00;
0,00;0,00;6,74;0,15;0,00;0,00;
0,00;0,00;8,52;0,18;0,00;0,00;
0,00;0,00;10,83;0,18;0,00;0,00;
0,00;0,00;13,65;0,13;0,00;0,00;
0,00;0,00;16,80;0,04;0,00;0,00;
0,00;0,00;19,92;0,11;0,00;0,00;
0,00;0,00;23,15;0,06;0,00;0,00;
0,00;0,00;26,35;0,09;0,00;0,00;
0,00;0,00;29,55;0,09;0,00;0,00;
0,00;0,00;32,75;0,11;0,00;0,00;
0,00;0,00;35,95;0,06;0,00;0,00;
0,00;0,00;39,15;0,11;0,00;0,00;
0,00;0,00;42,35;0,06;0,00;0,00;
0,00;0,00;45,55;0,11;0,00;0,00;
0,00;0,00;48,75;0,11;0,00;0,00;
0,00;0,00;51,95;0,09;0,00;0,00;
0,00;0,00;55,15;0,09;0,00;0,00;
0,00;0,00;58,35;0,06;0,00;0,00;
0,00;0,00;61,55;0,09;0,00;0,00;
0,00;0,00;64,75;0,09;0,00;0,00;
0,00;0,00;67,95;0,04;0,00;0,00;
0,00;0,00;71,15;0,09;0,00;0,00;
0,00;0,00;74,35;0,06;0,00;0,00;
0,00;0,00;77,55;0,06;0,00;0,00;
0,00;0,00;80,75;0,11;0,00;0,00;
0,00;0,00;83,95;0,06;0,00;0,00;
0,00;0,00;87,15;0,09;0,00;0,00;
0,00;0,00;90,35;0,06;0,00;0,00;
0,00;0,00;93,54;0,13;0,00;0,00;
0,00;0,00;96,75;0,11;0,00;0,00;
0,00;0,00;99,95;0,06;0,00;0,00;
0,00;0,00;103,15;0,09;0,00;0,00;
0,00;0,00;106,35;0,09;0,00;0,00;
0,00;0,00;109,55;0,06;0,00;0,00;
