69948;03.08.21 10:58:15;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;117,95;0,09;0,00;0,00;
0,00;0,00;121,15;0,11;0,00;0,00;
0,00;0,00;124,35;0,06;0,00;0,00;
0,00;0,00;127,55;0,11;0,00;0,00;
0,00;0,00;130,75;0,11;0,00;0,00;
0,00;0,00;133,95;0,06;0,00;0,00;
0,00;0,00;137,15;0,11;0,00;0,00;
0,00;0,00;140,35;0,09;0,00;0,00;
0,00;0,00;143,55;0,13;0,00;0,00;
0,00;0,00;146,45;0,04;0,00;0,00;
0,00;0,00;150,85;-0,02;0,00;0,00;
0,00;0,00;152,32;-0,02;0,00;0,00;
0,00;0,00;153,30;0,02;0,00;0,00;
0,00;0,00;153,88;0,02;0,00;0,00;
0,00;0,00;153,97;0,11;0,00;0,00;
0,00;0,00;154,08;0,02;0,00;0,00;
0,00;0,00;154,20;0,04;0,00;0,00;
0,00;0,00;154,33;0,02;0,00;0,00;
0,00;0,00;154,58;0,02;0,00;0,00;
0,00;0,00;154,71;0,02;0,00;0,00;
0,00;0,00;154,84;0,02;0,00;0,00;
0,00;0,00;154,97;0,02;0,00;0,00;
0,00;0,00;155,10;0,02;0,00;0,00;
0,00;0,00;155,23;0,02;0,00;0,00;
0,00;0,00;155,61;0,04;0,00;0,00;
0,00;0,00;155,87;0,04;0,00;0,00;
0,00;0,00;155,99;0,06;0,00;0,00;
0,00;0,00;156,12;0,02;0,00;0,00;
0,00;0,00;156,25;0,09;0,00;0,00;
0,00;0,00;156,38;0,02;0,00;0,00;
0,00;0,00;156,51;0,04;0,00;0,00;
0,00;0,00;156,63;0,04;0,00;0,00;
0,00;0,00;156,76;0,02;0,00;0,00;
0,00;0,00;156,89;0,04;0,00;0,00;
0,00;0,00;157,02;0,02;0,00;0,00;
0,00;0,00;157,15;0,04;0,00;0,00;
0,00;0,00;157,27;0,02;0,00;0,00;
0,00;0,00;157,40;0,04;0,00;0,00;
0,00;0,00;157,53;0,04;0,00;0,00;
0,00;0,00;157,66;0,04;0,00;0,00;
0,00;0,00;157,79;0,06;0,00;0,00;
0,00;0,00;157,91;0,06;0,00;0,00;
0,00;0,00;158,04;0,02;0,00;0,00;
0,00;0,00;158,17;0,04;0,00;0,00;
0,00;0,00;158,30;0,02;0,00;0,00;
0,00;0,00;158,55;0,09;0,00;0,00;
0,00;0,00;158,68;0,04;0,00;0,00;
0,00;0,00;158,81;0,04;0,00;0,00;
0,00;0,00;158,94;0,04;0,00;0,00;
0,00;0,00;159,07;0,04;0,00;0,00;
0,00;0,00;159,19;0,02;0,00;0,00;
0,00;0,00;159,32;0,04;0,00;0,00;
0,00;0,00;159,45;0,04;0,00;0,00;
0,00;0,00;159,58;0,06;0,00;0,00;
0,00;0,00;159,71;0,06;0,00;0,00;
0,00;0,00;159,83;0,04;0,00;0,00;
0,00;0,00;159,96;0,02;0,00;0,00;
0,00;0,00;160,09;0,04;0,00;0,00;
0,00;0,00;160,22;0,02;0,00;0,00;
0,00;0,00;160,35;0,04;0,00;0,00;
0,00;0,00;160,47;0,02;0,00;0,00;
0,00;0,00;160,60;0,09;0,00;0,00;
0,00;0,00;160,73;0,06;0,00;0,00;
0,00;0,00;160,86;0,04;0,00;0,00;
0,00;0,00;160,99;0,04;0,00;0,00;
0,00;0,00;161,11;0,04;0,00;0,00;
0,00;0,00;161,24;0,09;0,00;0,00;
0,00;0,00;161,37;0,22;0,00;0,00;
0,00;0,00;161,50;0,27;0,00;0,00;
0,00;0,00;161,62;0,27;0,00;0,00;
0,00;0,00;161,75;0,63;0,00;0,00;
0,00;0,00;161,88;0,90;0,00;0,00;
0,00;0,00;162,00;1,06;0,00;0,00;
0,00;0,00;162,13;1,20;0,00;0,00;
0,00;0,00;162,26;1,29;0,00;0,00;
0,00;0,00;162,39;1,47;0,00;0,00;
0,00;0,00;162,52;1,58;0,00;0,00;
0,00;0,00;162,64;1,72;0,00;0,00;
0,00;0,00;162,77;1,81;0,00;0,00;
0,00;0,00;162,89;1,83;0,00;0,00;
0,00;0,00;162,90;1,72;0,00;0,00;
0,00;0,00;162,89;1,51;0,00;0,00;
0,00;0,00;162,49;0,02;0,00;0,00;
0,00;0,00;161,61;0,04;0,00;0,00;
0,00;0,00;161,14;-0,05;0,00;0,00;
0,00;0,00;161,00;-0,03;0,00;0,00;
0,00;0,00;160,92;-0,02;0,00;0,00;
0,00;0,00;161,09;0,09;0,00;0,00;
0,00;0,00;161,21;0,06;0,00;0,00;
0,00;0,00;161,35;0,02;0,00;0,00;
0,00;0,00;161,48;0,04;0,00;0,00;
0,00;0,00;161,61;0,04;0,00;0,00;
0,00;0,00;161,74;0,04;0,00;0,00;
0,00;0,00;161,87;0,06;0,00;0,00;
0,00;0,00;162,00;0,02;0,00;0,00;
0,00;0,00;162,13;0,06;0,00;0,00;
0,00;0,00;162,26;0,02;0,00;0,00;
0,00;0,00;162,38;0,06;0,00;0,00;
0,00;0,00;162,51;0,06;0,00;0,00;
0,00;0,00;162,64;0,27;0,00;0,00;
0,00;0,00;162,77;0,27;0,00;0,00;
0,00;0,00;162,89;1,35;0,00;0,00;
0,00;0,00;163,01;1,99;0,00;0,00;
0,00;0,00;163,14;2,08;0,00;0,00;
0,00;0,00;163,27;2,19;0,00;0,00;
0,00;0,00;163,40;2,35;0,00;0,00;
0,00;0,00;163,53;2,42;0,00;0,00;
0,00;0,00;163,66;2,53;0,00;0,00;
0,00;0,00;163,79;2,60;0,00;0,00;
0,00;0,00;163,92;2,73;0,00;0,00;
0,00;0,00;164,04;2,80;0,00;0,00;
0,00;0,00;164,17;2,91;0,00;0,00;
0,00;0,00;164,30;3,07;0,00;0,00;
0,00;0,00;164,43;3,17;0,00;0,00;
0,00;0,00;164,56;3,21;0,00;0,00;
0,00;0,00;164,68;3,35;0,00;0,00;
0,00;0,00;164,81;3,43;0,00;0,00;
0,00;0,00;164,94;3,53;0,00;0,00;
0,00;0,00;165,07;3,61;0,00;0,00;
0,00;0,00;165,20;3,73;0,00;0,00;
0,00;0,00;165,33;3,86;0,00;0,00;
0,00;0,00;165,45;3,96;0,00;0,00;
0,00;0,00;165,58;4,07;0,00;0,00;
0,00;0,00;165,71;4,18;0,00;0,00;
0,00;0,00;165,84;4,29;0,00;0,00;
0,00;0,00;165,97;4,38;0,00;0,00;
0,00;0,00;166,09;4,52;0,00;0,00;
0,00;0,00;166,22;4,61;0,00;0,00;
0,00;0,00;166,35;4,72;0,00;0,00;
0,00;0,00;166,48;4,86;0,00;0,00;
0,00;0,00;166,60;4,97;0,00;0,00;
0,00;0,00;166,73;5,06;0,00;0,00;
0,00;0,00;166,86;5,16;0,00;0,00;
0,00;0,00;166,99;5,24;0,00;0,00;
0,00;0,00;167,12;5,34;0,00;0,00;
0,00;0,00;167,25;5,45;0,00;0,00;
0,00;0,00;167,37;5,58;0,00;0,00;
0,00;0,00;167,50;5,67;0,00;0,00;
0,00;0,00;167,63;5,76;0,00;0,00;
0,00;0,00;167,76;5,88;0,00;0,00;
0,00;0,00;167,88;5,99;0,00;0,00;
0,00;0,00;168,01;8,18;0,00;0,00;
0,00;0,00;168,02;9,00;0,00;0,00;
0,00;0,00;168,02;9,04;0,00;0,00;
0,00;0,00;168,03;9,13;0,00;0,00;
0,00;0,00;168,03;9,38;0,00;0,00;
0,00;0,00;168,04;9,52;0,00;0,00;
0,00;0,00;168,04;9,56;0,00;0,00;
0,00;0,00;168,04;9,65;0,00;0,00;
0,00;0,00;168,04;9,67;0,00;0,00;
0,00;0,00;168,04;9,77;0,00;0,00;
