69924;03.08.21 10:05:26;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210802091038P0004;
0,00;0,00;151,64;0,09;0,00;0,00;
0,00;0,00;152,86;0,07;0,00;0,00;
0,00;0,00;153,59;0,09;0,00;0,00;
0,00;0,00;153,83;0,09;0,00;0,00;
0,00;0,00;153,90;0,09;0,00;0,00;
0,00;0,00;153,91;0,11;0,00;0,00;
0,00;0,00;154,03;0,07;0,00;0,00;
0,00;0,00;154,13;0,13;0,00;0,00;
0,00;0,00;154,26;0,16;0,00;0,00;
0,00;0,00;154,39;0,11;0,00;0,00;
0,00;0,00;154,52;0,09;0,00;0,00;
0,00;0,00;154,65;0,11;0,00;0,00;
0,00;0,00;154,78;0,11;0,00;0,00;
0,00;0,00;154,90;0,11;0,00;0,00;
0,00;0,00;155,03;0,11;0,00;0,00;
0,00;0,00;155,16;0,09;0,00;0,00;
0,00;0,00;155,29;0,16;0,00;0,00;
0,00;0,00;155,42;0,13;0,00;0,00;
0,00;0,00;155,55;0,13;0,00;0,00;
0,00;0,00;155,67;0,09;0,00;0,00;
0,00;0,00;155,80;0,13;0,00;0,00;
0,00;0,00;155,93;0,13;0,00;0,00;
0,00;0,00;156,06;0,16;0,00;0,00;
0,00;0,00;156,19;0,13;0,00;0,00;
0,00;0,00;156,31;0,13;0,00;0,00;
0,00;0,00;156,44;0,16;0,00;0,00;
0,00;0,00;156,57;0,11;0,00;0,00;
0,00;0,00;156,70;0,13;0,00;0,00;
0,00;0,00;156,83;0,13;0,00;0,00;
0,00;0,00;156,95;0,13;0,00;0,00;
0,00;0,00;157,08;0,16;0,00;0,00;
0,00;0,00;157,21;0,09;0,00;0,00;
0,00;0,00;157,34;0,11;0,00;0,00;
0,00;0,00;157,47;0,13;0,00;0,00;
0,00;0,00;157,59;0,11;0,00;0,00;
0,00;0,00;157,72;0,11;0,00;0,00;
0,00;0,00;157,85;0,13;0,00;0,00;
0,00;0,00;157,98;0,13;0,00;0,00;
0,00;0,00;158,11;0,13;0,00;0,00;
0,00;0,00;158,23;0,11;0,00;0,00;
0,00;0,00;158,36;0,11;0,00;0,00;
0,00;0,00;158,49;0,11;0,00;0,00;
0,00;0,00;158,62;0,16;0,00;0,00;
0,00;0,00;158,75;0,11;0,00;0,00;
0,00;0,00;158,87;0,13;0,00;0,00;
0,00;0,00;159,00;0,11;0,00;0,00;
0,00;0,00;159,13;0,09;0,00;0,00;
0,00;0,00;159,26;0,11;0,00;0,00;
0,00;0,00;159,39;0,13;0,00;0,00;
0,00;0,00;159,51;0,13;0,00;0,00;
0,00;0,00;159,64;0,13;0,00;0,00;
0,00;0,00;159,77;0,16;0,00;0,00;
0,00;0,00;159,90;0,11;0,00;0,00;
0,00;0,00;160,03;0,11;0,00;0,00;
0,00;0,00;160,15;0,13;0,00;0,00;
0,00;0,00;160,28;0,09;0,00;0,00;
0,00;0,00;160,41;0,13;0,00;0,00;
0,00;0,00;160,54;0,13;0,00;0,00;
0,00;0,00;160,66;0,13;0,00;0,00;
0,00;0,00;160,79;0,13;0,00;0,00;
0,00;0,00;160,89;0,09;0,00;0,00;
0,00;0,00;160,90;0,13;0,00;0,00;
0,00;0,00;160,91;0,13;0,00;0,00;
0,00;0,00;160,91;0,09;0,00;0,00;
0,00;0,00;160,91;0,09;0,00;0,00;
0,00;0,00;160,91;0,13;0,00;0,00;
0,00;0,00;160,91;0,09;0,00;0,00;
0,00;0,00;160,91;0,09;0,00;0,00;
0,00;0,00;160,91;0,11;0,00;0,00;
0,00;0,00;160,90;0,11;0,00;0,00;
0,00;0,00;160,90;0,09;0,00;0,00;
0,00;0,00;160,90;0,11;0,00;0,00;
