69965;03.08.21 11:25:27;21;Avvicinamento Pressata Fuori Ingombro;force > max. force (8);20210802091038P0002;
Envelope-Pos-Up;Envelop-Force-Up;Chart-Pos;Chart-Force;Envelope-Pos-Low;Envelope-Force-Low;
0,00;0,00;0,28;0,29;0,00;0,00;
0,00;0,00;1,08;0,25;0,00;0,00;
0,00;0,00;2,35;0,23;0,00;0,00;
0,00;0,00;4,13;0,29;0,00;0,00;
0,00;0,00;6,43;0,27;0,00;0,00;
0,00;0,00;9,25;0,23;0,00;0,00;
0,00;0,00;12,40;0,18;0,00;0,00;
0,00;0,00;15,52;0,23;0,00;0,00;
0,00;0,00;18,74;0,20;0,00;0,00;
0,00;0,00;21,95;0,18;0,00;0,00;
0,00;0,00;25,15;0,18;0,00;0,00;
0,00;0,00;28,35;0,20;0,00;0,00;
0,00;0,00;31,54;0,20;0,00;0,00;
0,00;0,00;34,75;0,18;0,00;0,00;
0,00;0,00;37,95;0,16;0,00;0,00;
0,00;0,00;41,15;0,20;0,00;0,00;
0,00;0,00;44,35;0,18;0,00;0,00;
0,00;0,00;47,54;0,18;0,00;0,00;
0,00;0,00;50,74;0,23;0,00;0,00;
0,00;0,00;53,95;0,18;0,00;0,00;
0,00;0,00;57,15;0,18;0,00;0,00;
0,00;0,00;60,34;0,20;0,00;0,00;
0,00;0,00;63,54;0,20;0,00;0,00;
0,00;0,00;66,75;0,18;0,00;0,00;
0,00;0,00;69,95;0,20;0,00;0,00;
0,00;0,00;73,15;0,20;0,00;0,00;
0,00;0,00;76,35;0,18;0,00;0,00;
0,00;0,00;79,54;0,23;0,00;0,00;
0,00;0,00;82,75;0,20;0,00;0,00;
0,00;0,00;85,95;0,18;0,00;0,00;
0,00;0,00;89,15;0,20;0,00;0,00;
0,00;0,00;92,35;0,18;0,00;0,00;
0,00;0,00;95,55;0,20;0,00;0,00;
0,00;0,00;98,75;0,18;0,00;0,00;
0,00;0,00;101,95;0,18;0,00;0,00;
0,00;0,00;105,15;0,18;0,00;0,00;
0,00;0,00;108,35;0,16;0,00;0,00;
0,00;0,00;111,54;0,18;0,00;0,00;
0,00;0,00;114,75;0,18;0,00;0,00;
0,00;0,00;117,95;0,18;0,00;0,00;
0,00;0,00;121,15;0,20;0,00;0,00;
0,00;0,00;124,35;0,16;0,00;0,00;
0,00;0,00;127,55;0,20;0,00;0,00;
0,00;0,00;130,75;0,23;0,00;0,00;
0,00;0,00;133,95;0,16;0,00;0,00;
0,00;0,00;137,15;0,18;0,00;0,00;
0,00;0,00;140,23;0,07;0,00;0,00;
0,00;0,00;142,81;0,11;0,00;0,00;
0,00;0,00;144,96;0,13;0,00;0,00;
0,00;0,00;146,61;0,09;0,00;0,00;
0,00;0,00;147,76;0,07;0,00;0,00;
0,00;0,00;148,41;0,09;0,00;0,00;
0,00;0,00;148,60;0,06;0,00;0,00;
0,00;0,00;148,66;0,09;0,00;0,00;
0,00;0,00;148,66;0,09;0,00;0,00;
0,00;0,00;148,72;0,18;0,00;0,00;
0,00;0,00;148,86;0,13;0,00;0,00;
0,00;0,00;149,02;0,09;0,00;0,00;
0,00;0,00;149,18;0,09;0,00;0,00;
0,00;0,00;149,34;0,09;0,00;0,00;
0,00;0,00;149,50;0,09;0,00;0,00;
0,00;0,00;149,66;0,11;0,00;0,00;
0,00;0,00;149,82;0,11;0,00;0,00;
0,00;0,00;149,98;0,09;0,00;0,00;
0,00;0,00;150,14;0,09;0,00;0,00;
0,00;0,00;150,30;0,11;0,00;0,00;
0,00;0,00;150,46;0,09;0,00;0,00;
0,00;0,00;150,62;0,09;0,00;0,00;
0,00;0,00;150,78;0,09;0,00;0,00;
0,00;0,00;150,94;0,11;0,00;0,00;
0,00;0,00;151,10;0,09;0,00;0,00;
0,00;0,00;151,26;0,13;0,00;0,00;
0,00;0,00;151,42;0,09;0,00;0,00;
0,00;0,00;151,58;0,09;0,00;0,00;
0,00;0,00;151,74;0,09;0,00;0,00;
0,00;0,00;151,90;0,11;0,00;0,00;
0,00;0,00;152,06;0,11;0,00;0,00;
0,00;0,00;152,22;0,09;0,00;0,00;
